Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
2293,Rodrygo,br BRA,FW,Real Madrid,es La Liga,20,16.9,4,34,15,44.1,2.01,0.89,0.12,0.27,16.4,0,0,0,3.4,3.4,0.10,+0.6,+0.6
2294,Mads Roerslev,dk DEN,DF,Brentford,eng Premier League,22,13.8,1,5,2,40.0,0.36,0.15,0.20,0.50,17.4,0,0,0,0.4,0.4,0.08,+0.6,+0.6
2295,Marko Rog,hr CRO,MF,Cagliari,it Serie A,26,3.5,0,7,1,14.3,2.03,0.29,0.00,0.00,22.7,0,0,0,0.3,0.3,0.04,-0.3,-0.3
2296,Rogério,br BRA,DF,Sassuolo,it Serie A,23,19.2,0,14,4,28.6,0.73,0.21,0.00,0.00,23.4,0,0,0,0.4,0.4,0.03,-0.4,-0.4
2297,Alessio Romagnoli,it ITA,DF,Milan,it Serie A,26,15.7,1,12,5,41.7,0.77,0.32,0.08,0.20,14.2,0,0,0,0.6,0.6,0.05,+0.4,+0.4
2298,Simone Romagnoli,it ITA,DF,Empoli,it Serie A,31,16.6,2,5,2,40.0,0.30,0.12,0.40,1.00,6.5,0,0,0,1.5,1.5,0.30,+0.5,+0.5
2299,Leonardo Román,es ESP,GK,Mallorca,es La Liga,21,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2300,Cristian Romero,ar ARG,DF,Tottenham,eng Premier League,23,20.5,1,6,2,33.3,0.29,0.10,0.17,0.50,13.9,0,0,0,0.5,0.5,0.08,+0.5,+0.5
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
2301,Iván Romero,es ESP,FW,Sevilla,es La Liga,20,2.0,0,2,1,50.0,1.01,0.51,0.00,0.00,12.5,0,0,0,0.7,0.7,0.34,-0.7,-0.7
2302,Luka Romero,ar ARG,FW,Lazio,it Serie A,16,0.9,0,1,1,100.0,1.07,1.07,0.00,0.00,29.3,0,0,0,0.0,0.0,0.01,0.0,0.0
2303,Sergio Romero,ar ARG,GK,Venezia,it Serie A,34,16.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2304,Oriol Romeu,es ESP,MF,Southampton,eng Premier League,29,32.1,2,24,4,16.7,0.75,0.12,0.08,0.50,22.4,0,0,0,1.4,1.4,0.06,+0.6,+0.6
2305,Cristiano Ronaldo,pt POR,FW,Manchester Utd,eng Premier League,36,27.3,18,107,39,36.4,3.92,1.43,0.14,0.38,15.5,8,3,3,17.7,15.4,0.15,+0.3,-0.4
2306,Cristiano Ronaldo,pt POR,FW,Juventus,it Serie A,36,0.3,0,1,0,0.0,2.90,0.00,0.00,,11.1,0,0,0,0.2,0.2,0.15,-0.2,-0.2
2307,Salomón Rondón,ve VEN,FW,Everton,eng Premier League,31,8.8,1,21,6,28.6,2.39,0.68,0.05,0.17,12.0,0,0,0,1.8,1.8,0.09,-0.8,-0.8
2308,Valentin Rongier,fr FRA,"MF,DF",Marseille,fr Ligue 1,26,24.4,0,28,9,32.1,1.15,0.37,0.00,0.00,21.5,0,0,0,2.4,2.4,0.09,-2.4,-2.4
2309,Marten de Roon,nl NED,"MF,DF",Atalanta,it Serie A,30,28.3,3,23,5,21.7,0.81,0.18,0.13,0.60,19.7,0,0,0,2.0,2.0,0.09,+1.0,+1.0
2310,Unai Ropero,es ESP,MF,Alavés,es La Liga,19,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2311,Pablo Rosario,nl NED,MF,Nice,fr Ligue 1,24,30.3,0,19,3,15.8,0.63,0.10,0.00,0.00,19.7,0,0,0,1.2,1.2,0.06,-1.2,-1.2
2312,Romario Rösch,de GER,MF,Mainz 05,de Bundesliga,22,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2313,Danny Rose,eng ENG,DF,Watford,eng Premier League,31,7.7,0,4,1,25.0,0.52,0.13,0.00,0.00,20.6,0,0,0,0.2,0.2,0.06,-0.2,-0.2
2314,Francesco Rossi,it ITA,GK,Atalanta,it Serie A,30,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2315,Tom Rothe,de GER,DF,Dortmund,de Bundesliga,16,1.0,1,2,1,50.0,1.91,0.96,0.50,1.00,12.9,0,0,0,0.2,0.2,0.08,+0.8,+0.8
2316,Jérôme Roussillon,fr FRA,DF,Wolfsburg,de Bundesliga,28,19.7,1,12,5,41.7,0.61,0.25,0.08,0.20,23.8,0,0,0,1.0,1.0,0.08,0.0,0.0
2317,Nicolò Rovella,it ITA,MF,Genoa,it Serie A,19,16.3,0,17,4,23.5,1.04,0.25,0.00,0.00,27.7,6,0,0,0.7,0.7,0.04,-0.7,-0.7
2318,Jon Rowe,eng ENG,"FW,MF",Norwich City,eng Premier League,18,2.5,0,3,2,66.7,1.21,0.81,0.00,0.00,16.1,0,0,0,0.3,0.3,0.08,-0.3,-0.3
2319,Amir Rrahmani,xk KVX,DF,Napoli,it Serie A,27,32.5,4,22,9,40.9,0.68,0.28,0.18,0.44,9.4,0,0,0,4.0,4.0,0.18,0.0,0.0
2320,Ruan,br BRA,DF,Sassuolo,it Serie A,22,2.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2321,Rubén,es ESP,DF,Espanyol,es La Liga,20,1.7,0,1,0,0.0,0.60,0.00,0.00,,31.2,0,0,0,0.0,0.0,0.02,0.0,0.0
2322,John Ruddy,eng ENG,GK,Wolves,eng Premier League,34,1.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2323,Antonio Rüdiger,de GER,DF,Chelsea,eng Premier League,28,33.7,3,48,13,27.1,1.42,0.39,0.06,0.23,19.9,0,0,0,2.3,2.3,0.05,+0.7,+0.7
2324,Sebastian Rudy,de GER,MF,Hoffenheim,de Bundesliga,31,8.6,3,14,5,35.7,1.63,0.58,0.21,0.60,20.1,0,0,0,2.1,2.1,0.15,+0.9,+0.9
2325,Daniele Rugani,it ITA,DF,Juventus,it Serie A,27,9.8,0,2,0,0.0,0.20,0.00,0.00,,8.5,0,0,0,0.2,0.2,0.08,-0.2,-0.2
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
2326,Matteo Ruggeri,it ITA,DF,Salernitana,it Serie A,19,7.5,0,3,0,0.0,0.40,0.00,0.00,,10.9,0,0,0,0.2,0.2,0.06,-0.2,-0.2
2327,Mário Rui,pt POR,DF,Napoli,it Serie A,30,33.2,0,32,10,31.3,0.96,0.30,0.00,0.00,20.3,5,0,0,1.6,1.6,0.05,-1.6,-1.6
2328,Aitor Ruibal,es ESP,"FW,DF",Betis,es La Liga,25,9.5,0,20,3,15.0,2.10,0.32,0.00,0.00,18.2,0,0,0,1.0,1.0,0.05,-1.0,-1.0
2329,Isma Ruiz,es ESP,MF,Granada,es La Liga,20,3.1,0,4,1,25.0,1.27,0.32,0.00,0.00,27.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1
2330,Fabián Ruiz Peña,es ESP,MF,Napoli,it Serie A,25,26.5,7,40,13,32.5,1.51,0.49,0.18,0.54,23.7,0,0,0,1.6,1.6,0.04,+5.4,+5.4
2331,Víctor Ruiz,es ESP,DF,Betis,es La Liga,32,15.8,0,7,1,14.3,0.44,0.06,0.00,0.00,8.5,0,0,0,0.9,0.9,0.13,-0.9,-0.9
2332,Gerónimo Rulli,ar ARG,GK,Villarreal,es La Liga,29,32.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2333,Lukas Rupp,de GER,MF,Norwich City,eng Premier League,30,8.5,0,12,2,16.7,1.40,0.23,0.00,0.00,21.2,0,0,0,0.7,0.7,0.06,-0.7,-0.7
2334,Alessandro Russo,it ITA,MF,Salernitana,it Serie A,17,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2335,Franco Russo,ar ARG,DF,Mallorca,es La Liga,26,16.3,1,6,2,33.3,0.37,0.12,0.17,0.50,12.8,0,0,0,0.2,0.2,0.04,+0.8,+0.8
2336,Georginio Rutter,fr FRA,"FW,MF",Hoffenheim,de Bundesliga,19,17.9,8,52,21,40.4,2.91,1.17,0.15,0.38,13.9,0,0,0,7.0,7.0,0.13,+1.0,+1.0
2337,Mathew Ryan,au AUS,GK,Real Sociedad,es La Liga,29,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2338,Julian Ryerson,no NOR,DF,Union Berlin,de Bundesliga,23,15.9,2,17,6,35.3,1.07,0.38,0.12,0.33,19.8,0,0,0,1.3,1.3,0.08,+0.7,+0.7
2339,Frederik Rønnow,dk DEN,GK,Union Berlin,de Bundesliga,28,7.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2340,José Sá,pt POR,GK,Wolves,eng Premier League,28,36.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2341,Roli Pereira de Sa,fr FRA,MF,Nantes,fr Ligue 1,24,6.4,0,5,1,20.0,0.79,0.16,0.00,0.00,16.1,0,0,0,0.6,0.6,0.12,-0.6,-0.6
2342,Youssouf Sabaly,sn SEN,DF,Betis,es La Liga,28,8.8,0,4,1,25.0,0.46,0.11,0.00,0.00,24.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1
2343,Mathys Saban,fr FRA,"FW,MF",Saint-Étienne,fr Ligue 1,19,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2344,Stefano Sabelli,it ITA,DF,Genoa,it Serie A,28,3.9,0,2,1,50.0,0.52,0.26,0.00,0.00,19.9,0,0,0,0.1,0.1,0.07,-0.1,-0.1
2345,Abdelhamid Sabiri,ma MAR,"MF,FW",Sampdoria,it Serie A,24,9.9,3,16,9,56.3,1.61,0.91,0.19,0.33,23.6,3,0,0,1.4,1.4,0.09,+1.6,+1.6
2346,Marcel Sabitzer,at AUT,"MF,FW",RB Leipzig,de Bundesliga,27,0.5,0,2,0,0.0,3.67,0.00,0.00,,30.5,0,0,0,0.0,0.0,0.01,0.0,0.0
2347,Marcel Sabitzer,at AUT,"MF,DF",Bayern Munich,de Bundesliga,27,10.1,1,20,6,30.0,1.99,0.60,0.05,0.17,19.8,1,0,0,2.1,2.1,0.11,-1.1,-1.1
2348,Falaye Sacko,ml MLI,DF,Saint-Étienne,fr Ligue 1,26,7.4,0,1,0,0.0,0.13,0.00,0.00,,17.1,0,0,0,0.1,0.1,0.07,-0.1,-0.1
2349,Alexis Saelemaekers,be BEL,FW,Milan,it Serie A,22,20.7,1,39,12,30.8,1.88,0.58,0.03,0.08,20.7,0,0,0,2.9,2.9,0.07,-1.9,-1.9
2350,Rafiki Said Ahamada,km COM,"MF,FW",Brest,fr Ligue 1,21,1.4,0,6,2,33.3,4.43,1.48,0.00,0.00,17.4,0,0,0,0.3,0.3,0.05,-0.3,-0.3
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
2351,Wesley Saïd,fr FRA,"FW,MF",Lens,fr Ligue 1,26,7.3,5,26,10,38.5,3.58,1.38,0.19,0.50,14.0,0,0,0,4.3,4.3,0.17,+0.7,+0.7
2352,Allan Saint-Maximin,fr FRA,"FW,MF",Newcastle Utd,eng Premier League,24,31.2,5,64,26,40.6,2.05,0.83,0.08,0.19,19.7,0,0,0,5.2,5.2,0.08,-0.2,-0.2
2353,Romain Saïss,ma MAR,DF,Wolves,eng Premier League,31,30.1,2,18,6,33.3,0.60,0.20,0.11,0.33,12.3,1,0,0,2.7,2.7,0.16,-0.7,-0.7
2354,Bukayo Saka,eng ENG,"FW,MF",Arsenal,eng Premier League,19,33.1,11,95,29,30.5,2.87,0.88,0.09,0.31,17.1,0,2,2,10.3,8.7,0.09,+0.7,+0.3
2355,Mamadou Sakho,fr FRA,DF,Montpellier,fr Ligue 1,31,28.6,0,1,0,0.0,0.03,0.00,0.00,,6.4,0,0,0,0.0,0.0,0.03,0.0,0.0
2356,Bakary Sako,ml MLI,"FW,MF",Saint-Étienne,fr Ligue 1,33,1.7,0,6,0,0.0,3.46,0.00,0.00,,23.0,1,0,0,0.3,0.3,0.05,-0.3,-0.3
2357,Jacopo Sala,it ITA,MF,Spezia,it Serie A,29,9.8,1,4,2,50.0,0.41,0.20,0.25,0.50,30.5,0,0,0,0.1,0.1,0.03,+0.9,+0.9
2358,Mohamed Salah,eg EGY,FW,Liverpool,eng Premier League,29,30.7,23,133,49,36.8,4.33,1.60,0.14,0.37,15.8,1,5,6,22.7,17.8,0.13,+0.3,+0.2
2359,Eddie Salcedo,it ITA,"MF,FW",Spezia,it Serie A,19,4.8,0,16,4,25.0,3.36,0.84,0.00,0.00,15.2,1,0,0,1.5,1.5,0.09,-1.5,-1.5
2360,William Saliba,fr FRA,DF,Marseille,fr Ligue 1,20,36.0,0,17,4,23.5,0.47,0.11,0.00,0.00,10.0,0,0,0,1.7,1.7,0.10,-1.7,-1.7
2361,Romain Salin,fr FRA,GK,Rennes,fr Ligue 1,37,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2362,Mohammed Salisu,gh GHA,DF,Southampton,eng Premier League,22,33.0,0,24,9,37.5,0.73,0.27,0.00,0.00,12.2,0,0,0,2.0,2.0,0.08,-2.0,-2.0
2363,Roland Sallai,hu HUN,"MF,FW",Freiburg,de Bundesliga,24,17.2,4,48,9,18.8,2.79,0.52,0.08,0.44,15.4,0,0,0,6.0,6.0,0.12,-2.0,-2.0
2364,Yoann Salmier,gf GUF,DF,Troyes,fr Ligue 1,28,29.6,0,10,1,10.0,0.34,0.03,0.00,0.00,16.1,0,0,0,0.9,0.9,0.09,-0.9,-0.9
2365,Salvi,es ESP,"MF,FW",Cádiz,es La Liga,30,15.5,2,19,7,36.8,1.23,0.45,0.11,0.29,16.1,0,0,1,2.6,1.8,0.09,-0.6,+0.2
2366,Lazar Samardzic,rs SRB,"MF,FW",Udinese,it Serie A,19,5.4,2,17,6,35.3,3.12,1.10,0.12,0.33,24.0,1,0,0,1.0,1.0,0.06,+1.0,+1.0
2367,Diadie Samassékou,ml MLI,MF,Hoffenheim,de Bundesliga,25,18.4,2,15,4,26.7,0.82,0.22,0.13,0.50,17.4,0,0,0,1.1,1.1,0.08,+0.9,+0.9
2368,Mama Samba Baldé,gw GNB,"MF,FW",Troyes,fr Ligue 1,25,19.1,3,47,17,36.2,2.46,0.89,0.06,0.18,16.4,0,0,1,6.5,5.8,0.12,-3.5,-2.8
2369,Albert Sambi Lokonga,be BEL,MF,Arsenal,eng Premier League,21,12.6,0,20,8,40.0,1.59,0.63,0.00,0.00,26.8,0,0,0,0.6,0.6,0.03,-0.6,-0.6
2370,Junior Sambia,fr FRA,"DF,FW",Montpellier,fr Ligue 1,24,17.0,1,20,6,30.0,1.17,0.35,0.05,0.17,23.4,2,0,0,1.6,1.6,0.08,-0.6,-0.6
2371,Luigi Samele,it ITA,FW,Sassuolo,it Serie A,19,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2372,Fede San Emeterio,es ESP,MF,Cádiz,es La Liga,24,9.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2373,Antonio Sanabria,py PAR,FW,Torino,it Serie A,25,20.0,6,49,19,38.8,2.45,0.95,0.12,0.32,12.5,1,0,0,8.3,8.3,0.17,-2.3,-2.3
2374,Oihan Sancet,es ESP,FW,Athletic Club,es La Liga,21,15.8,6,30,14,46.7,1.90,0.89,0.20,0.43,15.0,0,0,0,3.4,3.4,0.11,+2.6,+2.6
2375,Renato Sanches,pt POR,"MF,FW",Lille,fr Ligue 1,23,18.3,2,22,4,18.2,1.20,0.22,0.09,0.50,25.0,3,0,0,0.9,0.9,0.04,+1.1,+1.1
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
2376,Alexis Sánchez,cl CHI,FW,Inter,it Serie A,32,9.8,5,33,13,39.4,3.37,1.33,0.15,0.38,16.0,1,0,0,4.3,4.3,0.13,+0.7,+0.7
2377,Antonio Sánchez,es ESP,"MF,FW",Mallorca,es La Liga,24,18.0,1,18,4,22.2,1.00,0.22,0.06,0.25,22.0,0,0,0,1.4,1.4,0.08,-0.4,-0.4
2378,Davinson Sánchez,co COL,DF,Tottenham,eng Premier League,25,18.1,2,13,3,23.1,0.72,0.17,0.15,0.67,9.6,0,0,0,2.1,2.1,0.16,-0.1,-0.1
2379,Germán Sánchez,es ESP,DF,Granada,es La Liga,34,25.5,2,13,4,30.8,0.51,0.16,0.15,0.50,9.4,0,0,0,1.4,1.4,0.11,+0.6,+0.6
2380,Juan Sánchez,es ESP,,Sevilla,es La Liga,17,0.1,0,0,0,,0.00,0.00,,,,,0,0,,,,,
2381,Manuel Sánchez,es ESP,DF,Osasuna,es La Liga,20,25.1,1,6,2,33.3,0.24,0.08,0.17,0.50,21.0,0,0,0,0.4,0.4,0.07,+0.6,+0.6
2382,Robert Sánchez,es ESP,GK,Brighton,eng Premier League,23,37.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2383,Jadon Sancho,eng ENG,"FW,MF",Manchester Utd,eng Premier League,21,21.1,3,26,9,34.6,1.23,0.43,0.12,0.33,14.1,0,0,0,3.6,3.6,0.14,-0.6,-0.6
2384,Philippe Sandler,nl NED,DF,Troyes,fr Ligue 1,24,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2385,Alex Sandro,br BRA,DF,Juventus,it Serie A,30,19.8,0,9,2,22.2,0.46,0.10,0.00,0.00,13.0,0,0,0,0.9,0.9,0.10,-0.9,-0.9
2386,Leroy Sané,de GER,"FW,MF",Bayern Munich,de Bundesliga,25,22.0,7,89,32,36.0,4.05,1.46,0.08,0.22,20.8,8,0,0,11.4,11.4,0.13,-4.4,-4.4
2387,Oier Sanjurjo,es ESP,MF,Osasuna,es La Liga,35,8.4,1,9,1,11.1,1.07,0.12,0.11,1.00,17.5,0,0,0,0.7,0.7,0.08,+0.3,+0.3
2388,Mohamed Sankoh,nl NED,FW,Stuttgart,de Bundesliga,17,0.0,0,1,1,100.0,22.50,22.50,0.00,0.00,15.5,0,0,0,0.1,0.1,0.10,-0.1,-0.1
2389,Morgan Sanson,fr FRA,MF,Aston Villa,eng Premier League,26,4.0,0,1,0,0.0,0.25,0.00,0.00,,33.2,0,0,0,0.0,0.0,0.02,0.0,0.0
2390,Nicola Sansone,it ITA,"FW,MF",Bologna,it Serie A,29,10.0,2,24,6,25.0,2.41,0.60,0.08,0.33,20.5,1,0,0,3.5,3.5,0.14,-1.5,-1.5
2391,Baptiste Santamaria,fr FRA,"MF,DF",Rennes,fr Ligue 1,26,28.0,2,34,7,20.6,1.22,0.25,0.06,0.29,18.0,0,0,0,1.9,1.9,0.05,+0.1,+0.1
2392,Baptiste Santamaria,fr FRA,MF,Freiburg,de Bundesliga,26,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2393,Federico Santander,py PAR,"FW,DF",Bologna,it Serie A,30,0.7,1,2,1,50.0,2.69,1.34,0.50,1.00,13.3,0,0,0,0.6,0.6,0.31,+0.4,+0.4
2394,Jesús Santiago,es ESP,MF,Valencia,es La Liga,17,0.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2395,Samir Santos,br BRA,DF,Watford,eng Premier League,26,18.6,0,8,2,25.0,0.43,0.11,0.00,0.00,13.0,0,0,0,0.5,0.5,0.06,-0.5,-0.5
2396,Samir Santos,br BRA,DF,Udinese,it Serie A,26,15.8,0,7,3,42.9,0.44,0.19,0.00,0.00,12.8,0,0,0,0.8,0.8,0.11,-0.8,-0.8
2397,Sergio Santos,es ESP,DF,Real Madrid,es La Liga,20,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2398,Alvaro Sanz,es ESP,MF,Barcelona,es La Liga,20,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2399,Riccardo Saponara,it ITA,FW,Fiorentina,it Serie A,29,14.3,3,37,14,37.8,2.59,0.98,0.08,0.21,20.1,0,0,0,2.2,2.2,0.06,+0.8,+0.8
2400,Pablo Sarabia,es ESP,FW,Paris S-G,fr Ligue 1,29,0.2,1,1,1,100.0,4.09,4.09,1.00,1.00,3.6,0,0,0,1.0,1.0,0.97,0.0,0.0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
2401,Marcelo Saracchi,uy URU,DF,Levante,es La Liga,23,2.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2402,Josh Sargent,us USA,"FW,MF",Norwich City,eng Premier League,21,17.5,2,24,2,8.3,1.37,0.11,0.08,1.00,17.1,0,0,0,2.5,2.5,0.10,-0.5,-0.5
2403,Jeremy Sarmiento,ec ECU,"FW,MF",Brighton,eng Premier League,19,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2404,Bouna Sarr,sn SEN,DF,Bayern Munich,de Bundesliga,29,0.7,0,1,0,0.0,1.41,0.00,0.00,,17.9,0,0,0,0.0,0.0,0.04,0.0,0.0
2405,Ismaila Sarr,sn SEN,"FW,MF",Watford,eng Premier League,23,20.7,5,39,15,38.5,1.89,0.73,0.13,0.33,18.3,0,0,1,4.8,4.0,0.10,+0.2,+1.0
2406,Malang Sarr,fr FRA,DF,Chelsea,eng Premier League,22,6.1,0,1,0,0.0,0.16,0.00,0.00,,21.6,0,0,0,0.0,0.0,0.04,0.0,0.0
2407,Joan Sastre Vanrell,es ESP,DF,Mallorca,es La Liga,24,2.9,0,2,0,0.0,0.70,0.00,0.00,,25.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1
2408,Giacomo Satalino,it ITA,GK,Sassuolo,it Serie A,22,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2409,Martin Satriano,uy URU,"FW,MF",Inter,it Serie A,20,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2410,Martin Satriano,uy URU,FW,Brest,fr Ligue 1,20,10.4,4,24,10,41.7,2.32,0.97,0.17,0.40,15.7,0,0,0,3.4,3.4,0.14,+0.6,+0.6
2411,Téji Savanier,fr FRA,MF,Montpellier,fr Ligue 1,29,26.8,8,77,34,44.2,2.87,1.27,0.06,0.15,25.1,22,3,4,7.1,3.9,0.05,+0.9,+1.1
2412,Esteban Saveljich,me MNE,DF,Rayo Vallecano,es La Liga,30,18.9,0,9,3,33.3,0.48,0.16,0.00,0.00,8.4,0,0,0,0.6,0.6,0.07,-0.6,-0.6
2413,Stefan Savić,me MNE,DF,Atlético Madrid,es La Liga,30,27.1,0,15,5,33.3,0.55,0.18,0.00,0.00,8.8,0,0,0,1.9,1.9,0.13,-1.9,-1.9
2414,Joe Scally,us USA,DF,M'Gladbach,de Bundesliga,18,21.2,1,18,6,33.3,0.85,0.28,0.06,0.17,18.5,0,0,0,1.4,1.4,0.08,-0.4,-0.4
2415,Giorgio Scalvini,it ITA,"DF,MF",Atalanta,it Serie A,17,8.5,1,16,3,18.8,1.89,0.35,0.06,0.33,11.5,0,0,0,1.3,1.3,0.08,-0.3,-0.3
2416,Gianluca Scamacca,it ITA,FW,Sassuolo,it Serie A,22,23.8,16,78,36,46.2,3.27,1.51,0.19,0.42,17.4,1,1,1,11.0,10.2,0.13,+5.0,+4.8
2417,Dane Scarlett,eng ENG,MF,Tottenham,eng Premier League,17,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2418,Kevin Schade,de GER,"MF,FW",Freiburg,de Bundesliga,19,9.2,4,19,9,47.4,2.06,0.97,0.21,0.44,13.1,0,0,0,2.1,2.0,0.11,+1.9,+2.0
2419,András Schäfer,hu HUN,MF,Union Berlin,de Bundesliga,22,2.7,1,7,3,42.9,2.64,1.13,0.14,0.33,19.1,0,0,0,0.6,0.6,0.09,+0.4,+0.4
2420,Fabian Schär,ch SUI,DF,Newcastle Utd,eng Premier League,29,24.0,2,21,8,38.1,0.88,0.33,0.10,0.25,19.5,4,0,0,1.2,1.2,0.06,+0.8,+0.8
2421,Louis Schaub,at AUT,"MF,FW",Köln,de Bundesliga,26,7.3,1,14,2,14.3,1.93,0.28,0.07,0.50,16.7,0,0,0,1.3,1.3,0.09,-0.3,-0.3
2422,Andrea Schiavone,it ITA,MF,Salernitana,it Serie A,28,6.3,1,2,1,50.0,0.32,0.16,0.50,1.00,12.4,0,0,0,0.2,0.2,0.08,+0.8,+0.8
2423,Patrik Schick,cz CZE,FW,Leverkusen,de Bundesliga,25,23.1,24,88,43,48.9,3.82,1.86,0.26,0.53,12.8,2,1,2,18.1,16.5,0.19,+5.9,+6.5
2424,Kingsley Schindler,gh GHA,"DF,FW",Köln,de Bundesliga,28,3.9,1,3,1,33.3,0.77,0.26,0.33,1.00,16.5,0,0,0,0.4,0.4,0.12,+0.6,+0.6
2425,Xaver Schlager,at AUT,MF,Wolfsburg,de Bundesliga,23,11.6,0,10,1,10.0,0.87,0.09,0.00,0.00,21.4,0,0,0,0.3,0.3,0.03,-0.3,-0.3
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
2426,Keven Schlotterbeck,de GER,"DF,FW",Freiburg,de Bundesliga,24,3.5,0,1,0,0.0,0.29,0.00,0.00,,14.8,0,0,0,0.0,0.0,0.04,0.0,0.0
2427,Nico Schlotterbeck,de GER,DF,Freiburg,de Bundesliga,21,30.9,4,36,16,44.4,1.16,0.52,0.11,0.25,13.2,0,0,0,3.6,3.6,0.10,+0.4,+0.4
2428,Jeffrey Schlupp,gh GHA,"MF,FW",Crystal Palace,eng Premier League,28,20.6,4,33,9,27.3,1.60,0.44,0.12,0.44,14.3,0,0,0,3.4,3.4,0.10,+0.6,+0.6
2429,Kasper Schmeichel,dk DEN,GK,Leicester City,eng Premier League,34,37.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2430,Jonathan Schmid,fr FRA,DF,Freiburg,de Bundesliga,31,6.5,0,5,1,20.0,0.77,0.15,0.00,0.00,22.1,1,0,0,0.2,0.2,0.03,-0.2,-0.2
2431,Benno Schmitz,de GER,DF,Köln,de Bundesliga,26,26.9,0,12,3,25.0,0.45,0.11,0.00,0.00,21.6,0,0,0,0.5,0.5,0.04,-0.5,-0.5
2432,David Schnegg,at AUT,DF,Venezia,it Serie A,22,1.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
