Rk,Player,Nation,Pos,Squad,Comp,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
2173,Ivan Provedel,it ITA,GK,Spezia,it Serie A,27,31,31,2761,30.7,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2174,Javi Puado,es ESP,"MF,FW",Espanyol,es La Liga,23,30,26,2245,24.9,4,1,5,4,0,0,5,0,4.9,4.9,1.2,6.1,64,56,130,0.16,0.04,0.20,0.16,0.20,0.20,0.05,0.25,0.20,0.25
2175,Pubill,es ESP,"DF,MF",Levante,es La Liga,18,11,5,512,5.7,0,1,1,0,0,0,1,0,0.9,0.9,1.2,2.0,10,11,28,0.00,0.18,0.18,0.00,0.18,0.15,0.20,0.36,0.15,0.36
Rk,Player,Nation,Pos,Squad,Comp,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
2176,Antonio Puertas,es ESP,"MF,FW",Granada,es La Liga,29,33,25,2261,25.1,6,1,7,6,0,0,4,0,3.5,3.5,0.9,4.4,51,54,126,0.24,0.04,0.28,0.24,0.28,0.14,0.04,0.17,0.14,0.17
2177,Riqui Puig,es ESP,MF,Barcelona,es La Liga,21,15,2,487,5.4,1,0,1,1,0,0,0,0,0.7,0.7,0.2,0.9,9,40,24,0.18,0.00,0.18,0.18,0.18,0.12,0.04,0.16,0.12,0.16
2178,Teemu Pukki,fi FIN,FW,Norwich City,eng Premier League,31,37,37,3253,36.1,11,3,14,8,3,3,4,0,11.4,9.1,3.8,12.9,62,34,186,0.30,0.08,0.39,0.22,0.30,0.32,0.11,0.42,0.25,0.36
2179,Erick Pulgar,cl CHI,MF,Fiorentina,it Serie A,27,6,4,341,3.8,0,1,1,0,0,0,2,0,0.1,0.1,0.6,0.7,2,16,1,0.00,0.26,0.26,0.00,0.26,0.03,0.17,0.20,0.03,0.20
2180,Christian Pulisic,us USA,"MF,FW",Chelsea,eng Premier League,22,22,13,1290,14.3,6,2,8,6,0,0,2,0,4.9,4.9,1.3,6.2,44,38,108,0.42,0.14,0.56,0.42,0.56,0.34,0.09,0.43,0.34,0.43
2181,Afimico Pululu,fr FRA,"FW,MF",Greuther Fürth,de Bundesliga,22,8,0,70,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4,0,10,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03
2182,Ignacio Pussetto,ar ARG,"FW,MF",Udinese,it Serie A,25,28,11,1204,13.4,4,4,8,3,1,1,4,0,3.8,3.0,2.0,5.0,28,29,68,0.30,0.30,0.60,0.22,0.52,0.29,0.15,0.44,0.23,0.38
2183,Niklas Pyyhtiä,fi FIN,MF,Bologna,it Serie A,17,1,0,19,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2184,Przemysław Płacheta,pl POL,"FW,MF",Norwich City,eng Premier League,23,12,6,504,5.6,0,0,0,0,0,0,1,0,0.4,0.4,0.8,1.1,19,10,35,0.00,0.00,0.00,0.00,0.00,0.07,0.14,0.20,0.07,0.20
2185,Yacine Qasmi,ma MAR,FW,Rayo Vallecano,es La Liga,30,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2186,Fabio Quagliarella,it ITA,FW,Sampdoria,it Serie A,38,33,19,1664,18.5,4,2,6,3,1,1,2,0,4.3,3.5,1.6,5.1,17,39,140,0.22,0.11,0.32,0.16,0.27,0.23,0.09,0.32,0.19,0.28
2187,Quini,es ESP,DF,Granada,es La Liga,31,32,27,2304,25.6,0,1,1,0,0,0,11,0,0.5,0.5,1.4,1.9,26,52,67,0.00,0.04,0.04,0.00,0.04,0.02,0.05,0.07,0.02,0.07
2188,Dani Raba,es ESP,"MF,FW",Villarreal,es La Liga,25,7,0,89,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.3,0.3,1,5,12,0.00,0.00,0.00,0.00,0.00,0.00,0.35,0.35,0.00,0.35
2189,Dani Raba,es ESP,"MF,FW",Granada,es La Liga,25,2,0,26,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2190,Adrien Rabiot,fr FRA,MF,Juventus,it Serie A,26,32,28,2285,25.4,0,2,2,0,0,0,5,0,2.1,2.1,1.8,3.9,65,99,82,0.00,0.08,0.08,0.00,0.08,0.08,0.07,0.15,0.08,0.15
2191,Uroš Račić,rs SRB,MF,Valencia,es La Liga,23,28,13,1206,13.4,0,0,0,0,0,0,3,1,0.9,0.9,0.4,1.3,6,55,15,0.00,0.00,0.00,0.00,0.00,0.07,0.03,0.10,0.07,0.10
2192,Nemanja Radoja,rs SRB,MF,Levante,es La Liga,28,19,17,1214,13.5,0,0,0,0,0,0,3,0,0.3,0.3,0.8,1.1,9,25,23,0.00,0.00,0.00,0.00,0.00,0.03,0.06,0.08,0.03,0.08
2193,Nemanja Radonjić,rs SRB,FW,Marseille,fr Ligue 1,25,1,0,18,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,1,7,0.00,0.00,0.00,0.00,0.00,0.00,0.66,0.66,0.00,0.66
2194,Ivan Radovanović,rs SRB,"DF,MF",Salernitana,it Serie A,32,14,12,1053,11.7,1,1,2,1,0,0,4,0,1.0,1.0,1.4,2.3,11,32,6,0.09,0.09,0.17,0.09,0.17,0.08,0.12,0.20,0.08,0.20
2195,Ionuț Radu,ro ROU,GK,Inter,it Serie A,24,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2196,Ștefan Radu,ro ROU,DF,Lazio,it Serie A,34,10,6,556,6.2,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,6,21,7,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
2197,Boris Radunović,rs SRB,GK,Cagliari,it Serie A,25,3,3,270,3.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2198,Sidney Raebiger,de GER,MF,RB Leipzig,de Bundesliga,16,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2199,Rafinha,br BRA,MF,Real Sociedad,es La Liga,28,17,13,1050,11.7,1,0,1,1,0,0,3,0,2.5,2.5,0.5,3.0,34,54,31,0.09,0.00,0.09,0.09,0.09,0.22,0.04,0.26,0.22,0.26
2200,Rafinha,br BRA,"FW,MF",Paris S-G,fr Ligue 1,28,5,3,220,2.4,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,6,16,16,0.00,0.00,0.00,0.00,0.00,0.09,0.03,0.12,0.09,0.12
Rk,Player,Nation,Pos,Squad,Comp,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
2201,Antonio Raillo,es ESP,DF,Mallorca,es La Liga,29,17,17,1530,17.0,2,0,2,2,0,0,8,0,0.7,0.7,0.0,0.7,15,50,0,0.12,0.00,0.12,0.12,0.12,0.04,0.00,0.04,0.04,0.04
2202,Antonio Raimondo,it ITA,FW,Bologna,it Serie A,17,1,1,74,0.8,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,3,0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.13,0.13,0.13
2203,Predrag Rajković,rs SRB,GK,Reims,fr Ligue 1,25,38,38,3420,38.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2204,Jesuran Rak Sakyi,eng ENG,"FW,MF",Crystal Palace,eng Premier League,18,2,1,80,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,0,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2205,Ivan Rakitić,hr CRO,MF,Sevilla,es La Liga,33,35,26,2182,24.2,4,6,10,3,1,2,5,0,3.2,1.6,2.6,4.2,23,160,62,0.16,0.25,0.41,0.12,0.37,0.13,0.11,0.24,0.07,0.17
2206,Diant Ramaj,de GER,GK,Eint Frankfurt,de Bundesliga,19,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2207,Jonás Ramalho,es ESP,DF,Osasuna,es La Liga,28,3,3,243,2.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,13,6,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
2208,Adil Rami,fr FRA,DF,Troyes,fr Ligue 1,35,17,14,1171,13.0,3,0,3,3,0,0,1,0,0.8,0.8,0.1,0.8,5,24,0,0.23,0.00,0.23,0.23,0.23,0.06,0.00,0.06,0.06,0.06
2209,Sandro Ramírez,es ESP,FW,Getafe,es La Liga,26,29,19,1462,16.2,3,0,3,3,0,0,7,0,3.0,3.0,0.9,3.9,34,23,107,0.18,0.00,0.18,0.18,0.18,0.18,0.06,0.24,0.18,0.24
2210,Guilherme Ramos,pt POR,DF,Arminia,de Bundesliga,23,13,9,906,10.1,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.3,5,32,9,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.03,0.02,0.03
2211,Sergio Ramos,es ESP,DF,Paris S-G,fr Ligue 1,35,12,8,801,8.9,2,0,2,2,0,0,3,1,1.8,1.8,0.0,1.8,8,61,5,0.22,0.00,0.22,0.22,0.22,0.20,0.00,0.20,0.20,0.20
2212,Aaron Ramsdale,eng ENG,GK,Arsenal,eng Premier League,23,34,34,3060,34.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2213,Aaron Ramsey,wls WAL,MF,Juventus,it Serie A,30,3,1,99,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,4,1,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.05
2214,Jacob Ramsey,eng ENG,MF,Aston Villa,eng Premier League,20,34,29,2467,27.4,6,1,7,6,0,0,6,0,4.0,4.0,1.9,5.9,91,132,92,0.22,0.04,0.26,0.22,0.26,0.15,0.07,0.22,0.15,0.22
2215,Luca Ranieri,it ITA,DF,Salernitana,it Serie A,22,27,25,2103,23.4,1,0,1,1,0,0,9,0,0.6,0.6,1.0,1.6,37,76,69,0.04,0.00,0.04,0.04,0.04,0.03,0.04,0.07,0.03,0.07
2216,Andrea Ranocchia,it ITA,DF,Inter,it Serie A,33,6,3,341,3.8,0,0,0,0,0,0,1,0,0.5,0.5,0.0,0.5,0,9,0,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.12,0.12,0.12
2217,Raphinha,br BRA,"FW,MF",Leeds United,eng Premier League,24,35,34,2915,32.4,11,3,14,7,4,4,7,0,10.2,7.0,7.5,14.5,89,134,286,0.34,0.09,0.43,0.22,0.31,0.31,0.23,0.54,0.22,0.45
2218,Tobias Raschl,de GER,MF,Greuther Fürth,de Bundesliga,21,10,7,597,6.6,0,1,1,0,0,0,0,0,0.2,0.2,0.0,0.2,14,18,8,0.00,0.15,0.15,0.00,0.15,0.02,0.01,0.03,0.02,0.03
2219,Elba Rashani,xk KVX,"FW,MF",Clermont Foot,fr Ligue 1,28,29,22,1759,19.5,8,3,11,8,0,0,3,0,5.2,5.2,2.2,7.4,43,46,110,0.41,0.15,0.56,0.41,0.56,0.26,0.11,0.38,0.26,0.38
2220,Marcus Rashford,eng ENG,"FW,MF",Manchester Utd,eng Premier League,23,25,13,1235,13.7,4,2,6,4,0,0,2,0,2.9,2.9,2.1,5.0,50,28,118,0.29,0.15,0.44,0.29,0.44,0.21,0.15,0.36,0.21,0.36
2221,Milot Rashica,xk KVX,"FW,MF",Norwich City,eng Premier League,25,31,25,2229,24.8,1,2,3,1,0,0,0,0,2.6,2.6,2.1,4.7,76,46,138,0.04,0.08,0.12,0.04,0.12,0.11,0.08,0.19,0.11,0.19
2222,Giacomo Raspadori,it ITA,"MF,FW",Sassuolo,it Serie A,21,36,32,2740,30.4,10,4,14,10,0,0,9,1,7.2,7.2,3.7,10.9,49,86,178,0.33,0.13,0.46,0.33,0.46,0.24,0.12,0.36,0.24,0.36
2223,Raúl,es ESP,"FW,DF",Betis,es La Liga,20,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2224,David Raum,de GER,"DF,FW",Hoffenheim,de Bundesliga,23,32,31,2757,30.6,3,11,14,3,0,0,5,0,1.7,1.7,11.4,13.1,95,130,228,0.10,0.36,0.46,0.10,0.46,0.05,0.37,0.43,0.05,0.43
2225,Nicola Ravaglia,it ITA,GK,Sampdoria,it Serie A,32,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Rk,Player,Nation,Pos,Squad,Comp,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
2226,David Raya,es ESP,GK,Brentford,eng Premier League,25,24,24,2160,24.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2227,Ante Rebić,hr CRO,FW,Milan,it Serie A,27,24,6,891,9.9,2,2,4,2,0,0,2,0,2.4,2.4,4.8,7.2,36,38,80,0.20,0.20,0.40,0.20,0.40,0.24,0.48,0.73,0.24,0.73
2228,Arkadiusz Reca,pl POL,DF,Spezia,it Serie A,26,25,22,1772,19.7,0,2,2,0,0,0,3,0,0.3,0.3,2.1,2.5,51,57,41,0.00,0.10,0.10,0.00,0.10,0.02,0.11,0.13,0.02,0.13
2229,Lluís Recasens,es ESP,DF,Espanyol,es La Liga,19,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2230,Nathan Redmond,eng ENG,"MF,FW",Southampton,eng Premier League,27,27,20,1833,20.4,1,5,6,1,0,0,0,0,1.7,1.7,3.9,5.6,71,95,131,0.05,0.25,0.29,0.05,0.29,0.08,0.19,0.27,0.08,0.27
2231,Sergio Reguilón,es ESP,"DF,MF",Tottenham,eng Premier League,24,25,22,1916,21.3,2,3,5,2,0,0,4,0,3.0,3.0,3.3,6.4,63,50,144,0.09,0.14,0.23,0.09,0.23,0.14,0.16,0.30,0.14,0.30
2232,Manolo Reina,es ESP,GK,Mallorca,es La Liga,36,21,21,1890,21.0,0,0,0,0,0,0,5,1,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2233,Pepe Reina,es ESP,GK,Lazio,it Serie A,38,15,15,1350,15.0,0,1,1,0,0,0,3,0,0.0,0.0,0.4,0.4,0,0,0,0.00,0.07,0.07,0.00,0.07,0.00,0.03,0.03,0.00,0.03
2234,Jeff Reine-Adélaïde,fr FRA,"MF,DF",Lyon,fr Ligue 1,23,10,1,198,2.2,0,1,1,0,0,0,0,0,0.2,0.2,0.9,1.1,7,16,15,0.00,0.45,0.45,0.00,0.45,0.08,0.42,0.50,0.08,0.50
2235,Reinier,br BRA,"FW,MF",Dortmund,de Bundesliga,19,13,1,162,1.8,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,1,6,12,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.12,0.12,0.12
2236,Karim Rekik,nl NED,DF,Sevilla,es La Liga,26,18,11,1098,12.2,0,2,2,0,0,0,2,0,0.2,0.2,0.4,0.6,12,30,13,0.00,0.16,0.16,0.00,0.16,0.02,0.03,0.05,0.02,0.05
2237,Álex Remiro,es ESP,GK,Real Sociedad,es La Liga,26,35,35,3150,35.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2238,Panagiotis Retsos,gr GRE,DF,Hellas Verona,it Serie A,22,5,1,55,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,3,2,2,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.20,0.00,0.20
2239,Panagiotis Retsos,gr GRE,"DF,FW",Leverkusen,de Bundesliga,22,4,0,32,0.4,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,1,0,0.00,0.00,0.00,0.00,0.00,0.15,0.00,0.15,0.15,0.15
2240,Marco Reus,de GER,"MF,FW",Dortmund,de Bundesliga,32,29,29,2503,27.8,9,13,22,9,0,0,2,0,11.5,11.5,7.9,19.5,57,119,172,0.32,0.47,0.79,0.32,0.79,0.41,0.28,0.70,0.41,0.70
2241,Elvis Rexhbeçaj,de GER,MF,Bochum,de Bundesliga,23,32,30,2542,28.2,0,0,0,0,0,0,5,0,1.1,1.1,1.1,2.2,21,93,54,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.08,0.04,0.08
2242,Gio Reyna,us USA,MF,Dortmund,de Bundesliga,18,10,6,439,4.9,2,1,3,2,0,0,0,0,1.7,1.7,1.6,3.3,13,10,32,0.41,0.21,0.62,0.41,0.62,0.35,0.33,0.68,0.35,0.68
2243,Bryan Reynolds,us USA,DF,Roma,it Serie A,20,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2244,Nico Ribaudo,es ESP,"MF,FW",Espanyol,es La Liga,20,31,7,1116,12.4,2,0,2,2,0,0,5,1,1.0,1.0,1.4,2.4,40,54,74,0.16,0.00,0.16,0.16,0.16,0.08,0.12,0.20,0.08,0.20
2245,Tiago Ribeiro,pt POR,FW,Monaco,fr Ligue 1,19,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2246,Franck Ribéry,fr FRA,"MF,FW",Salernitana,it Serie A,38,23,16,1421,15.8,0,2,2,0,0,0,3,1,0.9,0.9,2.9,3.8,65,71,95,0.00,0.13,0.13,0.00,0.13,0.06,0.18,0.24,0.06,0.24
2247,Samuele Ricci,it ITA,MF,Torino,it Serie A,19,12,9,722,8.0,0,0,0,0,0,0,1,0,0.4,0.4,0.2,0.6,5,31,8,0.00,0.00,0.00,0.00,0.00,0.05,0.03,0.08,0.05,0.08
2248,Samuele Ricci,it ITA,MF,Empoli,it Serie A,19,21,17,1530,17.0,1,1,2,1,0,0,1,1,0.2,0.2,0.3,0.5,24,103,13,0.06,0.06,0.12,0.06,0.12,0.01,0.02,0.03,0.01,0.03
2249,Declan Rice,eng ENG,MF,West Ham,eng Premier League,22,36,35,3179,35.3,1,4,5,1,0,0,8,0,1.1,1.1,1.7,2.8,104,256,44,0.03,0.11,0.14,0.03,0.14,0.03,0.05,0.08,0.03,0.08
2250,Chris Richards,us USA,DF,Hoffenheim,de Bundesliga,21,19,13,1304,14.5,1,1,2,1,0,0,1,0,1.2,1.2,0.4,1.6,12,59,7,0.07,0.07,0.14,0.07,0.14,0.08,0.03,0.11,0.08,0.11
Rk,Player,Nation,Pos,Squad,Comp,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
2251,Chris Richards,us USA,DF,Bayern Munich,de Bundesliga,21,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2252,Omar Richards,eng ENG,DF,Bayern Munich,de Bundesliga,23,12,5,438,4.9,0,0,0,0,0,0,1,0,0.3,0.3,0.2,0.4,11,21,42,0.00,0.00,0.00,0.00,0.00,0.06,0.03,0.09,0.06,0.09
2253,Taylor Richards,eng ENG,MF,Brighton,eng Premier League,20,2,0,25,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3,7,0.00,0.00,0.00,0.00,0.00,0.05,0.04,0.09,0.05,0.09
2254,Richarlison,br BRA,FW,Everton,eng Premier League,24,30,28,2523,28.0,10,5,15,7,3,3,9,0,9.2,6.8,3.6,10.4,44,42,146,0.36,0.18,0.54,0.25,0.43,0.33,0.13,0.46,0.24,0.37
2255,Marco Richter,de GER,"FW,MF",Hertha BSC,de Bundesliga,23,30,19,1704,18.9,5,1,6,5,0,0,6,0,3.2,3.2,1.6,4.9,34,45,97,0.26,0.05,0.32,0.26,0.32,0.17,0.09,0.26,0.17,0.26
2256,Diego Rico,es ESP,DF,Real Sociedad,es La Liga,28,21,19,1644,18.3,0,0,0,0,0,0,4,0,0.2,0.2,0.9,1.1,24,92,70,0.00,0.00,0.00,0.00,0.00,0.01,0.05,0.06,0.01,0.06
2257,Sergio Rico,es ESP,GK,Mallorca,es La Liga,27,14,14,1260,14.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2258,Sergio Rico,es ESP,GK,Paris S-G,fr Ligue 1,27,1,0,23,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2259,Jaïro Riedewald,nl NED,MF,Crystal Palace,eng Premier League,24,3,1,118,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,4,2,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.00,0.07
2260,Manuel Riemann,de GER,GK,Bochum,de Bundesliga,32,31,31,2790,31.0,0,1,1,0,0,1,2,0,0.8,0.0,0.3,0.3,0,6,0,0.00,0.03,0.03,0.00,0.03,0.03,0.01,0.04,0.00,0.01
2261,Tomás Rincón,ve VEN,MF,Torino,it Serie A,33,7,1,163,1.8,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,7,1,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02
2262,Tomás Rincón,ve VEN,MF,Sampdoria,it Serie A,33,17,13,1166,13.0,0,0,0,0,0,0,3,0,0.3,0.3,0.1,0.4,12,46,19,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03
2263,Luis Rioja,es ESP,"MF,FW",Alavés,es La Liga,27,37,36,3111,34.6,1,3,4,1,0,0,3,0,3.0,3.0,5.1,8.2,122,77,213,0.03,0.09,0.12,0.03,0.12,0.09,0.15,0.24,0.09,0.24
2264,Renaud Ripart,fr FRA,"MF,FW",Troyes,fr Ligue 1,28,28,22,1893,21.0,2,2,4,2,0,0,2,0,3.1,3.1,2.3,5.3,39,61,147,0.10,0.10,0.19,0.10,0.19,0.15,0.11,0.25,0.15,0.25
2265,Mihailo Ristić,rs SRB,DF,Montpellier,fr Ligue 1,25,29,19,1803,20.0,1,3,4,1,0,0,3,1,0.5,0.5,1.3,1.8,53,76,86,0.05,0.15,0.20,0.05,0.20,0.02,0.07,0.09,0.02,0.09
2266,Matt Ritchie,sct SCO,DF,Newcastle Utd,eng Premier League,31,18,14,1337,14.9,0,2,2,0,0,0,5,0,0.7,0.7,2.0,2.7,8,48,40,0.00,0.13,0.13,0.00,0.13,0.05,0.13,0.18,0.05,0.18
2267,Maxence Rivera,fr FRA,FW,Saint-Étienne,fr Ligue 1,19,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2268,Rober,es ESP,DF,Levante,es La Liga,26,27,21,2010,22.3,1,0,1,1,0,0,5,1,1.3,1.3,0.2,1.4,17,53,5,0.04,0.00,0.04,0.04,0.04,0.06,0.01,0.06,0.06,0.06
2269,Sergi Roberto,es ESP,"MF,DF",Barcelona,es La Liga,29,9,4,400,4.4,2,1,3,2,0,0,1,0,1.5,1.5,0.4,1.9,6,15,15,0.45,0.23,0.68,0.45,0.68,0.33,0.10,0.43,0.33,0.43
2270,Connor Roberts,wls WAL,DF,Burnley,eng Premier League,25,21,19,1692,18.8,1,1,2,1,0,0,2,0,0.4,0.4,1.2,1.6,23,61,44,0.05,0.05,0.11,0.05,0.11,0.02,0.07,0.09,0.02,0.09
2271,Patrick Roberts,eng ENG,MF,Troyes,fr Ligue 1,24,1,0,14,0.2,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.4,1,1,0,0.00,0.00,0.00,0.00,0.00,2.58,0.00,2.58,2.58,2.58
2272,Tyler Roberts,wls WAL,"MF,FW",Leeds United,eng Premier League,22,23,7,987,11.0,1,1,2,1,0,0,5,0,2.4,2.4,1.0,3.4,17,29,63,0.09,0.09,0.18,0.09,0.18,0.22,0.09,0.31,0.22,0.31
2273,Andrew Robertson,sct SCO,DF,Liverpool,eng Premier League,27,29,29,2537,28.2,3,10,13,3,0,0,5,1,1.4,1.4,5.6,7.0,96,186,239,0.11,0.35,0.46,0.11,0.46,0.05,0.20,0.25,0.05,0.25
2274,Marc Roca,es ESP,MF,Bayern Munich,de Bundesliga,24,9,4,379,4.2,0,0,0,0,0,0,0,0,0.2,0.2,0.3,0.5,6,26,2,0.00,0.00,0.00,0.00,0.00,0.05,0.08,0.13,0.05,0.13
2275,Rubén Rochina,es ESP,"MF,FW",Granada,es La Liga,30,15,8,743,8.3,1,3,4,1,0,0,3,0,0.6,0.6,0.8,1.4,13,46,38,0.12,0.36,0.48,0.12,0.48,0.07,0.10,0.17,0.07,0.17
Rk,Player,Nation,Pos,Squad,Comp,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
2276,Cimo Röcker,de GER,DF,Hertha BSC,de Bundesliga,27,1,0,22,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.33,0.00,0.33
