player,xg_plus_minus,touches_live_ball,through_balls,interceptions,shots_blocked,sca_shots,sca_passes_live,progressive_passes_received,passes_progressive_distance,passes_pct_short,xg_plus_minus score,touches_live_ball score,through_balls score,interceptions score,shots_blocked score,sca_shots score,sca_passes_live score,progressive_passes_received score,passes_progressive_distance score,passes_pct_short score,Segment K-Means PFA,year,league,minutes
"Edo Kayembe, 2022",0.6871088861076345,59.812265331664584,0.22528160200250313,1.013767209011264,0.11264080100125157,0.11264080100125157,1.4643304130162704,0.9011264080100125,218.29787234042556,10.171464330413016,-0.006780858609625223,0.012437712459767688,-0.012650928979403118,-0.026526983356734597,-0.00013717160808755105,-0.0036162379101595666,0.017372002588530375,0.004576852365860504,-0.010523431306219829,-0.0034320809332966957,0,2022,Premier League,799.0
"Ilan Kebbal, 2022",-0.2945823927765237,53.12641083521444,0.10158013544018057,0.6602708803611739,0.0,0.20316027088036115,2.539503386004515,6.85665914221219,170.09593679458237,4.256207674943566,0.003695911289304707,-0.008625577319424114,0.007653842215819113,0.016383611351876177,0.000828072710519778,0.003217767632606924,-0.010366220706719059,-0.004058462013130523,0.007316317807851956,0.0018034630539115588,0,2022,Ligue 1,1772.0
"Wajdi Kechrida, 2022",0.5577731092436975,38.85504201680673,0.0,0.7563025210084033,0.18907563025210083,0.09453781512605042,1.3235294117647058,2.8361344537815123,158.8235294117647,8.650210084033613,-0.001521966149294094,0.005907822149629326,-0.00398753306855148,-0.009845745059249202,-0.0012587904249339121,-0.0026101895655431724,0.005703674894558716,0.00332647791987746,-0.005338505165539422,-0.0008423185915437958,4,2022,Serie A,952.0
"Naby Keïta, 2022",-0.1764705882352941,71.58567774936061,0.4603580562659847,1.0741687979539642,0.1534526854219949,0.3069053708439898,2.9923273657289005,3.2225063938618925,191.89258312020462,6.859335038363172,-0.0005837621090331478,-0.0028804108000799605,0.00036080188318291304,0.0024627048269553154,0.0015153016900642069,0.0019987986795425446,-0.0007023132758800695,-0.0025557181063346887,0.002876441687692384,-0.0002229442484309208,0,2022,Premier League,1173.0
"Yannik Keitel, 2022",-0.23214285714285715,43.035714285714285,0.17857142857142855,0.17857142857142855,0.17857142857142855,0.3571428571428571,1.0714285714285714,0.5357142857142857,99.10714285714286,13.678571428571427,0.00238068631842059,-0.0003700888346615739,0.002673282385531583,0.004506700651157157,-0.0016892911753622036,-0.0009102925327590222,-0.004054827463234702,0.0020880590650544186,-8.10278626542068e-05,0.0010570418066369585,2,2022,Bundesliga,504.0
"Franck Kessié, 2022",0.2690641247833622,62.274696707105726,0.0779896013864818,0.8968804159445407,0.389948006932409,0.1949740034662045,2.1447140381282495,2.378682842287695,193.18024263431542,3.529029462738302,-0.005463741948654608,0.009191323780973867,-0.009917814735965274,-0.019968883415764853,0.0003338156396959301,-0.00298424116075326,0.013588448127581507,0.0027489517763515325,-0.007500186509566379,-0.0025753214388317186,0,2022,Serie A,2308.0
"Saîf-Eddine Khaoui, 2022",0.0,47.4757281553398,0.09708737864077668,1.3592233009708738,0.0,0.29126213592233013,1.1650485436893205,4.368932038834951,128.05825242718447,8.339805825242719,0.006126834650156447,-0.008998519814808238,0.010508274855463294,0.020780450197004877,-0.0008295039236575767,0.0021124879113893383,-0.014272334106505557,-0.0023804859980604007,0.007242734365500194,0.0029305559021690283,4,2022,Ligue 1,927.0
"Wahbi Khazri, 2022",0.20629213483146067,37.051685393258424,0.28314606741573034,0.4853932584269663,0.0,0.32359550561797756,2.143820224719101,5.824719101123596,85.18651685393257,3.3937078651685395,0.0109594890876121,-0.019410223860869547,0.020306312387542783,0.040959847121116444,-0.00013273471600866386,0.005628314482180244,-0.027147952593821294,-0.007328091070012247,0.016251540487220502,0.0054127285072625595,2,2022,Ligue 1,2225.0
"Rani Khedira, 2022",0.09793253536452666,39.630032644178456,0.03264417845484222,1.632208922742111,0.2611534276387378,0.06528835690968444,0.8487486398258977,1.3710554951033733,108.83569096844396,2.634385201305767,-0.0029952799465716466,0.007369580595537103,-0.00626939560045498,-0.013921280808723032,-0.0007662310562696501,-0.0030428285919703035,0.008856250238931657,0.0031632720869298058,-0.00623992812918992,-0.0014180661960332818,4,2022,Bundesliga,2757.0
"Joshua Kimmich, 2022",-0.13823767178658042,104.80598221503638,0.7275666936135813,1.8916734033953113,0.2910266774454325,0.1091350040420372,2.946645109135004,1.9280517380759903,505.62247372675824,3.3140662894098627,-0.01973409558246632,0.024400014494854405,-0.03241153942731535,-0.061801589471757144,0.004414244791078363,-0.004327501326119202,0.043680053072298435,0.004234732232146072,-0.019094725474519233,-0.009463373562372866,1,2022,Bundesliga,2474.0
"Jakub Kiwior, 2022",0.48574338085539714,42.937881873727086,0.0,1.8329938900203666,0.6873727087576375,0.045824847250509164,0.5957230142566191,0.5957230142566191,132.80040733197558,3.7668024439918533,-0.008568880491440516,0.01967810929645387,-0.017533147320900767,-0.037562529800204636,-0.001652576842879525,-0.00768871415176474,0.024101263820432296,0.008579731815341876,-0.016585656521505565,-0.004068792882574087,4,2022,Serie A,1964.0
"Sofian Kiyine, 2022",-0.6101694915254238,51.573849878934624,0.14527845036319612,0.7263922518159805,0.07263922518159806,0.07263922518159806,2.106537530266344,3.196125907990315,176.9491525423729,6.065375302663438,-0.0007789013326237457,-0.0002484773512144413,-0.000834819252343703,-0.0008977067809776481,0.000633702887348256,0.0006935903067864631,0.0009236440113738925,-0.0005678952980722485,0.00034507589231287444,-0.00039007634162034914,0,2022,Serie A,1239.0
"Mateusz Klich, 2022",1.0593342981186686,54.39942112879885,0.26049204052098407,0.47756874095513746,0.17366136034732274,0.17366136034732274,2.778581765557164,5.600578871201158,157.59768451519537,3.824891461649783,0.003812029022721443,-0.007573411622075135,0.0075623943754711395,0.01482998414572691,0.00034570143139248056,0.0023588598453949208,-0.009571588834379486,-0.0037552874176739006,0.006418868541836984,0.001916651655451232,4,2022,Premier League,2073.0
"Mateo Klimowicz, 2022",-2.8507462686567164,39.701492537313435,0.2985074626865672,0.5970149253731344,0.0,0.2985074626865672,1.6417910447761195,3.731343283582089,87.01492537313433,12.432835820895523,0.0072557515275755765,-0.013750805947708347,0.013302113489840199,0.02950049026295209,3.442518902891803e-05,0.004811652277756299,-0.019648598980527072,-0.0035984571718968047,0.011615508913212058,0.0035077610304829025,2,2022,Bundesliga,603.0
"Justin Kluivert, 2022",-0.6889721627408995,43.265524625267666,0.24089935760171305,0.6745182012847966,0.048179871520342615,0.09635974304068523,1.6381156316916488,7.997858672376874,103.53854389721627,3.8495717344753753,0.006433614486547943,-0.012246831991568986,0.012272152446018567,0.025338322132756524,0.00022555212691467035,0.004037117169289524,-0.016680015346372506,-0.004637655114130944,0.010333205694372039,0.003179359723145557,4,2022,Ligue 1,1868.0
"Ansgar Knauff, 2022",-0.1422924901185771,52.41106719367589,0.11857707509881424,0.9486166007905139,0.11857707509881424,0.11857707509881424,1.8972332015810278,5.33596837944664,151.30434782608694,8.158102766798418,0.00185936689035114,-0.0029454397498179193,0.0033035082174701297,0.006620174131503246,-0.0001765256529964,0.0009495816891887728,-0.00456438577298482,-0.0007531702972721246,0.0023447195296319484,0.0008566371138097951,4,2022,Bundesliga,759.0
"Robin Koch, 2022",0.0,50.832274459974585,0.0,1.1435832274459974,0.5717916137229987,0.05717916137229988,1.2007623888182972,0.8005082592121983,200.35578144853878,4.591486658195679,-0.010420265513357991,0.020378943565913746,-0.02002775980336262,-0.0413073848177456,-0.000606026150271063,-0.006995789271297662,0.02715515239290995,0.008003731085128205,-0.016998057542608344,-0.005003450985343456,0,2022,Premier League,1574.0
"Dominik Kohr, 2022",-0.11152416356877323,57.26765799256505,0.11152416356877323,1.9516728624535316,0.11152416356877323,0.22304832713754646,2.007434944237918,1.6728624535315986,184.90706319702602,4.555762081784387,-0.0030947673594865573,0.0040764131286244384,-0.00522654676966916,-0.010078773114404676,0.0006213034385641143,-0.0009570967526158999,0.007106746451556016,0.000730486670641093,-0.0032519714597350315,-0.001496485371597105,0,2022,Bundesliga,1614.0
"Koke, 2022",0.05741626794258373,71.30382775119617,0.2511961722488038,0.8612440191387559,0.17942583732057416,0.07177033492822966,2.117224880382775,1.9019138755980862,252.48803827751195,3.36244019138756,-0.008473988886506769,0.011373812479605193,-0.014206569266012008,-0.02776643474988914,0.001574836232691529,-0.002428765021819608,0.01938219438643515,0.00229281948768007,-0.009072987645713617,-0.004082138798440086,3,2022,La Liga,2508.0
"Randal Kolo Muani, 2022",0.05495251017639077,29.033242876526458,0.0,0.18317503392130258,0.09158751696065129,0.21370420624151967,1.6180461329715063,6.289009497964722,23.751696065128904,2.4026458616010857,0.011912770296070426,-0.01846451009844146,0.021062417028733023,0.04162173703612298,-0.0011379875911416298,0.004491024823090881,-0.028159433043583596,-0.005905764814685686,0.015179541002072368,0.005872067220410516,2,2022,Ligue 1,2948.0
"Geoffrey Kondogbia, 2022",-0.5642933049946866,58.96386822529224,0.09564293304994687,2.104144527098831,0.23910733262486716,0.0,0.9564293304994687,0.33475026567481403,194.2029755579171,4.3039319872476085,-0.009266245569348217,0.015606579064595087,-0.016858469606732755,-0.03383011017631935,0.00041637220883558156,-0.004501430055759558,0.022700615583522193,0.005349115828775749,-0.012853071484856309,-0.004495434039839172,0,2022,La Liga,1882.0
"Kouadio Koné, 2022",-0.04535043518094366,60.64590013742556,0.16491067338524965,1.401740723774622,0.16491067338524965,0.04122766834631241,1.5666513971598717,1.484196060467247,216.5277141548328,3.677508016491067,-0.0057842720152426995,0.008516531513406126,-0.009992496452580256,-0.01985909584378009,0.0007755360053465374,-0.0021561613537799174,0.013666728104718251,0.0021210922703903787,-0.00687781023790732,-0.0027810826409752744,0,2022,Bundesliga,2183.0
"Teun Koopmeiners, 2022",1.303857008466604,72.60112888052682,0.12699905926622768,0.6349952963311383,0.08466603951081844,0.12699905926622768,2.920978363123236,3.428974600188147,311.65569143932265,3.7337723424270934,-0.0062834581703399275,0.007826173512723631,-0.010149967785921402,-0.020396327700243133,0.0015262648507673564,-0.001518431330230403,0.014453032523506434,0.0005603589719148221,-0.006326879304078553,-0.003077365327660543,3,2022,Serie A,2126.0
"Rominigue Kouamé, 2022",0.0,56.826145552560654,0.15161725067385445,1.394878706199461,0.15161725067385445,0.09097035040431267,1.4555256064690028,1.5768194070080863,165.08086253369274,2.732142857142857,-0.0036075990284827825,0.005322045631465538,-0.006218795482405038,-0.012503280209865143,0.0004904556848863367,-0.0014638562257038973,0.008650384287092524,0.0011601177022707429,-0.00425873696067897,-0.0017072572360197977,0,2022,Ligue 1,2968.0
"Cheikhou Kouyaté, 2022",-1.6048632218844987,48.237082066869306,0.0,1.7325227963525838,0.6382978723404256,0.0,0.5927051671732523,0.41033434650455924,129.209726443769,3.952887537993921,-0.010404034895184823,0.020001717581324165,-0.02004166539271637,-0.04012787216769898,-0.0005488555138272263,-0.006730512478622273,0.026429030923458573,0.008439728253961018,-0.016511922028236,-0.0049339060199376636,4,2022,Premier League,1974.0
"Mateo Kovačić, 2022",0.0,79.02439024390245,0.693196405648267,0.4043645699614891,0.2310654685494223,0.17329910141206675,3.350449293966624,2.1373555840821568,235.22464698331197,5.349165596919127,-0.006518788614476859,0.005167247372248796,-0.009528618517624926,-0.017151358111359653,0.00253301865351072,0.0004156428856707335,0.01287702679809442,-0.0008363833625170288,-0.003494616686603828,-0.003069305681582344,3,2022,Premier League,1558.0
"Viktor Kovalenko, 2022",-1.6845283018867925,49.109433962264156,0.0,0.8830188679245283,0.2037735849056604,0.0,1.4264150943396225,2.3773584905660377,132.2490566037736,5.6513207547169815,-0.0035962072236468945,0.0056562636959764335,-0.0065294766485175185,-0.012030878786829914,0.0002778134100482175,-0.0013642012805578888,0.008121482753302607,0.0024105315368396995,-0.004591078678064479,-0.0017375705502576974,4,2022,Serie A,1325.0
"Andrej Kramarić, 2022",0.0,44.48466937569265,0.2659770964166974,0.29922423346878463,0.0,0.2659770964166974,2.4602881418544515,7.613594384927964,95.38603620243812,2.8459549316586625,0.012743994095026547,-0.023646368013427857,0.024024270629162525,0.04914379877151882,0.0003004960982649523,0.007216607969980835,-0.03230741641778389,-0.009244108498445707,0.01987912814608059,0.006312726850297004,2,2022,Bundesliga,2707.0
"Christoph Kramer, 2022",1.058823529411765,70.38770053475936,0.12032085561497326,1.4438502673796794,0.6016042780748663,0.0,1.2032085561497325,1.2032085561497325,235.10695187165774,10.239304812834224,-0.014110198831337156,0.027612531383164232,-0.02701672321377425,-0.056409478106221066,-0.0008699386438462528,-0.009045243205340203,0.036847277071497195,0.010861830851305486,-0.023247632313553115,-0.0069284971161452475,0,2022,Bundesliga,748.0
"Toni Kroos, 2022",0.008559201141226819,102.11126961483595,0.17118402282453637,0.5135520684736091,0.12838801711840228,0.0,2.5677603423680457,1.6262482168330954,519.7146932952924,4.14265335235378,-0.018922141948861937,0.025427237628254645,-0.03188419229331628,-0.061646750044819336,0.0035595489749447417,-0.005364490711356427,0.04302083343206702,0.0055042845979070215,-0.020489881005814378,-0.009203924888779219,1,2022,La Liga,2103.0
"Florian Krüger, 2022",0.0,33.00265721877768,0.07971656333038087,0.15943312666076173,0.07971656333038087,0.07971656333038087,1.7537643932683789,5.739592559787423,58.67139061116032,6.528786536758193,0.006879068474672658,-0.010000028230115959,0.011974196806782064,0.023154347736954118,-0.0009709117956071692,0.002539346625304994,-0.016004803207347734,-0.0027078376532689817,0.008063960213388243,0.0033095385096069047,2,2022,Bundesliga,1129.0
"Rade Krunić, 2022",-0.0635593220338983,45.12711864406779,0.1906779661016949,1.0169491525423728,0.1271186440677966,0.1906779661016949,2.0338983050847457,3.4322033898305087,106.52542372881356,5.593220338983051,0.0017080754852831104,-0.002953311344255282,0.003155789249272079,0.006201838750979223,-7.333651432594051e-05,0.0008901318584071935,-0.004160862115062903,-0.0010899584661583017,0.002479781117638246,0.0008345257329509428,4,2022,Serie A,1416.0
"Max Kruse, 2022",0.678191489361702,47.952127659574465,0.4787234042553191,0.23936170212765956,0.0,0.3191489361702128,2.2340425531914896,7.180851063829787,91.83510638297872,5.976063829787234,0.010316029187387587,-0.01869986339306909,0.019354660657478363,0.038829225444408554,-5.976718631147655e-07,0.00575766823161495,-0.02574720447029191,-0.007233667208170085,0.015663871489304607,0.005055788701512211,2,2022,Bundesliga,1128.0
"Max Kruse, 2022",0.0,43.582677165354326,0.5669291338582677,0.2125984251968504,0.0,0.49606299212598426,3.3307086614173227,6.377952755905512,130.6771653543307,5.577165354330709,0.011127101574456512,-0.022494800367627632,0.02162025464322207,0.044994013253088716,0.0009067717413246769,0.007493844906761734,-0.02922710273978909,-0.00931736383312274,0.019147083230791395,0.005514366123807957,4,2022,Bundesliga,1270.0
"Lukas Kübler, 2022",-0.04254404813064031,58.63343360550065,0.0,1.7017619252256122,0.3094112591319295,0.07735281478298238,1.198968629136227,2.6299957026214007,206.10657498925656,3.214009454232918,-0.006773330125487222,0.012091288958062024,-0.012560160738067152,-0.025559976604514725,0.0001067484619601634,-0.003926244159701866,0.017114429146088444,0.0041391220738438055,-0.010022207804450041,-0.003251846504438928,0,2022,Bundesliga,2327.0
"Takefusa Kubo, 2022",0.8299065420560747,42.504672897196265,0.33644859813084116,0.4485981308411215,0.16822429906542058,0.16822429906542058,2.635514018691589,6.0,105.19626168224299,4.642990654205607,0.00540547607121064,-0.009542866605458923,0.01019650496550636,0.01981383124207066,-7.699918280479062e-05,0.002868727565023509,-0.013184388663547578,-0.003918501327181112,0.008002079038003845,0.002674446919969411,4,2022,La Liga,1605.0
"Juraj Kucka, 2022",-0.5578125,48.28125,0.046875,1.265625,0.421875,0.09375,1.265625,1.4531250000000002,119.296875,3.5531249999999996,-0.0030081572950491748,0.006600175937458334,-0.006131229840120777,-0.012482388323686163,-0.0004618828379146383,-0.0026797428524135054,0.008148239724606278,0.0029478722036202715,-0.005420643077499756,-0.001352368290580072,4,2022,Premier League,1920.0
"Dejan Kulusevski, 2022",0.3140364789849326,45.89214908802538,0.49960348929421095,0.9278350515463918,0.0,0.4282315622521808,2.783505154639175,7.137192704203013,81.64948453608247,6.4377478191911175,0.01202862521904138,-0.02237860157481468,0.022683411388628567,0.046236613567354264,0.00022127031454117704,0.007028650149657764,-0.030502999852493076,-0.008630885027304257,0.018820204659903066,0.005908677663242115,2,2022,Premier League,1261.0
"Dejan Kulusevski, 2022",0.7344559585492229,44.1839378238342,0.11658031088082901,0.582901554404145,0.0,0.23316062176165803,1.9818652849740932,10.375647668393782,74.7279792746114,10.270725388601036,0.012378590044318561,-0.018971839323934564,0.021855894851959223,0.04278756415730348,-0.0013210570299958641,0.005100970694172814,-0.0292844343296309,-0.005666352542533215,0.015307680701508626,0.005912082306702155,2,2022,Serie A,772.0
"Fabian Kunze, 2022",0.17857142857142855,46.642857142857146,0.0,1.3571428571428572,0.14285714285714285,0.0,0.8571428571428572,0.5714285714285714,137.2142857142857,5.735714285714286,-0.004684875367747479,0.010114204907106215,-0.009299850053557147,-0.0200841656084442,-0.0006650649844692832,-0.003533428698934787,0.01287752277412571,0.0042093552260107905,-0.008652106318762627,-0.002344046613734273,4,2022,Bundesliga,1260.0
"Andrea La Mantia, 2022",0.2766393442622951,29.139344262295083,0.0,0.18442622950819673,0.18442622950819673,0.5532786885245902,1.6598360655737705,5.532786885245901,30.061475409836067,13.97950819672131,0.013153854502042052,-0.01666157095334303,0.021531994725471848,0.04176523373160448,-0.0028475641338235507,0.0030006750906513505,-0.029385987848195995,-0.0028303771272993592,0.01314529779761707,0.006301369183694921,2,2022,Serie A,488.0
"Tom Lacoux, 2022",-1.5181918412348403,52.29327453142227,0.29768467475192945,0.8930540242557884,0.39691289966923926,0.0,0.7938257993384785,1.3891951488423373,176.13009922822494,8.374862183020948,-0.008835154442803214,0.015419868315431086,-0.016414037009261067,-0.0323621022711708,3.912042481982589e-05,-0.004352343831346187,0.02143476357206001,0.006333141707810739,-0.01263434674072229,-0.00427369314765571,0,2022,Ligue 1,907.0
"Konrad Laimer, 2022",-0.9943548387096773,63.94354838709677,0.43548387096774194,0.2903225806451613,0.21774193548387097,0.14516129032258066,2.032258064516129,3.846774193548387,169.18548387096774,6.343548387096775,-0.0017133577117142875,-2.7736982917238277e-05,-0.00208438731951324,-0.0024610446496175285,0.0011384381502316612,0.0009981726799979675,0.002314285336192162,-0.0008091412243199835,0.0004846231679481668,-0.000754152296618142,0,2022,Bundesliga,1240.0
"Adam Lallana, 2022",-0.07495195387572069,64.74695707879565,0.05765534913516976,0.9224855861627161,0.3459320948110186,0.11531069827033952,1.3837283792440744,2.7098014093529788,161.03139013452915,5.240871236386932,-0.006018421751669918,0.01100223138629492,-0.011290445957634366,-0.0229425843555403,-3.5017415985734296e-05,-0.0035740566746361164,0.015259122979203095,0.004039072505726321,-0.009142773094618918,-0.002902585015045471,4,2022,Premier League,1561.0
"Érik Lamela, 2022",-0.9310344827586207,55.68472906403941,0.354679802955665,0.4433497536945813,0.0,0.0,3.369458128078818,7.9802955665024635,110.12807881773399,7.847290640394089,0.008521067612910584,-0.018590930668117928,0.017159450038594655,0.036524762393726186,0.0012156219686441884,0.007102644646248848,-0.023653593100066712,-0.007621198203347147,0.01579321667582501,0.004160286737720611,4,2022,La Liga,1015.0
"Sam Lammers, 2022",-1.0096711798839457,36.20889748549323,0.0,0.3481624758220503,0.3481624758220503,0.17408123791102514,1.3926499032882012,4.700193423597679,51.353965183752415,11.680851063829786,0.005773321635426166,-0.00587990821687303,0.008786143924775908,0.017279986637368874,-0.0018847084999915839,0.0006177872364269482,-0.01261468574246613,0.0005497589258411618,0.004509923436235098,0.0027827034616079304,2,2022,Bundesliga,517.0
"Manuel Lanzini, 2022",0.30739081746920494,70.498320268757,0.10078387458006718,0.9574468085106382,0.0,0.0,2.5699888017917134,2.8723404255319145,198.79619260918253,4.772116461366181,-0.004882353586821049,0.005482174394661636,-0.0076605448308690845,-0.01499908148825865,0.0013760537269716076,-0.0005379321408658581,0.010673128440700346,0.00031386533948067835,-0.004412384755025392,-0.0024376396653287506,0,2022,Premier League,1786.0
"Kevin Lasagna, 2022",0.7449324324324325,33.97804054054054,0.07601351351351351,0.22804054054054054,0.0,0.4560810810810811,1.9763513513513515,7.905405405405406,49.94087837837838,5.9290540540540535,0.017761954614359834,-0.028136588765044695,0.03154494007901001,0.06264311481379778,-0.001475846847462883,0.007129606449346829,-0.042291712567316626,-0.009165016275468453,0.02308744643374251,0.008678594153445513,2,2022,Serie A,1184.0
"Paul Lasne, 2022",-0.9988193624557261,55.57260920897284,0.0,2.550177095631641,0.21251475796930341,0.10625737898465171,1.7001180637544273,1.168831168831169,180.8500590318772,9.350649350649352,-0.005429409780096355,0.009658911329112604,-0.010238502786616541,-0.020037241414710114,4.109634500547492e-06,-0.002755472754396781,0.013227546970210361,0.004108542628230002,-0.008095099278809317,-0.002706444478446192,0,2022,Ligue 1,847.0
"Armand Lauriente, 2022",-0.09810254339927332,38.22365765038353,0.18167137666532096,0.5450141299959629,0.07266855066612837,0.581348405329027,2.0710536939846587,7.048849414614453,76.77432377876464,3.0738796931772305,0.01686201012104036,-0.028792579061209595,0.03058657253666258,0.062338972149196134,-0.000583736706283085,0.007687496539702652,-0.04140327940382642,-0.010149451986183717,0.02404974603745331,0.008373327595563772,2,2022,Ligue 1,2477.0
"Jérémy Le Douaron, 2022",0.10580912863070539,32.80082987551867,0.0,0.24896265560165975,0.0,0.12448132780082988,1.2448132780082988,7.9045643153526965,29.253112033195023,5.053941908713693,0.01320175407667746,-0.020209076603576778,0.023265216978690332,0.04579604946280403,-0.0013932008992530197,0.005110664944887758,-0.031192840753040595,-0.006136206673110533,0.0164640033762873,0.0064217839486226825,2,2022,Ligue 1,1446.0
"Enzo Le Fée, 2022",-0.12306289881494988,64.11577028258888,0.1640838650865998,1.1896080218778486,0.04102096627164995,0.12306289881494988,2.420237010027347,4.307201458523245,205.02278942570646,3.5360072926162265,-0.0015642613926046144,-0.0004615952132736443,-0.0015988620225993737,-0.0021675796244705536,0.0013495793100101493,0.0010657573541811506,0.002253141274091052,-0.0017283183545348808,0.000666231776293968,-0.0007405188929642714,0,2022,Ligue 1,2194.0
"Pierre Lees-Melou, 2022",-0.3337748344370861,50.264900662251655,0.2781456953642384,0.9933774834437087,0.4370860927152318,0.039735099337748346,1.9072847682119205,2.384105960264901,163.11258278145695,3.3973509933774837,-0.004929441737747428,0.007938548464175698,-0.008767912647986946,-0.01745340915898949,0.0003465413637023066,-0.0023010682664826396,0.01186862254717515,0.0024903361685020124,-0.006296726780986419,-0.0022715806792479136,4,2022,Premier League,2265.0
"Wu Lei, 2022",-0.5126582278481012,25.82278481012658,0.37974683544303794,0.7594936708860759,0.0,0.18987341772151897,1.5189873417721518,3.9873417721518987,32.278481012658226,13.670886075949367,0.012557905283478504,-0.019037334276276338,0.02188817130020304,0.04350848544992666,-0.001629995173358146,0.005247433900147263,-0.030005361504008295,-0.004739779507048502,0.015538418468815481,0.006027459766351379,2,2022,La Liga,474.0
"Lucas Leiva, 2022",-0.06894519740718916,74.88509133765469,0.0,1.4849734826163818,0.5303476723629935,0.0,0.901591043017089,0.2121390689451974,297.8962875662935,4.974661166764879,-0.01767903445578134,0.030955299487292868,-0.03260398486177988,-0.06590270401219891,0.0004079075080775563,-0.009455444015944512,0.04403832988778837,0.010901654171958987,-0.025661931786633486,-0.008574189730797536,3,2022,Serie A,1697.0
"Thomas Lemar, 2022",-0.06875,60.68750000000001,0.125,0.5,0.0,0.3125,2.8125,5.75,184.24999999999997,5.44375,0.0039540975844973465,-0.009316052942159172,0.008156764592350372,0.017605645624634306,0.0009262748087228035,0.003392214690727719,-0.01108563568750518,-0.004429412786916621,0.007909720738373345,0.0019294081822224195,0,2022,La Liga,1440.0
"Mario Lemina, 2022",0.0,65.4753431621759,0.13726487036095578,2.1962379257752924,0.41179461108286736,0.0,1.1896288764616167,1.3726487036095576,233.12150482968988,4.186578546009151,-0.011363274233413816,0.019511311406353822,-0.020745649688286415,-0.04200978317285625,0.0004001700944645772,-0.005847085841808359,0.02816103358952154,0.006601186616863437,-0.016078424695247198,-0.0054794415081883185,0,2022,Ligue 1,1967.0
"Fabien Lemoine, 2022",1.3939122649955238,81.2981199641898,0.0,1.1280214861235451,0.3222918531781558,0.0,1.6114592658907787,0.9668755595344674,306.82184422560425,7.299910474485228,-0.01558620352567776,0.027387867751262535,-0.028583240909189712,-0.0589561934233319,0.0003769531349464372,-0.008192701567329054,0.03927373532105304,0.00913973785832157,-0.022951048692622447,-0.007690113887642021,3,2022,Ligue 1,1117.0
"Aaron Lennon, 2022",-0.13926499032882012,31.450676982591876,0.0,0.5222437137330754,0.23210831721470018,0.11605415860735009,1.2185686653771761,4.468085106382979,45.43520309477757,4.595744680851064,0.00410227717999334,-0.0040312073041363266,0.006376557196316591,0.011607160208963147,-0.001334038553143179,0.00017376491442591018,-0.008452430388063046,-0.00018857154980916012,0.0030963268015663527,0.0020158130045710766,2,2022,Premier League,1551.0
"Léo Leroy, 2022",-0.10063897763578274,62.53993610223642,0.2875399361022364,1.1501597444089455,0.5750798722044728,0.0,1.1501597444089455,1.1501597444089455,175.2555910543131,12.105431309904153,-0.009375920953305677,0.01880830511761374,-0.018243745377050518,-0.03762504925607955,-0.0008821118890210811,-0.006099395057525924,0.024347167223863243,0.008220551122423023,-0.015761773336633356,-0.004585971665082228,0,2022,Ligue 1,626.0
"Jamie Leweling, 2022",0.0,32.75650842266462,0.0,0.5972434915773354,0.0,0.13782542113323124,1.010719754977029,7.029096477794793,37.0750382848392,3.248085758039816,0.011132035102208743,-0.017030299771234443,0.01961712830832539,0.0385598319439548,-0.001167465127914055,0.004198374705850707,-0.026216674473420774,-0.005284461223874618,0.01390619986666043,0.005439499699722582,2,2022,Bundesliga,1959.0
"Dimitri Liénard, 2022",0.0,72.73972602739727,0.08806262230919765,0.9246575342465753,0.0,0.13209393346379647,1.761252446183953,7.309197651663404,262.1183953033268,3.9231898238747553,-0.0036212453049992905,0.0033421074029748137,-0.005460647377117482,-0.010115295121124072,0.001343624997068074,-8.802619871492932e-05,0.007496771860696733,-0.0003256781045212574,-0.0026251836610752294,-0.0017965562741424244,3,2022,Ligue 1,2044.0
"Jesper Lindstrøm, 2022",0.24139676113360323,41.53846153846154,0.04554655870445344,1.0931174089068827,0.0,0.3188259109311741,2.6417004048582995,7.01417004048583,71.96356275303644,3.6300607287449393,0.012254533159946564,-0.021271027500160532,0.02252362649653671,0.04546454760536893,-0.00024130329156835944,0.006035863957795438,-0.03019876642485477,-0.007853167134230402,0.01764444406370535,0.006011106365155413,2,2022,Bundesliga,1976.0
"Karol Linetty, 2022",0.8136160714285714,38.77232142857143,0.0,0.3013392857142857,0.0,0.3013392857142857,2.611607142857143,3.716517857142857,76.33928571428571,8.316964285714285,0.006994497799585849,-0.01011021449485929,0.012114995154278637,0.023147649230897623,-0.0009533744053921119,0.002429207646598814,-0.015974274509080146,-0.0030044685358882315,0.008025137611429879,0.0033005511443356945,2,2022,Serie A,896.0
"Jesse Lingard, 2022",-1.2261580381471389,49.04632152588556,0.49046321525885556,0.0,0.0,0.49046321525885556,3.1880108991825615,5.395095367847411,93.67847411444143,21.629427792915532,0.016045405152562225,-0.02753688199947885,0.028905122724052115,0.06007919952072793,-0.0008026479060442882,0.008645933623735213,-0.04054696482379453,-0.007859917642305411,0.02276503362484825,0.007682602062137542,2,2022,Premier League,367.0
"Dejan Ljubicic, 2022",0.31538852209243273,42.737430167597765,0.0457084814626714,0.6856272219400711,0.0457084814626714,0.22854240731335704,2.92534281361097,6.2163534789233115,120.39614017267648,3.6932453021838496,0.006304493050417792,-0.01164256838605379,0.011943019324270205,0.024058969931539786,0.0001920742280352627,0.0035594015844024993,-0.01580810260011991,-0.0047998126644972,0.009679323084534114,0.0030803429704173873,4,2022,Bundesliga,1969.0
