Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
675,Jason Denayer,be BEL,DF,Lyon,fr Ligue 1,26,11.1,738,711,26,22,0,3,1,3,0,0,0,0,690,1,3
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
676,Leander Dendoncker,be BEL,MF,Wolves,eng Premier League,26,21.7,822,805,16,12,0,1,5,4,0,0,0,0,709,1,11
677,Emmanuel Dennis,ng NGA,"FW,MF",Watford,eng Premier League,23,28.7,628,593,31,1,6,0,39,10,6,0,3,0,411,4,35
678,Fabio Depaoli,it ITA,DF,Hellas Verona,it Serie A,24,7.8,283,217,64,1,2,2,32,63,0,0,0,0,174,2,13
679,Fabio Depaoli,it ITA,"MF,DF",Sampdoria,it Serie A,24,1.2,36,33,3,0,0,1,3,3,0,0,0,0,22,0,3
680,Mike van der Hoorn,nl NED,DF,Arminia,de Bundesliga,28,0.2,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
681,Arthur Desmas,fr FRA,GK,Clermont Foot,fr Ligue 1,27,14.5,414,268,146,34,0,0,0,0,0,0,0,0,299,0,0
682,Sergiño Dest,us USA,"DF,FW",Barcelona,es La Liga,20,16.8,999,863,134,12,1,3,59,122,0,0,0,0,876,2,15
683,Mattia Destro,it ITA,FW,Genoa,it Serie A,30,19.4,340,295,44,0,1,2,2,3,0,0,0,0,196,1,12
684,Gerard Deulofeu,es ESP,"FW,MF",Udinese,it Serie A,27,29.1,1089,870,212,62,7,2,166,11,123,36,55,1,756,7,47
685,Kiernan Dewsbury-Hall,eng ENG,MF,Leicester City,eng Premier League,22,23.4,1250,1193,51,12,5,8,86,10,26,21,0,0,950,6,31
686,Jacopo Dezi,it ITA,MF,Venezia,it Serie A,29,0.2,26,23,2,0,0,1,3,0,2,1,1,0,22,1,0
687,Samuel Di Carmine,it ITA,FW,Hellas Verona,it Serie A,32,0.4,5,4,1,0,0,0,0,0,0,0,0,0,5,0,0
688,Federico Di Francesco,it ITA,"FW,MF",Empoli,it Serie A,27,15.2,386,366,15,2,3,5,38,1,8,3,3,0,249,5,12
689,Giovanni Di Lorenzo,it ITA,DF,Napoli,it Serie A,27,31.9,2290,1949,338,54,3,20,49,283,1,0,0,0,2008,3,41
690,Ángel Di María,ar ARG,FW,Paris S-G,fr Ligue 1,33,18.3,1182,1088,86,15,10,14,122,21,49,22,18,0,881,8,22
691,Francesco Di Mariano,it ITA,FW,Venezia,it Serie A,25,0.7,14,14,0,0,0,0,1,0,0,0,0,0,11,0,0
692,Francesco Di Tacchio,it ITA,MF,Salernitana,it Serie A,31,13.9,535,482,50,44,2,5,7,1,0,0,0,0,426,3,11
693,Boulaye Dia,sn SEN,FW,Villarreal,es La Liga,24,14.1,253,237,15,0,1,1,1,0,0,0,0,0,189,1,6
694,Moussa Diaby,fr FRA,"FW,MF",Leverkusen,de Bundesliga,22,30.7,1015,966,42,4,12,7,82,24,14,9,2,0,738,7,32
695,Yadaly Diaby,gn GUI,"FW,MF",Clermont Foot,fr Ligue 1,20,0.7,18,17,1,0,0,0,0,0,0,0,0,0,12,0,1
696,Mouctar Diakhaby,gn GUI,DF,Valencia,es La Liga,24,21.6,726,688,38,31,0,10,5,1,0,0,0,0,540,0,5
697,Ibrahim Diakité,gn GUI,MF,Reims,fr Ligue 1,17,0.0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0
698,Abdou Diallo,sn SEN,DF,Paris S-G,fr Ligue 1,25,9.7,704,635,68,16,0,1,18,52,0,0,0,0,623,1,10
699,Habib Diallo,sn SEN,FW,Strasbourg,fr Ligue 1,26,17.1,360,346,13,1,3,2,9,2,0,0,0,0,249,1,15
700,Ibrahima Diallo,fr FRA,MF,Southampton,eng Premier League,22,11.4,453,446,5,5,0,1,7,0,0,0,0,0,361,2,11
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
701,Mouhamadou Diarra,sn SEN,MF,Strasbourg,fr Ligue 1,17,1.2,61,61,0,0,0,2,0,0,0,0,0,0,52,0,1
702,Stéphane Diarra,fr FRA,"MF,FW",Lorient,fr Ligue 1,22,5.8,204,180,23,0,3,0,22,9,10,8,1,0,148,1,11
703,Rúben Dias,pt POR,DF,Manchester City,eng Premier League,24,26.7,2287,2233,52,36,1,6,3,15,0,0,0,0,2133,2,8
704,Krépin Diatta,sn SEN,"MF,DF",Monaco,fr Ligue 1,22,3.2,106,106,0,0,0,0,3,0,0,0,0,0,79,0,6
705,Amadou Diawara,gn GUI,MF,Roma,it Serie A,24,1.9,71,68,3,2,0,0,0,1,0,0,0,0,56,0,1
706,Brahim Díaz,es ESP,MF,Milan,it Serie A,21,20.6,721,674,37,5,5,2,11,1,3,0,0,0,605,10,11
707,Javier Díaz,es ESP,GK,Sevilla,es La Liga,24,1.0,34,27,7,4,0,0,0,0,0,0,0,0,28,0,0
708,Luis Díaz,co COL,FW,Liverpool,eng Premier League,24,10.6,455,453,2,0,0,2,14,2,0,0,0,0,392,0,11
709,Víctor Díaz,es ESP,DF,Granada,es La Liga,33,16.7,694,638,50,18,0,4,13,31,0,0,0,0,508,6,3
710,Daniel Didavi,de GER,"MF,FW",Stuttgart,de Bundesliga,31,3.1,110,101,9,3,0,0,9,4,1,1,0,0,72,0,9
711,Bamba Dieng,sn SEN,FW,Marseille,fr Ligue 1,21,10.8,193,184,9,0,3,1,3,1,0,0,0,0,144,0,8
712,Eric Dier,eng ENG,DF,Tottenham,eng Premier League,27,34.1,2341,2270,62,52,5,14,1,6,0,0,0,0,2056,9,7
713,Elhadji Dieye,sn SEN,"FW,MF",Saint-Étienne,fr Ligue 1,19,0.4,9,8,1,0,0,0,1,1,0,0,0,0,3,0,0
714,Lucas Digne,fr FRA,DF,Aston Villa,eng Premier League,28,14.1,838,645,192,18,1,6,101,135,39,15,11,1,629,1,21
715,Lucas Digne,fr FRA,DF,Everton,eng Premier League,28,13.0,702,539,161,19,0,1,71,121,21,4,13,0,497,2,22
716,Mitchell Dijks,nl NED,"DF,FW",Bologna,it Serie A,28,7.7,338,263,75,1,0,0,28,74,0,0,0,0,247,0,15
717,Javairô Dilrosun,nl NED,"MF,FW",Bordeaux,fr Ligue 1,23,19.2,602,533,66,22,2,3,69,6,37,20,12,0,445,3,14
718,Javairô Dilrosun,nl NED,FW,Hertha BSC,de Bundesliga,23,1.5,33,33,0,0,0,1,1,0,0,0,0,0,26,0,2
719,Federico Dimarco,it ITA,DF,Inter,it Serie A,23,15.9,1216,1027,187,36,0,14,151,60,74,16,47,0,1000,2,20
720,Landry Dimata,be BEL,"FW,MF",Espanyol,es La Liga,23,6.0,92,85,7,0,0,1,0,0,0,0,0,0,67,0,7
721,Stole Dimitrievski,mk MKD,GK,Rayo Vallecano,es La Liga,27,30.8,947,618,323,93,0,1,0,0,0,0,0,0,545,6,0
722,Junior Dina Ebimbe,fr FRA,MF,Paris S-G,fr Ligue 1,20,3.5,215,214,1,1,0,1,2,0,0,0,0,0,192,0,4
723,Tristan Dingomé,cm CMR,"MF,FW",Troyes,fr Ligue 1,30,12.0,552,500,45,14,4,3,43,4,25,19,1,0,413,7,7
724,Sinaly Diomande,ci CIV,DF,Lyon,fr Ligue 1,20,6.4,477,471,6,5,1,6,0,1,0,0,0,0,436,0,0
725,Issa Diop,fr FRA,DF,West Ham,eng Premier League,24,10.7,478,465,13,5,2,0,0,1,0,0,0,0,407,0,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
726,Sofiane Diop,fr FRA,"MF,FW",Monaco,fr Ligue 1,21,21.6,977,871,101,30,8,19,95,15,56,27,18,0,708,5,23
727,Andy Diouf,fr FRA,MF,Rennes,fr Ligue 1,18,0.2,10,9,1,1,0,0,0,0,0,0,0,0,7,0,0
728,Assane Dioussé,sn SEN,MF,Saint-Étienne,fr Ligue 1,23,0.3,35,33,2,2,0,0,1,0,0,0,0,0,33,0,0
729,Axel Disasi,fr FRA,DF,Monaco,fr Ligue 1,23,30.2,1773,1733,35,32,2,13,1,3,0,0,0,0,1542,5,11
730,Filippo Distefano,it ITA,FW,Fiorentina,it Serie A,17,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
731,Matías Dituro,ar ARG,GK,Celta Vigo,es La Liga,34,38.0,1465,1061,398,115,0,4,0,0,0,0,0,0,926,6,3
732,Tiago Djaló,pt POR,DF,Lille,fr Ligue 1,21,25.9,1519,1344,174,23,2,6,11,151,0,0,0,0,1312,1,24
733,Djené,tg TOG,DF,Getafe,es La Liga,29,34.6,1348,1309,38,33,1,6,22,5,0,0,0,0,1031,1,26
734,Moussa Djenepo,ml MLI,MF,Southampton,eng Premier League,23,5.1,147,145,2,1,1,0,6,1,0,0,0,0,109,0,6
735,Koffi Djidji,ci CIV,DF,Torino,it Serie A,28,19.3,836,783,51,36,0,4,17,15,0,0,0,0,690,2,6
736,Alexander Djiku,gh GHA,DF,Strasbourg,fr Ligue 1,26,29.9,1650,1562,81,56,1,36,15,5,0,0,0,0,1357,7,9
737,Bryan Djile Nokoué,cm CMR,"DF,MF",Saint-Étienne,fr Ligue 1,19,0.6,29,20,9,1,0,0,1,8,0,0,0,0,21,0,0
738,Berat Djimsiti,al ALB,DF,Atalanta,it Serie A,28,25.1,1435,1348,84,40,0,14,11,44,0,0,0,0,1192,3,16
739,Ouparine Djoco,sn SEN,GK,Clermont Foot,fr Ligue 1,23,23.5,738,513,225,71,0,1,0,0,0,0,0,0,498,0,0
740,Naïs Djouahra,fr FRA,"FW,MF",Real Sociedad,es La Liga,21,2.4,95,92,3,0,0,0,15,1,2,0,1,0,63,0,3
741,Marko Dmitrović,rs SRB,GK,Sevilla,es La Liga,29,6.0,224,181,43,10,0,0,0,0,0,0,0,0,186,0,0
742,Lewis Dobbin,eng ENG,"FW,MF",Everton,eng Premier League,18,0.4,8,7,1,0,0,0,0,0,0,0,0,0,5,0,0
743,Matt Doherty,ie IRL,DF,Tottenham,eng Premier League,29,9.7,533,469,63,3,4,5,20,60,0,0,0,0,437,1,8
744,Jeremy Doku,be BEL,"FW,MF",Rennes,fr Ligue 1,19,5.2,156,156,0,0,1,0,13,0,0,0,0,0,115,0,2
745,Kasper Dolberg,dk DEN,FW,Nice,fr Ligue 1,23,16.6,243,236,7,0,1,1,5,0,0,0,0,0,172,0,5
746,Jaume Doménech,es ESP,GK,Valencia,es La Liga,30,3.8,107,61,46,14,0,0,0,0,0,0,0,0,65,0,0
747,Brandon Domingues,fr FRA,"MF,FW",Troyes,fr Ligue 1,21,2.6,87,82,5,2,0,0,11,2,1,1,0,0,59,0,4
748,Carlos Dominguez,es ESP,DF,Celta Vigo,es La Liga,20,3.8,167,162,4,3,1,3,0,1,0,0,0,0,131,1,1
749,Mario Dominguez,es ESP,FW,Valencia,es La Liga,17,0.3,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0
750,Nicolás Domínguez,ar ARG,MF,Bologna,it Serie A,23,22.4,1203,1134,66,45,7,12,14,3,0,0,0,0,994,3,19
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
751,John Donald,es ESP,DF,Elche,es La Liga,20,2.0,89,83,4,1,1,0,0,3,0,0,0,0,76,2,0
752,Lee Dongjun,kr KOR,"MF,FW",Hertha BSC,de Bundesliga,24,1.3,17,17,0,0,0,0,2,0,0,0,0,0,12,0,1
753,Anastasios Donis,gr GRE,"FW,MF",Reims,fr Ligue 1,24,4.1,93,90,2,0,0,2,24,2,0,0,0,0,51,1,3
754,Gianluigi Donnarumma,it ITA,GK,Paris S-G,fr Ligue 1,22,17.0,469,359,110,15,0,1,0,0,0,0,0,0,424,0,1
755,Niklas Dorsch,de GER,MF,Augsburg,de Bundesliga,23,25.8,1097,1008,85,64,2,34,20,2,17,5,11,0,905,4,15
756,Gabriel Dos Santos,br BRA,DF,Arsenal,eng Premier League,23,34.0,2049,1968,75,39,3,18,1,4,0,0,0,0,1828,6,11
757,Jodel Dossou,bj BEN,FW,Clermont Foot,fr Ligue 1,29,22.3,576,561,12,2,0,0,60,9,1,0,0,0,401,3,39
758,Lohann Doucet,fr FRA,"MF,DF",Nantes,fr Ligue 1,18,0.1,10,10,0,0,0,0,0,0,0,0,0,0,7,0,0
759,Abdoulaye Doucouré,ml MLI,MF,Everton,eng Premier League,28,28.2,1097,1078,17,11,3,3,11,1,0,0,0,0,864,2,32
760,Cheick Doucouré,ml MLI,MF,Lens,fr Ligue 1,21,32.7,1904,1877,22,22,16,12,6,0,0,0,0,0,1656,5,24
761,Fodé Doucouré,ml MLI,"DF,FW",Reims,fr Ligue 1,20,1.7,79,65,14,0,0,0,4,14,0,0,0,0,55,0,3
762,Ismaël Doukouré,fr FRA,DF,Strasbourg,fr Ligue 1,18,0.2,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0
763,Kamory Doumbia,ml MLI,"MF,FW",Reims,fr Ligue 1,18,3.9,166,154,11,5,0,4,9,0,6,4,1,0,131,1,4
764,Moussa Doumbia,ml MLI,FW,Reims,fr Ligue 1,26,1.0,35,32,3,1,0,0,2,0,1,1,0,0,28,0,1
765,Souleyman Doumbia,ci CIV,"DF,FW",Angers,fr Ligue 1,24,24.7,1083,894,185,5,0,2,69,180,0,0,0,0,886,4,26
766,Kieran Dowell,eng ENG,"FW,MF",Norwich City,eng Premier League,23,10.1,334,304,28,11,3,5,38,1,16,13,2,0,223,2,12
767,Bartłomiej Drągowski,pl POL,GK,Fiorentina,it Serie A,23,6.2,345,294,49,10,0,1,0,0,0,0,0,0,276,2,0
768,Radu Drăgușin,ro ROU,DF,Sampdoria,it Serie A,19,6.9,261,212,48,10,1,2,4,38,0,0,0,0,178,1,2
769,Radu Drăgușin,ro ROU,DF,Salernitana,it Serie A,19,5.4,163,145,18,14,0,1,0,4,0,0,0,0,131,0,2
770,Cody Drameh,eng ENG,"DF,MF",Leeds United,eng Premier League,19,1.4,82,55,27,2,0,0,2,25,0,0,0,0,62,0,5
771,Julian Draxler,de GER,"FW,MF",Paris S-G,fr Ligue 1,27,6.1,306,298,5,1,1,5,5,1,3,2,0,0,275,3,3
772,Matthieu Dreyer,fr FRA,GK,Lorient,fr Ligue 1,32,16.0,416,238,177,44,0,1,0,0,0,0,0,0,267,1,0
773,Domingos Duarte,pt POR,DF,Granada,es La Liga,26,18.7,738,702,33,30,0,7,1,3,0,0,0,0,567,3,7
774,Óscar Duarte,cr CRC,DF,Levante,es La Liga,32,19.7,970,918,47,43,0,4,0,0,0,0,0,0,807,5,4
775,Rubén Duarte,es ESP,DF,Alavés,es La Liga,25,29.1,1352,1003,338,25,1,8,119,299,13,9,3,0,897,11,32
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
776,Leo Dubois,fr FRA,DF,Lyon,fr Ligue 1,26,19.4,1366,1168,195,22,2,7,76,168,5,0,4,1,1125,3,11
777,Martin Dúbravka,sk SVK,GK,Newcastle Utd,eng Premier League,32,26.0,846,501,340,104,0,1,0,0,0,0,0,0,534,5,0
778,Ondrej Duda,sk SVK,"MF,FW",Köln,de Bundesliga,26,17.9,678,617,53,11,2,10,27,6,18,5,8,0,491,8,14
779,Jeremy Dudziak,tn TUN,"MF,FW",Greuther Fürth,de Bundesliga,25,12.6,341,291,47,13,5,0,34,1,17,13,2,0,222,3,13
780,Shane Duffy,ie IRL,DF,Brighton,eng Premier League,29,16.0,1039,1018,20,12,0,10,1,8,0,0,0,0,906,1,3
781,Unai Dufur,es ESP,DF,Osasuna,es La Liga,22,1.0,49,49,0,0,0,0,0,0,0,0,0,0,35,0,0
782,Denzel Dumfries,nl NED,DF,Inter,it Serie A,25,22.5,860,712,143,2,0,2,36,141,0,0,0,0,630,5,30
783,Paul Dummett,wls WAL,DF,Newcastle Utd,eng Premier League,29,2.2,73,55,18,0,0,0,3,18,0,0,0,0,51,0,1
784,Alfred Duncan,gh GHA,MF,Fiorentina,it Serie A,28,21.5,947,918,23,11,4,20,44,9,3,1,0,0,740,6,26
785,Lewis Dunk,eng ENG,DF,Brighton,eng Premier League,29,28.6,1958,1885,69,62,0,16,3,6,0,0,0,0,1726,4,4
786,Erik Durm,de GER,DF,Eint Frankfurt,de Bundesliga,29,5.3,278,211,66,2,0,1,14,64,0,0,0,0,183,1,10
787,Hugo Duro,es ESP,"DF,MF",Getafe,es La Liga,21,0.1,5,5,0,0,0,0,0,0,0,0,0,0,2,0,0
788,Hugo Duro,es ESP,"FW,MF",Valencia,es La Liga,21,20.4,391,367,21,1,0,0,12,3,0,0,0,0,271,3,12
789,Jean-Kevin Duverne,fr FRA,DF,Brest,fr Ligue 1,24,33.4,1782,1472,307,28,0,13,74,279,0,0,0,0,1326,3,26
790,Paulo Dybala,ar ARG,"FW,MF",Juventus,it Serie A,27,22.9,1137,1010,120,29,9,25,66,10,40,12,20,0,912,7,27
791,Edin Džeko,ba BIH,FW,Inter,it Serie A,35,27.4,804,774,29,1,2,11,35,2,0,0,0,0,568,1,28
792,Enzo Ebosse,cm CMR,DF,Angers,fr Ligue 1,22,21.0,1086,1017,68,30,1,5,16,38,0,0,0,0,911,1,13
793,Tyronne Ebuehi,ng NGA,DF,Venezia,it Serie A,25,12.6,506,407,99,5,0,0,28,94,0,0,0,0,392,0,20
794,Ederson,br BRA,GK,Manchester City,eng Premier League,27,37.0,1128,951,175,36,1,2,0,1,0,0,0,0,1016,2,2
795,Éderson,br BRA,MF,Salernitana,it Serie A,22,12.7,370,366,3,3,1,9,5,0,0,0,0,0,297,1,13
796,Odsonne Édouard,fr FRA,FW,Crystal Palace,eng Premier League,23,17.4,429,406,19,0,0,0,7,3,0,0,0,0,309,4,13
797,CJ Egan-Riley,eng ENG,DF,Manchester City,eng Premier League,18,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
798,Maximilian Eggestein,de GER,MF,Freiburg,de Bundesliga,24,24.4,942,918,19,13,4,6,11,4,2,0,0,0,690,5,27
799,Lilian Egloff,de GER,"MF,DF",Stuttgart,de Bundesliga,18,0.3,9,9,0,0,0,0,0,0,0,0,0,0,6,0,0
800,Kingsley Ehizibue,nl NED,DF,Köln,de Bundesliga,26,7.6,364,287,76,4,0,1,17,72,0,0,0,0,248,1,12
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
801,Julian Eitschberger,de GER,DF,Hertha BSC,de Bundesliga,17,0.5,32,29,3,1,0,0,0,2,0,0,0,0,20,0,0
802,Albin Ekdal,se SWE,MF,Sampdoria,it Serie A,32,18.2,747,692,53,51,2,4,2,2,0,0,0,0,589,2,14
803,Hugo Ekitike,fr FRA,FW,Reims,fr Ligue 1,19,14.1,393,367,25,1,1,2,4,0,0,0,0,0,277,1,13
804,Jurgen Ekkelenkamp,nl NED,"MF,FW",Hertha BSC,de Bundesliga,21,8.0,241,230,9,1,1,3,3,5,2,0,0,0,165,2,15
805,Caleb Ekuban,gh GHA,"FW,MF",Genoa,it Serie A,27,19.1,431,413,18,1,2,2,13,2,0,0,0,0,297,0,17
806,Anthony Elanga,se SWE,FW,Manchester Utd,eng Premier League,19,13.5,450,434,14,0,2,1,21,14,0,0,0,0,340,2,16
807,Alberth Elis,hn HON,"FW,MF",Bordeaux,fr Ligue 1,25,15.7,309,292,17,0,0,0,28,5,0,0,0,0,185,0,17
808,Harvey Elliott,eng ENG,MF,Liverpool,eng Premier League,18,3.8,256,246,8,0,1,1,10,3,2,1,0,0,209,2,8
809,Elif Elmas,mk MKD,"FW,MF",Napoli,it Serie A,21,18.0,817,784,28,5,3,2,10,7,9,4,1,0,705,5,17
810,Mohamed Elneny,eg EGY,MF,Arsenal,eng Premier League,29,9.0,565,549,16,14,1,0,0,0,0,0,0,0,528,0,6
811,Aritz Elustondo,es ESP,DF,Real Sociedad,es La Liga,27,23.4,1184,1107,76,34,1,8,5,42,0,0,0,0,989,1,9
812,Nico Elvedi,ch SUI,DF,M'Gladbach,de Bundesliga,24,27.0,1754,1666,87,76,0,4,0,5,0,0,0,0,1615,1,11
813,Mohamed Elyounoussi,no NOR,"MF,FW",Southampton,eng Premier League,26,22.7,638,629,6,1,5,1,29,2,1,0,0,0,432,3,24
814,Adri Embarba,es ESP,"FW,MF",Espanyol,es La Liga,29,22.1,782,621,154,38,0,6,192,7,109,38,43,1,474,7,20
815,Breel Embolo,ch SUI,FW,M'Gladbach,de Bundesliga,24,24.1,541,502,36,1,10,2,2,1,0,0,0,0,398,3,18
816,Emerson,br BRA,"DF,MF",Tottenham,eng Premier League,22,25.4,1450,1194,254,16,1,2,74,238,0,0,0,0,1170,2,47
817,Emerson,br BRA,DF,Barcelona,es La Liga,22,1.0,68,54,14,0,0,0,2,14,0,0,0,0,57,0,3
818,Renaud Emond,be BEL,"FW,MF",Nantes,fr Ligue 1,29,2.1,32,32,0,0,0,0,0,0,0,0,0,0,20,0,0
819,Youssef En-Nesyri,ma MAR,FW,Sevilla,es La Liga,24,14.2,191,172,16,0,1,2,5,1,0,0,0,0,122,3,4
820,Keita Endo,jp JPN,MF,Union Berlin,de Bundesliga,23,0.6,27,27,0,0,0,0,3,0,0,0,0,0,16,0,2
821,Wataru Endo,jp JPN,MF,Stuttgart,de Bundesliga,28,32.2,1579,1548,22,17,8,8,7,5,0,0,0,0,1264,9,35
822,Christian Eriksen,dk DEN,MF,Brentford,eng Premier League,29,10.4,639,524,111,43,4,8,86,5,54,21,22,4,478,4,7
823,Martin Erlic,hr CRO,DF,Spezia,it Serie A,23,28.6,1101,1036,60,56,2,12,2,1,0,0,0,0,882,5,8
824,Gonzalo Escalante,ar ARG,MF,Lazio,it Serie A,28,0.1,5,4,1,1,0,0,0,0,0,0,0,0,4,0,0
825,Gonzalo Escalante,ar ARG,MF,Alavés,es La Liga,28,14.4,399,395,3,0,0,3,3,0,0,0,0,0,265,1,10
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
826,Aarón Escandell,es ESP,GK,Granada,es La Liga,25,3.2,128,73,55,18,0,1,0,0,0,0,0,0,72,0,0
827,Sergio Escudero,es ESP,"DF,MF",Granada,es La Liga,31,15.9,732,562,167,24,0,7,30,138,5,0,1,0,521,3,10
828,Alfonso Espino,uy URU,DF,Cádiz,es La Liga,29,37.0,1757,1369,376,53,5,24,150,321,2,2,0,0,1092,12,63
829,Michael Esser,de GER,GK,Bochum,de Bundesliga,33,3.0,135,101,33,3,0,0,0,0,0,0,0,0,81,1,0
830,Estanis,es ESP,FW,Barcelona,es La Liga,17,0.1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
831,Maxime Estève,fr FRA,DF,Montpellier,fr Ligue 1,19,20.6,814,788,26,13,0,4,0,4,0,0,0,0,688,0,8
832,Pervis Estupiñán,ec ECU,DF,Villarreal,es La Liga,23,17.5,1061,885,174,12,0,4,73,161,1,0,0,0,820,2,32
833,Oghenekaro Etebo,ng NGA,MF,Watford,eng Premier League,25,4.5,168,156,11,11,0,2,2,0,0,0,0,0,151,1,1
834,Jonny Evans,nir NIR,DF,Leicester City,eng Premier League,33,15.0,1020,974,44,36,1,1,3,8,0,0,0,0,846,2,3
835,Eberechi Eze,eng ENG,"MF,FW",Crystal Palace,eng Premier League,23,6.7,304,268,33,12,1,3,27,1,16,9,3,0,234,3,7
836,Abdessamad Ezzalzouli,ma MAR,FW,Barcelona,es La Liga,19,6.4,186,182,4,0,0,1,15,3,1,0,0,0,132,0,8
837,Łukasz Fabiański,pl POL,GK,West Ham,eng Premier League,36,37.0,1013,665,348,71,0,1,0,0,0,0,0,0,666,0,1
838,Fabinho,br BRA,MF,Liverpool,eng Premier League,27,25.7,1550,1525,23,23,5,4,6,0,0,0,0,0,1350,2,17
839,Fábio,br BRA,DF,Nantes,fr Ligue 1,31,18.5,853,649,199,17,1,4,35,182,0,0,0,0,618,5,14
840,Cesc Fàbregas,es ESP,MF,Monaco,fr Ligue 1,34,0.4,54,45,8,5,0,0,5,1,2,0,1,0,42,1,1
841,Wout Faes,be BEL,DF,Reims,fr Ligue 1,23,37.0,1472,1414,52,47,1,9,3,0,0,0,0,0,1254,6,15
842,Wahidullah Faghir,dk DEN,FW,Stuttgart,de Bundesliga,18,1.4,32,31,1,1,0,0,0,0,0,0,0,0,21,0,1
843,Romain Faivre,fr FRA,"FW,MF",Lyon,fr Ligue 1,23,9.9,597,525,68,22,2,4,61,4,37,20,11,0,492,4,8
844,Romain Faivre,fr FRA,MF,Brest,fr Ligue 1,23,19.9,862,725,132,29,2,7,115,7,65,41,19,0,656,5,18
845,Radamel Falcao,co COL,FW,Rayo Vallecano,es La Liga,35,9.3,173,158,13,0,0,1,4,0,0,0,0,0,132,2,5
846,Diego Falcinelli,it ITA,FW,Bologna,it Serie A,30,0.7,22,21,1,1,0,0,0,0,0,0,0,0,13,0,1
847,Wladimiro Falcone,it ITA,GK,Sampdoria,it Serie A,26,9.5,359,261,97,23,0,0,0,0,0,0,0,0,260,1,0
848,Fali,es ESP,"DF,MF",Cádiz,es La Liga,27,20.0,690,652,36,21,3,5,11,13,0,0,0,0,520,2,2
849,Paolo Faragò,it ITA,MF,Cagliari,it Serie A,28,0.2,8,8,0,0,0,0,0,0,0,0,0,0,6,0,0
850,Omar Faraj,se SWE,FW,Levante,es La Liga,19,0.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
851,Davide Faraoni,it ITA,DF,Hellas Verona,it Serie A,29,28.6,1359,1058,289,13,3,16,82,276,0,0,0,0,923,12,33
852,Mohamed Fares,dz ALG,"DF,FW",Genoa,it Serie A,25,6.5,257,204,48,4,1,2,24,44,0,0,0,0,177,5,8
853,Diego Farias,br BRA,"MF,FW",Cagliari,it Serie A,31,0.7,35,34,1,0,0,1,2,1,0,0,0,0,29,0,1
854,Wuilker Faríñez,ve VEN,GK,Lens,fr Ligue 1,23,12.3,304,207,96,14,0,2,0,0,0,0,0,0,236,1,0
855,Ömer Faruk Beyaz,tr TUR,"DF,MF",Stuttgart,de Bundesliga,17,0.8,36,36,0,0,0,0,2,0,0,0,0,0,27,0,1
856,Noah Fatar,fr FRA,"DF,MF",Angers,fr Ligue 1,19,0.1,8,3,5,0,0,0,0,5,0,0,0,0,5,0,0
857,Ansu Fati,es ESP,FW,Barcelona,es La Liga,18,3.7,160,148,10,2,1,1,3,1,4,0,1,0,133,2,7
858,Julien Faussurier,fr FRA,"MF,DF",Brest,fr Ligue 1,34,5.4,275,222,51,5,0,5,38,42,4,1,2,0,197,2,8
859,Andrea Favilli,it ITA,FW,Genoa,it Serie A,24,0.4,6,4,2,0,0,0,0,0,0,0,0,0,5,0,1
860,Federico Fazio,ar ARG,DF,Salernitana,it Serie A,34,15.9,634,581,51,34,1,4,6,17,0,0,0,0,512,2,6
861,Aleix Febas,es ESP,MF,Mallorca,es La Liga,25,1.3,53,53,0,0,1,1,0,0,0,0,0,0,46,0,2
862,Adrian Fein,de GER,MF,Greuther Fürth,de Bundesliga,22,0.4,9,8,1,0,0,0,0,1,0,0,0,0,6,0,0
