Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
2273,Sebastian Rudy,de GER,"MF,FW",Hoffenheim,de Bundesliga,30,18.6,961,823,135,43,0,4,93,26,66,18,29,1,689,3,35
2274,Sebastian Rudy,de GER,DF,Schalke 04,de Bundesliga,30,2.0,131,101,29,2,0,0,9,24,3,1,1,0,87,1,7
2275,Kevin Rüegg,ch SUI,"DF,MF",Hellas Verona,it Serie A,21,2.3,72,59,12,0,0,0,3,12,0,0,0,0,49,1,3
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
2276,Daniele Rugani,it ITA,DF,Cagliari,it Serie A,26,11.1,508,483,24,20,0,1,5,4,0,0,0,0,402,1,5
2277,Daniele Rugani,it ITA,DF,Rennes,fr Ligue 1,26,1.0,65,63,2,2,0,0,0,0,0,0,0,0,57,0,0
2278,Matteo Ruggeri,it ITA,DF,Atalanta,it Serie A,18,2.3,119,108,11,2,0,1,8,9,0,0,0,0,94,0,0
2279,Mário Rui,pt POR,DF,Napoli,it Serie A,29,18.5,1386,1181,199,53,1,5,83,125,21,10,4,0,1133,6,28
2280,Aitor Ruibal,es ESP,"FW,MF",Betis,es La Liga,24,17.7,556,543,10,1,0,2,18,9,0,0,0,0,411,3,33
2281,Isma Ruiz,es ESP,MF,Granada,es La Liga,19,0.7,20,20,0,0,0,1,0,0,0,0,0,0,14,0,0
2282,Kays Ruiz,ma MAR,"FW,MF",Paris S-G,fr Ligue 1,17,2.1,183,180,2,1,0,1,1,1,0,0,0,0,162,1,1
2283,Fabián Ruiz Peña,es ESP,MF,Napoli,it Serie A,24,28.5,2110,2036,69,59,0,38,23,3,7,2,1,0,1884,5,31
2284,Víctor Ruiz,es ESP,DF,Betis,es La Liga,31,24.0,1301,1240,59,52,1,6,0,5,0,0,0,0,1121,2,9
2285,Gerónimo Rulli,ar ARG,GK,Villarreal,es La Liga,28,2.0,97,74,23,2,0,0,0,0,0,0,0,0,79,0,1
2286,Georginio Rutter,fr FRA,"FW,MF",Rennes,fr Ligue 1,18,0.5,14,12,2,0,0,0,0,0,0,0,0,0,9,0,0
2287,Georginio Rutter,fr FRA,FW,Hoffenheim,de Bundesliga,18,2.7,61,60,1,0,0,1,3,0,0,0,0,0,45,0,4
2288,Mathew Ryan,au AUS,GK,Arsenal,eng Premier League,28,3.0,68,56,12,3,0,0,0,0,0,0,0,0,63,0,0
2289,Mathew Ryan,au AUS,GK,Brighton,eng Premier League,28,11.0,411,325,86,30,0,1,0,0,0,0,0,0,329,0,0
2290,Julian Ryerson,no NOR,"DF,MF",Union Berlin,de Bundesliga,22,11.9,563,453,107,7,0,0,26,100,0,0,0,0,417,3,21
2291,Frederik Rønnow,dk DEN,GK,Schalke 04,de Bundesliga,27,10.5,380,261,114,19,0,0,0,0,0,0,0,0,287,5,0
2292,João Victor Santos Sá,br BRA,FW,Wolfsburg,de Bundesliga,26,5.2,186,180,4,0,0,0,6,4,0,0,0,0,143,2,8
2293,Roli Pereira de Sa,fr FRA,"FW,MF",Nantes,fr Ligue 1,23,0.6,47,46,1,1,0,1,0,0,0,0,0,0,43,0,1
2294,Idriss Saadi,dz ALG,"MF,FW",Strasbourg,fr Ligue 1,28,1.4,26,24,2,0,0,0,4,0,0,0,0,0,17,0,1
2295,Youssouf Sabaly,sn SEN,DF,Bordeaux,fr Ligue 1,27,32.3,1957,1599,356,19,1,1,50,337,0,0,0,0,1636,2,51
2296,Mathys Saban,fr FRA,FW,Saint-Étienne,fr Ligue 1,18,0.1,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0
2297,Marcel Sabitzer,at AUT,MF,RB Leipzig,de Bundesliga,26,22.5,1344,1257,74,50,1,15,27,23,0,0,0,0,1051,13,27
2298,Alexis Saelemaekers,be BEL,FW,Milan,it Serie A,21,22.4,860,844,15,2,1,2,47,9,4,2,2,0,679,1,19
2299,Modibo Sagnan,fr FRA,DF,Real Sociedad,es La Liga,21,6.9,387,374,11,11,0,8,1,0,0,0,0,0,339,2,3
2300,Allan Saint-Maximin,fr FRA,"FW,MF",Newcastle Utd,eng Premier League,23,17.3,444,430,13,0,4,2,21,5,0,0,0,0,355,1,11
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
2301,Borja Sainz,es ESP,"MF,FW",Alavés,es La Liga,19,5.0,105,102,3,0,0,1,11,3,0,0,0,0,81,0,5
2302,Romain Saïss,ma MAR,DF,Wolves,eng Premier League,30,26.7,1495,1421,67,24,0,18,17,43,0,0,0,0,1199,7,17
2303,Bukayo Saka,eng ENG,"FW,MF",Arsenal,eng Premier League,18,28.4,1161,1042,114,21,2,4,148,30,63,24,21,5,858,5,39
2304,Hiroki Sakai,jp JPN,DF,Marseille,fr Ligue 1,30,26.5,1483,1192,291,11,0,5,30,280,0,0,0,0,1217,0,29
2305,Moïse Sakava,cm CMR,MF,Reims,fr Ligue 1,19,0.1,8,8,0,0,0,1,0,0,0,0,0,0,8,0,0
2306,Mamadou Sakho,fr FRA,DF,Crystal Palace,eng Premier League,30,3.1,94,78,16,14,0,1,0,2,0,0,0,0,83,0,0
2307,Jacopo Sala,it ITA,DF,Spezia,it Serie A,28,4.2,280,233,47,8,0,1,14,39,0,0,0,0,237,0,1
2308,Mohamed Salah,eg EGY,FW,Liverpool,eng Premier League,28,34.2,1302,1266,32,3,10,4,29,6,0,0,0,0,1067,4,40
2309,Eddie Salcedo,it ITA,"MF,FW",Hellas Verona,it Serie A,18,8.4,270,255,14,0,0,0,18,12,1,0,0,0,181,1,15
2310,William Saliba,fr FRA,DF,Nice,fr Ligue 1,19,20.0,1471,1432,35,32,0,16,0,3,0,0,0,0,1339,4,4
2311,Romain Salin,fr FRA,GK,Rennes,fr Ligue 1,36,15.0,547,387,160,38,0,2,0,0,0,0,0,0,405,0,0
2312,Mohammed Salisu,gh GHA,DF,Southampton,eng Premier League,21,9.4,383,357,26,4,0,0,1,22,0,0,0,0,304,0,10
2313,Roland Sallai,hu HUN,"MF,FW",Freiburg,de Bundesliga,23,18.5,485,473,4,1,1,2,46,3,0,0,0,0,336,8,23
2314,Salvi,es ESP,"MF,FW",Cádiz,es La Liga,29,21.5,594,501,91,14,0,1,141,51,26,6,18,0,323,2,41
2315,Lazar Samardzic,rs SRB,MF,RB Leipzig,de Bundesliga,18,2.2,62,61,1,1,1,0,0,0,0,0,0,0,45,0,0
2316,Diadie Samassékou,ml MLI,MF,Hoffenheim,de Bundesliga,24,28.5,1376,1348,26,25,2,14,7,1,0,0,0,0,1132,2,26
2317,Mama Samba Baldé,gw GNB,FW,Dijon,fr Ligue 1,24,24.0,476,444,32,0,0,1,7,3,0,0,0,0,326,0,22
2318,Junior Sambia,fr FRA,"DF,MF",Montpellier,fr Ligue 1,23,27.2,1322,1067,254,10,1,15,92,237,6,2,4,0,1021,1,24
2319,Frédéric Sammaritano,fr FRA,"FW,MF",Dijon,fr Ligue 1,34,12.6,496,427,66,31,0,4,78,2,31,19,10,0,375,3,18
2320,Fede San Emeterio,es ESP,MF,Valladolid,es La Liga,23,16.2,544,539,4,3,0,7,2,1,0,0,0,0,426,1,5
2321,Antonio Sanabria,py PAR,FW,Torino,it Serie A,24,10.9,260,255,5,0,0,4,2,1,0,0,0,0,195,0,6
2322,Antonio Sanabria,py PAR,FW,Betis,es La Liga,24,10.4,224,202,20,0,0,4,4,0,0,0,0,0,159,2,5
2323,Oihan Sancet,es ESP,"FW,MF",Athletic Club,es La Liga,20,11.5,350,336,14,0,0,1,3,1,0,0,0,0,254,0,11
2324,Renato Sanches,pt POR,MF,Lille,fr Ligue 1,22,14.1,994,929,58,26,4,16,46,5,27,9,13,3,818,7,14
2325,Alexis Sánchez,cl CHI,FW,Inter,it Serie A,31,12.7,515,472,37,13,6,7,28,0,15,1,7,0,398,6,6
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
2326,Davinson Sánchez,co COL,DF,Tottenham,eng Premier League,24,16.5,1027,1003,24,23,0,7,0,1,0,0,0,0,868,0,9
2327,Germán Sánchez,es ESP,DF,Granada,es La Liga,33,29.3,977,923,52,48,2,10,1,4,0,0,0,0,717,2,4
2328,Javi Sánchez,es ESP,DF,Valladolid,es La Liga,23,10.2,370,351,17,17,0,11,1,0,0,0,0,0,294,2,0
2329,Manuel Sánchez,es ESP,DF,Osasuna,es La Liga,19,10.8,543,427,112,3,0,5,28,109,0,0,0,0,394,4,12
2330,Manuel Sánchez,es ESP,DF,Atlético Madrid,es La Liga,19,0.5,31,25,6,0,0,0,0,6,0,0,0,0,24,0,1
2331,Juan Sánchez Miño,ar ARG,"DF,MF",Elche,es La Liga,30,5.5,289,257,32,6,0,1,7,26,0,0,0,0,240,0,5
2332,Robert Sánchez,es ESP,GK,Brighton,eng Premier League,22,27.0,1106,879,223,46,0,11,0,0,0,0,0,0,812,4,1
2333,Jadon Sancho,eng ENG,"FW,MF",Dortmund,de Bundesliga,20,22.9,1460,1314,136,23,6,1,105,41,70,27,30,0,1139,10,31
2334,Alex Sandro,br BRA,DF,Juventus,it Serie A,29,20.6,1421,1290,128,24,0,13,60,103,0,0,0,0,1208,3,22
2335,Leroy Sané,de GER,"FW,MF",Bayern Munich,de Bundesliga,24,20.1,814,770,43,4,1,3,75,6,33,15,13,0,594,1,30
2336,Salif Sané,sn SEN,DF,Schalke 04,de Bundesliga,29,11.9,689,655,33,33,0,9,1,0,0,0,0,0,556,1,4
2337,Oier Sanjurjo,es ESP,MF,Osasuna,es La Liga,34,23.2,859,833,17,12,3,6,13,4,0,0,0,0,569,9,17
2338,Mohamed Sankoh,nl NED,MF,Stuttgart,de Bundesliga,16,0.2,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
2339,Siriki Sanogo,ci CIV,MF,Benevento,it Serie A,18,0.1,8,6,2,1,0,0,0,1,0,0,0,0,8,0,0
2340,Morgan Sanson,fr FRA,MF,Aston Villa,eng Premier League,25,3.3,154,146,8,2,0,2,16,0,6,4,0,0,118,0,8
2341,Morgan Sanson,fr FRA,MF,Marseille,fr Ligue 1,25,9.2,342,322,18,11,0,3,19,1,4,1,3,0,256,2,15
2342,Nicola Sansone,it ITA,"FW,MF",Bologna,it Serie A,28,13.0,533,478,52,17,1,2,49,8,23,8,12,0,412,3,14
2343,Baptiste Santamaria,fr FRA,MF,Angers,fr Ligue 1,25,3.0,153,146,7,6,0,3,1,1,0,0,0,0,132,0,3
2344,Baptiste Santamaria,fr FRA,MF,Freiburg,de Bundesliga,25,24.5,1043,1021,19,14,1,9,35,2,0,0,0,0,777,3,30
2345,Federico Santander,py PAR,FW,Bologna,it Serie A,29,0.4,19,18,0,0,0,0,0,0,0,0,0,0,13,1,0
2346,Davide Santon,it ITA,DF,Roma,it Serie A,29,6.5,281,235,46,4,0,1,16,42,0,0,0,0,246,0,4
2347,Samir Santos,br BRA,DF,Udinese,it Serie A,25,24.6,1317,1196,114,42,0,5,18,72,0,0,0,0,1132,7,14
2348,Riccardo Saponara,it ITA,MF,Fiorentina,it Serie A,28,0.6,41,40,1,0,0,0,0,1,0,0,0,0,37,0,0
2349,Riccardo Saponara,it ITA,"FW,MF",Spezia,it Serie A,28,4.3,139,135,2,0,0,4,4,1,1,0,0,0,108,2,4
2350,Ivan Šaponjić,rs SRB,FW,Cádiz,es La Liga,22,4.3,82,74,8,0,0,0,1,0,0,0,0,0,59,0,1
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
2351,Pablo Sarabia,es ESP,"FW,MF",Paris S-G,fr Ligue 1,28,14.7,630,588,38,6,5,2,51,12,18,11,2,0,470,4,17
2352,Josh Sargent,us USA,"FW,MF",Werder Bremen,de Bundesliga,20,27.8,592,561,25,1,0,0,13,5,0,0,0,0,411,6,19
2353,Bouna Sarr,sn SEN,DF,Marseille,fr Ligue 1,28,0.8,62,49,13,1,0,0,2,12,0,0,0,0,54,0,1
2354,Bouna Sarr,sn SEN,DF,Bayern Munich,de Bundesliga,28,5.0,382,328,53,7,0,0,12,46,0,0,0,0,330,1,4
2355,Sidy Sarr,sn SEN,MF,Nîmes,fr Ligue 1,24,5.1,220,210,10,8,1,10,0,2,0,0,0,0,175,0,0
2356,Marco Sau,it ITA,"MF,FW",Benevento,it Serie A,32,8.7,268,216,51,18,0,0,40,0,19,5,13,0,182,1,6
2357,Téji Savanier,fr FRA,MF,Montpellier,fr Ligue 1,28,24.1,1256,1072,179,57,3,31,163,9,97,35,48,4,864,5,21
2358,Stefan Savić,me MNE,DF,Atlético Madrid,es La Liga,29,32.8,1752,1692,56,51,2,11,3,5,0,0,0,0,1487,4,14
2359,Romaine Sawyers,kn SKN,MF,West Brom,eng Premier League,28,16.5,729,680,44,22,1,6,3,1,0,0,0,0,616,5,12
2360,Gianluca Scamacca,it ITA,FW,Genoa,it Serie A,21,15.0,349,332,17,0,1,9,10,0,0,0,0,0,226,0,16
2361,Dane Scarlett,eng ENG,FW,Tottenham,eng Premier League,16,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2362,Fabian Schär,ch SUI,DF,Newcastle Utd,eng Premier League,28,13.8,614,555,54,32,0,12,6,22,0,0,0,0,468,5,6
2363,Aurélien Scheidler,fr FRA,FW,Dijon,fr Ligue 1,22,3.8,71,62,9,0,0,0,2,0,0,0,0,0,48,0,2
2364,Nicolás Schiappacasse,uy URU,MF,Sassuolo,it Serie A,21,0.2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2365,Pasquale Schiattarella,it ITA,MF,Benevento,it Serie A,33,25.0,1353,1250,91,85,3,11,6,5,0,0,0,0,1091,12,18
2366,Patrik Schick,cz CZE,FW,Leverkusen,de Bundesliga,24,20.7,428,401,26,0,0,0,0,4,0,0,0,0,296,1,7
2367,Sven Schipplock,de GER,"FW,MF",Arminia,de Bundesliga,31,8.3,182,174,7,0,0,0,10,2,0,0,0,0,96,1,9
2368,Xaver Schlager,at AUT,MF,Wolfsburg,de Bundesliga,22,29.2,1273,1230,29,22,7,10,9,5,0,0,0,0,961,14,33
2369,Keven Schlotterbeck,de GER,DF,Freiburg,de Bundesliga,23,18.4,826,801,23,23,0,5,1,0,0,0,0,0,665,2,3
2370,Nico Schlotterbeck,de GER,DF,Union Berlin,de Bundesliga,20,14.3,820,798,21,21,0,11,9,0,0,0,0,0,657,1,10
2371,Jeffrey Schlupp,gh GHA,MF,Crystal Palace,eng Premier League,27,15.9,436,420,13,4,0,2,30,5,0,0,0,0,304,3,13
2372,Kasper Schmeichel,dk DEN,GK,Leicester City,eng Premier League,33,38.0,1251,885,363,153,0,6,0,0,0,0,0,0,927,3,0
2373,Jonathan Schmid,fr FRA,"MF,DF",Freiburg,de Bundesliga,30,26.6,1333,1017,311,20,0,15,92,289,2,0,2,0,995,5,37
2374,Romano Schmid,at AUT,"MF,FW",Werder Bremen,de Bundesliga,20,13.1,477,460,11,0,1,1,17,5,0,0,0,0,328,6,19
2375,Benno Schmitz,de GER,DF,Köln,de Bundesliga,25,4.6,247,195,52,5,0,2,13,47,0,0,0,0,172,0,8
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
2376,Morgan Schneiderlin,fr FRA,MF,Nice,fr Ligue 1,30,24.4,1615,1563,48,48,0,21,7,0,0,0,0,0,1426,4,12
2377,Alessandro Schöpf,at AUT,"FW,MF",Schalke 04,de Bundesliga,26,10.5,350,324,26,6,0,1,12,17,3,0,3,0,279,0,14
2378,Jerdy Schouten,nl NED,MF,Bologna,it Serie A,23,27.9,1395,1366,25,17,4,5,9,0,0,0,0,0,1206,4,10
2379,Nico Schulz,de GER,DF,Dortmund,de Bundesliga,27,6.8,467,401,64,9,0,0,18,55,0,0,0,0,375,2,17
2380,Alexander Schwolow,de GER,GK,Hertha BSC,de Bundesliga,28,26.0,923,646,270,49,0,1,0,1,0,0,0,0,729,7,0
2381,Christopher Scott,de GER,"MF,FW",Bayern Munich,de Bundesliga,18,0.4,9,9,0,0,0,0,0,0,0,0,0,0,7,0,1
2382,Matteo Scozzarella,it ITA,MF,Parma,it Serie A,32,1.7,106,89,17,6,0,1,13,0,11,5,4,0,84,0,0
2383,Simone Scuffet,it ITA,GK,Udinese,it Serie A,24,1.0,28,15,13,4,0,0,0,0,0,0,0,0,19,0,0
2384,Jacopo Segre,it ITA,MF,Torino,it Serie A,23,2.1,106,105,1,0,0,0,0,1,0,0,0,0,94,0,2
2385,Davie Selke,de GER,FW,Werder Bremen,de Bundesliga,25,9.0,217,201,13,0,0,0,12,0,0,0,0,0,112,3,5
2386,Malik Sellouki,fr FRA,"FW,MF",Nice,fr Ligue 1,20,0.7,30,28,2,0,0,0,6,1,1,1,0,0,18,0,2
2387,Matz Sels,be BEL,GK,Strasbourg,fr Ligue 1,28,6.0,174,108,66,16,0,1,0,0,0,0,0,0,108,0,0
2388,Nélson Semedo,pt POR,"DF,MF",Wolves,eng Premier League,26,33.1,1976,1620,353,18,1,0,75,331,4,0,3,0,1586,3,57
2389,Léo Sena,br BRA,MF,Spezia,it Serie A,24,9.8,624,583,40,38,0,12,12,1,1,0,0,0,543,1,10
2390,Stefano Sensi,it ITA,MF,Inter,it Serie A,24,6.7,432,387,43,11,0,1,34,5,26,7,9,0,354,2,5
2391,Jaime Seoane,es ESP,MF,Huesca,es La Liga,23,22.9,877,851,22,16,0,22,27,1,4,2,1,0,663,4,27
2392,Luigi Sepe,it ITA,GK,Parma,it Serie A,29,36.0,1445,1058,381,107,0,1,0,0,0,0,0,0,1147,6,0
2393,Suat Serdar,de GER,MF,Schalke 04,de Bundesliga,23,21.7,609,585,19,11,0,7,3,2,1,0,0,0,455,5,26
2394,Jean Seri,ci CIV,MF,Bordeaux,fr Ligue 1,29,7.9,516,494,20,20,0,8,5,0,0,0,0,0,440,2,7
2395,Femi Seriki,eng ENG,MF,Sheffield Utd,eng Premier League,18,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2396,Ryan Sessegnon,eng ENG,"DF,FW",Hoffenheim,de Bundesliga,20,17.5,934,776,156,11,1,1,69,145,0,0,0,0,716,2,25
2397,Nils Seufert,de GER,"MF,FW",Arminia,de Bundesliga,23,3.8,178,168,10,7,0,0,6,1,2,1,1,0,146,0,5
2398,Edgar Sevikyan,ru RUS,MF,Levante,es La Liga,18,0.1,5,5,0,0,0,0,1,0,0,0,0,0,3,0,0
2399,Stephan El Shaarawy,it ITA,"MF,FW",Roma,it Serie A,27,6.4,240,234,6,2,2,2,10,4,0,0,0,0,186,0,9
2400,Jamie Shackleton,eng ENG,"MF,DF",Leeds United,eng Premier League,20,5.1,214,193,20,1,0,0,2,19,0,0,0,0,191,1,5
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
2401,Xherdan Shaqiri,ch SUI,"MF,FW",Liverpool,eng Premier League,28,6.2,428,404,23,1,5,1,22,6,13,8,1,0,361,1,8
2402,Billy Sharp,eng ENG,FW,Sheffield Utd,eng Premier League,34,8.2,123,109,11,1,1,0,8,0,0,0,0,0,85,3,6
2403,Luke Shaw,eng ENG,DF,Manchester Utd,eng Premier League,25,29.5,2068,1674,386,27,0,2,189,262,97,49,42,0,1650,8,54
2404,Jonjo Shelvey,eng ENG,MF,Newcastle Utd,eng Premier League,28,29.1,1499,1345,150,88,1,48,94,0,48,16,12,12,1092,4,21
2405,Eldor Shomurodov,uz UZB,FW,Genoa,it Serie A,25,18.6,483,469,13,0,1,0,15,0,0,0,0,0,329,1,22
2406,Shola Shoretire,eng ENG,FW,Manchester Utd,eng Premier League,16,0.1,6,6,0,0,0,0,0,0,0,0,0,0,5,0,1
2407,Mahame Siby,ml MLI,MF,Strasbourg,fr Ligue 1,24,0.2,11,11,0,0,0,0,0,0,0,0,0,0,9,0,1
2408,Abdoulaye Sidibé,fr FRA,MF,Saint-Étienne,fr Ligue 1,18,0.1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2409,Djibril Sidibé,fr FRA,DF,Monaco,fr Ligue 1,28,22.0,1853,1513,334,78,2,14,93,220,36,17,17,0,1525,6,17
2410,Sidnei,br BRA,DF,Betis,es La Liga,30,7.7,522,504,18,17,0,2,1,0,0,0,0,0,472,0,3
2411,Kaj Sierhuis,nl NED,"FW,MF",Reims,fr Ligue 1,22,7.2,165,152,10,1,0,1,6,0,0,0,0,0,101,3,5
2412,Tim Siersleben,de GER,DF,Wolfsburg,de Bundesliga,20,0.4,25,24,1,0,0,0,0,1,0,0,0,0,21,0,0
2413,Gylfi Sigurðsson,is ISL,"MF,FW",Everton,eng Premier League,30,25.0,963,827,130,34,2,1,100,4,60,40,16,2,758,6,19
2414,Luca Siligardi,it ITA,"MF,FW",Crotone,it Serie A,32,0.5,20,20,0,0,0,0,0,0,0,0,0,0,15,0,1
2415,Luca Siligardi,it ITA,"FW,MF",Parma,it Serie A,32,0.4,19,17,2,1,0,0,5,0,1,1,0,0,11,0,2
2416,Adrien Silva,pt POR,MF,Sampdoria,it Serie A,31,17.8,948,898,48,44,0,22,9,1,3,1,0,0,822,2,6
2417,André Silva,pt POR,FW,Eint Frankfurt,de Bundesliga,24,30.7,774,693,77,1,2,1,12,10,0,0,0,0,561,4,18
2418,Bernardo Silva,pt POR,"MF,FW",Manchester City,eng Premier League,25,22.9,1434,1363,66,14,1,7,32,25,19,2,3,0,1287,5,21
2419,Caio Henrique Oliveira Silva,br BRA,DF,Monaco,fr Ligue 1,23,26.3,1489,1195,292,27,1,5,80,264,0,0,0,0,1177,2,27
2420,David Silva,es ESP,MF,Real Sociedad,es La Liga,34,15.5,866,820,35,24,7,3,18,3,6,5,1,0,720,11,16
2421,Fábio Silva,pt POR,FW,Wolves,eng Premier League,18,15.2,330,300,30,0,1,1,5,2,0,0,0,0,237,0,7
2422,Florent da Silva,fr FRA,FW,Lyon,fr Ligue 1,17,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2423,Gabriel Silva,br BRA,DF,Saint-Étienne,fr Ligue 1,29,3.9,227,183,44,5,0,3,10,39,0,0,0,0,185,0,5
2424,Gastón Silva,uy URU,DF,Huesca,es La Liga,26,6.7,347,322,25,21,0,5,0,4,0,0,0,0,290,0,4
2425,Rui Silva,pt POR,GK,Granada,es La Liga,26,32.0,1079,674,397,132,0,0,0,0,0,0,0,0,596,8,1
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
2426,Thiago Silva,br BRA,DF,Chelsea,eng Premier League,35,21.5,1952,1892,55,51,0,8,3,4,0,0,0,0,1809,5,4
2427,Marco Silvestri,it ITA,GK,Hellas Verona,it Serie A,29,34.0,963,625,335,69,0,0,0,0,0,0,0,0,440,3,0
2428,Mohamed Simakan,fr FRA,DF,Strasbourg,fr Ligue 1,20,17.9,851,786,63,20,0,18,6,43,0,0,0,0,699,2,6
2429,Giovanni Simeone,ar ARG,FW,Cagliari,it Serie A,25,19.3,346,296,49,1,0,1,8,0,0,0,0,0,255,1,14
2430,Moses Simon,ng NGA,"FW,MF",Nantes,fr Ligue 1,25,25.8,722,642,76,16,1,4,133,13,46,39,5,0,464,4,28
2431,Unai Simón,es ESP,GK,Athletic Club,es La Liga,23,37.0,1062,697,365,102,0,2,0,0,0,0,0,0,743,0,0
2432,Xavi Simons,nl NED,MF,Paris S-G,fr Ligue 1,17,0.0,9,9,0,0,0,0,0,0,0,0,0,0,7,0,0
2433,Jóan Símun Edmundsson,fo FRO,"FW,MF",Arminia,de Bundesliga,29,0.6,13,12,1,0,0,0,1,0,1,0,0,0,8,0,0
2434,Wilfried Singo,ci CIV,DF,Torino,it Serie A,19,20.6,963,778,185,16,0,5,79,169,0,0,0,0,723,0,19
2435,Daley Sinkgraven,nl NED,DF,Leverkusen,de Bundesliga,25,17.4,1282,1104,176,9,0,2,33,167,0,0,0,0,1037,2,29
2436,Dimitris Siovas,gr GRE,DF,Huesca,es La Liga,31,34.1,1873,1780,84,75,0,13,7,5,0,0,0,0,1508,9,9
2437,Tobias Sippel,de GER,GK,M'Gladbach,de Bundesliga,32,3.8,147,86,58,12,0,1,0,0,0,0,0,0,92,3,0
2438,Salvatore Sirigu,it ITA,GK,Torino,it Serie A,33,32.0,1006,615,390,119,0,1,0,0,0,0,0,0,711,1,2
2439,Issouf Sissokho,ml MLI,"MF,DF",Bordeaux,fr Ligue 1,18,0.9,44,44,0,0,0,0,0,0,0,0,0,0,40,0,1
2440,Ibrahima Sissoko,fr FRA,MF,Strasbourg,fr Ligue 1,22,28.7,1111,1090,16,11,0,16,27,5,0,0,0,0,885,5,24
2441,Moussa Sissoko,fr FRA,MF,Tottenham,eng Premier League,30,17.6,811,758,52,12,0,7,9,40,0,0,0,0,679,1,10
2442,Nelson Sissoko,fr FRA,DF,Saint-Étienne,fr Ligue 1,23,5.3,282,215,67,7,0,3,15,60,0,0,0,0,201,0,5
2443,Antonio Sivera,es ESP,GK,Alavés,es La Liga,23,0.8,22,14,8,1,0,0,0,0,0,0,0,0,11,0,0
2444,Jacques Siwe,fr FRA,FW,Dijon,fr Ligue 1,19,1.9,38,38,0,0,0,0,0,0,0,0,0,0,21,0,3
2445,Ellyes Skhiri,tn TUN,MF,Köln,de Bundesliga,25,30.9,1523,1439,81,75,1,11,3,5,1,1,0,0,1316,3,17
2446,Łukasz Skorupski,pl POL,GK,Bologna,it Serie A,29,28.0,959,675,280,49,0,3,0,0,0,0,0,0,747,4,2
2447,Andreas Skov Olsen,dk DEN,"FW,DF",Bologna,it Serie A,20,13.1,546,505,38,6,0,5,66,5,26,18,2,0,407,3,12
2448,Robert Skov,dk DEN,"FW,MF",Hoffenheim,de Bundesliga,24,12.9,508,436,70,14,1,15,73,26,30,17,6,0,348,2,22
2449,Milan Škriniar,sk SVK,DF,Inter,it Serie A,25,30.9,2182,2103,77,59,0,19,4,16,0,0,0,0,2009,2,13
2450,Steven Skrzybski,de GER,"FW,DF",Schalke 04,de Bundesliga,27,4.7,124,110,13,0,0,1,13,12,0,0,0,0,74,1,7
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
2451,Petar Škuletić,rs SRB,"FW,MF",Montpellier,fr Ligue 1,30,2.6,75,68,7,0,0,1,0,1,0,0,0,0,41,0,1
2452,Islam Slimani,dz ALG,FW,Leicester City,eng Premier League,32,0.2,9,9,0,0,0,0,0,0,0,0,0,0,6,0,0
2453,Islam Slimani,dz ALG,FW,Lyon,fr Ligue 1,32,6.4,242,230,11,1,0,0,3,3,0,0,0,0,178,1,6
2454,William Smallbone,ie IRL,MF,Southampton,eng Premier League,20,1.9,78,78,0,0,0,1,5,0,0,0,0,0,61,0,1
2455,Chris Smalling,eng ENG,DF,Roma,it Serie A,30,12.3,684,661,23,18,0,2,1,2,0,0,0,0,620,0,4
2456,Emile Smith Rowe,eng ENG,"MF,FW",Arsenal,eng Premier League,20,16.0,746,735,10,5,1,0,17,2,0,0,0,0,648,1,20
