Rk,Player,Nation,Pos,Squad,Comp,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off
2678,Nathan Redmond,eng ENG,"MF,FW",Southampton,eng Premier League,26,29,1738,60,50.8,19.3,17,87,13,12,22,1,1.07,24,39,-15,-0.78,-0.46,24.5,29.5,-5.0,-0.26,+0.11
2679,Harrison Reed,eng ENG,MF,Fulham,eng Premier League,25,31,2247,72,65.7,25.0,26,82,19,5,22,1,0.84,19,35,-16,-0.64,+0.13,25.8,33.8,-8.0,-0.32,0.00
2680,Vasco Regini,it ITA,DF,Sampdoria,it Serie A,29,3,88,29,2.6,1.0,1,70,0,2,9,35,2.00,1,2,-1,-1.02,-1.00,0.8,1.2,-0.4,-0.37,-0.09
2681,Sergio Reguilón,es ESP,DF,Tottenham,eng Premier League,23,27,2244,83,65.6,24.9,26,86,20,1,15,4,1.70,51,31,+20,+0.80,+0.57,36.3,31.6,+4.7,+0.19,+0.25
2682,Nikolai Rehnen,de GER,GK,Arminia,de Bundesliga,23,0,,,,,0,,0,0,,1,,,,,,,,,,,
2683,Bobby Reid,jm JAM,"MF,FW",Fulham,eng Premier League,27,33,2372,72,69.4,26.4,28,82,14,5,17,2,0.82,20,32,-12,-0.46,+0.75,26.3,35.1,-8.8,-0.34,-0.06
2684,Pepe Reina,es ESP,GK,Lazio,it Serie A,37,29,2610,90,76.3,29.0,29,90,29,0,,9,1.97,53,41,+12,+0.41,+1.08,44.3,36.3,+7.9,+0.27,-0.05
2685,Jeff Reine-Adélaïde,fr FRA,"MF,FW",Nice,fr Ligue 1,22,14,1058,76,30.9,11.8,12,84,9,2,28,0,0.93,10,15,-5,-0.43,-0.50,13.7,15.9,-2.2,-0.19,+0.02
2686,Jeff Reine-Adélaïde,fr FRA,FW,Lyon,fr Ligue 1,22,1,24,24,0.7,0.3,0,,0,1,24,0,3.00,0,0,0,0.00,-1.01,0.2,0.0,+0.2,+0.61,-0.44
2687,Reinier,br BRA,"MF,FW",Dortmund,de Bundesliga,18,14,257,18,8.4,2.9,1,78,0,13,14,13,1.79,6,7,-1,-0.35,-1.31,6.1,5.2,+0.9,+0.31,-0.45
2688,Francisco Reis Ferreira,pt POR,DF,Valencia,es La Liga,23,3,181,60,5.3,2.0,2,90,2,1,1,14,1.00,1,3,-2,-0.99,-0.97,0.8,1.7,-0.9,-0.43,-0.19
2689,Rocco Reitz,de GER,MF,M'Gladbach,de Bundesliga,18,2,60,30,2.0,0.7,1,59,0,1,1,10,3.00,2,2,0,0.00,-0.24,2.0,1.9,+0.2,+0.24,-0.03
2690,Karim Rekik,nl NED,DF,Sevilla,es La Liga,25,11,653,59,19.1,7.3,6,82,4,5,33,24,2.27,10,4,+6,+0.83,+0.37,7.2,7.1,+0.1,+0.01,-0.63
2691,Karim Rekik,nl NED,DF,Hertha BSC,de Bundesliga,25,0,,,,,0,,0,0,,2,,,,,,,,,,,
2692,Álex Remiro,es ESP,GK,Real Sociedad,es La Liga,25,38,3420,90,100.0,38.0,38,90,38,0,,0,1.63,59,38,+21,+0.55,,60.7,39.2,+21.5,+0.57,
2693,Panagiotis Retsos,gr GRE,DF,Saint-Étienne,fr Ligue 1,21,4,272,68,8.0,3.0,4,68,2,0,,2,0.25,2,7,-5,-1.65,-1.45,3.0,5.6,-2.6,-0.85,-0.89
2694,Marco Reus,de GER,"MF,FW",Dortmund,de Bundesliga,31,32,2279,71,74.5,25.3,27,80,7,5,23,1,1.94,58,29,+29,+1.15,+1.15,51.3,27.2,+24.2,+0.95,+0.90
2695,Elvis Rexhbeçaj,de GER,"MF,FW",Köln,de Bundesliga,22,30,1833,61,59.9,20.4,20,81,8,10,21,3,1.00,20,36,-16,-0.79,-0.05,21.8,32.5,-10.7,-0.53,-0.36
2696,Oriol Rey,es ESP,MF,Valladolid,es La Liga,22,1,15,15,0.4,0.2,0,,0,1,15,11,0.00,1,0,+1,+6.00,+6.63,0.9,0.1,+0.8,+4.79,+5.15
2697,Gio Reyna,us USA,"MF,FW",Dortmund,de Bundesliga,17,32,1976,62,64.6,22.0,23,80,9,9,16,0,1.97,44,31,+13,+0.59,-0.74,42.2,26.6,+15.6,+0.71,-0.04
2698,Baptiste Reynet,fr FRA,GK,Nîmes,fr Ligue 1,29,38,3420,90,100.0,38.0,38,90,38,0,,0,0.92,40,71,-31,-0.82,,43.3,64.2,-20.9,-0.55,
2699,Bryan Reynolds,us USA,DF,Roma,it Serie A,19,5,283,57,8.3,3.1,3,69,0,2,38,8,1.40,5,2,+3,+0.95,+0.75,5.7,5.1,+0.5,+0.16,-0.39
2700,Jean-Pierre Rhyner,ch SUI,DF,Cádiz,es La Liga,24,0,,,,,0,,0,0,,1,,,,,,,,,,,
Rk,Player,Nation,Pos,Squad,Comp,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off
2701,Franck Ribéry,fr FRA,FW,Fiorentina,it Serie A,37,29,2149,74,62.8,23.9,28,76,5,1,33,1,1.00,30,32,-2,-0.08,+0.62,28.2,35.0,-6.8,-0.29,+0.40
2702,Ricard,es ESP,DF,Atlético Madrid,es La Liga,20,1,30,30,0.9,0.3,0,,0,1,30,11,0.00,0,1,-1,-3.00,-4.14,0.5,0.1,+0.4,+1.18,+0.77
2703,Federico Ricci,it ITA,FW,Sassuolo,it Serie A,26,1,4,4,0.1,0.0,0,,0,1,4,4,3.00,0,0,0,0.00,-0.21,0.0,0.4,-0.4,-8.59,-8.68
2704,Giacomo Ricci,it ITA,DF,Parma,it Serie A,23,3,67,22,2.0,0.7,0,,0,3,22,9,0.33,0,3,-3,-4.03,-2.93,0.2,3.5,-3.2,-4.35,-3.94
2705,Matteo Ricci,it ITA,MF,Spezia,it Serie A,26,29,2229,77,65.2,24.8,26,83,18,3,25,3,1.03,28,51,-23,-0.93,-1.16,25.3,41.8,-16.5,-0.67,-0.51
2706,Jacopo Ricco,it ITA,GK,Fiorentina,it Serie A,17,0,,,,,0,,0,0,,4,,,,,,,,,,,
2707,Declan Rice,eng ENG,MF,West Ham,eng Premier League,21,32,2879,90,84.2,32.0,32,90,31,0,,0,1.75,52,37,+15,+0.47,+0.47,47.4,37.3,+10.1,+0.31,+0.87
2708,Chris Richards,us USA,DF,Hoffenheim,de Bundesliga,20,11,944,86,30.8,10.5,11,86,8,0,,1,1.18,13,13,0,0.00,+0.09,12.5,12.0,+0.5,+0.05,+0.12
2709,Chris Richards,us USA,DF,Bayern Munich,de Bundesliga,20,3,89,30,2.9,1.0,1,64,0,2,13,8,2.33,3,1,+2,+2.02,+0.42,1.8,0.5,+1.3,+1.32,+0.27
2710,Lewis Richards,ie IRL,DF,Wolves,eng Premier League,18,0,,,,,0,,,0,,10,,,,,,,,,,,
2711,Lewis Richardson,eng ENG,"FW,MF",Burnley,eng Premier League,17,2,4,2,0.1,0.0,0,,0,2,2,7,0.00,0,0,0,0.00,+0.58,0.1,0.8,-0.7,-13.46,-13.07
2712,Richarlison,br BRA,FW,Everton,eng Premier League,23,34,2861,84,83.7,31.8,33,86,21,1,15,0,1.65,40,38,+2,+0.06,+0.55,39.9,40.6,-0.7,-0.02,+0.58
2713,Marco Richter,de GER,"FW,MF",Augsburg,de Bundesliga,22,29,1416,49,46.3,15.7,16,74,3,13,17,1,0.90,15,27,-12,-0.76,-0.43,17.4,29.6,-12.2,-0.78,-0.35
2714,Mikel Rico,es ESP,MF,Huesca,es La Liga,35,32,2183,68,63.8,24.3,27,76,4,5,24,1,1.00,22,30,-8,-0.33,+0.47,26.0,30.4,-4.4,-0.18,+0.19
2715,Sergio Rico,es ESP,GK,Paris S-G,fr Ligue 1,26,10,810,81,23.7,9.0,8,90,8,2,45,26,2.20,22,9,+13,+1.44,-0.11,22.7,11.3,+11.4,+1.27,+0.30
2716,Julian Rieckmann,de GER,DF,Werder Bremen,de Bundesliga,19,0,,,,,0,,0,0,,6,,,,,,,,,,,
2717,Jaïro Riedewald,nl NED,MF,Crystal Palace,eng Premier League,23,33,1820,55,53.2,20.2,19,82,10,14,19,3,1.00,21,39,-18,-0.89,-0.50,16.5,35.0,-18.4,-0.91,-0.59
2718,Alessandro Rigo,it ITA,MF,Udinese,it Serie A,18,0,,,,,0,,0,0,,5,,,,,,,,,,,
2719,Emiliano Rigoni,ar ARG,MF,Elche,es La Liga,27,23,1139,50,33.3,12.7,12,77,5,11,20,6,0.70,13,22,-9,-0.71,-0.24,10.1,22.1,-12.0,-0.95,-0.20
2720,Filippo Rinaldi,it ITA,GK,Parma,it Serie A,17,0,,,,,0,,0,0,,10,,,,,,,,,,,
2721,Tomás Rincón,ve VEN,MF,Torino,it Serie A,32,36,2846,79,83.2,31.6,33,83,16,3,33,0,1.00,43,56,-13,-0.41,+0.53,41.1,49.2,-8.1,-0.26,+0.34
2722,Luis Rioja,es ESP,"MF,FW",Alavés,es La Liga,26,35,2090,60,61.1,23.2,25,74,3,10,23,3,0.91,27,39,-12,-0.52,+0.09,28.8,34.2,-5.4,-0.23,-0.10
2723,Renaud Ripart,fr FRA,"MF,FW",Nîmes,fr Ligue 1,27,38,3054,80,89.3,33.9,35,85,25,3,22,0,0.92,37,62,-25,-0.74,+0.74,36.8,56.0,-19.2,-0.57,-0.15
2724,Andrea Rispoli,it ITA,DF,Crotone,it Serie A,31,19,652,34,19.1,7.2,5,64,1,14,24,13,0.26,5,26,-21,-2.90,-2.05,6.1,19.5,-13.3,-1.84,-1.28
2725,Mihailo Ristić,rs SRB,DF,Montpellier,fr Ligue 1,24,34,2236,66,65.4,24.8,26,80,15,8,20,0,1.38,39,40,-1,-0.04,+0.04,36.6,40.2,-3.6,-0.15,+0.67
Rk,Player,Nation,Pos,Squad,Comp,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off
2726,Matt Ritchie,sct SCO,"DF,MF",Newcastle Utd,eng Premier League,30,18,1350,75,39.5,15.0,15,86,11,3,20,12,1.50,24,22,+2,+0.13,+0.92,21.2,25.4,-4.1,-0.28,+0.19
2727,Maxence Rivera,fr FRA,"MF,FW",Saint-Étienne,fr Ligue 1,18,17,239,14,7.0,2.7,1,15,0,16,14,10,0.53,1,5,-4,-1.51,-1.28,3.4,5.0,-1.6,-0.61,-0.62
2728,Emmanuel Rivière,fr FRA,FW,Crotone,it Serie A,30,21,640,30,18.7,7.1,7,62,0,14,15,10,0.48,13,18,-5,-0.70,+0.66,8.3,13.2,-4.9,-0.69,+0.14
2729,Emil Roback,se SWE,FW,Milan,it Serie A,17,0,,,,,0,,0,0,,3,,,,,,,,,,,
2730,Gaëtan Robail,fr FRA,"FW,MF",Lens,fr Ligue 1,26,0,,,,,0,,,0,,4,,,,,,,,,,,
2731,Rober,es ESP,"DF,MF",Levante,es La Liga,25,19,1425,75,41.7,15.8,16,83,11,3,32,13,1.00,21,25,-4,-0.25,+0.06,15.6,25.2,-9.5,-0.60,-0.45
2732,Roberto,es ESP,GK,Valladolid,es La Liga,34,13,1170,90,34.2,13.0,13,90,13,0,,22,0.71,10,21,-11,-0.85,-0.37,13.8,17.6,-3.8,-0.30,+0.06
2733,Sergi Roberto,es ESP,"DF,FW",Barcelona,es La Liga,28,15,946,63,27.7,10.5,9,87,7,6,28,1,1.67,20,13,+7,+0.67,-0.79,15.8,9.8,+6.0,+0.57,-0.40
2734,Tyler Roberts,wls WAL,"MF,FW",Leeds United,eng Premier League,21,27,1340,50,39.2,14.9,14,73,3,13,24,10,1.48,20,19,+1,+0.07,-0.24,20.4,22.8,-2.4,-0.16,-0.17
2735,Andrew Robertson,sct SCO,DF,Liverpool,eng Premier League,26,38,3383,89,98.9,37.6,38,89,35,0,,0,1.82,65,42,+23,+0.61,-6.69,65.5,42.9,+22.6,+0.60,-4.16
2736,Antonee Robinson,us USA,DF,Fulham,eng Premier League,22,28,2162,77,63.2,24.0,24,87,21,4,19,3,0.82,16,27,-11,-0.46,+0.62,27.7,33.1,-5.4,-0.23,+0.25
2737,Callum Robinson,ie IRL,"FW,MF",West Brom,eng Premier League,25,28,1560,56,45.6,17.3,20,67,5,8,27,10,0.68,23,42,-19,-1.10,-0.03,18.6,32.7,-14.1,-0.81,+0.06
2738,Jack Robinson,eng ENG,DF,Sheffield Utd,eng Premier League,26,11,877,80,25.6,9.7,9,86,8,2,51,7,0.73,7,11,-4,-0.41,+0.97,10.0,14.6,-4.6,-0.48,+0.41
2739,Joel Robles,es ESP,GK,Betis,es La Liga,30,18,1620,90,47.4,18.0,18,90,18,0,,20,1.61,25,25,0,0.00,0.00,21.7,22.2,-0.5,-0.03,-0.17
2740,Hal Robson-Kanu,wls WAL,FW,West Brom,eng Premier League,31,19,561,30,16.4,6.2,2,85,0,17,23,8,0.74,4,12,-8,-1.28,-0.24,4.8,14.2,-9.4,-1.50,-0.79
2741,Marc Roca,es ESP,MF,Bayern Munich,de Bundesliga,23,6,177,30,5.8,2.0,2,57,0,4,16,20,2.17,4,5,-1,-0.51,-2.26,3.7,5.0,-1.2,-0.63,-1.78
2742,Christopher Rocchia,fr FRA,"DF,FW",Marseille,fr Ligue 1,22,2,22,11,0.6,0.2,0,,0,2,11,3,1.50,1,0,+1,+4.09,+3.93,0.2,0.1,+0.1,+0.28,+0.29
2743,Kaique Rocha,br BRA,DF,Sampdoria,it Serie A,19,0,,,,,0,,0,0,,18,,,,,,,,,,,
2744,Rubén Rochina,es ESP,MF,Levante,es La Liga,29,25,1404,56,41.1,15.6,17,74,6,8,19,7,1.16,16,16,0,0.00,+0.49,16.4,22.4,-6.0,-0.38,-0.07
2745,Marek Rodák,sk SVK,GK,Fulham,eng Premier League,23,2,180,90,5.3,2.0,2,90,2,0,,28,0.00,0,5,-5,-2.50,-1.92,1.2,3.2,-2.1,-1.03,-0.75
2746,Sebastian Rode,de GER,MF,Eint Frankfurt,de Bundesliga,29,27,1625,60,53.1,18.1,19,79,7,8,16,0,1.78,35,27,+8,+0.44,-0.06,30.9,27.5,+3.4,+0.19,-0.33
2747,Joe Rodon,wls WAL,DF,Tottenham,eng Premier League,22,12,733,61,21.4,8.1,8,90,8,4,3,9,1.75,12,12,0,0.00,-0.77,9.3,13.9,-4.7,-0.57,-0.86
2748,Rodri,es ESP,MF,Manchester City,eng Premier League,24,34,2748,81,80.4,30.5,31,87,28,3,13,4,2.26,64,27,+37,+1.21,-0.66,56.1,24.9,+31.2,+1.02,+0.11
2749,Rodrigo,es ESP,"MF,FW",Leeds United,eng Premier League,29,26,1288,50,37.7,14.3,14,68,4,12,28,0,1.73,29,21,+8,+0.56,+0.56,22.5,23.4,-0.8,-0.06,0.00
2750,Rodrigo,es ESP,"FW,MF",Betis,es La Liga,20,15,537,36,15.7,6.0,5,68,0,10,20,12,1.60,11,12,-1,-0.17,-0.20,8.9,8.8,0.0,+0.01,-0.06
Rk,Player,Nation,Pos,Squad,Comp,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off
2751,Kévin Rodrigues,pt POR,"DF,MF",Eibar,es La Liga,26,22,1095,50,32.0,12.2,11,75,5,11,25,8,0.55,11,21,-10,-0.82,-0.32,10.8,18.1,-7.3,-0.60,-0.87
2752,Ángel Rodríguez,es ESP,"FW,MF",Getafe,es La Liga,33,33,1374,42,40.2,15.3,12,74,5,21,23,4,0.88,12,22,-10,-0.66,-0.44,14.2,15.2,-1.0,-0.06,+0.15
2753,Óscar Rodríguez Arnaiz,es ESP,"MF,FW",Sevilla,es La Liga,22,20,511,26,14.9,5.7,4,68,0,16,15,14,1.85,10,7,+3,+0.53,0.00,8.1,4.7,+3.4,+0.60,+0.10
2754,Guido Rodríguez,ar ARG,MF,Betis,es La Liga,26,35,2864,82,83.7,31.8,34,84,25,1,16,0,1.54,37,45,-8,-0.25,-1.55,38.7,39.4,-0.7,-0.02,-0.49
2755,James Rodríguez,co COL,"FW,MF",Everton,eng Premier League,29,23,1764,77,51.6,19.6,21,82,7,2,25,1,1.35,29,27,+2,+0.10,+0.27,25.6,26.4,-0.8,-0.04,+0.15
2756,Jay Rodriguez,eng ENG,FW,Burnley,eng Premier League,31,31,1265,41,37.0,14.1,12,79,4,19,17,3,1.03,9,25,-16,-1.14,-0.89,12.0,23.6,-11.6,-0.83,-0.67
2757,Miguel Rodríguez,es ESP,"FW,DF",Celta Vigo,es La Liga,17,4,30,8,0.9,0.3,0,,0,4,8,13,0.25,0,1,-1,-3.00,-2.97,0.4,0.6,-0.1,-0.41,-0.39
2758,Ricardo Rodríguez,ch SUI,DF,Torino,it Serie A,27,16,1238,77,36.2,13.8,15,80,6,1,37,18,0.81,21,31,-10,-0.73,-0.36,17.8,22.4,-4.6,-0.33,-0.03
2759,Víctor Rodríguez,es ESP,MF,Elche,es La Liga,31,16,426,27,12.5,4.7,2,77,0,14,19,19,0.31,3,10,-7,-1.48,-1.06,6.3,8.1,-1.9,-0.40,+0.48
2760,Rodrygo,br BRA,FW,Real Madrid,es La Liga,19,22,983,45,28.7,10.9,10,65,1,12,28,7,2.27,22,4,+18,+1.65,+0.87,20.2,9.0,+11.2,+1.03,+0.56
2761,Marko Rog,hr CRO,MF,Cagliari,it Serie A,25,14,1165,83,34.1,12.9,14,83,10,0,,0,1.00,18,24,-6,-0.46,-0.06,15.5,24.2,-8.6,-0.67,-0.43
2762,Rogério,br BRA,DF,Sassuolo,it Serie A,22,28,1877,67,54.9,20.9,21,83,16,7,19,6,1.54,30,29,+1,+0.05,-0.36,32.0,29.1,+2.8,+0.14,+0.13
2763,Luis Rojas,cl CHI,"MF,FW",Crotone,it Serie A,18,7,104,15,3.0,1.2,0,,0,7,15,26,0.57,2,2,0,0.00,+1.28,2.3,1.2,+1.1,+0.98,+1.83
2764,Alessio Romagnoli,it ITA,DF,Milan,it Serie A,25,22,1907,87,55.8,21.2,21,90,21,1,17,7,2.09,41,25,+16,+0.76,-0.26,38.0,29.3,+8.8,+0.41,-0.48
2765,San Román,es ESP,GK,Atlético Madrid,es La Liga,23,0,,,,,0,,0,0,,10,,,,,,,,,,,
2766,Cristian Romero,ar ARG,DF,Atalanta,it Serie A,22,31,2545,82,74.4,28.3,29,85,24,2,41,3,2.19,69,35,+34,+1.20,+0.28,56.3,30.0,+26.3,+0.93,+0.18
2767,Iván Romero,es ESP,FW,Sevilla,es La Liga,19,0,,,,,0,,0,0,,3,,,,,,,,,,,
2768,Oriol Romeu,es ESP,MF,Southampton,eng Premier League,28,21,1763,84,51.5,19.6,20,87,15,1,31,0,1.24,27,25,+2,+0.10,+1.35,20.6,20.1,+0.5,+0.02,+0.69
2769,Cristiano Ronaldo,pt POR,FW,Juventus,it Serie A,35,33,2802,85,81.9,31.1,31,89,28,2,29,1,2.18,64,29,+35,+1.12,+0.54,62.2,32.9,+29.3,+0.94,+0.10
2770,Facundo Roncaglia,ar ARG,DF,Osasuna,es La Liga,33,17,1232,72,36.0,13.7,14,86,9,3,8,11,1.00,12,19,-7,-0.51,-0.35,15.3,15.3,-0.1,0.00,+0.36
2771,Valentin Rongier,fr FRA,MF,Marseille,fr Ligue 1,25,26,1887,73,55.2,21.0,21,82,10,5,32,1,1.58,25,22,+3,+0.14,-0.09,27.2,25.3,+1.9,+0.09,+0.22
2772,Marten de Roon,nl NED,MF,Atalanta,it Serie A,29,35,3021,86,88.3,33.6,33,89,31,2,40,0,2.03,78,42,+36,+1.07,-0.51,65.4,36.7,+28.7,+0.86,-0.26
2773,Antonio Rosati,it ITA,GK,Torino,it Serie A,37,0,,,,,0,,0,0,,20,,,,,,,,,,,
2774,Antonio Rosati,it ITA,GK,Fiorentina,it Serie A,37,0,,,,,0,,0,0,,15,,,,,,,,,,,
2775,Francesco Rossi,it ITA,GK,Atalanta,it Serie A,29,0,,,,,0,,0,0,,38,,,,,,,,,,,
Rk,Player,Nation,Pos,Squad,Comp,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off
2776,Jérôme Roussillon,fr FRA,DF,Wolfsburg,de Bundesliga,27,20,1229,61,40.2,13.7,14,83,7,6,12,6,1.70,24,17,+7,+0.51,-0.32,20.9,18.8,+2.0,+0.15,-0.09
2777,Nolan Roux,fr FRA,FW,Nîmes,fr Ligue 1,32,19,651,34,19.0,7.2,6,69,0,13,18,9,0.42,3,13,-10,-1.38,-0.70,4.7,15.3,-10.6,-1.47,-1.14
2778,Nicolò Rovella,it ITA,MF,Genoa,it Serie A,18,20,1187,59,34.7,13.2,12,81,6,8,26,16,1.00,14,23,-9,-0.68,-0.60,11.4,21.1,-9.7,-0.74,-0.25
2779,Amir Rrahmani,xk KVX,DF,Napoli,it Serie A,26,16,1094,68,32.0,12.2,12,86,11,4,15,16,2.19,30,15,+15,+1.23,+0.07,21.9,15.2,+6.6,+0.54,-0.17
2780,Rubén,es ESP,GK,Osasuna,es La Liga,36,3,187,62,5.5,2.1,3,62,2,0,,12,0.67,3,5,-2,-0.96,-0.71,2.6,3.6,-0.9,-0.45,-0.23
2781,Waldo Rubio,es ESP,"FW,MF",Valladolid,es La Liga,24,10,375,38,11.0,4.2,5,64,0,5,11,20,0.60,3,10,-7,-1.68,-1.21,2.6,7.0,-4.4,-1.06,-0.81
2782,John Ruddy,eng ENG,GK,Wolves,eng Premier League,33,2,91,46,2.7,1.0,1,90,1,1,1,36,0.00,0,1,-1,-0.99,-0.58,0.9,0.8,+0.1,+0.07,+0.43
2783,Antonio Rüdiger,de GER,DF,Chelsea,eng Premier League,27,19,1710,90,50.0,19.0,19,90,19,0,,13,2.05,23,10,+13,+0.68,+0.21,30.4,12.2,+18.2,+0.96,+0.22
2784,Sebastian Rudy,de GER,"MF,FW",Hoffenheim,de Bundesliga,30,25,1678,67,54.8,18.6,21,75,12,4,24,1,1.20,26,29,-3,-0.16,-0.23,28.3,26.9,+1.4,+0.08,+0.25
2785,Sebastian Rudy,de GER,DF,Schalke 04,de Bundesliga,30,2,180,90,5.9,2.0,2,90,2,0,,1,0.00,1,11,-10,-5.00,-3.41,1.8,6.3,-4.5,-2.27,-1.14
2786,Kevin Rüegg,ch SUI,"DF,MF",Hellas Verona,it Serie A,21,7,205,29,6.0,2.3,1,69,0,6,23,18,0.86,2,3,-1,-0.44,-0.41,3.0,3.3,-0.3,-0.16,-0.05
2787,Dion Ruffo Luci,it ITA,MF,Bologna,it Serie A,19,0,,,,,0,,0,0,,3,,,,,,,,,,,
2788,Daniele Rugani,it ITA,DF,Cagliari,it Serie A,26,16,1001,63,29.3,11.1,12,82,7,4,4,2,1.25,8,17,-9,-0.81,-0.55,14.2,12.2,+1.9,+0.18,+0.79
2789,Daniele Rugani,it ITA,DF,Juventus,it Serie A,26,0,,,,,0,,0,0,,2,,,,,,,,,,,
2790,Daniele Rugani,it ITA,DF,Rennes,fr Ligue 1,26,1,90,90,2.6,1.0,1,90,1,0,,2,1.00,1,1,0,0.00,-0.32,0.9,1.1,-0.1,-0.15,-0.42
2791,Matteo Ruggeri,it ITA,DF,Atalanta,it Serie A,18,6,208,35,6.1,2.3,3,60,0,3,10,24,1.33,4,5,-1,-0.43,-1.67,2.8,3.6,-0.8,-0.34,-1.31
2792,Mário Rui,pt POR,DF,Napoli,it Serie A,29,27,1669,62,48.8,18.5,17,86,12,10,20,10,1.89,42,20,+22,+1.19,0.00,33.8,20.3,+13.6,+0.73,+0.13
2793,Aitor Ruibal,es ESP,"FW,MF",Betis,es La Liga,24,28,1593,57,46.6,17.7,21,68,2,7,22,8,1.50,17,25,-8,-0.45,-0.85,21.1,19.9,+1.3,+0.07,+0.02
2794,Isma Ruiz,es ESP,MF,Granada,es La Liga,19,1,67,67,2.0,0.7,1,67,0,0,,2,0.00,0,2,-2,-2.69,-2.26,0.0,3.1,-3.1,-4.30,-3.98
2795,Kays Ruiz,ma MAR,"FW,MF",Paris S-G,fr Ligue 1,17,7,186,27,5.4,2.1,1,67,0,6,20,9,2.14,7,2,+5,+2.42,+0.94,5.1,4.4,+0.7,+0.34,-0.74
2796,Fabián Ruiz Peña,es ESP,MF,Napoli,it Serie A,24,33,2569,78,75.1,28.5,29,86,18,4,17,1,2.06,65,32,+33,+1.16,-0.11,52.4,32.0,+20.4,+0.71,+0.21
2797,Víctor Ruiz,es ESP,DF,Betis,es La Liga,31,27,2157,80,63.1,24.0,24,88,22,3,18,7,1.63,33,31,+2,+0.08,+0.23,30.5,28.1,+2.3,+0.10,+0.10
2798,Gerónimo Rulli,ar ARG,GK,Villarreal,es La Liga,28,2,180,90,5.3,2.0,2,90,2,0,,32,0.00,3,6,-3,-1.50,-2.03,2.1,2.9,-0.8,-0.38,-0.79
2799,Georginio Rutter,fr FRA,"FW,MF",Rennes,fr Ligue 1,18,4,44,11,1.3,0.5,0,,0,4,11,5,2.50,1,2,-1,-2.05,-2.39,0.9,0.4,+0.5,+1.07,+0.83
2800,Georginio Rutter,fr FRA,FW,Hoffenheim,de Bundesliga,18,9,241,27,7.9,2.7,2,68,1,7,15,3,1.11,3,3,0,0.00,+0.06,2.4,3.8,-1.3,-0.50,-0.50
Rk,Player,Nation,Pos,Squad,Comp,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off
2801,Mathew Ryan,au AUS,GK,Arsenal,eng Premier League,28,3,270,90,7.9,3.0,3,90,3,0,,12,1.33,3,2,+1,+0.33,-0.10,5.4,2.3,+3.1,+1.04,+0.88
2802,Mathew Ryan,au AUS,GK,Brighton,eng Premier League,28,11,990,90,28.9,11.0,11,90,11,0,,1,0.91,14,19,-5,-0.45,-0.42,16.9,11.1,+5.8,+0.53,+0.17
2803,Julian Ryerson,no NOR,"DF,MF",Union Berlin,de Bundesliga,22,24,1069,45,34.9,11.9,10,87,4,14,15,9,1.63,17,18,-1,-0.08,-0.45,15.2,14.3,+0.9,+0.08,-0.06
2804,Frederik Rønnow,dk DEN,GK,Schalke 04,de Bundesliga,27,11,945,86,30.9,10.5,10,90,10,1,45,9,0.36,6,24,-18,-1.71,+0.12,6.8,22.0,-15.2,-1.45,-0.37
2805,Frederik Rønnow,dk DEN,GK,Eint Frankfurt,de Bundesliga,27,0,,,,,0,,0,0,,2,,,,,,,,,,,
2806,João Victor Santos Sá,br BRA,FW,Wolfsburg,de Bundesliga,26,21,469,22,15.3,5.2,3,61,0,18,16,10,1.90,7,8,-1,-0.19,-1.06,9.0,8.2,+0.8,+0.16,-0.06
2807,Roli Pereira de Sa,fr FRA,"FW,MF",Nantes,fr Ligue 1,23,6,56,9,1.6,0.6,0,,0,6,9,11,2.00,0,2,-2,-3.21,-3.05,0.6,1.5,-0.9,-1.41,-1.31
2808,Idriss Saadi,dz ALG,"MF,FW",Strasbourg,fr Ligue 1,28,7,125,18,3.7,1.4,0,,0,7,18,5,0.43,1,3,-2,-1.44,-1.25,3.3,2.8,+0.5,+0.34,+0.29
2809,Youssouf Sabaly,sn SEN,DF,Bordeaux,fr Ligue 1,27,33,2909,88,85.1,32.3,33,88,27,0,,1,1.33,40,47,-7,-0.22,+1.02,37.8,48.5,-10.7,-0.33,-0.21
