Rk,Player,Nation,Pos,Squad,Comp,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def
2289,Tom Rothe,de GER,DF,Dortmund,de Bundesliga,18-220,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2290,Joe Rothwell,eng ENG,MF,Bournemouth,eng Premier League,28-146,11.3,24,2.12,16,6,1,1,0,0,2,0.18,1,1,0,0,0,0
2291,Anthony Rouault,fr FRA,DF,Toulouse,fr Ligue 1,22-008,36.8,13,0.35,10,0,0,2,0,1,1,0.03,0,0,0,1,0,0
2292,Jérôme Roussillon,fr FRA,"MF,DF",Wolfsburg,de Bundesliga,30-151,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2293,Jérôme Roussillon,fr FRA,DF,Union Berlin,de Bundesliga,30-151,10.6,22,2.07,16,1,4,0,1,0,4,0.38,3,0,0,0,1,0
2294,Nicolò Rovella,it ITA,MF,Monza,it Serie A,21-184,19.3,53,2.74,41,5,1,1,2,3,7,0.36,5,1,0,0,0,1
2295,Nicolò Rovella,it ITA,MF,Juventus,it Serie A,21-184,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2296,Amir Rrahmani,xk KVX,DF,Napoli,it Serie A,29-102,27.2,26,0.96,23,0,1,1,0,1,4,0.15,4,0,0,0,0,0
2297,Ruan,br BRA,DF,Sassuolo,it Serie A,23-364,19.0,6,0.32,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2298,Rubén,es ESP,"DF,MF",Espanyol,es La Liga,22-122,9.9,19,1.92,15,0,3,0,0,1,4,0.40,3,0,1,0,0,0
2299,Antonio Rüdiger,de GER,DF,Real Madrid,es La Liga,30-095,26.8,18,0.67,16,0,0,1,1,0,1,0.04,0,0,0,1,0,0
2300,Sebastian Rudy,de GER,MF,Hoffenheim,de Bundesliga,33-098,8.8,23,2.60,11,12,0,0,0,0,2,0.23,2,0,0,0,0,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def
2301,Daniele Rugani,it ITA,DF,Juventus,it Serie A,28-312,6.3,1,0.16,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2302,Matteo Ruggeri,it ITA,"DF,MF",Atalanta,it Serie A,20-330,9.2,17,1.85,17,0,0,0,0,0,1,0.11,1,0,0,0,0,0
2303,Mário Rui,pt POR,DF,Napoli,it Serie A,32-010,19.4,87,4.48,63,21,1,0,1,1,13,0.67,11,1,0,0,0,1
2304,Aitor Ruibal,es ESP,"DF,FW",Betis,es La Liga,27-076,16.2,37,2.29,26,0,5,4,1,1,1,0.06,1,0,0,0,0,0
2305,Kays Ruiz,ma MAR,MF,Auxerre,fr Ligue 1,20-284,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2306,Fabián Ruiz Peña,es ESP,MF,Paris S-G,fr Ligue 1,27-064,21.0,41,1.95,37,0,1,2,0,1,6,0.29,6,0,0,0,0,0
2307,Víctor Ruiz,es ESP,DF,Betis,es La Liga,34-132,6.2,4,0.64,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2308,Gerónimo Rulli,ar ARG,GK,Villarreal,es La Liga,31-017,14.0,1,0.07,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2309,Alessandro Russo,it ITA,GK,Sassuolo,it Serie A,22-067,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2310,Franco Russo,ar ARG,DF,Mallorca,es La Liga,28-224,1.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2311,Georginio Rutter,fr FRA,"FW,MF",Leeds United,eng Premier League,21-047,3.0,6,1.99,5,0,0,0,1,0,1,0.33,1,0,0,0,0,0
2312,Georginio Rutter,fr FRA,FW,Hoffenheim,de Bundesliga,21-047,11.2,37,3.30,22,0,9,2,4,0,4,0.36,2,0,2,0,0,0
2313,Julian Ryerson,no NOR,DF,Union Berlin,de Bundesliga,25-201,11.5,27,2.34,18,1,5,2,1,0,0,0.00,0,0,0,0,0,0
2314,Julian Ryerson,no NOR,DF,Dortmund,de Bundesliga,25-201,15.7,28,1.79,23,3,2,0,0,0,0,0.00,0,0,0,0,0,0
2315,Frederik Rønnow,dk DEN,GK,Union Berlin,de Bundesliga,30-306,29.0,7,0.24,7,0,0,0,0,0,1,0.03,1,0,0,0,0,0
2316,José Sá,pt POR,GK,Wolves,eng Premier League,30-140,36.0,1,0.03,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0
2317,Youssouf Sabaly,sn SEN,DF,Betis,es La Liga,30-093,18.7,33,1.77,19,2,7,1,3,1,2,0.11,0,0,1,1,0,0
2318,Halid Šabanović,ba BIH,DF,Angers,fr Ligue 1,23-288,7.1,3,0.42,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0
2319,Abdelhamid Sabiri,ma MAR,"MF,FW",Sampdoria,it Serie A,26-190,11.9,41,3.45,22,7,3,4,5,0,0,0.00,0,0,0,0,0,0
2320,Marcel Sabitzer,at AUT,MF,Manchester Utd,eng Premier League,29-081,7.0,20,2.87,16,1,0,1,2,0,3,0.43,3,0,0,0,0,0
2321,Marcel Sabitzer,at AUT,MF,Bayern Munich,de Bundesliga,29-081,7.0,11,1.58,9,0,0,0,0,2,1,0.14,1,0,0,0,0,0
2322,Falaye Sacko,ml MLI,DF,Montpellier,fr Ligue 1,28-036,28.7,38,1.33,33,2,2,0,0,1,7,0.24,6,0,0,0,0,1
2323,Umar Sadiq,ng NGA,FW,Almería,es La Liga,26-124,2.7,6,2.25,4,0,1,0,1,0,0,0.00,0,0,0,0,0,0
2324,Umar Sadiq,ng NGA,FW,Real Sociedad,es La Liga,26-124,0.9,1,1.10,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0
2325,Alexis Saelemaekers,be BEL,"FW,DF",Milan,it Serie A,23-344,15.6,63,4.05,42,5,7,7,2,0,6,0.39,5,0,1,0,0,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def
2326,Wesley Saïd,fr FRA,"FW,MF",Lens,fr Ligue 1,28-048,7.2,23,3.21,11,0,9,3,0,0,3,0.42,0,0,2,1,0,0
2327,Allan Saint-Maximin,fr FRA,FW,Newcastle Utd,eng Premier League,26-086,12.4,65,5.22,49,0,10,3,3,0,10,0.80,7,0,2,0,1,0
2328,Théo Sainte-Luce,fr FRA,DF,Montpellier,fr Ligue 1,24-229,5.9,11,1.86,7,4,0,0,0,0,1,0.17,1,0,0,0,0,0
2329,Samuel Sáiz,es ESP,MF,Girona,es La Liga,32-135,2.7,6,2.23,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2330,Bukayo Saka,eng ENG,FW,Arsenal,eng Premier League,21-274,35.3,161,4.56,106,27,8,11,7,2,28,0.79,20,4,2,1,0,1
2331,Hamza Sakhi,ma MAR,MF,Auxerre,fr Ligue 1,26-364,18.4,71,3.86,57,8,1,3,2,0,3,0.16,3,0,0,0,0,0
2332,Mamadou Sakho,fr FRA,DF,Montpellier,fr Ligue 1,33-113,8.5,4,0.47,2,0,0,1,0,1,0,0.00,0,0,0,0,0,0
2333,Jacopo Sala,it ITA,MF,Spezia,it Serie A,31-183,1.2,2,1.62,0,1,0,0,1,0,0,0.00,0,0,0,0,0,0
2334,Ibrahim Salah,ma MAR,"FW,MF",Rennes,fr Ligue 1,21-280,2.5,12,4.76,9,0,3,0,0,0,0,0.00,0,0,0,0,0,0
2335,Mohamed Salah,eg EGY,FW,Liverpool,eng Premier League,30-356,36.6,140,3.83,106,2,12,12,6,2,24,0.66,17,1,0,2,3,1
2336,Amine Salama,fr FRA,"FW,MF",Angers,fr Ligue 1,22-323,13.9,27,1.94,18,0,4,3,2,0,1,0.07,1,0,0,0,0,0
2337,William Saliba,fr FRA,DF,Arsenal,eng Premier League,22-074,26.8,14,0.52,11,2,1,0,0,0,2,0.07,2,0,0,0,0,0
2338,Dikeni Salifou,tg TOG,MF,Werder Bremen,de Bundesliga,19-363,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2339,Mohammed Salisu,gh GHA,DF,Southampton,eng Premier League,24-050,21.9,25,1.14,16,5,1,3,0,0,3,0.14,1,1,0,1,0,0
2340,Roland Sallai,hu HUN,"MF,FW",Freiburg,de Bundesliga,26-015,11.1,39,3.50,23,1,4,2,8,1,5,0.45,3,0,1,0,1,0
2341,Yoann Salmier,gf GUF,DF,Troyes,fr Ligue 1,30-197,29.4,22,0.75,18,0,0,2,1,1,5,0.17,4,0,0,0,1,0
2342,Salvi,es ESP,"FW,MF",Rayo Vallecano,es La Liga,32-068,5.4,19,3.49,15,0,0,3,0,1,1,0.18,0,0,0,0,0,1
2343,Lazar Samardzic,rs SRB,MF,Udinese,it Serie A,21-102,20.6,98,4.77,54,27,6,7,1,3,10,0.49,4,3,0,1,0,2
2344,Diadie Samassékou,ml MLI,"MF,FW",Hoffenheim,de Bundesliga,27-146,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2345,Mama Samba Baldé,gw GNB,FW,Troyes,fr Ligue 1,27-212,29.6,64,2.16,35,0,12,7,8,2,9,0.30,3,0,3,1,2,0
2346,Brice Samba,fr FRA,GK,Lens,fr Ligue 1,29-042,37.0,3,0.08,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2347,Albert Sambi Lokonga,be BEL,MF,Arsenal,eng Premier League,23-227,2.2,4,1.82,3,0,0,0,1,0,0,0.00,0,0,0,0,0,0
2348,Albert Sambi Lokonga,be BEL,MF,Crystal Palace,eng Premier League,23-227,6.0,6,1.01,5,0,0,0,1,0,0,0.00,0,0,0,0,0,0
2349,Junior Sambia,fr FRA,DF,Salernitana,it Serie A,26-272,7.7,22,2.84,17,0,4,1,0,0,1,0.13,1,0,0,0,0,0
2350,Samuel,br BRA,"FW,MF",Valencia,es La Liga,23-165,32.1,99,3.09,63,1,16,7,11,1,14,0.44,8,0,1,3,2,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def
2351,Fede San Emeterio,es ESP,MF,Cádiz,es La Liga,26-082,20.5,18,0.88,15,0,0,2,0,1,2,0.10,1,0,0,1,0,0
2352,Antonio Sanabria,py PAR,FW,Torino,it Serie A,27-094,27.0,50,1.85,41,0,5,2,1,1,5,0.19,5,0,0,0,0,0
2353,Leandro Sanca,pt POR,"FW,MF",Spezia,it Serie A,23-153,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2354,Oihan Sancet,es ESP,MF,Athletic Club,es La Liga,23-042,28.1,95,3.38,76,1,7,5,5,1,6,0.21,4,0,0,1,1,0
2355,Renato Sanches,pt POR,MF,Paris S-G,fr Ligue 1,25-292,8.0,19,2.39,15,1,0,3,0,0,1,0.13,0,0,0,1,0,0
2356,Alexis Sánchez,cl CHI,"FW,MF",Marseille,fr Ligue 1,34-169,29.8,116,3.90,87,2,5,10,11,1,11,0.37,5,0,1,3,2,0
2357,Antonio Sánchez,es ESP,"MF,DF",Mallorca,es La Liga,26-156,12.0,18,1.51,12,0,1,3,2,0,0,0.00,0,0,0,0,0,0
2358,Davinson Sánchez,co COL,DF,Tottenham,eng Premier League,26-359,9.5,5,0.53,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2359,Iván Sánchez,es ESP,"MF,FW",Valladolid,es La Liga,30-256,12.8,42,3.38,31,4,4,2,1,0,2,0.16,1,1,0,0,0,0
2360,Javi Sánchez,es ESP,DF,Valladolid,es La Liga,26-084,26.6,16,0.60,14,0,1,0,1,0,3,0.11,3,0,0,0,0,0
2361,Manuel Sánchez,es ESP,DF,Osasuna,es La Liga,22-286,23.6,61,2.58,55,1,2,0,1,2,4,0.17,3,0,0,0,1,0
2362,Robert Sánchez,es ESP,GK,Brighton,eng Premier League,25-200,23.0,2,0.09,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2363,Jadon Sancho,eng ENG,"FW,MF",Manchester Utd,eng Premier League,23-073,18.7,87,4.64,80,1,4,2,0,0,9,0.48,7,0,2,0,0,0
2364,Alex Sandro,br BRA,DF,Juventus,it Serie A,32-131,19.9,36,1.81,32,0,2,0,1,1,3,0.15,3,0,0,0,0,0
2365,Leroy Sané,de GER,"MF,FW",Bayern Munich,de Bundesliga,27-146,22.3,93,4.17,72,1,7,7,4,2,15,0.67,13,0,0,2,0,0
2366,Sidi Sané,de GER,FW,Schalke 04,de Bundesliga,20-046,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2367,Morgan Sanson,fr FRA,MF,Aston Villa,eng Premier League,28-292,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2368,Morgan Sanson,fr FRA,MF,Strasbourg,fr Ligue 1,28-292,15.8,48,3.05,34,3,1,6,2,2,5,0.32,3,0,0,1,0,1
2369,Nicola Sansone,it ITA,FW,Bologna,it Serie A,31-269,8.2,31,3.77,19,3,3,2,4,0,7,0.85,3,1,0,1,2,0
2370,Baptiste Santamaria,fr FRA,MF,Rennes,fr Ligue 1,28-089,20.1,37,1.84,35,0,0,2,0,0,1,0.05,1,0,0,0,0,0
2371,Riccardo Saponara,it ITA,FW,Fiorentina,it Serie A,31-167,13.4,49,3.66,36,0,4,5,3,1,5,0.37,4,0,0,1,0,0
2372,Pablo Sarabia,es ESP,"FW,MF",Wolves,eng Premier League,31-026,8.5,31,3.65,21,5,0,5,0,0,0,0.00,0,0,0,0,0,0
2373,Pablo Sarabia,es ESP,"FW,MF",Paris S-G,fr Ligue 1,31-026,4.1,19,4.61,12,6,0,0,1,0,1,0.24,1,0,0,0,0,0
2374,Muhammed Saracevic Cham,at AUT,MF,Clermont Foot,fr Ligue 1,22-253,21.9,68,3.11,49,8,2,5,4,0,7,0.32,6,0,1,0,0,0
2375,Jeremy Sarmiento,ec ECU,MF,Brighton,eng Premier League,20-355,2.0,10,5.11,6,0,1,2,1,0,2,1.02,2,0,0,0,0,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def
2376,Amin Sarr,se SWE,FW,Lyon,fr Ligue 1,22-087,6.0,9,1.51,7,0,0,0,2,0,2,0.33,2,0,0,0,0,0
2377,Bouna Sarr,sn SEN,FW,Bayern Munich,de Bundesliga,31-126,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2378,Malang Sarr,fr FRA,DF,Monaco,fr Ligue 1,24-134,8.0,8,1.01,8,0,0,0,0,0,1,0.13,1,0,0,0,0,0
2379,Mamadou Sarr,fr FRA,MF,Lyon,fr Ligue 1,17-281,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2380,Mouhamadou Sarr,sn SEN,GK,Cremonese,it Serie A,26-152,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2381,Martin Satriano,uy URU,FW,Empoli,it Serie A,22-106,18.9,32,1.69,19,0,4,5,4,0,3,0.16,2,0,0,1,0,0
2382,Téji Savanier,fr FRA,MF,Montpellier,fr Ligue 1,31-166,28.3,130,4.60,63,41,11,1,14,0,11,0.39,6,4,0,0,1,0
2383,Esteban Saveljich,me MNE,FW,Rayo Vallecano,es La Liga,32-017,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2384,Stefan Savić,me MNE,DF,Atlético Madrid,es La Liga,32-149,21.6,11,0.51,11,0,0,0,0,0,1,0.05,1,0,0,0,0,0
2385,Joe Scally,us USA,DF,M'Gladbach,de Bundesliga,20-157,24.5,35,1.43,26,4,1,1,3,0,3,0.12,2,1,0,0,0,0
2386,Giorgio Scalvini,it ITA,DF,Atalanta,it Serie A,19-177,25.9,33,1.27,29,1,2,0,0,1,5,0.19,5,0,0,0,0,0
2387,Gianluca Scamacca,it ITA,FW,West Ham,eng Premier League,24-156,10.3,24,2.33,20,0,1,2,0,1,1,0.10,1,0,0,0,0,0
2388,Gustavo Scarpa,br BRA,"MF,FW",Nott'ham Forest,eng Premier League,29-152,2.0,10,4.97,3,1,1,1,3,1,0,0.00,0,0,0,0,0,0
2389,Kevin Schade,de GER,FW,Brentford,eng Premier League,21-191,8.1,27,3.32,15,0,6,2,4,0,4,0.49,3,0,1,0,0,0
2390,Kevin Schade,de GER,"FW,MF",Freiburg,de Bundesliga,21-191,2.0,1,0.49,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0
2391,András Schäfer,hu HUN,MF,Union Berlin,de Bundesliga,24-054,9.6,10,1.05,8,0,0,0,2,0,2,0.21,1,0,0,0,1,0
2392,Fabian Schär,ch SUI,DF,Newcastle Utd,eng Premier League,31-168,35.6,59,1.66,43,0,2,9,2,3,8,0.22,5,0,0,0,1,2
2393,Derry Scherhant,de GER,"FW,MF",Hertha BSC,de Bundesliga,20-208,3.2,4,1.26,1,0,2,1,0,0,1,0.32,0,0,1,0,0,0
2394,Patrik Schick,cz CZE,FW,Leverkusen,de Bundesliga,27-133,10.5,28,2.68,21,0,1,3,3,0,2,0.19,2,0,0,0,0,0
2395,Kingsley Schindler,gh GHA,"DF,MF",Köln,de Bundesliga,29-329,12.1,27,2.24,20,2,0,3,2,0,4,0.33,2,1,0,1,0,0
2396,Xaver Schlager,at AUT,MF,RB Leipzig,de Bundesliga,25-251,16.7,30,1.80,26,0,0,0,2,2,6,0.36,6,0,0,0,0,0
2397,Keven Schlotterbeck,de GER,DF,Freiburg,de Bundesliga,26-039,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2398,Keven Schlotterbeck,de GER,DF,Bochum,de Bundesliga,26-039,8.2,5,0.61,4,0,0,1,0,0,0,0.00,0,0,0,0,0,0
2399,Nico Schlotterbeck,de GER,DF,Dortmund,de Bundesliga,23-187,25.0,32,1.28,24,0,2,3,1,2,7,0.28,5,0,0,0,0,2
2400,Jeffrey Schlupp,gh GHA,"MF,FW",Crystal Palace,eng Premier League,30-165,28.1,44,1.56,34,0,3,5,1,1,5,0.18,2,0,0,1,1,1
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def
2401,Kasper Schmeichel,dk DEN,GK,Nice,fr Ligue 1,36-213,36.0,10,0.28,7,3,0,0,0,0,1,0.03,0,1,0,0,0,0
2402,Jonathan Schmid,fr FRA,DF,Freiburg,de Bundesliga,32-349,0.5,2,4.50,1,0,1,0,0,0,0,0.00,0,0,0,0,0,0
2403,Romano Schmid,at AUT,"MF,FW",Werder Bremen,de Bundesliga,23-130,16.9,49,2.90,43,0,3,1,2,0,3,0.18,3,0,0,0,0,0
2404,Kenneth Schmidt,de GER,DF,Freiburg,de Bundesliga,21-003,2.8,3,1.08,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2405,Niklas Schmidt,de GER,MF,Werder Bremen,de Bundesliga,25-097,12.1,50,4.14,39,1,4,3,3,0,3,0.25,1,0,0,1,1,0
2406,Benno Schmitz,de GER,DF,Köln,de Bundesliga,28-201,26.9,52,1.93,42,9,0,0,1,0,4,0.15,4,0,0,0,0,0
2407,Jerdy Schouten,nl NED,MF,Bologna,it Serie A,26-145,27.9,56,2.01,53,0,0,2,0,1,6,0.22,6,0,0,0,0,0
2408,Perr Schuurs,nl NED,DF,Torino,it Serie A,23-192,25.9,20,0.77,14,0,3,1,1,1,2,0.08,2,0,0,0,0,0
2409,Marvin Schwäbe,de GER,GK,Köln,de Bundesliga,28-042,34.0,4,0.12,4,0,0,0,0,0,1,0.03,1,0,0,0,0,0
2410,Alexander Schwolow,de GER,GK,Schalke 04,de Bundesliga,31-004,22.6,10,0.44,4,5,0,1,0,0,0,0.00,0,0,0,0,0,0
2411,Manuel Sebastián,es ESP,MF,Sevilla,es La Liga,18-314,1.7,2,1.21,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2412,Demba Seck,sn SEN,"MF,FW",Torino,it Serie A,22-116,5.8,14,2.42,12,0,1,0,1,0,1,0.17,1,0,0,0,0,0
2413,Haris Seferović,ch SUI,FW,Celta Vigo,es La Liga,31-104,9.9,17,1.73,12,0,2,1,2,0,3,0.31,2,0,1,0,0,0
2414,Telasco Segovia,ve VEN,MF,Sampdoria,it Serie A,20-065,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2415,Jacopo Segre,it ITA,DF,Torino,it Serie A,26-109,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2416,Paul Seguin,de GER,MF,Union Berlin,de Bundesliga,28-069,7.7,21,2.74,19,0,0,1,0,1,3,0.39,3,0,0,0,0,0
2417,Alidu Seidu,gh GHA,DF,Clermont Foot,fr Ligue 1,23-002,27.3,23,0.84,15,0,1,1,4,2,1,0.04,1,0,0,0,0,0
2418,Davie Selke,de GER,FW,Hertha BSC,de Bundesliga,28-137,3.1,8,2.55,4,0,1,1,2,0,3,0.96,1,0,1,0,1,0
2419,Davie Selke,de GER,FW,Köln,de Bundesliga,28-137,9.7,22,2.28,15,0,2,4,1,0,1,0.10,0,0,0,1,0,0
2420,Matz Sels,be BEL,GK,Strasbourg,fr Ligue 1,31-100,38.0,4,0.11,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0
2421,Nélson Semedo,pt POR,DF,Wolves,eng Premier League,29-202,29.2,35,1.20,28,0,0,4,3,0,3,0.10,3,0,0,0,0,0
2422,Vivaldo Semedo,pt POR,"FW,MF",Udinese,it Serie A,18-129,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2423,Antoine Semenyo,gh GHA,"FW,MF",Bournemouth,eng Premier League,23-150,2.9,7,2.44,3,0,2,1,1,0,0,0.00,0,0,0,0,0,0
2424,Marvin Senaya,tg TOG,DF,Strasbourg,fr Ligue 1,22-129,0.1,1,10.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2425,Marcos Senesi,ar ARG,DF,Bournemouth,eng Premier League,26-027,27.7,16,0.58,14,1,0,1,0,0,3,0.11,3,0,0,0,0,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def
2426,Stefano Sensi,it ITA,MF,Monza,it Serie A,27-305,18.0,63,3.50,38,18,0,2,4,1,8,0.44,7,0,0,0,1,0
2427,Jaime Seoane,es ESP,"MF,FW",Getafe,es La Liga,26-135,3.6,10,2.76,7,1,0,0,1,1,0,0.00,0,0,0,0,0,0
2428,Luigi Sepe,it ITA,GK,Salernitana,it Serie A,32-029,17.0,1,0.06,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2429,Suat Serdar,de GER,MF,Hertha BSC,de Bundesliga,26-056,22.5,41,1.82,29,1,4,2,4,1,4,0.18,4,0,0,0,0,0
2430,Leonardo Sernicola,it ITA,DF,Cremonese,it Serie A,25-311,25.7,55,2.14,40,5,1,3,5,1,4,0.16,3,0,0,0,1,0
2431,Ryan Sessegnon,eng ENG,DF,Tottenham,eng Premier League,23-019,9.0,23,2.55,16,0,0,5,1,1,2,0.22,1,0,0,1,0,0
2432,Stephan El Shaarawy,it ITA,"DF,MF",Roma,it Serie A,30-222,16.9,72,4.25,49,8,9,4,2,0,7,0.41,4,0,1,1,1,0
2433,Eniss Shabani,de GER,MF,Mainz 05,de Bundesliga,20-008,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2434,Luke Shaw,eng ENG,DF,Manchester Utd,eng Premier League,27-329,28.4,67,2.36,50,9,3,1,4,0,7,0.25,6,0,0,0,1,0
2435,Jonjo Shelvey,eng ENG,MF,Newcastle Utd,eng Premier League,31-099,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2436,Jonjo Shelvey,eng ENG,MF,Nott'ham Forest,eng Premier League,31-099,6.0,16,2.67,11,4,0,1,0,0,0,0.00,0,0,0,0,0,0
2437,Eldor Shomurodov,uz UZB,FW,Spezia,it Serie A,27-342,9.0,19,2.12,17,0,2,0,0,0,1,0.11,1,0,0,0,0,0
2438,Eldor Shomurodov,uz UZB,FW,Roma,it Serie A,27-342,1.3,2,1.51,1,0,1,0,0,0,0,0.00,0,0,0,0,0,0
2439,Kaj Sierhuis,nl NED,"FW,MF",Reims,fr Ligue 1,25-040,2.4,4,1.65,3,0,0,0,1,0,0,0.00,0,0,0,0,0,0
2440,Vincent Sierro,ch SUI,MF,Toulouse,fr Ligue 1,27-241,7.4,14,1.89,8,4,0,2,0,0,0,0.00,0,0,0,0,0,0
2441,Kiliann Sildillia,fr FRA,"DF,MF",Freiburg,de Bundesliga,21-021,22.0,28,1.28,16,8,1,1,2,0,5,0.23,2,1,1,1,0,0
2442,André Silva,pt POR,FW,RB Leipzig,de Bundesliga,27-212,19.3,63,3.26,46,0,4,7,6,0,10,0.52,7,0,0,3,0,0
2443,Bernardo Silva,pt POR,"MF,FW",Manchester City,eng Premier League,28-300,24.5,75,3.06,65,1,4,1,3,1,12,0.49,11,0,0,0,1,0
2444,Caio Henrique Oliveira Silva,br BRA,DF,Monaco,fr Ligue 1,25-310,32.2,96,2.98,63,28,2,1,1,1,14,0.44,7,6,0,0,1,0
2445,David Silva,es ESP,MF,Real Sociedad,es La Liga,37-149,21.5,77,3.58,67,0,3,4,1,2,14,0.65,13,0,0,0,0,1
2446,Rui Silva,pt POR,GK,Betis,es La Liga,29-119,26.0,1,0.04,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2447,Thiago Silva,br BRA,DF,Chelsea,eng Premier League,38-257,26.1,18,0.69,16,1,0,1,0,0,2,0.08,2,0,0,0,0,0
2448,Marco Silvestri,it ITA,GK,Udinese,it Serie A,32-096,38.0,8,0.21,7,1,0,0,0,0,0,0.00,0,0,0,0,0,0
2449,Abdallah Sima,sn SEN,FW,Angers,fr Ligue 1,21-354,20.4,34,1.67,24,0,1,4,5,0,7,0.34,2,0,1,1,3,0
2450,Mohamed Simakan,fr FRA,DF,RB Leipzig,de Bundesliga,23-034,16.2,28,1.73,21,0,3,2,2,0,1,0.06,0,0,0,1,0,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def
2451,Giovanni Simeone,ar ARG,FW,Napoli,it Serie A,27-336,4.5,11,2.43,10,0,0,1,0,0,3,0.66,3,0,0,0,0,0
2452,Ellis Simms,eng ENG,FW,Everton,eng Premier League,22-152,2.5,6,2.37,4,0,1,1,0,0,2,0.79,1,0,1,0,0,0
2453,Moses Simon,ng NGA,"FW,MF",Nantes,fr Ligue 1,27-329,26.1,85,3.26,58,10,7,7,3,0,4,0.15,4,0,0,0,0,0
2454,Unai Simón,es ESP,GK,Athletic Club,es La Liga,25-360,30.5,2,0.07,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2455,Lassine Sinayoko,ml MLI,"MF,FW",Auxerre,fr Ligue 1,23-180,17.4,61,3.49,42,0,4,9,5,1,7,0.40,3,0,0,2,2,0
