Rk,Player,Nation,Pos,Squad,Comp,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def
2180,Javi Sánchez,es ESP,DF,Real Madrid,es La Liga,21,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2181,Víctor Sánchez,es ESP,MF,Espanyol,es La Liga,30,14.1,24,1.71,20,2,0,0,1,1,1,0.07,1,0,0,0,0,0
2182,Jadon Sancho,eng ENG,"FW,MF",Dortmund,de Bundesliga,18,27.3,138,5.05,96,17,15,3,7,0,32,1.17,24,2,2,1,3,0
2183,Sandro,br BRA,MF,Udinese,it Serie A,29,6.6,11,1.67,8,0,1,2,0,0,0,0.00,0,0,0,0,0,0
2184,Sandro,br BRA,MF,Genoa,it Serie A,29,7.9,19,2.41,17,0,0,0,0,2,2,0.25,2,0,0,0,0,0
2185,Alex Sandro,br BRA,DF,Juventus,it Serie A,27,26.5,77,2.90,69,2,2,1,2,1,6,0.23,5,0,0,0,0,1
2186,Leroy Sané,de GER,FW,Manchester City,eng Premier League,22,20.7,87,4.20,53,9,14,6,4,1,15,0.72,13,0,2,0,0,0
2187,Salif Sané,sn SEN,DF,Schalke 04,de Bundesliga,27,29.0,24,0.83,21,0,1,1,1,0,2,0.07,2,0,0,0,0,0
2188,Luca Sangalli,es ESP,"MF,FW",Real Sociedad,es La Liga,23,11.1,25,2.25,14,0,2,1,6,2,3,0.27,2,0,0,0,1,0
2189,Ibrahim Sangaré,ci CIV,MF,Toulouse,fr Ligue 1,20,27.4,56,2.04,46,1,2,5,2,0,3,0.11,1,0,0,2,0,0
2190,Younousse Sankharé,sn SEN,MF,Bordeaux,fr Ligue 1,28,16.4,40,2.44,32,1,3,1,2,1,3,0.18,3,0,0,0,0,0
2191,Baissama Sankoh,gn GUI,"MF,FW",Caen,fr Ligue 1,26,7.2,7,0.97,4,0,0,1,2,0,1,0.14,1,0,0,0,0,0
2192,Yaya Sanogo,fr FRA,FW,Toulouse,fr Ligue 1,25,13.8,37,2.68,20,0,2,11,4,0,5,0.36,2,0,0,2,1,0
2193,Morgan Sanson,fr FRA,MF,Marseille,fr Ligue 1,23,26.7,67,2.51,53,0,4,2,5,3,9,0.34,6,0,1,1,1,0
2194,Nicola Sansone,it ITA,FW,Bologna,it Serie A,26,12.7,51,4.03,35,1,2,5,7,1,8,0.63,5,1,0,1,1,0
2195,Nicola Sansone,it ITA,"FW,MF",Villarreal,es La Liga,26,0.4,1,2.50,1,0,0,0,0,0,1,2.50,1,0,0,0,0,0
2196,Baptiste Santamaria,fr FRA,MF,Angers,fr Ligue 1,23,36.1,48,1.33,36,0,4,3,4,1,3,0.08,3,0,0,0,0,0
2197,Roberto Santamaría,es ESP,GK,Huesca,es La Liga,33,20.0,7,0.35,3,4,0,0,0,0,1,0.05,1,0,0,0,0,0
2198,Federico Santander,py PAR,FW,Bologna,it Serie A,27,22.9,71,3.09,56,1,0,10,4,0,4,0.17,4,0,0,0,0,0
2199,Davide Santon,it ITA,DF,Roma,it Serie A,27,11.2,28,2.50,22,2,0,0,4,0,3,0.27,1,0,0,0,2,0
2200,Michael Santos,uy URU,"FW,MF",Leganés,es La Liga,25,6.2,18,2.91,12,0,1,3,1,1,4,0.65,4,0,0,0,0,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def
2201,Samir Santos,br BRA,DF,Udinese,it Serie A,23,20.0,23,1.15,17,2,2,1,0,1,2,0.10,2,0,0,0,0,0
2202,Riccardo Saponara,it ITA,MF,Sampdoria,it Serie A,26,10.1,51,5.08,40,2,5,1,2,1,8,0.80,7,0,1,0,0,0
2203,Pablo Sarabia,es ESP,"MF,FW",Sevilla,es La Liga,26,30.3,152,5.02,120,18,4,5,5,0,21,0.69,20,1,0,0,0,0
2204,Marcelo Saracchi,uy URU,DF,RB Leipzig,de Bundesliga,20,7.3,17,2.34,14,2,1,0,0,0,1,0.14,1,0,0,0,0,0
2205,Josh Sargent,us USA,FW,Werder Bremen,de Bundesliga,18,2.4,4,1.70,3,0,0,0,1,0,1,0.42,0,0,0,0,1,0
2206,Bouna Sarr,sn SEN,"DF,MF",Marseille,fr Ligue 1,26,24.9,70,2.81,54,4,5,3,3,1,7,0.28,3,2,0,2,0,0
2207,Ismaila Sarr,sn SEN,"FW,MF",Rennes,fr Ligue 1,20,31.0,113,3.65,63,0,15,10,22,3,18,0.58,10,0,4,1,3,0
2208,Malang Sarr,fr FRA,DF,Nice,fr Ligue 1,19,33.3,18,0.54,17,0,0,1,0,0,2,0.06,2,0,0,0,0,0
2209,Lluís Sastre,es ESP,MF,Huesca,es La Liga,32,1.3,2,1.50,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2210,Marco Sau,it ITA,"MF,FW",Sampdoria,it Serie A,30,0.6,1,1.64,0,0,0,0,1,0,1,1.64,0,0,0,0,1,0
2211,Marco Sau,it ITA,"FW,MF",Cagliari,it Serie A,30,6.2,16,2.58,12,1,0,1,2,0,2,0.32,1,0,0,0,1,0
2212,Téji Savanier,fr FRA,MF,Nîmes,fr Ligue 1,26,31.8,156,4.90,71,64,7,5,6,3,21,0.66,9,10,2,0,0,0
2213,Stefan Savić,me MNE,DF,Atlético Madrid,es La Liga,27,15.5,8,0.52,5,0,0,2,1,0,2,0.13,1,0,0,1,0,0
2214,Fabian Schär,ch SUI,DF,Newcastle Utd,eng Premier League,26,22.2,32,1.44,29,0,2,1,0,0,1,0.05,1,0,0,0,0,0
2215,Ezequiel Schelotto,it ITA,DF,Chievo,it Serie A,29,1.6,6,3.75,5,0,0,1,0,0,0,0.00,0,0,0,0,0,0
2216,Nicolás Schiappacasse,uy URU,"FW,MF",Parma,it Serie A,19,0.9,5,5.56,1,0,2,0,2,0,0,0.00,0,0,0,0,0,0
2217,Pasquale Schiattarella,it ITA,MF,SPAL,it Serie A,31,20.5,74,3.62,50,18,0,1,4,1,8,0.39,4,4,0,0,0,0
2218,Patrik Schick,cz CZE,"FW,MF",Roma,it Serie A,22,14.6,34,2.33,23,0,3,6,2,0,5,0.34,1,0,1,1,2,0
2219,Julian Schieber,de GER,FW,Augsburg,de Bundesliga,29,2.9,6,2.09,4,0,0,1,1,0,0,0.00,0,0,0,0,0,0
2220,Christopher Schindler,de GER,DF,Huddersfield,eng Premier League,28,36.2,15,0.41,13,1,0,0,1,0,1,0.03,1,0,0,0,0,0
2221,Keven Schlotterbeck,de GER,DF,Freiburg,de Bundesliga,21,8.6,2,0.23,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2222,Nico Schlotterbeck,de GER,DF,Freiburg,de Bundesliga,18,2.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2223,Jeffrey Schlupp,gh GHA,"MF,FW",Crystal Palace,eng Premier League,25,18.6,26,1.40,22,0,1,1,2,0,3,0.16,1,0,1,0,1,0
2224,Kasper Schmeichel,dk DEN,GK,Leicester City,eng Premier League,31,38.0,2,0.05,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
2225,Marcel Schmelzer,de GER,DF,Dortmund,de Bundesliga,30,6.3,10,1.59,7,1,0,1,1,0,2,0.32,2,0,0,0,0,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def
2226,Jonathan Schmid,fr FRA,DF,Augsburg,de Bundesliga,28,28.0,84,3.00,52,25,2,1,2,2,11,0.39,8,3,0,0,0,0
2227,Morgan Schneiderlin,fr FRA,MF,Everton,eng Premier League,28,9.3,15,1.62,15,0,0,0,0,0,2,0.22,2,0,0,0,0,0
2228,Alessandro Schöpf,at AUT,"MF,DF",Schalke 04,de Bundesliga,24,11.2,27,2.42,23,0,1,2,1,0,2,0.18,1,0,0,0,1,0
2229,Nico Schulz,de GER,DF,Hoffenheim,de Bundesliga,25,28.2,114,4.04,91,3,10,4,5,1,11,0.39,9,1,0,0,1,0
2230,André Schürrle,de GER,"FW,MF",Fulham,eng Premier League,27,18.2,44,2.42,36,0,2,4,2,0,2,0.11,1,0,0,1,0,0
2231,Pirmin Schwegler,ch SUI,MF,Hannover 96,de Bundesliga,31,23.1,70,3.04,34,28,0,1,3,4,4,0.17,3,1,0,0,0,0
2232,Alexander Schwolow,de GER,GK,Freiburg,de Bundesliga,26,33.0,16,0.48,10,5,0,0,1,0,1,0.03,0,1,0,0,0,0
2233,Matteo Scozzarella,it ITA,MF,Parma,it Serie A,30,16.2,34,2.10,18,13,1,1,0,1,7,0.43,4,2,0,0,0,1
2234,Simone Scuffet,it ITA,GK,Udinese,it Serie A,22,9.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2235,Andrea Seculin,it ITA,GK,Chievo,it Serie A,28,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2236,Stanley Segarel,fr FRA,FW,Amiens,fr Ligue 1,24,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2237,Davie Selke,de GER,FW,Hertha BSC,de Bundesliga,23,19.3,48,2.48,27,0,6,9,6,0,10,0.52,5,0,3,1,1,0
2238,Ole Selnæs,no NOR,MF,Saint-Étienne,fr Ligue 1,24,18.5,43,2.32,34,6,0,1,1,1,7,0.38,4,1,0,1,0,1
2239,Matz Sels,be BEL,GK,Strasbourg,fr Ligue 1,26,37.0,4,0.11,1,3,0,0,0,0,0,0.00,0,0,0,0,0,0
2240,Ken Sema,se SWE,"MF,FW",Watford,eng Premier League,24,8.4,22,2.63,15,0,4,3,0,0,2,0.24,2,0,0,0,0,0
2241,Alfa Semedo,gw GNB,MF,Espanyol,es La Liga,20,0.5,2,4.00,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2242,Nélson Semedo,pt POR,DF,Barcelona,es La Liga,24,17.8,18,1.01,13,1,1,0,3,0,2,0.11,0,0,0,0,2,0
2243,Rúben Semedo,pt POR,DF,Huesca,es La Liga,24,9.4,5,0.53,4,0,0,1,0,0,0,0.00,0,0,0,0,0,0
2244,Adrian Šemper,hr CRO,GK,Chievo,it Serie A,20,6.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2245,Stefano Sensi,it ITA,MF,Sassuolo,it Serie A,22,21.9,107,4.88,75,23,2,2,2,3,7,0.32,5,1,0,0,1,0
2246,Luigi Sepe,it ITA,GK,Parma,it Serie A,27,37.0,5,0.14,3,2,0,0,0,0,0,0.00,0,0,0,0,0,0
2247,Suat Serdar,de GER,MF,Schalke 04,de Bundesliga,21,19.2,38,1.98,23,0,6,4,4,1,1,0.05,0,0,0,0,1,0
2248,Jean Seri,ci CIV,MF,Fulham,eng Premier League,27,24.9,104,4.17,64,34,2,3,1,0,7,0.28,4,2,1,0,0,0
2249,Leonardo Sernicola,it ITA,FW,Sassuolo,it Serie A,21,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2250,Julien Serrano,fr FRA,"MF,DF",Monaco,fr Ligue 1,20,1.3,1,0.76,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def
2251,Grégory Sertic,fr FRA,MF,Marseille,fr Ligue 1,28,1.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2252,Ryan Sessegnon,eng ENG,"FW,DF",Fulham,eng Premier League,18,25.6,73,2.86,46,11,9,3,3,1,8,0.31,6,1,1,0,0,0
2253,Paik Seung-ho,kr KOR,"FW,MF",Girona,es La Liga,21,0.7,1,1.50,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0
2254,Stephan El Shaarawy,it ITA,"FW,MF",Roma,it Serie A,25,23.4,90,3.85,70,1,8,9,2,0,12,0.51,8,0,1,1,2,0
2255,Meritan Shabani,al ALB,MF,Bayern Munich,de Bundesliga,19,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2256,Xherdan Shaqiri,ch SUI,"FW,MF",Liverpool,eng Premier League,26,11.8,39,3.30,28,6,1,3,1,0,10,0.85,5,2,1,2,0,0
2257,Luke Shaw,eng ENG,DF,Manchester Utd,eng Premier League,23,28.8,75,2.61,57,6,6,4,1,1,11,0.38,6,1,2,1,0,1
2258,Jonjo Shelvey,eng ENG,MF,Newcastle Utd,eng Premier League,26,10.5,51,4.84,32,10,4,3,0,2,1,0.09,1,0,0,0,0,0
2259,Gaku Shibasaki,jp JPN,"MF,FW",Getafe,es La Liga,26,4.3,10,2.31,4,4,0,1,0,1,2,0.46,0,1,0,1,0,0
2260,Gen Shoji,jp JPN,DF,Toulouse,fr Ligue 1,25,18.0,9,0.50,6,2,1,0,0,0,1,0.06,1,0,0,0,0,0
2261,Djibril Sidibé,fr FRA,"DF,MF",Monaco,fr Ligue 1,26,23.1,67,2.90,50,6,2,3,3,3,3,0.13,2,0,0,1,0,0
2262,Kalidou Sidibé,fr FRA,MF,Toulouse,fr Ligue 1,19,14.0,11,0.79,8,0,1,0,0,2,0,0.00,0,0,0,0,0,0
2263,Sidnei,br BRA,DF,Betis,es La Liga,28,19.4,16,0.83,11,0,2,0,0,3,1,0.05,0,0,1,0,0,0
2264,Francisco Sierralta,cl CHI,DF,Parma,it Serie A,21,3.0,4,1.34,3,0,0,0,0,1,0,0.00,0,0,0,0,0,0
2265,Gylfi Sigurðsson,is ISL,MF,Everton,eng Premier League,28,34.6,151,4.36,88,36,9,10,7,1,15,0.43,10,1,1,3,0,0
2266,Luca Siligardi,it ITA,FW,Parma,it Serie A,30,18.2,55,3.02,25,12,8,4,5,1,7,0.38,2,2,0,0,3,0
2267,Adrien Silva,pt POR,MF,Leicester City,eng Premier League,29,1.0,1,1.02,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2268,Adrien Silva,pt POR,MF,Monaco,fr Ligue 1,29,13.2,28,2.13,21,3,1,1,1,1,1,0.08,1,0,0,0,0,0
2269,André Silva,pt POR,FW,Sevilla,es La Liga,22,24.0,67,2.79,53,0,5,3,6,0,6,0.25,3,0,0,1,2,0
2270,Bernardo Silva,pt POR,"MF,FW",Manchester City,eng Premier League,23,31.7,138,4.35,113,7,9,6,2,1,13,0.41,12,0,0,0,1,0
2271,David Silva,es ESP,MF,Manchester City,eng Premier League,32,26.7,152,5.70,124,8,6,11,3,0,19,0.71,18,1,0,0,0,0
2272,Gabriel Silva,br BRA,DF,Saint-Étienne,fr Ligue 1,27,15.9,20,1.26,13,2,3,0,2,0,4,0.25,3,0,1,0,0,0
2273,Jonathan Silva,ar ARG,"DF,FW",Leganés,es La Liga,24,30.0,83,2.77,46,27,2,2,3,3,8,0.27,6,2,0,0,0,0
2274,Matheus Pereira da Silva,br BRA,MF,Juventus,it Serie A,20,1.0,3,2.93,2,1,0,0,0,0,1,0.98,1,0,0,0,0,0
2275,Thiago Silva,br BRA,DF,Paris S-G,fr Ligue 1,33,23.1,26,1.13,23,0,0,1,1,1,3,0.13,3,0,0,0,0,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def
2276,Xande Silva,pt POR,FW,West Ham,eng Premier League,21,0.2,2,10.00,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0
2277,Matías Silvestre,ar ARG,DF,Empoli,it Serie A,33,34.0,10,0.29,10,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2278,Giovanni Simeone,ar ARG,FW,Fiorentina,it Serie A,23,27.3,71,2.60,46,0,7,9,7,2,7,0.26,5,0,1,0,1,0
2279,Lorenco Šimić,hr CRO,DF,SPAL,it Serie A,22,2.6,3,1.13,2,0,0,1,0,0,0,0.00,0,0,0,0,0,0
2280,Moses Simon,ng NGA,"DF,MF",Levante,es La Liga,23,8.7,17,1.95,11,1,2,2,0,1,2,0.23,2,0,0,0,0,0
2281,Unai Simón,es ESP,GK,Athletic Club,es La Liga,21,7.0,1,0.14,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0
2282,Danny Simpson,eng ENG,DF,Leicester City,eng Premier League,31,3.2,2,0.62,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2283,Jack Simpson,eng ENG,DF,Bournemouth,eng Premier League,21,4.5,1,0.22,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2284,Josh Sims,eng ENG,MF,Southampton,eng Premier League,21,2.4,5,2.12,3,0,1,0,1,0,3,1.27,3,0,0,0,0,0
2285,Giovanni Sio,ci CIV,FW,Montpellier,fr Ligue 1,29,0.7,4,5.71,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2286,Dimitris Siovas,gr GRE,DF,Leganés,es La Liga,29,32.9,26,0.79,24,1,0,1,0,0,1,0.03,1,0,0,0,0,0
2287,Salvatore Sirigu,it ITA,GK,Torino,it Serie A,31,35.2,7,0.20,4,3,0,0,0,0,0,0.00,0,0,0,0,0,0
2288,Ibrahima Sissoko,fr FRA,MF,Strasbourg,fr Ligue 1,20,29.6,68,2.30,58,0,2,5,1,2,6,0.20,5,0,0,1,0,0
2289,Moussa Sissoko,fr FRA,"MF,FW",Tottenham,eng Premier League,28,25.9,50,1.93,43,0,1,1,3,2,7,0.27,7,0,0,0,0,0
2290,Pione Sisto,dk DEN,"FW,MF",Celta Vigo,es La Liga,23,9.4,31,3.31,23,3,1,1,3,0,3,0.32,2,0,1,0,0,0
2291,Antonio Sivera,es ESP,GK,Alavés,es La Liga,21,3.0,1,0.33,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2292,Ellyes Skhiri,tn TUN,MF,Montpellier,fr Ligue 1,23,34.3,83,2.42,67,0,4,2,6,4,11,0.32,7,0,1,1,1,1
2293,Oliver Skipp,eng ENG,MF,Tottenham,eng Premier League,17,2.4,2,0.82,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2294,Łukasz Skorupski,pl POL,GK,Bologna,it Serie A,27,38.0,5,0.13,4,1,0,0,0,0,0,0.00,0,0,0,0,0,0
2295,Milan Škriniar,sk SVK,DF,Inter,it Serie A,23,35.0,25,0.71,22,0,0,1,2,0,2,0.06,1,0,0,0,1,0
2296,Steven Skrzybski,de GER,"FW,MF",Schalke 04,de Bundesliga,25,7.4,14,1.90,11,0,1,0,1,1,2,0.27,1,0,0,0,0,1
2297,Petar Škuletić,rs SRB,FW,Montpellier,fr Ligue 1,28,6.7,21,3.15,12,0,2,4,2,1,4,0.60,1,0,1,1,1,0
2298,Callum Slattery,eng ENG,MF,Southampton,eng Premier League,19,1.2,3,2.41,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2299,Naïm Sliti,tn TUN,"MF,FW",Dijon,fr Ligue 1,26,25.4,158,6.22,74,41,20,7,16,0,12,0.47,4,3,2,2,1,0
2300,Chris Smalling,eng ENG,DF,Manchester Utd,eng Premier League,28,23.6,11,0.47,9,0,0,2,0,0,2,0.08,2,0,0,0,0,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def
2301,Adam Smith,eng ENG,"DF,MF",Bournemouth,eng Premier League,27,23.0,44,1.92,30,5,2,0,7,0,4,0.17,3,1,0,0,0,0
2302,Emile Smith Rowe,eng ENG,MF,RB Leipzig,de Bundesliga,18,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2303,Tommy Smith,eng ENG,DF,Huddersfield,eng Premier League,26,12.7,15,1.18,13,0,0,1,1,0,1,0.08,0,0,0,1,0,0
2304,Robert Snodgrass,sct SCO,MF,West Ham,eng Premier League,30,24.7,103,4.18,50,42,2,6,3,0,12,0.49,9,3,0,0,0,0
2305,Cédric Soares,pt POR,DF,Southampton,eng Premier League,26,16.6,31,1.87,26,2,1,1,0,1,3,0.18,3,0,0,0,0,0
2306,Cédric Soares,pt POR,DF,Inter,it Serie A,26,2.9,12,4.17,7,2,0,2,1,0,2,0.69,0,0,0,2,0,0
2307,Ramadan Sobhi,eg EGY,"FW,MF",Huddersfield,eng Premier League,21,0.9,5,5.70,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2308,Marcel Sobottka,de GER,MF,Düsseldorf,de Bundesliga,24,10.5,9,0.86,6,0,0,0,1,2,2,0.19,1,0,0,0,0,1
2309,Rubén Sobrino,es ESP,"FW,MF",Alavés,es La Liga,26,10.7,22,2.05,15,0,2,3,2,0,2,0.19,1,0,0,1,0,0
2310,Rubén Sobrino,es ESP,"FW,MF",Valencia,es La Liga,26,2.1,3,1.40,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2311,Danilo Soddimo,it ITA,"MF,FW",Frosinone,it Serie A,30,2.8,14,5.00,9,2,0,2,1,0,1,0.36,1,0,0,0,0,0
2312,Alex Sola,es ESP,DF,Real Sociedad,es La Liga,19,1.0,5,5.00,4,0,0,0,1,0,1,1.00,1,0,0,0,0,0
2313,Dominic Solanke,eng ENG,"FW,MF",Bournemouth,eng Premier League,20,3.9,20,5.19,12,0,3,1,2,2,2,0.52,1,0,0,0,0,1
2314,Andrés Solano,co COL,DF,Atlético Madrid,es La Liga,20,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2315,Carlos Soler,es ESP,MF,Valencia,es La Liga,21,27.3,66,2.41,44,5,5,6,6,0,10,0.37,6,1,0,1,2,0
2316,Oumar Solet,fr FRA,DF,Lyon,fr Ligue 1,18,0.7,1,1.53,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2317,Yann Sommer,ch SUI,GK,M'Gladbach,de Bundesliga,29,34.0,4,0.12,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2318,Kévin Soni,cm CMR,"FW,DF",Girona,es La Liga,20,0.9,6,6.59,5,0,1,0,0,0,0,0.00,0,0,0,0,0,0
2319,Jérémy Sorbon,fr FRA,DF,Guingamp,fr Ligue 1,34,29.4,17,0.58,13,2,1,1,0,0,0,0.00,0,0,0,0,0,0
2320,Oliver Sorg,de GER,DF,Hannover 96,de Bundesliga,28,17.6,21,1.20,17,2,0,0,1,1,1,0.06,1,0,0,0,0,0
2321,David Soria,es ESP,GK,Getafe,es La Liga,25,37.0,4,0.11,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2322,Juan Soriano,es ESP,GK,Sevilla,es La Liga,20,4.0,1,0.25,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0
2323,Roberto Soriano,it ITA,MF,Torino,it Serie A,27,5.2,17,3.27,12,1,0,1,2,1,2,0.38,2,0,0,0,0,0
2324,Roberto Soriano,it ITA,MF,Bologna,it Serie A,27,16.5,54,3.27,39,1,5,3,3,3,8,0.48,4,0,1,0,1,2
2325,Stefano Sorrentino,it ITA,GK,Chievo,it Serie A,39,31.0,4,0.13,2,2,0,0,0,0,0,0.00,0,0,0,0,0,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def
2326,Borna Sosa,hr CRO,"DF,MF",Stuttgart,de Bundesliga,20,6.8,25,3.65,22,3,0,0,0,0,1,0.15,1,0,0,0,0,0
2327,Sebastian Soto,us USA,"MF,FW",Hannover 96,de Bundesliga,18,0.3,1,3.10,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2328,Riccardo Sottil,it ITA,"FW,MF",Fiorentina,it Serie A,19,0.2,1,4.50,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2329,Pape Souaré,sn SEN,DF,Crystal Palace,eng Premier League,28,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2330,Adama Soumaoro,fr FRA,DF,Lille,fr Ligue 1,26,19.1,5,0.26,4,0,0,1,0,0,1,0.05,1,0,0,0,0,0
2331,Boubakary Soumaré,fr FRA,MF,Lille,fr Ligue 1,19,6.3,14,2.23,10,0,1,0,2,1,5,0.80,2,0,1,0,1,1
2332,Çağlar Söyüncü,tr TUR,DF,Leicester City,eng Premier League,22,4.1,1,0.24,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0
2333,Julián Speroni,ar ARG,GK,Crystal Palace,eng Premier League,39,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2334,Leonardo Spinazzola,it ITA,DF,Juventus,it Serie A,25,6.7,22,3.29,17,0,2,3,0,0,2,0.30,1,0,0,1,0,0
2335,Nicolás Spolli,ar ARG,DF,Genoa,it Serie A,35,6.0,3,0.50,2,0,0,1,0,0,0,0.00,0,0,0,0,0,0
2336,Marco Sportiello,it ITA,GK,Frosinone,it Serie A,26,35.0,8,0.23,5,3,0,0,0,0,0,0.00,0,0,0,0,0,0
2337,Mattia Sprocati,it ITA,"FW,MF",Parma,it Serie A,25,7.2,25,3.49,15,2,1,2,5,0,1,0.14,0,0,0,0,1,0
2338,Bassem Srarfi,tn TUN,"FW,MF",Nice,fr Ligue 1,21,9.1,21,2.31,14,2,1,0,3,1,0,0.00,0,0,0,0,0,0
2339,Darijo Srna,hr CRO,DF,Cagliari,it Serie A,36,23.2,79,3.41,50,21,2,1,4,1,8,0.35,5,3,0,0,0,0
2340,Kostas Stafylidis,gr GRE,DF,Augsburg,de Bundesliga,24,10.2,17,1.66,11,5,0,1,0,0,1,0.10,0,0,0,1,0,0
2341,Benjamin Stambouli,fr FRA,"DF,MF",Schalke 04,de Bundesliga,27,19.6,25,1.28,21,1,1,0,1,1,2,0.10,2,0,0,0,0,0
2342,Jozo Stanić,hr CRO,MF,Augsburg,de Bundesliga,19,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2343,Junior Stanislas,eng ENG,"MF,FW",Bournemouth,eng Premier League,28,11.5,39,3.40,29,4,2,2,1,1,4,0.35,4,0,0,0,0,0
2344,Niklas Stark,de GER,DF,Hertha BSC,de Bundesliga,23,20.8,11,0.53,9,1,0,1,0,0,0,0.00,0,0,0,0,0,0
2345,Timo Stavitski,fi FIN,"MF,FW",Caen,fr Ligue 1,19,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2346,Renato Steffen,ch SUI,"FW,MF",Wolfsburg,de Bundesliga,26,16.7,43,2.57,31,1,5,2,3,1,4,0.24,3,0,0,0,0,1
2347,Marc Stendera,de GER,MF,Eint Frankfurt,de Bundesliga,22,1.2,3,2.45,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2348,Pascal Stenzel,de GER,"DF,MF",Freiburg,de Bundesliga,22,16.1,38,2.36,31,2,1,4,0,0,4,0.25,4,0,0,0,0,0
2349,Dale Stephens,eng ENG,MF,Brighton,eng Premier League,29,27.6,41,1.48,35,1,0,2,2,1,3,0.11,3,0,0,0,0,0
2350,Jack Stephens,eng ENG,DF,Southampton,eng Premier League,24,18.9,15,0.79,14,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def
2351,Mariusz Stępiński,pl POL,FW,Chievo,it Serie A,23,27.5,64,2.33,51,0,4,4,5,0,3,0.11,2,0,0,0,1,0
