Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
2187,Bobby Reid,jm JAM,"MF,FW",Fulham,eng Premier League,27,26.4,31,15,17,10,4,18,39,46.2,21,19,5,14,21,52,39,0
2188,Pepe Reina,es ESP,GK,Lazio,it Serie A,37,29.0,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,6,0
2189,Jeff Reine-Adélaïde,fr FRA,"MF,FW",Nice,fr Ligue 1,22,11.8,7,4,1,4,2,2,9,22.2,7,10,1,9,4,11,6,0
2190,Jeff Reine-Adélaïde,fr FRA,FW,Lyon,fr Ligue 1,22,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2191,Reinier,br BRA,"MF,FW",Dortmund,de Bundesliga,18,2.9,9,4,6,1,2,2,4,50.0,2,4,1,3,2,11,0,0
2192,Francisco Reis Ferreira,pt POR,DF,Valencia,es La Liga,23,2.0,1,1,1,0,0,0,3,0.0,3,0,0,0,0,1,6,0
2193,Rocco Reitz,de GER,MF,M'Gladbach,de Bundesliga,18,0.7,3,2,0,3,0,2,2,100.0,0,3,1,2,1,4,1,0
2194,Karim Rekik,nl NED,DF,Sevilla,es La Liga,25,7.3,7,5,2,5,0,1,4,25.0,3,8,3,5,6,13,17,0
2195,Álex Remiro,es ESP,GK,Real Sociedad,es La Liga,25,38.0,0,0,0,0,0,0,1,0.0,1,0,0,0,3,3,14,0
2196,Panagiotis Retsos,gr GRE,DF,Saint-Étienne,fr Ligue 1,21,3.0,5,3,5,0,0,3,7,42.9,4,1,1,0,3,8,12,0
2197,Marco Reus,de GER,"MF,FW",Dortmund,de Bundesliga,31,25.3,33,16,9,16,8,9,33,27.3,24,22,2,20,14,47,13,0
2198,Elvis Rexhbeçaj,de GER,"MF,FW",Köln,de Bundesliga,22,20.4,53,32,17,27,9,19,53,35.8,34,32,7,25,26,79,18,0
2199,Oriol Rey,es ESP,MF,Valladolid,es La Liga,22,0.2,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
2200,Gio Reyna,us USA,"MF,FW",Dortmund,de Bundesliga,17,22.0,24,13,9,8,7,9,25,36.0,16,14,1,13,10,34,11,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
2201,Baptiste Reynet,fr FRA,GK,Nîmes,fr Ligue 1,29,38.0,2,1,2,0,0,2,4,50.0,2,1,0,1,1,3,9,2
2202,Bryan Reynolds,us USA,DF,Roma,it Serie A,19,3.1,4,2,1,1,2,1,5,20.0,4,4,0,4,6,10,4,0
2203,Franck Ribéry,fr FRA,FW,Fiorentina,it Serie A,37,23.9,24,11,4,9,11,5,29,17.2,24,11,2,9,3,27,1,0
2204,Ricard,es ESP,DF,Atlético Madrid,es La Liga,20,0.3,1,1,0,0,1,0,0,,0,1,0,1,0,1,1,0
2205,Federico Ricci,it ITA,FW,Sassuolo,it Serie A,26,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2206,Giacomo Ricci,it ITA,DF,Parma,it Serie A,23,0.7,3,1,1,2,0,0,0,,0,2,2,0,1,4,4,0
2207,Matteo Ricci,it ITA,MF,Spezia,it Serie A,26,24.8,40,23,14,24,2,27,52,51.9,25,24,4,20,34,74,13,0
2208,Declan Rice,eng ENG,MF,West Ham,eng Premier League,21,32.0,59,35,33,25,1,21,51,41.2,30,39,11,28,59,118,41,0
2209,Chris Richards,us USA,DF,Hoffenheim,de Bundesliga,20,10.5,19,8,12,6,1,10,16,62.5,6,13,4,9,21,40,40,1
2210,Chris Richards,us USA,DF,Bayern Munich,de Bundesliga,20,1.0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0
2211,Lewis Richardson,eng ENG,"FW,MF",Burnley,eng Premier League,17,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2212,Richarlison,br BRA,FW,Everton,eng Premier League,23,31.8,50,32,21,22,7,16,51,31.4,35,28,3,25,14,64,36,1
2213,Marco Richter,de GER,"FW,MF",Augsburg,de Bundesliga,22,15.7,17,9,3,12,2,7,23,30.4,16,10,0,10,6,23,9,0
2214,Mikel Rico,es ESP,MF,Huesca,es La Liga,35,24.3,24,12,14,8,2,11,34,32.4,23,20,3,17,23,47,22,0
2215,Sergio Rico,es ESP,GK,Paris S-G,fr Ligue 1,26,9.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
2216,Jaïro Riedewald,nl NED,MF,Crystal Palace,eng Premier League,23,20.2,34,15,13,17,4,16,36,44.4,20,39,7,32,29,63,25,0
2217,Emiliano Rigoni,ar ARG,MF,Elche,es La Liga,27,12.7,12,7,3,8,1,3,15,20.0,12,16,1,15,6,18,9,0
2218,Tomás Rincón,ve VEN,MF,Torino,it Serie A,32,31.6,68,38,27,33,8,36,71,50.7,35,32,7,25,31,99,44,0
2219,Luis Rioja,es ESP,"MF,FW",Alavés,es La Liga,26,23.2,21,14,11,7,3,7,39,17.9,32,23,1,22,20,41,30,0
2220,Renaud Ripart,fr FRA,"MF,FW",Nîmes,fr Ligue 1,27,33.9,52,30,25,19,8,26,84,31.0,58,58,12,46,36,88,53,0
2221,Andrea Rispoli,it ITA,DF,Crotone,it Serie A,31,7.2,6,3,2,3,1,2,7,28.6,5,12,3,9,5,11,15,1
2222,Mihailo Ristić,rs SRB,DF,Montpellier,fr Ligue 1,24,24.8,45,22,25,13,7,28,44,63.6,16,30,9,21,26,71,57,0
2223,Matt Ritchie,sct SCO,"DF,MF",Newcastle Utd,eng Premier League,30,15.0,10,3,5,3,2,3,17,17.6,14,17,2,15,12,22,47,0
2224,Maxence Rivera,fr FRA,"MF,FW",Saint-Étienne,fr Ligue 1,18,2.7,12,10,6,4,2,4,10,40.0,6,5,0,5,1,13,0,0
2225,Emmanuel Rivière,fr FRA,FW,Crotone,it Serie A,30,7.1,2,1,2,0,0,0,3,0.0,3,5,1,4,1,3,0,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
2226,Rober,es ESP,"DF,MF",Levante,es La Liga,25,15.8,14,7,8,3,3,8,18,44.4,10,24,16,8,35,49,52,1
2227,Roberto,es ESP,GK,Valladolid,es La Liga,34,13.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,7,0
2228,Sergi Roberto,es ESP,"DF,FW",Barcelona,es La Liga,28,10.5,9,6,5,2,2,7,13,53.8,6,12,6,6,10,19,20,0
2229,Tyler Roberts,wls WAL,"MF,FW",Leeds United,eng Premier League,21,14.9,15,13,1,11,3,5,22,22.7,17,17,2,15,9,24,12,0
2230,Andrew Robertson,sct SCO,DF,Liverpool,eng Premier League,26,37.6,46,34,23,18,5,28,57,49.1,29,39,9,30,21,67,79,1
2231,Antonee Robinson,us USA,DF,Fulham,eng Premier League,22,24.0,45,28,24,16,5,27,44,61.4,17,21,4,17,37,82,68,0
2232,Callum Robinson,ie IRL,"FW,MF",West Brom,eng Premier League,25,17.3,7,5,5,1,1,3,19,15.8,16,9,0,9,7,14,8,0
2233,Jack Robinson,eng ENG,DF,Sheffield Utd,eng Premier League,26,9.7,14,6,8,5,1,6,11,54.5,5,10,4,6,9,23,42,0
2234,Joel Robles,es ESP,GK,Betis,es La Liga,30,18.0,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,11,2
2235,Hal Robson-Kanu,wls WAL,FW,West Brom,eng Premier League,31,6.2,2,1,1,0,1,0,1,0.0,1,2,0,2,2,4,7,0
2236,Marc Roca,es ESP,MF,Bayern Munich,de Bundesliga,23,2.0,2,2,0,0,2,0,4,0.0,4,4,1,3,2,4,1,0
2237,Christopher Rocchia,fr FRA,"DF,FW",Marseille,fr Ligue 1,22,0.2,1,0,1,0,0,0,2,0.0,2,0,0,0,0,1,1,0
2238,Rubén Rochina,es ESP,MF,Levante,es La Liga,29,15.6,38,28,12,23,3,12,35,34.3,23,22,2,20,22,60,7,0
2239,Marek Rodák,sk SVK,GK,Fulham,eng Premier League,23,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2240,Sebastian Rode,de GER,MF,Eint Frankfurt,de Bundesliga,29,18.1,44,25,21,16,7,14,46,30.4,32,30,3,27,47,91,18,0
2241,Joe Rodon,wls WAL,DF,Tottenham,eng Premier League,22,8.1,14,9,11,2,1,3,4,75.0,1,10,8,2,21,35,36,2
2242,Rodri,es ESP,MF,Manchester City,eng Premier League,24,30.5,72,40,24,40,8,33,66,50.0,33,23,9,14,36,108,54,3
2243,Rodrigo,es ESP,"MF,FW",Leeds United,eng Premier League,29,14.3,14,7,8,3,3,4,22,18.2,18,7,0,7,5,19,16,0
2244,Rodrigo,es ESP,"FW,MF",Betis,es La Liga,20,6.0,3,3,1,2,0,1,6,16.7,5,7,0,7,2,5,0,0
2245,Kévin Rodrigues,pt POR,"DF,MF",Eibar,es La Liga,26,12.2,16,8,8,5,3,7,23,30.4,16,10,1,9,20,36,15,1
2246,Ángel Rodríguez,es ESP,"FW,MF",Getafe,es La Liga,33,15.3,7,4,1,4,2,1,16,6.3,15,7,0,7,2,9,8,0
2247,Óscar Rodríguez Arnaiz,es ESP,"MF,FW",Sevilla,es La Liga,22,5.7,15,9,3,8,4,6,13,46.2,7,2,0,2,10,25,1,0
2248,Guido Rodríguez,ar ARG,MF,Betis,es La Liga,26,31.8,98,56,52,40,6,40,85,47.1,45,52,14,38,68,166,58,2
2249,James Rodríguez,co COL,"FW,MF",Everton,eng Premier League,29,19.6,28,17,8,15,5,11,46,23.9,35,17,0,17,15,43,3,0
2250,Jay Rodriguez,eng ENG,FW,Burnley,eng Premier League,31,14.1,25,16,5,15,5,13,28,46.4,15,25,4,21,2,27,7,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
2251,Miguel Rodríguez,es ESP,"FW,DF",Celta Vigo,es La Liga,17,0.3,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0
2252,Ricardo Rodríguez,ch SUI,DF,Torino,it Serie A,27,13.8,21,14,11,8,2,13,22,59.1,9,16,5,11,20,41,43,0
2253,Víctor Rodríguez,es ESP,MF,Elche,es La Liga,31,4.7,4,3,3,1,0,0,9,0.0,9,5,1,4,5,9,4,0
2254,Rodrygo,br BRA,FW,Real Madrid,es La Liga,19,10.9,15,6,10,4,1,2,17,11.8,15,15,0,15,7,22,4,0
2255,Marko Rog,hr CRO,MF,Cagliari,it Serie A,25,12.9,40,24,15,22,3,16,37,43.2,21,17,6,11,19,59,15,0
2256,Rogério,br BRA,DF,Sassuolo,it Serie A,22,20.9,26,13,19,5,2,19,27,70.4,8,26,5,21,31,57,53,0
2257,Luis Rojas,cl CHI,"MF,FW",Crotone,it Serie A,18,1.2,1,0,0,1,0,1,2,50.0,1,2,0,2,1,2,0,0
2258,Alessio Romagnoli,it ITA,DF,Milan,it Serie A,25,21.2,17,7,8,7,2,8,19,42.1,11,29,22,7,24,41,80,0
2259,Cristian Romero,ar ARG,DF,Atalanta,it Serie A,22,28.3,63,32,41,19,3,27,49,55.1,22,31,13,18,96,159,71,2
2260,Oriol Romeu,es ESP,MF,Southampton,eng Premier League,28,19.6,69,35,25,39,5,26,68,38.2,42,28,7,21,30,99,18,0
2261,Cristiano Ronaldo,pt POR,FW,Juventus,it Serie A,35,31.1,6,3,1,3,2,3,15,20.0,12,11,3,8,5,11,15,1
2262,Facundo Roncaglia,ar ARG,DF,Osasuna,es La Liga,33,13.7,25,14,14,11,0,11,20,55.0,9,11,6,5,25,50,26,0
2263,Valentin Rongier,fr FRA,MF,Marseille,fr Ligue 1,25,21.0,93,59,31,55,7,43,85,50.6,42,32,2,30,28,121,21,1
2264,Marten de Roon,nl NED,MF,Atalanta,it Serie A,29,33.6,80,48,30,36,14,36,84,42.9,48,44,9,35,69,149,40,0
2265,Jérôme Roussillon,fr FRA,DF,Wolfsburg,de Bundesliga,27,13.7,24,12,14,8,2,11,20,55.0,9,10,1,9,19,43,28,0
2266,Nolan Roux,fr FRA,FW,Nîmes,fr Ligue 1,32,7.2,7,3,1,4,2,3,8,37.5,5,6,0,6,5,12,4,0
2267,Nicolò Rovella,it ITA,MF,Genoa,it Serie A,18,13.2,29,16,15,11,3,9,32,28.1,23,11,0,11,20,49,19,1
2268,Amir Rrahmani,xk KVX,DF,Napoli,it Serie A,26,12.2,13,8,7,6,0,6,9,66.7,3,17,14,3,8,21,39,1
2269,Rubén,es ESP,GK,Osasuna,es La Liga,36,2.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
2270,Waldo Rubio,es ESP,"FW,MF",Valladolid,es La Liga,24,4.2,6,4,2,2,2,1,14,7.1,13,6,0,6,3,9,3,0
2271,John Ruddy,eng ENG,GK,Wolves,eng Premier League,33,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2272,Antonio Rüdiger,de GER,DF,Chelsea,eng Premier League,27,19.0,31,23,16,14,1,12,15,80.0,3,17,10,7,18,49,51,0
2273,Sebastian Rudy,de GER,"MF,FW",Hoffenheim,de Bundesliga,30,18.6,35,26,15,15,5,16,45,35.6,29,24,4,20,13,48,21,1
2274,Sebastian Rudy,de GER,DF,Schalke 04,de Bundesliga,30,2.0,4,2,2,0,2,4,7,57.1,3,6,4,2,1,5,4,0
2275,Kevin Rüegg,ch SUI,"DF,MF",Hellas Verona,it Serie A,21,2.3,0,0,0,0,0,0,0,,0,3,0,3,2,2,3,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
2276,Daniele Rugani,it ITA,DF,Cagliari,it Serie A,26,11.1,24,11,10,12,2,10,20,50.0,10,15,10,5,15,39,46,0
2277,Daniele Rugani,it ITA,DF,Rennes,fr Ligue 1,26,1.0,0,0,0,0,0,0,1,0.0,1,1,1,0,1,1,1,0
2278,Matteo Ruggeri,it ITA,DF,Atalanta,it Serie A,18,2.3,3,0,1,2,0,2,3,66.7,1,2,0,2,4,7,2,0
2279,Mário Rui,pt POR,DF,Napoli,it Serie A,29,18.5,24,13,17,6,1,17,33,51.5,16,17,4,13,28,52,29,1
2280,Aitor Ruibal,es ESP,"FW,MF",Betis,es La Liga,24,17.7,32,18,14,14,4,10,35,28.6,25,26,0,26,11,43,8,0
2281,Isma Ruiz,es ESP,MF,Granada,es La Liga,19,0.7,1,0,0,1,0,0,1,0.0,1,0,0,0,0,1,3,0
2282,Kays Ruiz,ma MAR,"FW,MF",Paris S-G,fr Ligue 1,17,2.1,1,1,0,1,0,0,4,0.0,4,1,0,1,3,4,2,0
2283,Fabián Ruiz Peña,es ESP,MF,Napoli,it Serie A,24,28.5,58,31,26,21,11,25,70,35.7,45,33,3,30,36,94,32,1
2284,Víctor Ruiz,es ESP,DF,Betis,es La Liga,31,24.0,11,7,7,4,0,4,13,30.8,9,17,13,4,44,55,85,0
2285,Gerónimo Rulli,ar ARG,GK,Villarreal,es La Liga,28,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1
2286,Georginio Rutter,fr FRA,"FW,MF",Rennes,fr Ligue 1,18,0.5,2,2,0,1,1,1,3,33.3,2,2,0,2,0,2,0,0
2287,Georginio Rutter,fr FRA,FW,Hoffenheim,de Bundesliga,18,2.7,4,4,2,2,0,1,2,50.0,1,2,0,2,0,4,2,0
2288,Mathew Ryan,au AUS,GK,Arsenal,eng Premier League,28,3.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
2289,Mathew Ryan,au AUS,GK,Brighton,eng Premier League,28,11.0,1,0,1,0,0,0,0,,0,0,0,0,0,1,4,0
2290,Julian Ryerson,no NOR,"DF,MF",Union Berlin,de Bundesliga,22,11.9,22,15,4,14,4,12,15,80.0,3,13,0,13,11,33,17,0
2291,Frederik Rønnow,dk DEN,GK,Schalke 04,de Bundesliga,27,10.5,0,0,0,0,0,0,0,,0,0,0,0,1,1,9,1
2292,João Victor Santos Sá,br BRA,FW,Wolfsburg,de Bundesliga,26,5.2,9,6,2,6,1,6,11,54.5,5,11,0,11,8,17,2,0
2293,Roli Pereira de Sa,fr FRA,"FW,MF",Nantes,fr Ligue 1,23,0.6,4,3,1,3,0,3,4,75.0,1,2,0,2,0,4,0,0
2294,Idriss Saadi,dz ALG,"MF,FW",Strasbourg,fr Ligue 1,28,1.4,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,0,0
2295,Youssouf Sabaly,sn SEN,DF,Bordeaux,fr Ligue 1,27,32.3,47,33,24,17,6,27,45,60.0,18,31,8,23,49,96,57,2
2296,Mathys Saban,fr FRA,FW,Saint-Étienne,fr Ligue 1,18,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2297,Marcel Sabitzer,at AUT,MF,RB Leipzig,de Bundesliga,26,22.5,29,21,12,16,1,12,37,32.4,25,7,2,5,35,64,27,0
2298,Alexis Saelemaekers,be BEL,FW,Milan,it Serie A,21,22.4,43,26,20,18,5,19,60,31.7,41,29,1,28,25,68,6,0
2299,Modibo Sagnan,fr FRA,DF,Real Sociedad,es La Liga,21,6.9,12,7,6,6,0,4,6,66.7,2,7,2,5,6,18,25,1
2300,Allan Saint-Maximin,fr FRA,"FW,MF",Newcastle Utd,eng Premier League,23,17.3,16,9,6,9,1,4,9,44.4,5,10,0,10,4,20,2,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
2301,Borja Sainz,es ESP,"MF,FW",Alavés,es La Liga,19,5.0,7,3,3,2,2,4,16,25.0,12,4,0,4,6,13,1,0
2302,Romain Saïss,ma MAR,DF,Wolves,eng Premier League,30,26.7,35,24,23,12,0,19,33,57.6,14,28,13,15,52,87,115,1
2303,Bukayo Saka,eng ENG,"FW,MF",Arsenal,eng Premier League,18,28.4,25,16,10,13,2,11,40,27.5,29,21,2,19,25,50,24,0
2304,Hiroki Sakai,jp JPN,DF,Marseille,fr Ligue 1,30,26.5,81,48,34,35,12,39,51,76.5,12,21,5,16,54,135,65,0
2305,Moïse Sakava,cm CMR,MF,Reims,fr Ligue 1,19,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2306,Mamadou Sakho,fr FRA,DF,Crystal Palace,eng Premier League,30,3.1,3,2,1,2,0,3,3,100.0,0,3,2,1,3,6,11,0
2307,Jacopo Sala,it ITA,DF,Spezia,it Serie A,28,4.2,17,9,14,1,2,8,22,36.4,14,5,2,3,5,22,6,0
2308,Mohamed Salah,eg EGY,FW,Liverpool,eng Premier League,28,34.2,18,9,4,4,10,7,16,43.8,9,10,0,10,1,19,10,1
2309,Eddie Salcedo,it ITA,"MF,FW",Hellas Verona,it Serie A,18,8.4,6,2,3,2,1,3,3,100.0,0,6,0,6,6,12,6,0
2310,William Saliba,fr FRA,DF,Nice,fr Ligue 1,19,20.0,15,9,8,5,2,5,6,83.3,1,17,16,1,26,41,80,2
2311,Romain Salin,fr FRA,GK,Rennes,fr Ligue 1,36,15.0,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,6,3
2312,Mohammed Salisu,gh GHA,DF,Southampton,eng Premier League,21,9.4,38,21,20,16,2,25,34,73.5,9,22,5,17,17,55,30,0
2313,Roland Sallai,hu HUN,"MF,FW",Freiburg,de Bundesliga,23,18.5,18,14,7,9,2,5,13,38.5,8,11,1,10,11,29,8,0
2314,Salvi,es ESP,"MF,FW",Cádiz,es La Liga,29,21.5,18,10,14,3,1,8,26,30.8,18,14,1,13,20,38,24,0
2315,Lazar Samardzic,rs SRB,MF,RB Leipzig,de Bundesliga,18,2.2,10,7,4,6,0,5,13,38.5,8,6,0,6,2,12,1,0
2316,Diadie Samassékou,ml MLI,MF,Hoffenheim,de Bundesliga,24,28.5,71,41,22,42,7,33,90,36.7,57,41,12,29,78,149,50,0
2317,Mama Samba Baldé,gw GNB,FW,Dijon,fr Ligue 1,24,24.0,23,9,4,13,6,9,22,40.9,13,16,1,15,4,27,26,0
2318,Junior Sambia,fr FRA,"DF,MF",Montpellier,fr Ligue 1,23,27.2,41,29,20,14,7,26,38,68.4,12,27,14,13,39,80,46,0
2319,Frédéric Sammaritano,fr FRA,"FW,MF",Dijon,fr Ligue 1,34,12.6,15,10,9,5,1,9,26,34.6,17,6,0,6,9,24,3,0
2320,Fede San Emeterio,es ESP,MF,Valladolid,es La Liga,23,16.2,25,14,15,7,3,11,31,35.5,20,23,8,15,28,53,33,0
2321,Antonio Sanabria,py PAR,FW,Torino,it Serie A,24,10.9,8,3,0,4,4,2,9,22.2,7,5,0,5,5,13,8,0
2322,Antonio Sanabria,py PAR,FW,Betis,es La Liga,24,10.4,5,5,0,4,1,0,2,0.0,2,8,1,7,3,8,9,0
2323,Oihan Sancet,es ESP,"FW,MF",Athletic Club,es La Liga,20,11.5,8,2,3,4,1,2,7,28.6,5,4,0,4,5,13,7,0
2324,Renato Sanches,pt POR,MF,Lille,fr Ligue 1,22,14.1,13,7,4,8,1,5,25,20.0,20,13,2,11,13,26,8,0
2325,Alexis Sánchez,cl CHI,FW,Inter,it Serie A,31,12.7,14,8,4,4,6,5,18,27.8,13,11,0,11,7,21,1,1
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
2326,Davinson Sánchez,co COL,DF,Tottenham,eng Premier League,24,16.5,40,20,31,9,0,21,32,65.6,11,18,13,5,14,54,85,2
2327,Germán Sánchez,es ESP,DF,Granada,es La Liga,33,29.3,24,11,13,9,2,11,23,47.8,12,28,26,2,38,62,130,1
2328,Javi Sánchez,es ESP,DF,Valladolid,es La Liga,23,10.2,15,10,10,4,1,9,10,90.0,1,15,7,8,15,30,37,0
2329,Manuel Sánchez,es ESP,DF,Osasuna,es La Liga,19,10.8,27,15,10,10,7,11,25,44.0,14,8,0,8,8,35,14,0
2330,Manuel Sánchez,es ESP,DF,Atlético Madrid,es La Liga,19,0.5,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,1,0
2331,Juan Sánchez Miño,ar ARG,"DF,MF",Elche,es La Liga,30,5.5,8,5,5,3,0,6,14,42.9,8,4,0,4,4,12,7,0
2332,Robert Sánchez,es ESP,GK,Brighton,eng Premier League,22,27.0,1,0,1,0,0,1,1,100.0,0,1,0,1,1,2,11,2
2333,Jadon Sancho,eng ENG,"FW,MF",Dortmund,de Bundesliga,20,22.9,18,11,4,10,4,7,16,43.8,9,20,1,19,16,34,9,0
2334,Alex Sandro,br BRA,DF,Juventus,it Serie A,29,20.6,37,23,19,13,5,13,25,52.0,12,20,4,16,31,68,57,0
2335,Leroy Sané,de GER,"FW,MF",Bayern Munich,de Bundesliga,24,20.1,18,10,2,10,6,13,30,43.3,17,23,1,22,9,27,8,1
2336,Salif Sané,sn SEN,DF,Schalke 04,de Bundesliga,29,11.9,17,9,9,7,1,13,23,56.5,10,25,13,12,25,42,66,0
2337,Oier Sanjurjo,es ESP,MF,Osasuna,es La Liga,34,23.2,39,16,8,27,4,17,60,28.3,43,24,6,18,29,68,41,0
2338,Mohamed Sankoh,nl NED,MF,Stuttgart,de Bundesliga,16,0.2,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
2339,Siriki Sanogo,ci CIV,MF,Benevento,it Serie A,18,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2340,Morgan Sanson,fr FRA,MF,Aston Villa,eng Premier League,25,3.3,7,4,4,2,1,1,4,25.0,3,5,0,5,4,11,1,0
2341,Morgan Sanson,fr FRA,MF,Marseille,fr Ligue 1,25,9.2,21,12,6,12,3,9,28,32.1,19,12,0,12,9,30,5,0
2342,Nicola Sansone,it ITA,"FW,MF",Bologna,it Serie A,28,13.0,22,11,7,12,3,10,31,32.3,21,15,0,15,9,31,7,0
2343,Baptiste Santamaria,fr FRA,MF,Angers,fr Ligue 1,25,3.0,9,6,3,5,1,2,7,28.6,5,4,0,4,7,16,8,0
2344,Baptiste Santamaria,fr FRA,MF,Freiburg,de Bundesliga,25,24.5,51,38,19,24,8,20,54,37.0,34,36,7,29,52,103,34,1
2345,Federico Santander,py PAR,FW,Bologna,it Serie A,29,0.4,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2346,Davide Santon,it ITA,DF,Roma,it Serie A,29,6.5,4,3,2,2,0,3,7,42.9,4,10,1,9,4,8,12,0
2347,Samir Santos,br BRA,DF,Udinese,it Serie A,25,24.6,40,23,26,12,2,13,29,44.8,16,33,17,16,58,98,60,1
2348,Riccardo Saponara,it ITA,MF,Fiorentina,it Serie A,28,0.6,2,1,0,2,0,1,3,33.3,2,0,0,0,1,3,0,0
2349,Riccardo Saponara,it ITA,"FW,MF",Spezia,it Serie A,28,4.3,4,1,1,0,3,1,3,33.3,2,1,0,1,1,5,4,0
2350,Ivan Šaponjić,rs SRB,FW,Cádiz,es La Liga,22,4.3,1,0,0,1,0,0,2,0.0,2,2,0,2,1,2,4,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
2351,Pablo Sarabia,es ESP,"FW,MF",Paris S-G,fr Ligue 1,28,14.7,15,11,6,6,3,10,38,26.3,28,9,1,8,5,20,8,0
2352,Josh Sargent,us USA,"FW,MF",Werder Bremen,de Bundesliga,20,27.8,32,19,13,13,6,13,27,48.1,14,39,4,35,17,49,36,0
2353,Bouna Sarr,sn SEN,DF,Marseille,fr Ligue 1,28,0.8,1,1,0,0,1,1,1,100.0,0,1,1,0,1,2,1,0
2354,Bouna Sarr,sn SEN,DF,Bayern Munich,de Bundesliga,28,5.0,9,8,4,3,2,3,6,50.0,3,7,0,7,10,19,7,1
2355,Sidy Sarr,sn SEN,MF,Nîmes,fr Ligue 1,24,5.1,10,6,4,6,0,2,5,40.0,3,1,1,0,7,17,4,0
2356,Marco Sau,it ITA,"MF,FW",Benevento,it Serie A,32,8.7,6,2,0,6,0,1,16,6.3,15,7,0,7,5,11,3,0
2357,Téji Savanier,fr FRA,MF,Montpellier,fr Ligue 1,28,24.1,49,33,16,25,8,22,73,30.1,51,28,6,22,38,87,15,0
2358,Stefan Savić,me MNE,DF,Atlético Madrid,es La Liga,29,32.8,40,25,32,7,1,21,34,61.8,13,33,19,14,42,82,110,0
2359,Romaine Sawyers,kn SKN,MF,West Brom,eng Premier League,28,16.5,30,18,16,12,2,14,43,32.6,29,20,4,16,18,48,12,3
2360,Gianluca Scamacca,it ITA,FW,Genoa,it Serie A,21,15.0,19,10,6,7,6,7,19,36.8,12,21,4,17,9,28,12,0
2361,Dane Scarlett,eng ENG,FW,Tottenham,eng Premier League,16,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2362,Fabian Schär,ch SUI,DF,Newcastle Utd,eng Premier League,28,13.8,13,4,8,5,0,7,19,36.8,12,19,12,7,27,40,52,1
