Rk,Player,Nation,Pos,Squad,Comp,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
730,Tiago Djaló,pt POR,DF,Lille,fr Ligue 1,20,17,8,873,9.7,0,0,0,0,0,0,4,1,0.1,0.1,0.1,0.2,14,37,28,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02
731,Djené,tg TOG,DF,Getafe,es La Liga,28,34,34,2941,32.7,0,1,1,0,0,0,8,2,0.2,0.2,0.4,0.5,11,71,11,0.00,0.03,0.03,0.00,0.03,0.01,0.01,0.02,0.01,0.02
732,Moussa Djenepo,ml MLI,MF,Southampton,eng Premier League,22,27,15,1240,13.8,1,0,1,1,0,0,5,0,0.8,0.8,0.4,1.2,28,32,78,0.07,0.00,0.07,0.07,0.07,0.06,0.03,0.08,0.06,0.08
733,Koffi Djidji,ci CIV,DF,Crotone,it Serie A,27,20,16,1524,16.9,1,0,1,1,0,0,4,0,0.3,0.3,0.2,0.4,17,56,15,0.06,0.00,0.06,0.06,0.06,0.02,0.01,0.03,0.02,0.03
734,Alexander Djiku,gh GHA,"DF,MF",Strasbourg,fr Ligue 1,25,30,29,2552,28.4,0,0,0,0,0,0,8,0,2.0,2.0,0.6,2.7,11,83,7,0.00,0.00,0.00,0.00,0.00,0.07,0.02,0.09,0.07,0.09
735,Berat Djimsiti,al ALB,DF,Atalanta,it Serie A,27,33,28,2625,29.2,0,3,3,0,0,0,8,0,1.7,1.7,2.3,4.1,42,150,51,0.00,0.10,0.10,0.00,0.10,0.06,0.08,0.14,0.06,0.14
736,Marko Dmitrović,rs SRB,GK,Eibar,es La Liga,28,35,35,3120,34.7,1,0,1,0,1,2,0,0,1.6,0.0,0.7,0.7,0,3,0,0.03,0.00,0.03,0.00,0.00,0.05,0.02,0.07,0.00,0.02
737,Ritsu Doan,jp JPN,"MF,FW",Arminia,de Bundesliga,22,34,33,2768,30.8,5,2,7,5,0,0,1,0,5.2,5.1,3.6,8.7,88,86,169,0.16,0.07,0.23,0.16,0.23,0.17,0.12,0.29,0.17,0.28
738,Mihai Dobre,ro ROU,FW,Dijon,fr Ligue 1,21,22,4,529,5.9,0,0,0,0,0,0,0,0,0.5,0.5,0.3,0.8,17,7,39,0.00,0.00,0.00,0.00,0.00,0.08,0.05,0.13,0.08,0.13
739,Matt Doherty,ie IRL,DF,Tottenham,eng Premier League,28,17,13,1240,13.8,0,2,2,0,0,0,4,1,0.4,0.4,0.7,1.1,18,42,68,0.00,0.15,0.15,0.00,0.15,0.03,0.05,0.08,0.03,0.08
740,Jeremy Doku,be BEL,"MF,FW",Rennes,fr Ligue 1,18,30,26,2313,25.7,2,3,5,2,0,0,1,1,2.8,2.8,2.9,5.7,135,106,281,0.08,0.12,0.19,0.08,0.19,0.11,0.11,0.22,0.11,0.22
741,Kasper Dolberg,dk DEN,FW,Nice,fr Ligue 1,22,25,21,1928,21.4,6,2,8,4,2,2,2,0,8.4,6.8,1.1,7.9,15,21,92,0.28,0.09,0.37,0.19,0.28,0.39,0.05,0.44,0.32,0.37
742,Keagan Dolly,za RSA,MF,Montpellier,fr Ligue 1,27,18,3,452,5.0,0,0,0,0,0,0,2,0,0.1,0.1,0.3,0.4,11,19,19,0.00,0.00,0.00,0.00,0.00,0.03,0.05,0.08,0.03,0.08
743,Jaume Doménech,es ESP,GK,Valencia,es La Liga,29,28,28,2520,28.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
744,Carlos Dominguez,es ESP,DF,Celta Vigo,es La Liga,19,4,4,360,4.0,0,0,0,0,0,0,2,0,0.1,0.1,0.2,0.3,2,7,0,0.00,0.00,0.00,0.00,0.00,0.03,0.04,0.07,0.03,0.07
745,Nicolás Domínguez,ar ARG,MF,Bologna,it Serie A,22,28,15,1255,13.9,1,0,1,1,0,0,8,0,1.2,1.2,1.7,2.9,21,72,32,0.07,0.00,0.07,0.07,0.07,0.08,0.12,0.21,0.08,0.21
746,John Donald,es ESP,"DF,MF",Elche,es La Liga,19,2,1,50,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
747,Ji Dong-won,kr KOR,FW,Mainz 05,de Bundesliga,29,6,0,62,0.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,2,4,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.05
748,Anastasios Donis,gr GRE,MF,Reims,fr Ligue 1,23,3,1,97,1.1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,2,0,13,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03
749,Gianluigi Donnarumma,it ITA,GK,Milan,it Serie A,21,37,37,3330,37.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
750,Gabriel Dos Santos,br BRA,DF,Arsenal,eng Premier League,22,23,22,1996,22.2,2,0,2,2,0,0,4,1,1.3,1.3,0.1,1.4,18,80,8,0.09,0.00,0.09,0.09,0.09,0.06,0.00,0.06,0.06,0.06
Rk,Player,Nation,Pos,Squad,Comp,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
751,Bas Dost,nl NED,FW,Eint Frankfurt,de Bundesliga,31,12,9,817,9.1,4,2,6,3,1,1,3,0,4.0,3.2,2.6,5.8,3,30,40,0.44,0.22,0.66,0.33,0.55,0.44,0.29,0.73,0.35,0.64
752,Abdoulaye Doucouré,ml MLI,MF,Everton,eng Premier League,27,29,29,2443,27.1,2,3,5,2,0,0,6,0,2.3,2.3,2.0,4.3,34,104,70,0.07,0.11,0.18,0.07,0.18,0.09,0.07,0.16,0.09,0.16
753,Cheick Doucouré,ml MLI,MF,Lens,fr Ligue 1,20,33,30,2627,29.2,2,1,3,2,0,0,8,0,1.3,1.3,1.1,2.4,45,179,44,0.07,0.03,0.10,0.07,0.10,0.05,0.04,0.08,0.05,0.08
754,Fodé Doucouré,ml MLI,DF,Reims,fr Ligue 1,19,7,3,333,3.7,0,0,0,0,0,0,0,0,0.3,0.3,0.5,0.8,11,18,8,0.00,0.00,0.00,0.00,0.00,0.08,0.13,0.21,0.08,0.21
755,Mahamadou Doucouré,ml MLI,"FW,MF",Nîmes,fr Ligue 1,20,3,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4,0,6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
756,Cheick Doukouré,ci CIV,"MF,FW",Levante,es La Liga,27,7,0,101,1.1,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,0,3,2,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.05
757,Idrissa Doumbia,ci CIV,MF,Huesca,es La Liga,22,23,7,779,8.7,0,0,0,0,0,0,4,0,0.4,0.4,0.1,0.4,8,31,4,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.05,0.04,0.05
758,Moussa Doumbia,ml MLI,"MF,FW",Reims,fr Ligue 1,25,23,9,899,10.0,0,1,1,0,0,0,1,0,0.6,0.6,2.1,2.8,50,46,102,0.00,0.10,0.10,0.00,0.10,0.06,0.21,0.28,0.06,0.28
759,Souleyman Doumbia,ci CIV,DF,Angers,fr Ligue 1,23,27,24,2222,24.7,0,1,1,0,0,0,8,0,0.6,0.6,2.1,2.8,65,62,121,0.00,0.04,0.04,0.00,0.04,0.03,0.09,0.11,0.03,0.11
760,Aleksandar Dragović,at AUT,DF,Leverkusen,de Bundesliga,29,18,11,1136,12.6,1,0,1,1,0,0,3,0,0.2,0.2,0.6,0.8,15,99,16,0.08,0.00,0.08,0.08,0.08,0.02,0.05,0.06,0.02,0.06
761,Bartłomiej Drągowski,pl POL,GK,Fiorentina,it Serie A,22,36,36,3148,35.0,0,1,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0.00,0.03,0.03,0.00,0.03,0.00,0.00,0.00,0.00,0.00
762,Denis Drăguș,ro ROU,"FW,MF",Crotone,it Serie A,21,9,1,177,2.0,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,6,9,17,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.08,0.08,0.08
763,Radu Drăgușin,ro ROU,DF,Juventus,it Serie A,18,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
764,Mouhamadou Drammeh,fr FRA,MF,Reims,fr Ligue 1,21,6,1,173,1.9,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,4,9,1,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.01,0.04
765,Julian Draxler,de GER,"MF,FW",Paris S-G,fr Ligue 1,26,24,12,1064,11.8,4,3,7,4,0,0,3,0,1.6,1.6,3.1,4.8,49,70,94,0.34,0.25,0.59,0.34,0.59,0.14,0.26,0.40,0.14,0.40
766,Dominick Drexler,de GER,"MF,FW",Köln,de Bundesliga,30,27,11,1233,13.7,2,1,3,2,0,0,1,0,2.1,2.1,2.7,4.8,33,56,98,0.15,0.07,0.22,0.15,0.22,0.15,0.20,0.35,0.15,0.35
767,Matthieu Dreyer,fr FRA,GK,Lorient,fr Ligue 1,31,15,15,1350,15.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
768,Domingos Duarte,pt POR,DF,Granada,es La Liga,25,29,27,2363,26.3,1,0,1,1,0,0,5,1,1.4,1.4,0.5,1.9,17,79,3,0.04,0.00,0.04,0.04,0.04,0.05,0.02,0.07,0.05,0.07
769,Léo Duarte,br BRA,DF,Milan,it Serie A,24,1,0,19,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
770,Óscar Duarte,cr CRC,DF,Levante,es La Liga,31,29,23,2060,22.9,1,0,1,1,0,0,2,0,0.8,0.8,0.2,0.9,6,52,3,0.04,0.00,0.04,0.04,0.04,0.03,0.01,0.04,0.03,0.04
771,Rubén Duarte,es ESP,DF,Alavés,es La Liga,24,31,29,2545,28.3,1,1,2,1,0,0,5,1,1.4,1.4,2.8,4.2,27,111,54,0.04,0.04,0.07,0.04,0.07,0.05,0.10,0.15,0.05,0.15
772,Leo Dubois,fr FRA,DF,Lyon,fr Ligue 1,25,37,35,2903,32.3,2,4,6,2,0,0,3,0,1.1,1.1,6.6,7.7,111,194,239,0.06,0.12,0.19,0.06,0.19,0.04,0.20,0.24,0.04,0.24
773,Martin Dúbravka,sk SVK,GK,Newcastle Utd,eng Premier League,31,13,13,1170,13.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
774,Ondrej Duda,sk SVK,"FW,MF",Köln,de Bundesliga,25,32,32,2537,28.2,7,5,12,4,3,4,8,1,6.4,3.3,3.9,7.2,32,126,132,0.25,0.18,0.43,0.14,0.32,0.23,0.14,0.37,0.12,0.26
775,Unai Dufur,es ESP,DF,Eibar,es La Liga,21,1,1,62,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Rk,Player,Nation,Pos,Squad,Comp,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
776,Haris Duljević,ba BIH,"MF,FW",Nîmes,fr Ligue 1,26,20,8,773,8.6,0,2,2,0,0,0,1,0,1.2,1.2,1.4,2.6,27,47,52,0.00,0.23,0.23,0.00,0.23,0.14,0.17,0.30,0.14,0.30
777,Paul Dummett,wls WAL,DF,Newcastle Utd,eng Premier League,28,15,14,1255,13.9,1,0,1,1,0,0,2,0,0.3,0.3,0.2,0.5,2,29,5,0.07,0.00,0.07,0.07,0.07,0.02,0.01,0.04,0.02,0.04
778,Alfred Duncan,gh GHA,MF,Fiorentina,it Serie A,27,4,2,162,1.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,1,10,2,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03
779,Alfred Duncan,gh GHA,MF,Cagliari,it Serie A,27,19,12,1068,11.9,0,1,1,0,0,0,2,0,0.2,0.2,1.5,1.7,16,73,24,0.00,0.08,0.08,0.00,0.08,0.02,0.13,0.14,0.02,0.14
780,Lewis Dunk,eng ENG,DF,Brighton,eng Premier League,28,33,33,2931,32.6,5,0,5,5,0,0,5,2,2.2,2.2,1.2,3.4,27,82,7,0.15,0.00,0.15,0.15,0.15,0.07,0.04,0.10,0.07,0.10
781,Jimmy Dunne,ie IRL,DF,Burnley,eng Premier League,22,3,3,270,3.0,1,0,1,1,0,0,1,0,0.5,0.5,0.1,0.6,0,4,1,0.33,0.00,0.33,0.33,0.33,0.17,0.04,0.20,0.17,0.20
782,Erik Durm,de GER,DF,Eint Frankfurt,de Bundesliga,28,21,19,1480,16.4,1,2,3,1,0,0,1,0,1.4,1.4,1.9,3.3,25,47,90,0.06,0.12,0.18,0.06,0.18,0.09,0.11,0.20,0.09,0.20
783,Hugo Duro,es ESP,FW,Real Madrid,es La Liga,20,2,0,55,0.6,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0,1,4,0.00,0.00,0.00,0.00,0.00,0.10,0.12,0.22,0.10,0.22
784,Jean-Kevin Duverne,fr FRA,DF,Brest,fr Ligue 1,23,27,22,2029,22.5,1,0,1,1,0,0,4,0,0.6,0.6,0.6,1.2,39,106,10,0.04,0.00,0.04,0.04,0.04,0.03,0.03,0.05,0.03,0.05
785,Paulo Dybala,ar ARG,FW,Juventus,it Serie A,26,20,14,1132,12.6,4,3,7,4,0,0,0,0,4.6,4.6,2.8,7.4,39,74,97,0.32,0.24,0.56,0.32,0.56,0.36,0.22,0.58,0.36,0.58
786,Edin Džeko,ba BIH,FW,Roma,it Serie A,34,27,20,1824,20.3,7,3,10,7,0,1,2,0,13.2,12.4,2.2,14.6,50,53,174,0.35,0.15,0.49,0.35,0.49,0.65,0.11,0.76,0.61,0.72
787,Steeve-Mike Ebongue,fr FRA,MF,Genoa,it Serie A,19,3,0,52,0.6,0,1,1,0,0,0,0,0,0.0,0.0,0.4,0.4,1,1,0,0.00,1.73,1.73,0.00,1.73,0.00,0.69,0.69,0.00,0.69
788,Enzo Ebosse,cm CMR,DF,Angers,fr Ligue 1,21,6,3,260,2.9,0,0,0,0,0,0,1,0,0.0,0.0,0.4,0.4,1,6,7,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.14,0.00,0.14
789,Bruno Ecuele Manga,ga GAB,DF,Dijon,fr Ligue 1,32,38,38,3420,38.0,2,0,2,2,0,0,3,0,2.4,2.4,0.1,2.5,10,76,2,0.05,0.00,0.05,0.05,0.05,0.06,0.00,0.07,0.06,0.07
790,Simone Edera,it ITA,"DF,MF",Torino,it Serie A,23,2,0,52,0.6,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.4,1,1,2,0.00,0.00,0.00,0.00,0.00,0.25,0.52,0.77,0.25,0.77
791,Ederson,br BRA,GK,Manchester City,eng Premier League,26,36,36,3240,36.0,0,1,1,0,0,0,3,0,0.0,0.0,0.3,0.3,0,1,0,0.00,0.03,0.03,0.00,0.03,0.00,0.01,0.01,0.00,0.01
792,Kyle Edwards,eng ENG,"MF,FW",West Brom,eng Premier League,22,5,1,118,1.3,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,5,3,4,0.00,0.00,0.00,0.00,0.00,0.09,0.02,0.11,0.09,0.11
793,John Egan,ie IRL,DF,Sheffield Utd,eng Premier League,27,31,30,2629,29.2,0,1,1,0,0,0,7,1,0.8,0.8,0.6,1.4,11,60,2,0.00,0.03,0.03,0.00,0.03,0.03,0.02,0.05,0.03,0.05
794,Johannes Eggestein,de GER,"FW,MF",Werder Bremen,de Bundesliga,22,2,0,33,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.12,0.00,0.12
795,Maximilian Eggestein,de GER,MF,Werder Bremen,de Bundesliga,23,33,33,2942,32.7,2,5,7,2,0,0,5,0,1.0,1.0,3.3,4.3,45,192,68,0.06,0.15,0.21,0.06,0.21,0.03,0.10,0.13,0.03,0.13
796,Lilian Egloff,de GER,MF,Stuttgart,de Bundesliga,17,2,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
797,Kingsley Ehizibue,nl NED,DF,Köln,de Bundesliga,25,21,15,1133,12.6,0,1,1,0,0,0,5,0,0.6,0.6,0.6,1.2,25,30,44,0.00,0.08,0.08,0.00,0.08,0.05,0.05,0.10,0.05,0.10
798,Albin Ekdal,se SWE,MF,Sampdoria,it Serie A,31,32,26,2299,25.5,2,1,3,2,0,0,9,0,0.9,0.9,0.9,1.8,22,95,18,0.08,0.04,0.12,0.08,0.12,0.04,0.04,0.07,0.04,0.07
799,Hugo Ekitike,fr FRA,"FW,MF",Reims,fr Ligue 1,18,2,0,88,1.0,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.3,3,1,9,0.00,0.00,0.00,0.00,0.00,0.18,0.11,0.29,0.18,0.29
800,Anthony Elanga,se SWE,FW,Manchester Utd,eng Premier League,18,2,2,155,1.7,1,0,1,1,0,0,0,0,0.4,0.4,0.0,0.5,2,3,13,0.58,0.00,0.58,0.58,0.58,0.26,0.02,0.28,0.26,0.28
Rk,Player,Nation,Pos,Squad,Comp,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
801,Niclas Eliasson,se SWE,"MF,FW",Nîmes,fr Ligue 1,24,30,19,1799,20.0,4,3,7,4,0,0,1,0,3.6,3.6,4.4,8.0,27,27,141,0.20,0.15,0.35,0.20,0.35,0.18,0.22,0.40,0.18,0.40
802,Elif Elmas,mk MKD,"MF,FW",Napoli,it Serie A,20,33,3,740,8.2,2,1,3,2,0,0,3,0,1.4,1.4,0.7,2.1,27,18,35,0.24,0.12,0.36,0.24,0.36,0.17,0.08,0.26,0.17,0.26
803,Ahmed Elmohamady,eg EGY,DF,Aston Villa,eng Premier League,32,14,8,839,9.3,0,0,0,0,0,0,2,0,0.4,0.4,1.0,1.4,10,45,36,0.00,0.00,0.00,0.00,0.00,0.05,0.11,0.15,0.05,0.15
804,Mohamed Elneny,eg EGY,MF,Arsenal,eng Premier League,28,23,17,1544,17.2,1,0,1,1,0,0,3,0,0.4,0.4,0.2,0.6,17,99,12,0.06,0.00,0.06,0.06,0.06,0.02,0.01,0.03,0.02,0.03
805,Aritz Elustondo,es ESP,DF,Real Sociedad,es La Liga,26,23,22,1884,20.9,1,0,1,1,0,0,5,0,0.5,0.5,0.2,0.8,27,112,12,0.05,0.00,0.05,0.05,0.05,0.03,0.01,0.04,0.03,0.04
806,Nico Elvedi,ch SUI,DF,M'Gladbach,de Bundesliga,23,29,29,2536,28.2,3,1,4,3,0,0,1,0,1.7,1.7,0.1,1.8,10,69,3,0.11,0.04,0.14,0.11,0.14,0.06,0.00,0.06,0.06,0.06
807,Rodrigo Ely,br BRA,DF,Alavés,es La Liga,26,8,6,468,5.2,1,0,1,1,0,0,1,0,0.6,0.6,0.3,0.9,1,3,0,0.19,0.00,0.19,0.19,0.19,0.11,0.05,0.16,0.11,0.16
808,Breel Embolo,ch SUI,"FW,MF",M'Gladbach,de Bundesliga,23,31,16,1440,16.0,5,2,7,5,0,0,4,0,7.7,7.7,1.3,9.0,37,31,124,0.31,0.12,0.44,0.31,0.44,0.48,0.08,0.56,0.48,0.56
809,Emerson,br BRA,DF,Betis,es La Liga,21,34,34,2991,33.2,1,4,5,1,0,0,9,1,1.5,1.5,2.7,4.3,91,132,186,0.03,0.12,0.15,0.03,0.15,0.05,0.08,0.13,0.05,0.13
810,Renaud Emond,be BEL,"FW,MF",Nantes,fr Ligue 1,28,22,3,354,3.9,2,0,2,2,0,0,1,0,1.5,1.5,0.1,1.7,2,5,27,0.51,0.00,0.51,0.51,0.51,0.39,0.03,0.42,0.39,0.42
811,Alan Empereur,br BRA,DF,Hellas Verona,it Serie A,26,4,4,219,2.4,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,2,14,3,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03
812,Youssef En-Nesyri,ma MAR,FW,Sevilla,es La Liga,23,38,23,2311,25.7,18,0,18,18,0,0,2,0,15.6,15.6,2.6,18.2,29,13,114,0.70,0.00,0.70,0.70,0.70,0.61,0.10,0.71,0.61,0.71
813,Keita Endo,jp JPN,"MF,FW",Union Berlin,de Bundesliga,22,16,4,456,5.1,1,0,1,1,0,0,0,0,1.4,1.4,1.9,3.3,16,7,33,0.20,0.00,0.20,0.20,0.20,0.28,0.37,0.64,0.28,0.64
814,Wataru Endo,jp JPN,MF,Stuttgart,de Bundesliga,27,33,33,2955,32.8,3,3,6,3,0,0,5,0,2.6,2.6,1.8,4.4,35,187,39,0.09,0.09,0.18,0.09,0.18,0.08,0.06,0.13,0.08,0.13
815,Sergi Enrich,es ESP,FW,Eibar,es La Liga,30,27,13,1404,15.6,3,0,3,3,0,1,1,0,7.8,7.0,0.8,7.9,14,40,91,0.19,0.00,0.19,0.19,0.19,0.50,0.05,0.55,0.45,0.50
816,Christian Eriksen,dk DEN,MF,Inter,it Serie A,28,26,17,1385,15.4,3,0,3,3,0,0,1,0,1.4,1.4,2.8,4.2,28,86,49,0.19,0.00,0.19,0.19,0.19,0.09,0.18,0.27,0.09,0.27
817,Martin Erlic,hr CRO,DF,Spezia,it Serie A,22,27,19,1798,20.0,3,1,4,3,0,0,6,0,1.2,1.2,0.2,1.4,15,58,2,0.15,0.05,0.20,0.15,0.20,0.06,0.01,0.07,0.06,0.07
818,Patrick Erras,de GER,"FW,MF",Werder Bremen,de Bundesliga,25,4,0,26,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,7,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.09,0.00,0.09
819,Gonzalo Escalante,ar ARG,MF,Lazio,it Serie A,27,24,4,733,8.1,0,1,1,0,0,0,5,0,0.7,0.7,0.3,1.0,11,45,7,0.00,0.12,0.12,0.00,0.12,0.08,0.04,0.13,0.08,0.13
820,Aarón Escandell,es ESP,GK,Granada,es La Liga,24,5,5,450,5.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
821,Dani Escriche,es ESP,"FW,MF",Huesca,es La Liga,22,23,7,857,9.5,1,1,2,1,0,0,5,1,2.1,2.1,1.3,3.4,28,27,48,0.11,0.11,0.21,0.11,0.21,0.23,0.13,0.36,0.23,0.36
822,Sergio Escudero,es ESP,DF,Sevilla,es La Liga,30,9,7,565,6.3,1,0,1,1,0,0,3,0,0.2,0.2,0.4,0.6,8,22,32,0.16,0.00,0.16,0.16,0.16,0.04,0.06,0.10,0.04,0.10
823,Alfonso Espino,uy URU,DF,Cádiz,es La Liga,28,32,31,2601,28.9,0,3,3,0,0,0,6,0,0.2,0.2,1.4,1.6,31,63,59,0.00,0.10,0.10,0.00,0.10,0.01,0.05,0.06,0.01,0.06
824,Vicente Esquerdo,es ESP,MF,Valencia,es La Liga,21,4,3,231,2.6,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,0,4,3,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.01,0.04
825,Nahuel Estévez,ar ARG,MF,Spezia,it Serie A,24,27,19,1768,19.6,0,3,3,0,0,0,7,0,1.9,1.9,2.8,4.7,32,101,80,0.00,0.15,0.15,0.00,0.15,0.09,0.14,0.24,0.09,0.24
Rk,Player,Nation,Pos,Squad,Comp,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
826,Pervis Estupiñán,ec ECU,DF,Villarreal,es La Liga,22,25,12,1168,13.0,0,0,0,0,0,0,1,0,0.5,0.5,1.5,2.0,39,35,120,0.00,0.00,0.00,0.00,0.00,0.04,0.11,0.15,0.04,0.15
827,Yoann Etienne,fr FRA,DF,Lorient,fr Ligue 1,23,1,1,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,5,1,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04
828,Xabier Etxeita,es ESP,DF,Getafe,es La Liga,32,11,9,883,9.8,0,0,0,0,0,0,3,0,0.4,0.4,0.3,0.7,2,25,1,0.00,0.00,0.00,0.00,0.00,0.04,0.03,0.07,0.04,0.07
829,Jonny Evans,nir NIR,DF,Leicester City,eng Premier League,32,28,28,2473,27.5,2,2,4,2,0,0,7,0,1.7,1.7,0.4,2.1,7,96,5,0.07,0.07,0.15,0.07,0.15,0.06,0.02,0.08,0.06,0.08
830,Edu Expósito,es ESP,MF,Eibar,es La Liga,23,31,27,2455,27.3,0,3,3,0,0,2,4,0,3.3,1.7,3.6,5.3,45,169,81,0.00,0.11,0.11,0.00,0.11,0.12,0.13,0.25,0.06,0.19
831,Valentin Eysseric,fr FRA,"MF,FW",Fiorentina,it Serie A,28,16,6,729,8.1,2,0,2,2,0,0,2,0,1.3,1.3,0.6,1.8,14,33,45,0.25,0.00,0.25,0.25,0.25,0.16,0.07,0.23,0.16,0.23
832,Eberechi Eze,eng ENG,MF,Crystal Palace,eng Premier League,22,34,29,2559,28.4,4,6,10,4,0,0,3,0,2.2,2.2,3.9,6.1,79,127,126,0.14,0.21,0.35,0.14,0.35,0.08,0.14,0.21,0.08,0.21
833,Jokin Ezkieta,es ESP,GK,Athletic Club,es La Liga,23,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
834,Łukasz Fabiański,pl POL,GK,West Ham,eng Premier League,35,35,35,3150,35.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
835,Fabinho,br BRA,"DF,MF",Liverpool,eng Premier League,26,30,28,2567,28.5,0,0,0,0,0,0,6,0,0.3,0.3,0.3,0.6,27,124,13,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02
