Rk,Player,Nation,Pos,Squad,Comp,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
2395,Zack Steffen,us USA,GK,Düsseldorf,de Bundesliga,24,17,17,1530,17.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2396,Dale Stephens,eng ENG,MF,Brighton,eng Premier League,30,33,28,2530,28.1,0,1,1,0,0,0,8,0,0.6,0.6,1.3,1.9,9,160,14,0.00,0.04,0.04,0.00,0.04,0.02,0.05,0.07,0.02,0.07
2397,Jack Stephens,eng ENG,DF,Southampton,eng Premier League,25,28,27,2451,27.2,1,3,4,1,0,0,4,1,1.0,1.0,1.4,2.4,17,81,11,0.04,0.11,0.15,0.04,0.15,0.04,0.05,0.09,0.04,0.09
2398,Mariusz Stępiński,pl POL,"FW,MF",Hellas Verona,it Serie A,24,21,7,706,7.8,3,1,4,3,0,0,3,1,2.9,2.9,0.1,3.1,9,2,63,0.38,0.13,0.51,0.38,0.51,0.37,0.02,0.39,0.37,0.39
2399,Raheem Sterling,eng ENG,FW,Manchester City,eng Premier League,24,33,30,2651,29.5,20,1,21,20,0,2,5,0,18.2,16.4,6.2,22.7,151,100,429,0.68,0.03,0.71,0.68,0.71,0.62,0.21,0.83,0.56,0.77
2400,Enda Stevens,ie IRL,DF,Sheffield Utd,eng Premier League,29,38,38,3345,37.2,2,4,6,2,0,0,7,0,1.3,1.3,5.3,6.6,92,174,197,0.05,0.11,0.16,0.05,0.16,0.04,0.14,0.18,0.04,0.18
Rk,Player,Nation,Pos,Squad,Comp,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
2401,Marco Stiepermann,de GER,MF,Norwich City,eng Premier League,28,24,14,1180,13.1,0,0,0,0,0,0,6,0,1.5,1.5,0.8,2.3,35,46,52,0.00,0.00,0.00,0.00,0.00,0.11,0.06,0.18,0.11,0.18
2402,Lars Stindl,de GER,"MF,FW",M'Gladbach,de Bundesliga,30,25,14,1432,15.9,9,3,12,7,2,2,4,0,7.2,5.6,4.6,10.3,15,63,94,0.57,0.19,0.75,0.44,0.63,0.45,0.29,0.74,0.35,0.65
2403,Kevin Stöger,at AUT,MF,Düsseldorf,de Bundesliga,25,17,14,1268,14.1,0,4,4,0,0,0,3,0,0.8,0.8,2.2,3.1,21,101,42,0.00,0.28,0.28,0.00,0.28,0.06,0.16,0.22,0.06,0.22
2404,Vlatko Stojanovski,mk MKD,FW,Nîmes,fr Ligue 1,22,6,1,123,1.4,0,0,0,0,0,0,0,0,0.4,0.4,0.1,0.5,2,0,11,0.00,0.00,0.00,0.00,0.00,0.30,0.09,0.39,0.30,0.39
2405,John Stones,eng ENG,DF,Manchester City,eng Premier League,25,16,12,1122,12.5,0,0,0,0,0,0,0,0,0.4,0.4,0.1,0.5,22,83,1,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04
2406,Thomas Strakosha,al ALB,GK,Lazio,it Serie A,24,38,38,3420,38.0,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2407,Gabriel Strefezza,br BRA,"DF,MF",SPAL,it Serie A,22,32,24,2110,23.4,1,2,3,1,0,0,9,1,2.6,2.6,1.7,4.4,72,62,121,0.04,0.09,0.13,0.04,0.13,0.11,0.07,0.19,0.11,0.19
2408,Tobias Strobl,de GER,"MF,DF",M'Gladbach,de Bundesliga,29,10,6,615,6.8,0,0,0,0,0,0,1,0,0.0,0.0,0.3,0.3,1,34,3,0.00,0.00,0.00,0.00,0.00,0.01,0.04,0.05,0.01,0.05
2409,Christian Strohdiek,de GER,DF,Paderborn 07,de Bundesliga,31,16,16,1363,15.1,1,2,3,1,0,0,3,0,1.0,1.0,2.1,3.1,5,45,2,0.07,0.13,0.20,0.07,0.20,0.07,0.14,0.21,0.07,0.21
2410,Kevin Strootman,nl NED,MF,Marseille,fr Ligue 1,29,25,15,1416,15.7,2,3,5,1,1,1,7,0,1.8,1.0,1.0,2.1,21,93,20,0.13,0.19,0.32,0.06,0.25,0.12,0.07,0.18,0.07,0.13
2411,Jens Stryger Larsen,dk DEN,DF,Udinese,it Serie A,28,33,32,2789,31.0,1,3,4,1,0,0,5,0,1.3,1.3,2.0,3.2,56,128,145,0.03,0.10,0.13,0.03,0.13,0.04,0.06,0.10,0.04,0.10
2412,Stefano Sturaro,it ITA,MF,Genoa,it Serie A,26,16,15,1252,13.9,1,2,3,1,0,0,7,0,1.8,1.8,1.4,3.2,16,36,33,0.07,0.14,0.22,0.07,0.22,0.13,0.10,0.23,0.13,0.23
2413,Damián Suárez,uy URU,DF,Getafe,es La Liga,31,30,30,2592,28.8,1,4,5,1,0,0,15,0,0.9,0.9,3.0,3.9,29,176,59,0.03,0.14,0.17,0.03,0.17,0.03,0.10,0.14,0.03,0.14
2414,Denis Suárez,es ESP,"MF,FW",Celta Vigo,es La Liga,25,26,20,1630,18.1,1,5,6,1,0,1,2,0,2.0,1.2,5.0,6.2,93,117,115,0.06,0.28,0.33,0.06,0.33,0.11,0.27,0.38,0.07,0.34
2415,Luis Suárez,uy URU,FW,Barcelona,es La Liga,32,28,22,1998,22.2,16,8,24,15,1,1,4,0,12.7,12.0,2.5,14.5,30,43,171,0.72,0.36,1.08,0.68,1.04,0.57,0.11,0.68,0.54,0.65
2416,Mathías Suárez,uy URU,DF,Montpellier,fr Ligue 1,23,1,1,60,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2417,Neven Subotić,rs SRB,DF,Union Berlin,de Bundesliga,30,23,23,1965,21.8,1,0,1,1,0,0,3,1,1.2,1.2,0.5,1.7,12,72,5,0.05,0.00,0.05,0.05,0.05,0.06,0.02,0.08,0.06,0.08
2418,Isaac Success,ng NGA,"FW,MF",Watford,eng Premier League,23,5,0,70,0.8,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.1,4,2,9,0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.14,0.07,0.14
2419,Marek Suchý,cz CZE,DF,Augsburg,de Bundesliga,31,7,4,397,4.4,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,1,5,0,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03
2420,Niklas Süle,de GER,DF,Bayern Munich,de Bundesliga,23,8,8,641,7.1,0,1,1,0,0,0,1,0,0.6,0.6,0.6,1.1,5,34,0,0.00,0.14,0.14,0.00,0.14,0.08,0.08,0.16,0.08,0.16
2421,Ki Sung-yueng,kr KOR,MF,Newcastle Utd,eng Premier League,30,3,1,137,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,6,3,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.05
2422,Ki Sung-yueng,kr KOR,MF,Mallorca,es La Liga,30,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2423,Stoppila Sunzu,zm ZAM,DF,Metz,fr Ligue 1,30,17,14,1352,15.0,0,0,0,0,0,0,2,1,0.6,0.6,0.0,0.6,2,9,0,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04
2424,Andrew Surman,eng ENG,MF,Bournemouth,eng Premier League,32,5,2,235,2.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.1,1,5,1,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.02,0.01,0.02
2425,Sam Surridge,eng ENG,"FW,MF",Bournemouth,eng Premier League,21,4,0,27,0.3,0,0,0,0,0,0,0,0,0.5,0.5,0.1,0.6,0,2,5,0.00,0.00,0.00,0.00,0.00,1.75,0.19,1.94,1.75,1.94
Rk,Player,Nation,Pos,Squad,Comp,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
2426,Suso,es ESP,"FW,MF",Milan,it Serie A,25,16,15,1359,15.1,1,2,3,1,0,0,2,0,1.1,1.1,4.5,5.6,49,96,148,0.07,0.13,0.20,0.07,0.20,0.07,0.30,0.37,0.07,0.37
2427,Suso,es ESP,"FW,MF",Sevilla,es La Liga,25,17,8,785,8.7,1,1,2,1,0,0,0,0,0.8,0.8,1.8,2.6,18,59,52,0.11,0.11,0.23,0.11,0.23,0.09,0.20,0.30,0.09,0.30
2428,Bosko Sutalo,hr CRO,DF,Atalanta,it Serie A,19,7,3,280,3.1,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.1,10,11,3,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.05,0.03,0.05
2429,Markus Suttner,at AUT,DF,Düsseldorf,de Bundesliga,32,21,16,1339,14.9,0,1,1,0,0,0,3,0,0.6,0.6,0.8,1.4,18,90,61,0.00,0.07,0.07,0.00,0.07,0.04,0.06,0.10,0.04,0.10
2430,Mattias Svanberg,se SWE,MF,Bologna,it Serie A,20,25,12,1051,11.7,1,2,3,1,0,0,2,0,1.6,1.6,1.3,2.9,26,35,43,0.09,0.17,0.26,0.09,0.26,0.14,0.11,0.25,0.14,0.25
2431,Issiaga Sylla,gn GUI,DF,Toulouse,fr Ligue 1,25,28,28,2520,28.0,0,2,2,0,0,0,2,0,1.2,1.2,2.0,3.2,74,100,93,0.00,0.07,0.07,0.00,0.07,0.04,0.07,0.11,0.04,0.11
2432,Moussa Sylla,fr FRA,FW,Monaco,fr Ligue 1,19,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.84,0.84,0.00,0.84
2433,Eddy Sylvestre,fr FRA,MF,Nice,fr Ligue 1,19,1,0,37,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2434,Ádám Szalai,hu HUN,FW,Mainz 05,de Bundesliga,31,27,12,1147,12.7,1,1,2,1,0,0,1,0,4.5,4.5,1.3,5.8,10,23,69,0.08,0.08,0.16,0.08,0.16,0.36,0.10,0.45,0.36,0.45
2435,Wojciech Szczęsny,pl POL,GK,Juventus,it Serie A,29,29,29,2591,28.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2436,Andrea Tabanelli,it ITA,MF,Lecce,it Serie A,29,13,11,964,10.7,1,0,1,1,0,0,4,0,1.1,1.1,0.2,1.2,24,28,54,0.09,0.00,0.09,0.09,0.09,0.10,0.02,0.12,0.10,0.12
2437,Tachi,es ESP,DF,Alavés,es La Liga,21,6,2,238,2.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2438,Panagiotis Tachtsidis,gr GRE,MF,Lecce,it Serie A,28,28,24,2003,22.3,0,2,2,0,0,0,7,1,0.8,0.8,2.0,2.8,40,144,18,0.00,0.09,0.09,0.00,0.09,0.04,0.09,0.13,0.04,0.13
2439,Jonathan Tah,de GER,DF,Leverkusen,de Bundesliga,23,25,22,2092,23.2,0,1,1,0,0,0,4,1,0.3,0.3,0.4,0.7,14,132,2,0.00,0.04,0.04,0.00,0.04,0.01,0.02,0.03,0.01,0.03
2440,Flavien Tait,fr FRA,"MF,FW",Rennes,fr Ligue 1,26,17,9,885,9.8,2,2,4,2,0,0,0,1,1.2,1.2,1.3,2.6,46,51,67,0.20,0.20,0.41,0.20,0.41,0.13,0.13,0.26,0.13,0.26
2441,Mahdi Talal,fr FRA,FW,Amiens,fr Ligue 1,21,2,0,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2442,Adrien Tameze,cm CMR,MF,Atalanta,it Serie A,25,7,2,211,2.3,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,2,14,3,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.00,0.06
2443,Adrien Tameze,cm CMR,MF,Nice,fr Ligue 1,25,8,6,519,5.8,1,0,1,1,0,0,1,0,0.8,0.8,0.4,1.2,11,20,24,0.17,0.00,0.17,0.17,0.17,0.13,0.08,0.21,0.13,0.21
2444,Japhet Tanganga,eng ENG,DF,Tottenham,eng Premier League,20,6,6,525,5.8,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.1,3,14,7,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02
2445,Adil Taoui,fr FRA,MF,Toulouse,fr Ligue 1,17,2,0,25,0.3,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,3,0.00,0.00,0.00,0.00,0.00,0.23,0.00,0.23,0.23,0.23
2446,Edmond Tapsoba,bf BFA,DF,Leverkusen,de Bundesliga,20,14,12,1058,11.8,0,0,0,0,0,0,2,0,0.3,0.3,0.1,0.3,4,37,0,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03
2447,Matt Targett,eng ENG,"DF,MF",Aston Villa,eng Premier League,23,28,27,2291,25.5,1,2,3,1,0,0,4,0,0.4,0.4,2.6,3.0,22,115,81,0.04,0.08,0.12,0.04,0.12,0.02,0.10,0.12,0.02,0.12
2448,Rodrigo Tarín,es ESP,DF,Leganés,es La Liga,23,14,12,951,10.6,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,5,10,0,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
2449,James Tarkowski,eng ENG,DF,Burnley,eng Premier League,26,38,38,3420,38.0,2,2,4,2,0,0,10,0,2.1,2.1,3.1,5.2,2,83,2,0.05,0.05,0.11,0.05,0.11,0.06,0.08,0.14,0.06,0.14
2450,Ciprian Tătărușanu,ro ROU,GK,Lyon,fr Ligue 1,33,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Rk,Player,Nation,Pos,Squad,Comp,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
2451,Júlio Tavares,cv CPV,FW,Dijon,fr Ligue 1,30,23,22,1997,22.2,5,2,7,4,1,1,0,0,7.1,6.4,2.4,8.7,13,42,134,0.23,0.09,0.32,0.18,0.27,0.32,0.11,0.43,0.29,0.39
2452,Charlie Taylor,eng ENG,DF,Burnley,eng Premier League,25,24,22,1945,21.6,0,1,1,0,0,0,3,0,0.0,0.0,0.9,1.0,61,54,46,0.00,0.05,0.05,0.00,0.05,0.00,0.04,0.04,0.00,0.04
2453,Neil Taylor,wls WAL,DF,Aston Villa,eng Premier League,30,14,11,1091,12.1,0,0,0,0,0,0,2,0,0.2,0.2,0.4,0.6,7,48,25,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.05,0.01,0.05
2454,Aurélien Tchouaméni,fr FRA,MF,Bordeaux,fr Ligue 1,19,15,13,1110,12.3,0,1,1,0,0,0,3,0,0.7,0.7,0.3,1.0,9,88,6,0.00,0.08,0.08,0.00,0.08,0.06,0.02,0.08,0.06,0.08
2455,Aurélien Tchouaméni,fr FRA,MF,Monaco,fr Ligue 1,19,3,0,65,0.7,0,0,0,0,0,0,3,0,0.2,0.2,0.3,0.5,0,0,0,0.00,0.00,0.00,0.00,0.00,0.23,0.42,0.65,0.23,0.65
2456,Georg Teigl,at AUT,"DF,MF",Augsburg,de Bundesliga,28,3,1,111,1.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,3,1,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.08,0.08,0.08
2457,Álvaro Tejero,es ESP,DF,Eibar,es La Liga,23,18,16,1447,16.1,0,0,0,0,0,0,4,0,0.2,0.2,1.0,1.2,27,71,45,0.00,0.00,0.00,0.00,0.00,0.01,0.06,0.07,0.01,0.07
2458,Bernard Tekpetey,gh GHA,"FW,MF",Düsseldorf,de Bundesliga,21,9,5,448,5.0,0,1,1,0,0,0,4,0,0.4,0.4,0.3,0.7,21,18,35,0.00,0.20,0.20,0.00,0.20,0.08,0.05,0.14,0.08,0.14
2459,Nathan Tella,eng ENG,FW,Southampton,eng Premier League,20,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,1,0.00,0.00,0.00,0.00,0.00,1.27,0.00,1.27,1.27,1.27
2460,Cristian Tello,es ESP,"MF,FW",Betis,es La Liga,27,27,5,787,8.7,2,0,2,2,0,0,1,0,1.9,1.9,0.3,2.2,32,35,83,0.23,0.00,0.23,0.23,0.23,0.22,0.03,0.25,0.22,0.25
2461,Lino Tempelmann,de GER,MF,Freiburg,de Bundesliga,20,1,1,33,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,0,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.08,0.08,0.08
2462,Łukasz Teodorczyk,pl POL,FW,Udinese,it Serie A,28,14,1,222,2.5,0,1,1,0,0,0,1,0,0.2,0.2,0.9,1.1,7,6,14,0.00,0.41,0.41,0.00,0.41,0.09,0.36,0.45,0.09,0.45
2463,Hidde ter Avest,nl NED,DF,Udinese,it Serie A,22,20,6,686,7.6,0,0,0,0,0,0,1,0,0.1,0.1,0.4,0.5,6,20,28,0.00,0.00,0.00,0.00,0.00,0.02,0.05,0.07,0.02,0.07
2464,Marc-André ter Stegen,de GER,GK,Barcelona,es La Liga,27,36,36,3240,36.0,0,2,2,0,0,0,1,0,0.0,0.0,0.7,0.7,0,1,0,0.00,0.06,0.06,0.00,0.06,0.00,0.02,0.02,0.00,0.02
2465,Simon Terodde,de GER,FW,Köln,de Bundesliga,31,23,7,813,9.0,3,1,4,3,0,0,4,0,6.1,6.1,1.0,7.2,9,9,45,0.33,0.11,0.44,0.33,0.44,0.68,0.11,0.79,0.68,0.79
2466,Pietro Terracciano,it ITA,GK,Fiorentina,it Serie A,29,7,7,624,6.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2467,Martin Terrier,fr FRA,"FW,MF",Lyon,fr Ligue 1,22,23,13,1198,13.3,1,2,3,1,0,0,0,0,1.6,1.6,1.7,3.2,33,39,61,0.08,0.15,0.23,0.08,0.23,0.12,0.12,0.24,0.12,0.24
2468,Aleksa Terzić,rs SRB,MF,Fiorentina,it Serie A,19,2,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2469,Kenny Tete,nl NED,DF,Lyon,fr Ligue 1,23,18,9,1072,11.9,0,1,1,0,0,0,1,0,0.7,0.7,1.5,2.2,38,67,88,0.00,0.08,0.08,0.00,0.08,0.06,0.13,0.19,0.06,0.19
2470,Alexander Tettey,no NOR,"MF,DF",Norwich City,eng Premier League,33,30,28,2338,26.0,1,1,2,1,0,0,5,0,0.8,0.8,0.5,1.4,19,54,12,0.04,0.04,0.08,0.04,0.08,0.03,0.02,0.05,0.03,0.05
2471,Florian Thauvin,fr FRA,FW,Marseille,fr Ligue 1,26,2,0,22,0.2,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,1,1,4,0.00,0.00,0.00,0.00,0.00,1.25,0.00,1.25,1.25,1.25
2472,Demba Thiam,sn SEN,GK,SPAL,it Serie A,21,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2473,Malick Thiaw,de GER,DF,Schalke 04,de Bundesliga,17,4,0,76,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,3,0,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03
2474,Niclas Thiede,de GER,GK,Freiburg,de Bundesliga,20,1,0,69,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2475,Jan Thielmann,de GER,"FW,MF",Köln,de Bundesliga,17,12,7,554,6.2,0,1,1,0,0,0,2,0,0.3,0.3,0.1,0.5,9,16,37,0.00,0.16,0.16,0.00,0.16,0.05,0.02,0.07,0.05,0.07
Rk,Player,Nation,Pos,Squad,Comp,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
2476,Sada Thioub,sn SEN,"MF,FW",Angers,fr Ligue 1,24,23,15,1508,16.8,1,2,3,1,0,0,3,0,1.0,1.0,2.3,3.3,84,76,170,0.06,0.12,0.18,0.06,0.18,0.06,0.14,0.20,0.06,0.20
2477,Jordan Thomas,eng ENG,FW,Norwich City,eng Premier League,18,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2478,Luke Thomas,eng ENG,"MF,DF",Leicester City,eng Premier League,18,3,3,267,3.0,0,1,1,0,0,0,0,0,0.0,0.0,0.6,0.6,6,13,16,0.00,0.34,0.34,0.00,0.34,0.00,0.21,0.21,0.00,0.21
2479,Romain Thomas,fr FRA,DF,Angers,fr Ligue 1,31,27,27,2340,26.0,1,2,3,1,0,0,4,0,0.7,0.7,0.3,1.0,2,41,1,0.04,0.08,0.12,0.04,0.12,0.03,0.01,0.04,0.03,0.04
2480,Adrien Thomasson,fr FRA,"MF,FW",Strasbourg,fr Ligue 1,25,25,24,2072,23.0,8,1,9,8,0,0,4,0,5.6,5.6,2.9,8.5,52,95,149,0.35,0.04,0.39,0.35,0.39,0.24,0.12,0.37,0.24,0.37
2481,Erik Thommy,de GER,"MF,FW",Düsseldorf,de Bundesliga,24,34,25,2259,25.1,6,4,10,6,0,0,3,0,4.6,4.6,4.9,9.5,108,90,177,0.24,0.16,0.40,0.24,0.40,0.18,0.20,0.38,0.18,0.38
2482,Max Thompson,eng ENG,FW,Burnley,eng Premier League,17,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2483,Morten Thorsby,no NOR,"MF,DF",Sampdoria,it Serie A,23,24,21,1865,20.7,1,1,2,1,0,0,9,1,1.9,1.9,1.0,2.9,16,74,55,0.05,0.05,0.10,0.05,0.10,0.09,0.05,0.14,0.09,0.14
2484,Khéphren Thuram,fr FRA,MF,Nice,fr Ligue 1,18,14,7,590,6.6,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,3,24,4,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03
2485,Marcus Thuram,fr FRA,FW,M'Gladbach,de Bundesliga,21,31,28,2202,24.5,10,8,18,10,0,0,3,0,10.3,10.3,7.5,17.7,96,52,217,0.41,0.33,0.74,0.41,0.74,0.42,0.31,0.72,0.42,0.72
2486,Youri Tielemans,be BEL,MF,Leicester City,eng Premier League,22,37,32,2828,31.4,3,6,9,3,0,0,2,0,2.7,2.7,4.5,7.2,46,215,123,0.10,0.19,0.29,0.10,0.29,0.09,0.14,0.23,0.09,0.23
2487,Kieran Tierney,sct SCO,"DF,MF",Arsenal,eng Premier League,22,15,12,989,11.0,1,1,2,1,0,0,2,0,0.2,0.2,1.0,1.2,26,34,67,0.09,0.09,0.18,0.09,0.18,0.02,0.09,0.11,0.02,0.11
2488,Cheick Timite,ci CIV,"MF,FW",Amiens,fr Ligue 1,21,3,2,115,1.3,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,4,3,5,0.00,0.00,0.00,0.00,0.00,0.11,0.08,0.18,0.11,0.18
2489,David Timor,es ESP,"MF,DF",Getafe,es La Liga,29,22,10,943,10.5,3,0,3,3,0,0,4,0,0.6,0.6,0.2,0.8,4,49,5,0.29,0.00,0.29,0.29,0.29,0.06,0.02,0.08,0.06,0.08
2490,Marcel Tisserand,cd COD,DF,Wolfsburg,de Bundesliga,26,15,14,1204,13.4,1,1,2,1,0,0,8,1,0.8,0.8,0.5,1.3,19,74,0,0.07,0.07,0.15,0.07,0.15,0.06,0.04,0.09,0.06,0.09
2491,Jean-Clair Todibo,fr FRA,DF,Barcelona,es La Liga,19,2,1,77,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2492,Jean-Clair Todibo,fr FRA,DF,Schalke 04,de Bundesliga,19,8,4,365,4.1,0,0,0,0,0,0,2,0,0.3,0.3,0.0,0.3,6,18,2,0.00,0.00,0.00,0.00,0.00,0.07,0.01,0.07,0.07,0.07
2493,Karl Toko Ekambi,cm CMR,FW,Villarreal,es La Liga,26,18,11,993,11.0,6,2,8,6,0,0,0,0,8.0,8.0,1.5,9.6,29,10,92,0.54,0.18,0.73,0.54,0.73,0.73,0.14,0.87,0.73,0.87
2494,Karl Toko Ekambi,cm CMR,"FW,MF",Lyon,fr Ligue 1,26,8,5,538,6.0,2,1,3,2,0,0,2,0,2.2,2.2,1.2,3.4,25,15,58,0.33,0.17,0.50,0.33,0.50,0.37,0.20,0.57,0.37,0.57
2495,Corentin Tolisso,fr FRA,MF,Bayern Munich,de Bundesliga,24,13,7,638,7.1,1,2,3,1,0,0,0,0,1.3,1.3,1.6,2.9,13,87,41,0.14,0.28,0.42,0.14,0.42,0.18,0.23,0.41,0.18,0.41
2496,Jeremy Toljan,de GER,DF,Sassuolo,it Serie A,24,29,25,2186,24.3,1,2,3,1,0,0,8,0,0.6,0.6,2.3,2.9,84,111,130,0.04,0.08,0.12,0.04,0.12,0.03,0.09,0.12,0.03,0.12
2497,Rafael Tolói,it ITA,DF,Atalanta,it Serie A,28,33,29,2608,29.0,2,6,8,2,0,0,11,0,3.1,3.1,2.3,5.4,36,166,38,0.07,0.21,0.28,0.07,0.28,0.11,0.08,0.19,0.11,0.19
2498,Raúl de Tomás,es ESP,FW,Espanyol,es La Liga,24,14,11,1075,11.9,4,0,4,3,1,1,5,0,5.0,4.2,0.6,4.8,15,26,71,0.33,0.00,0.33,0.25,0.25,0.42,0.05,0.47,0.35,0.40
2499,Takehiro Tomiyasu,jp JPN,DF,Bologna,it Serie A,20,29,29,2528,28.1,1,3,4,1,0,0,8,0,1.1,1.1,2.1,3.2,73,177,64,0.04,0.11,0.14,0.04,0.14,0.04,0.07,0.11,0.04,0.11
