Rk,Player,Nation,Pos,Squad,Comp,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
2215,Sergio Rico,es ESP,GK,Paris S-G,fr Ligue 1,26,9.0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,100.0
2216,Jaïro Riedewald,nl NED,MF,Crystal Palace,eng Premier League,23,20.2,4,0,0,21,6,0,2,29,15,0,0,0,98,12,9,57.1
2217,Emiliano Rigoni,ar ARG,MF,Elche,es La Liga,27,12.7,5,0,0,21,7,7,66,6,7,0,0,0,50,5,13,27.8
2218,Tomás Rincón,ve VEN,MF,Torino,it Serie A,32,31.6,10,1,1,72,44,0,21,31,38,0,0,0,175,48,36,57.1
2219,Luis Rioja,es ESP,"MF,FW",Alavés,es La Liga,26,23.2,4,0,0,19,28,7,90,20,14,1,0,0,107,18,23,43.9
2220,Renaud Ripart,fr FRA,"MF,FW",Nîmes,fr Ligue 1,27,33.9,3,0,0,29,63,5,62,36,30,0,0,0,164,72,77,48.3
2221,Andrea Rispoli,it ITA,DF,Crotone,it Serie A,31,7.2,4,0,0,8,4,1,30,5,3,0,0,0,22,4,7,36.4
2222,Mihailo Ristić,rs SRB,DF,Montpellier,fr Ligue 1,24,24.8,4,0,0,28,18,0,94,26,22,0,1,0,144,24,28,46.2
2223,Matt Ritchie,sct SCO,"DF,MF",Newcastle Utd,eng Premier League,30,15.0,2,0,0,12,19,1,105,12,3,1,0,1,63,12,17,41.4
2224,Maxence Rivera,fr FRA,"MF,FW",Saint-Étienne,fr Ligue 1,18,2.7,0,0,0,2,2,0,10,1,10,0,0,0,18,1,5,16.7
2225,Emmanuel Rivière,fr FRA,FW,Crotone,it Serie A,30,7.1,2,0,0,10,18,1,1,1,1,0,0,0,18,14,21,40.0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
2226,Rober,es ESP,"DF,MF",Levante,es La Liga,25,15.8,3,1,0,19,6,1,1,35,7,0,0,0,94,15,35,30.0
2227,Roberto,es ESP,GK,Valladolid,es La Liga,34,13.0,0,1,0,0,0,0,0,0,0,0,0,0,13,1,0,100.0
2228,Sergi Roberto,es ESP,"DF,FW",Barcelona,es La Liga,28,10.5,1,0,0,7,10,2,13,10,6,0,0,0,62,10,8,55.6
2229,Tyler Roberts,wls WAL,"MF,FW",Leeds United,eng Premier League,21,14.9,3,0,0,23,32,8,12,9,13,0,0,0,57,19,23,45.2
2230,Andrew Robertson,sct SCO,DF,Liverpool,eng Premier League,26,37.6,2,0,0,23,10,8,294,21,34,0,1,0,229,29,26,52.7
2231,Antonee Robinson,us USA,DF,Fulham,eng Premier League,22,24.0,4,1,0,20,8,1,101,37,28,0,0,0,135,36,18,66.7
2232,Callum Robinson,ie IRL,"FW,MF",West Brom,eng Premier League,25,17.3,0,0,0,3,19,8,40,7,5,2,0,0,77,18,45,28.6
2233,Jack Robinson,eng ENG,DF,Sheffield Utd,eng Premier League,26,9.7,3,0,0,10,6,0,6,9,6,1,1,0,53,32,29,52.5
2234,Joel Robles,es ESP,GK,Betis,es La Liga,30,18.0,2,0,0,1,1,0,0,0,0,0,1,0,30,2,0,100.0
2235,Hal Robson-Kanu,wls WAL,FW,West Brom,eng Premier League,31,6.2,2,0,0,15,10,4,1,2,1,0,0,0,17,11,27,28.9
2236,Marc Roca,es ESP,MF,Bayern Munich,de Bundesliga,23,2.0,1,0,0,6,2,0,1,2,2,0,0,0,9,1,3,25.0
2237,Christopher Rocchia,fr FRA,"DF,FW",Marseille,fr Ligue 1,22,0.2,0,0,0,2,1,0,0,0,0,0,0,0,2,1,0,100.0
2238,Rubén Rochina,es ESP,MF,Levante,es La Liga,29,15.6,5,0,0,39,31,0,57,22,28,0,0,0,129,16,12,57.1
2239,Marek Rodák,sk SVK,GK,Fulham,eng Premier League,23,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0
2240,Sebastian Rode,de GER,MF,Eint Frankfurt,de Bundesliga,29,18.1,10,0,0,30,19,0,14,47,25,0,0,0,101,20,16,55.6
2241,Joe Rodon,wls WAL,DF,Tottenham,eng Premier League,22,8.1,0,0,0,2,8,1,0,21,9,0,0,0,36,21,13,61.8
2242,Rodri,es ESP,MF,Manchester City,eng Premier League,24,30.5,6,0,0,44,30,2,14,36,40,0,0,0,285,79,31,71.8
2243,Rodrigo,es ESP,"MF,FW",Leeds United,eng Premier League,29,14.3,3,0,0,19,9,3,22,5,7,0,1,0,64,23,33,41.1
2244,Rodrigo,es ESP,"FW,MF",Betis,es La Liga,20,6.0,0,0,0,1,16,2,12,2,3,0,0,0,41,2,7,22.2
2245,Kévin Rodrigues,pt POR,"DF,MF",Eibar,es La Liga,26,12.2,1,0,0,9,16,1,65,20,8,0,0,0,66,13,30,30.2
2246,Ángel Rodríguez,es ESP,"FW,MF",Getafe,es La Liga,33,15.3,4,0,0,27,22,12,17,2,4,1,0,0,35,22,53,29.3
2247,Óscar Rodríguez Arnaiz,es ESP,"MF,FW",Sevilla,es La Liga,22,5.7,1,0,0,13,11,0,38,10,9,0,0,0,40,7,7,50.0
2248,Guido Rodríguez,ar ARG,MF,Betis,es La Liga,26,31.8,10,0,0,59,47,0,2,68,56,0,1,0,229,56,47,54.4
2249,James Rodríguez,co COL,"FW,MF",Everton,eng Premier League,29,19.6,4,0,0,17,40,6,88,15,17,1,0,0,123,6,8,42.9
2250,Jay Rodriguez,eng ENG,FW,Burnley,eng Premier League,31,14.1,3,0,0,31,18,14,4,2,16,0,0,0,56,42,73,36.5
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
2251,Miguel Rodríguez,es ESP,"FW,DF",Celta Vigo,es La Liga,17,0.3,2,0,0,2,1,0,2,0,1,0,0,0,3,0,1,0.0
2252,Ricardo Rodríguez,ch SUI,DF,Torino,it Serie A,27,13.8,1,0,0,13,6,0,20,20,14,0,0,0,53,16,12,57.1
2253,Víctor Rodríguez,es ESP,MF,Elche,es La Liga,31,4.7,1,0,0,8,8,0,4,5,3,0,0,0,21,4,5,44.4
2254,Rodrygo,br BRA,FW,Real Madrid,es La Liga,19,10.9,0,0,0,15,23,1,24,7,6,0,0,0,40,5,14,26.3
2255,Marko Rog,hr CRO,MF,Cagliari,it Serie A,25,12.9,2,0,0,34,23,0,6,19,24,0,0,0,95,5,13,27.8
2256,Rogério,br BRA,DF,Sassuolo,it Serie A,22,20.9,4,0,0,28,25,1,75,31,13,0,0,0,93,13,16,44.8
2257,Luis Rojas,cl CHI,"MF,FW",Crotone,it Serie A,18,1.2,1,0,0,2,0,0,0,1,0,0,0,0,8,1,1,50.0
2258,Alessio Romagnoli,it ITA,DF,Milan,it Serie A,25,21.2,7,0,0,19,11,0,1,24,7,0,1,0,85,55,26,67.9
2259,Cristian Romero,ar ARG,DF,Atalanta,it Serie A,22,28.3,10,0,0,70,32,0,0,96,32,1,0,0,237,112,50,69.1
2260,Oriol Romeu,es ESP,MF,Southampton,eng Premier League,28,19.6,6,0,0,30,23,0,9,30,35,0,0,0,161,31,28,52.5
2261,Cristiano Ronaldo,pt POR,FW,Juventus,it Serie A,35,31.1,3,0,0,17,43,31,64,5,3,1,0,0,71,21,23,47.7
2262,Facundo Roncaglia,ar ARG,DF,Osasuna,es La Liga,33,13.7,3,1,1,15,6,0,21,25,14,0,1,0,95,31,19,62.0
2263,Valentin Rongier,fr FRA,MF,Marseille,fr Ligue 1,25,21.0,8,0,0,45,24,1,3,28,59,0,0,0,143,25,22,53.2
2264,Marten de Roon,nl NED,MF,Atalanta,it Serie A,29,33.6,8,1,0,65,23,0,16,69,48,0,0,0,258,65,44,59.6
2265,Jérôme Roussillon,fr FRA,DF,Wolfsburg,de Bundesliga,27,13.7,0,0,0,10,15,0,49,19,12,0,0,0,57,10,16,38.5
2266,Nolan Roux,fr FRA,FW,Nîmes,fr Ligue 1,32,7.2,2,0,0,11,16,3,8,5,3,0,0,0,21,11,26,29.7
2267,Nicolò Rovella,it ITA,MF,Genoa,it Serie A,18,13.2,4,0,0,19,23,0,29,20,16,0,1,0,93,7,13,35.0
2268,Amir Rrahmani,xk KVX,DF,Napoli,it Serie A,26,12.2,2,0,0,11,8,0,1,8,8,2,0,0,54,24,21,53.3
2269,Rubén,es ESP,GK,Osasuna,es La Liga,36,2.1,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,
2270,Waldo Rubio,es ESP,"FW,MF",Valladolid,es La Liga,24,4.2,1,0,0,8,2,1,9,3,4,0,0,0,30,0,10,0.0
2271,John Ruddy,eng ENG,GK,Wolves,eng Premier League,33,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0
2272,Antonio Rüdiger,de GER,DF,Chelsea,eng Premier League,27,19.0,0,0,0,16,11,1,3,18,23,0,0,1,119,42,20,67.7
2273,Sebastian Rudy,de GER,"MF,FW",Hoffenheim,de Bundesliga,30,18.6,4,0,0,29,14,0,93,13,26,0,0,0,101,10,17,37.0
2274,Sebastian Rudy,de GER,DF,Schalke 04,de Bundesliga,30,2.0,0,0,0,1,1,0,9,1,2,0,0,0,12,3,1,75.0
2275,Kevin Rüegg,ch SUI,"DF,MF",Hellas Verona,it Serie A,21,2.3,0,0,0,2,1,1,3,2,0,1,0,0,9,1,4,20.0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
2276,Daniele Rugani,it ITA,DF,Cagliari,it Serie A,26,11.1,2,0,0,15,4,0,5,15,11,0,0,0,49,33,16,67.3
2277,Daniele Rugani,it ITA,DF,Rennes,fr Ligue 1,26,1.0,1,0,0,2,2,0,0,1,0,0,0,0,4,5,3,62.5
2278,Matteo Ruggeri,it ITA,DF,Atalanta,it Serie A,18,2.3,0,0,0,3,0,0,8,4,0,0,0,0,11,3,2,60.0
2279,Mário Rui,pt POR,DF,Napoli,it Serie A,29,18.5,4,0,0,17,41,3,83,28,13,0,0,0,106,9,13,40.9
2280,Aitor Ruibal,es ESP,"FW,MF",Betis,es La Liga,24,17.7,2,0,0,37,17,5,18,11,18,0,0,0,91,14,15,48.3
2281,Isma Ruiz,es ESP,MF,Granada,es La Liga,19,0.7,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,33.3
2282,Kays Ruiz,ma MAR,"FW,MF",Paris S-G,fr Ligue 1,17,2.1,1,0,0,4,5,0,1,3,1,0,0,0,8,1,2,33.3
2283,Fabián Ruiz Peña,es ESP,MF,Napoli,it Serie A,24,28.5,1,0,0,11,26,1,23,36,31,0,1,0,186,15,7,68.2
2284,Víctor Ruiz,es ESP,DF,Betis,es La Liga,31,24.0,9,0,0,23,5,3,0,44,7,0,0,2,130,65,41,61.3
2285,Gerónimo Rulli,ar ARG,GK,Villarreal,es La Liga,28,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
2286,Georginio Rutter,fr FRA,"FW,MF",Rennes,fr Ligue 1,18,0.5,0,0,0,4,2,2,0,0,2,0,0,0,4,2,1,66.7
2287,Georginio Rutter,fr FRA,FW,Hoffenheim,de Bundesliga,18,2.7,0,0,0,3,8,2,3,0,4,0,0,0,7,10,11,47.6
2288,Mathew Ryan,au AUS,GK,Arsenal,eng Premier League,28,3.0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,50.0
2289,Mathew Ryan,au AUS,GK,Brighton,eng Premier League,28,11.0,1,0,0,1,0,0,0,0,0,0,1,0,5,1,0,100.0
2290,Julian Ryerson,no NOR,"DF,MF",Union Berlin,de Bundesliga,22,11.9,2,0,0,10,12,1,26,11,15,0,0,0,64,12,28,30.0
2291,Frederik Rønnow,dk DEN,GK,Schalke 04,de Bundesliga,27,10.5,0,0,0,0,1,0,0,1,0,0,0,1,14,3,0,100.0
2292,João Victor Santos Sá,br BRA,FW,Wolfsburg,de Bundesliga,26,5.2,0,0,0,8,6,4,6,8,6,0,0,0,37,5,14,26.3
2293,Roli Pereira de Sa,fr FRA,"FW,MF",Nantes,fr Ligue 1,23,0.6,0,0,0,1,1,0,0,0,3,0,0,0,6,1,1,50.0
2294,Idriss Saadi,dz ALG,"MF,FW",Strasbourg,fr Ligue 1,28,1.4,0,0,0,1,0,0,4,0,0,0,0,0,2,2,7,22.2
2295,Youssouf Sabaly,sn SEN,DF,Bordeaux,fr Ligue 1,27,32.3,4,0,0,32,43,2,50,49,33,0,1,0,169,25,25,50.0
2296,Mathys Saban,fr FRA,FW,Saint-Étienne,fr Ligue 1,18,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2297,Marcel Sabitzer,at AUT,MF,RB Leipzig,de Bundesliga,26,22.5,8,0,0,21,36,7,27,35,21,0,0,0,147,14,17,45.2
2298,Alexis Saelemaekers,be BEL,FW,Milan,it Serie A,21,22.4,7,1,1,29,34,6,47,25,26,1,0,0,113,7,16,30.4
2299,Modibo Sagnan,fr FRA,DF,Real Sociedad,es La Liga,21,6.9,3,0,0,13,4,0,1,6,7,0,0,0,33,12,11,52.2
2300,Allan Saint-Maximin,fr FRA,"FW,MF",Newcastle Utd,eng Premier League,23,17.3,0,0,0,10,45,5,21,4,9,0,1,0,75,6,9,40.0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
2301,Borja Sainz,es ESP,"MF,FW",Alavés,es La Liga,19,5.0,1,0,0,13,7,3,11,6,3,0,0,0,33,2,8,20.0
2302,Romain Saïss,ma MAR,DF,Wolves,eng Premier League,30,26.7,2,0,0,29,11,1,17,52,24,0,2,0,142,71,59,54.6
2303,Bukayo Saka,eng ENG,"FW,MF",Arsenal,eng Premier League,18,28.4,1,0,0,28,64,15,148,25,16,1,0,1,115,13,42,23.6
2304,Hiroki Sakai,jp JPN,DF,Marseille,fr Ligue 1,30,26.5,6,1,0,42,16,2,30,54,48,0,0,0,114,42,38,52.5
2305,Moïse Sakava,cm CMR,MF,Reims,fr Ligue 1,19,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
2306,Mamadou Sakho,fr FRA,DF,Crystal Palace,eng Premier League,30,3.1,0,0,0,2,1,0,0,3,2,0,1,0,14,5,6,45.5
2307,Jacopo Sala,it ITA,DF,Spezia,it Serie A,28,4.2,1,0,0,7,4,0,14,5,9,0,0,0,23,4,3,57.1
2308,Mohamed Salah,eg EGY,FW,Liverpool,eng Premier League,28,34.2,0,0,0,22,22,13,29,1,9,2,0,0,93,18,42,30.0
2309,Eddie Salcedo,it ITA,"MF,FW",Hellas Verona,it Serie A,18,8.4,3,0,0,14,15,3,18,6,2,1,0,0,34,36,57,38.7
2310,William Saliba,fr FRA,DF,Nice,fr Ligue 1,19,20.0,2,0,0,16,10,0,0,26,9,0,1,0,151,36,22,62.1
2311,Romain Salin,fr FRA,GK,Rennes,fr Ligue 1,36,15.0,2,0,0,0,2,0,0,1,0,0,0,0,32,0,3,0.0
2312,Mohammed Salisu,gh GHA,DF,Southampton,eng Premier League,21,9.4,1,0,0,10,4,0,1,17,21,0,0,0,49,21,20,51.2
2313,Roland Sallai,hu HUN,"MF,FW",Freiburg,de Bundesliga,23,18.5,5,0,0,49,56,12,46,11,14,2,0,0,60,36,53,40.4
2314,Salvi,es ESP,"MF,FW",Cádiz,es La Liga,29,21.5,5,0,0,16,29,7,141,20,10,0,1,0,98,19,33,36.5
2315,Lazar Samardzic,rs SRB,MF,RB Leipzig,de Bundesliga,18,2.2,0,0,0,6,3,0,0,2,7,0,0,0,15,1,1,50.0
2316,Diadie Samassékou,ml MLI,MF,Hoffenheim,de Bundesliga,24,28.5,3,0,0,42,45,0,7,78,41,0,0,0,202,46,57,44.7
2317,Mama Samba Baldé,gw GNB,FW,Dijon,fr Ligue 1,24,24.0,4,0,0,38,40,16,7,4,9,1,0,0,75,58,117,33.1
2318,Junior Sambia,fr FRA,"DF,MF",Montpellier,fr Ligue 1,23,27.2,2,0,0,23,44,3,92,39,29,1,0,0,139,41,35,53.9
2319,Frédéric Sammaritano,fr FRA,"FW,MF",Dijon,fr Ligue 1,34,12.6,4,1,0,13,22,0,78,9,10,0,0,0,49,2,15,11.8
2320,Fede San Emeterio,es ESP,MF,Valladolid,es La Liga,23,16.2,7,0,0,39,17,0,2,28,14,0,1,0,75,26,39,40.0
2321,Antonio Sanabria,py PAR,FW,Torino,it Serie A,24,10.9,2,0,0,17,12,3,2,5,3,0,0,0,24,29,38,43.3
2322,Antonio Sanabria,py PAR,FW,Betis,es La Liga,24,10.4,2,0,0,17,11,3,4,3,5,0,0,0,34,43,37,53.8
2323,Oihan Sancet,es ESP,"FW,MF",Athletic Club,es La Liga,20,11.5,2,0,0,19,17,4,3,5,2,0,0,0,47,18,13,58.1
2324,Renato Sanches,pt POR,MF,Lille,fr Ligue 1,22,14.1,4,0,0,27,27,2,46,13,7,0,0,0,111,8,20,28.6
2325,Alexis Sánchez,cl CHI,FW,Inter,it Serie A,31,12.7,0,0,0,19,33,10,28,7,8,0,0,0,53,9,10,47.4
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
2326,Davinson Sánchez,co COL,DF,Tottenham,eng Premier League,24,16.5,1,0,0,22,8,0,0,14,20,0,3,1,74,49,32,60.5
2327,Germán Sánchez,es ESP,DF,Granada,es La Liga,33,29.3,11,1,0,30,30,4,1,38,11,0,0,0,103,83,78,51.6
2328,Javi Sánchez,es ESP,DF,Valladolid,es La Liga,23,10.2,3,0,0,6,2,0,1,15,10,0,0,0,42,13,20,39.4
2329,Manuel Sánchez,es ESP,DF,Osasuna,es La Liga,19,10.8,4,0,0,16,8,0,28,8,15,0,0,0,54,3,13,18.8
2330,Manuel Sánchez,es ESP,DF,Atlético Madrid,es La Liga,19,0.5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
2331,Juan Sánchez Miño,ar ARG,"DF,MF",Elche,es La Liga,30,5.5,2,0,0,11,6,0,7,4,5,0,0,0,23,3,5,37.5
2332,Robert Sánchez,es ESP,GK,Brighton,eng Premier League,22,27.0,2,0,0,2,5,0,0,1,0,0,1,0,40,10,2,83.3
2333,Jadon Sancho,eng ENG,"FW,MF",Dortmund,de Bundesliga,20,22.9,0,0,0,1,22,9,105,16,11,0,0,0,115,2,6,25.0
2334,Alex Sandro,br BRA,DF,Juventus,it Serie A,29,20.6,2,0,0,26,28,0,60,31,23,0,0,1,123,38,23,62.3
2335,Leroy Sané,de GER,"FW,MF",Bayern Munich,de Bundesliga,24,20.1,2,0,0,14,21,6,75,9,10,1,0,0,121,8,15,34.8
2336,Salif Sané,sn SEN,DF,Schalke 04,de Bundesliga,29,11.9,5,0,0,15,14,1,1,25,9,0,1,0,61,66,19,77.6
2337,Oier Sanjurjo,es ESP,MF,Osasuna,es La Liga,34,23.2,10,0,0,58,40,4,13,29,16,0,2,0,174,61,65,48.4
2338,Mohamed Sankoh,nl NED,MF,Stuttgart,de Bundesliga,16,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0
2339,Siriki Sanogo,ci CIV,MF,Benevento,it Serie A,18,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2340,Morgan Sanson,fr FRA,MF,Aston Villa,eng Premier League,25,3.3,3,0,0,6,8,2,16,4,4,0,0,0,19,5,3,62.5
2341,Morgan Sanson,fr FRA,MF,Marseille,fr Ligue 1,25,9.2,2,0,0,18,10,0,19,9,12,0,0,0,56,6,14,30.0
2342,Nicola Sansone,it ITA,"FW,MF",Bologna,it Serie A,28,13.0,2,0,0,23,40,3,49,9,11,0,0,0,68,5,24,17.2
2343,Baptiste Santamaria,fr FRA,MF,Angers,fr Ligue 1,25,3.0,1,0,0,7,5,1,1,7,6,0,0,0,25,6,5,54.5
2344,Baptiste Santamaria,fr FRA,MF,Freiburg,de Bundesliga,25,24.5,5,0,0,32,26,1,35,52,38,0,0,1,172,56,38,59.6
2345,Federico Santander,py PAR,FW,Bologna,it Serie A,29,0.4,0,0,0,2,2,0,0,0,0,0,0,0,1,4,3,57.1
2346,Davide Santon,it ITA,DF,Roma,it Serie A,29,6.5,3,0,0,11,3,1,16,4,3,0,0,0,27,3,2,60.0
2347,Samir Santos,br BRA,DF,Udinese,it Serie A,25,24.6,6,0,0,39,36,3,18,58,23,0,0,0,97,49,32,60.5
2348,Riccardo Saponara,it ITA,MF,Fiorentina,it Serie A,28,0.6,0,0,0,1,1,0,0,1,1,0,0,0,4,0,2,0.0
2349,Riccardo Saponara,it ITA,"FW,MF",Spezia,it Serie A,28,4.3,2,1,1,4,14,2,4,1,1,0,0,0,31,8,6,57.1
2350,Ivan Šaponjić,rs SRB,FW,Cádiz,es La Liga,22,4.3,2,0,0,14,16,4,1,1,0,0,0,0,10,30,24,55.6
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
2351,Pablo Sarabia,es ESP,"FW,MF",Paris S-G,fr Ligue 1,28,14.7,2,0,0,6,16,7,51,5,11,0,0,0,54,4,11,26.7
2352,Josh Sargent,us USA,"FW,MF",Werder Bremen,de Bundesliga,20,27.8,7,0,0,33,41,6,13,17,19,0,0,1,94,62,82,43.1
2353,Bouna Sarr,sn SEN,DF,Marseille,fr Ligue 1,28,0.8,0,0,0,3,2,0,2,1,1,0,0,0,6,1,3,25.0
2354,Bouna Sarr,sn SEN,DF,Bayern Munich,de Bundesliga,28,5.0,1,0,0,11,7,0,12,10,8,0,0,0,28,8,5,61.5
2355,Sidy Sarr,sn SEN,MF,Nîmes,fr Ligue 1,24,5.1,1,0,0,9,5,1,0,7,6,0,0,0,31,20,11,64.5
2356,Marco Sau,it ITA,"MF,FW",Benevento,it Serie A,32,8.7,1,1,0,8,19,1,40,5,2,1,0,0,37,1,16,5.9
2357,Téji Savanier,fr FRA,MF,Montpellier,fr Ligue 1,28,24.1,6,1,0,58,65,1,163,38,33,1,2,0,196,18,21,46.2
2358,Stefan Savić,me MNE,DF,Atlético Madrid,es La Liga,29,32.8,14,0,0,28,16,3,3,42,25,0,1,0,156,89,45,66.4
2359,Romaine Sawyers,kn SKN,MF,West Brom,eng Premier League,28,16.5,2,0,0,18,14,0,3,18,18,0,0,1,127,13,5,72.2
2360,Gianluca Scamacca,it ITA,FW,Genoa,it Serie A,21,15.0,1,0,0,32,17,10,10,9,10,0,0,1,54,41,39,51.3
2361,Dane Scarlett,eng ENG,FW,Tottenham,eng Premier League,16,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2362,Fabian Schär,ch SUI,DF,Newcastle Utd,eng Premier League,28,13.8,4,1,0,22,15,1,6,27,4,0,0,0,87,16,24,40.0
2363,Aurélien Scheidler,fr FRA,FW,Dijon,fr Ligue 1,22,3.8,1,0,0,6,4,6,2,1,0,0,0,0,7,9,23,28.1
2364,Nicolás Schiappacasse,uy URU,MF,Sassuolo,it Serie A,21,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
2365,Pasquale Schiattarella,it ITA,MF,Benevento,it Serie A,33,25.0,13,1,0,36,54,1,6,32,22,0,0,0,172,12,8,60.0
2366,Patrik Schick,cz CZE,FW,Leverkusen,de Bundesliga,24,20.7,4,0,0,29,22,6,0,3,2,1,0,0,33,68,75,47.6
2367,Sven Schipplock,de GER,"FW,MF",Arminia,de Bundesliga,31,8.3,4,0,0,38,29,3,10,6,8,0,0,0,41,19,27,41.3
2368,Xaver Schlager,at AUT,MF,Wolfsburg,de Bundesliga,22,29.2,7,0,0,45,33,1,9,54,40,1,0,0,247,38,47,44.7
2369,Keven Schlotterbeck,de GER,DF,Freiburg,de Bundesliga,23,18.4,3,0,0,22,27,0,1,36,10,0,0,1,86,50,35,58.8
2370,Nico Schlotterbeck,de GER,DF,Union Berlin,de Bundesliga,20,14.3,4,1,1,23,25,0,9,31,19,0,1,1,100,43,31,58.1
2371,Jeffrey Schlupp,gh GHA,MF,Crystal Palace,eng Premier League,27,15.9,3,0,0,25,17,0,30,22,16,0,0,0,65,30,45,40.0
2372,Kasper Schmeichel,dk DEN,GK,Leicester City,eng Premier League,33,38.0,0,0,0,0,4,0,0,0,0,0,0,1,23,10,0,100.0
2373,Jonathan Schmid,fr FRA,"MF,DF",Freiburg,de Bundesliga,30,26.6,4,0,0,17,17,0,92,28,19,0,0,0,146,15,19,44.1
2374,Romano Schmid,at AUT,"MF,FW",Werder Bremen,de Bundesliga,20,13.1,2,0,0,17,21,6,17,8,16,1,0,0,103,6,18,25.0
2375,Benno Schmitz,de GER,DF,Köln,de Bundesliga,25,4.6,0,0,0,8,6,0,13,6,7,0,0,0,25,4,8,33.3
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
2376,Morgan Schneiderlin,fr FRA,MF,Nice,fr Ligue 1,30,24.4,9,1,1,43,10,0,7,53,31,0,0,0,150,39,25,60.9
2377,Alessandro Schöpf,at AUT,"FW,MF",Schalke 04,de Bundesliga,26,10.5,0,0,0,12,13,4,12,6,9,0,0,0,50,6,13,31.6
2378,Jerdy Schouten,nl NED,MF,Bologna,it Serie A,23,27.9,8,1,0,48,24,1,9,79,25,0,1,0,249,34,30,53.1
2379,Nico Schulz,de GER,DF,Dortmund,de Bundesliga,27,6.8,1,0,0,8,4,0,18,6,6,0,0,1,55,5,5,50.0
2380,Alexander Schwolow,de GER,GK,Hertha BSC,de Bundesliga,28,26.0,0,0,0,0,5,0,0,0,0,0,0,0,34,4,0,100.0
2381,Christopher Scott,de GER,"MF,FW",Bayern Munich,de Bundesliga,18,0.4,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0.0
2382,Matteo Scozzarella,it ITA,MF,Parma,it Serie A,32,1.7,1,0,0,3,1,0,13,6,0,0,0,0,9,0,0,
2383,Simone Scuffet,it ITA,GK,Udinese,it Serie A,24,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,100.0
2384,Jacopo Segre,it ITA,MF,Torino,it Serie A,23,2.1,1,0,0,2,9,1,0,0,2,0,0,0,10,1,1,50.0
2385,Davie Selke,de GER,FW,Werder Bremen,de Bundesliga,25,9.0,4,0,0,21,27,9,12,1,2,0,0,0,26,64,70,47.8
2386,Malik Sellouki,fr FRA,"FW,MF",Nice,fr Ligue 1,20,0.7,1,0,0,1,2,0,6,2,0,0,0,0,4,0,0,
2387,Matz Sels,be BEL,GK,Strasbourg,fr Ligue 1,28,6.0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,100.0
2388,Nélson Semedo,pt POR,"DF,MF",Wolves,eng Premier League,26,33.1,5,0,0,41,35,2,75,41,48,0,1,1,179,41,44,48.2
2389,Léo Sena,br BRA,MF,Spezia,it Serie A,24,9.8,0,0,0,7,61,0,12,11,12,0,0,0,77,4,11,26.7
2390,Stefano Sensi,it ITA,MF,Inter,it Serie A,24,6.7,1,1,0,10,14,0,34,7,6,0,0,0,49,2,2,50.0
2391,Jaime Seoane,es ESP,MF,Huesca,es La Liga,23,22.9,5,0,0,43,33,0,27,17,30,0,1,0,114,26,21,55.3
