Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
81,Miguel Almirón,py PAR,FW,Newcastle Utd,eng Premier League,29-116,27.7,11,69,20,29.0,2.49,0.72,0.16,0.55,16.4,0,0,0,8.0,8.0,0.12,+3.0,+3.0
82,Marcos Alonso,es ESP,DF,Barcelona,es La Liga,32-160,13.0,1,6,2,33.3,0.46,0.15,0.17,0.50,12.0,0,0,0,0.9,0.9,0.15,+0.1,+0.1
83,Mickaël Alphonse,gp GLP,DF,Ajaccio,fr Ligue 1,33-329,15.1,0,10,2,20.0,0.66,0.13,0.00,0.00,16.3,0,0,0,0.5,0.5,0.05,-0.5,-0.5
84,Éder Álvarez Balanta,co COL,"MF,FW",Schalke 04,de Bundesliga,30-098,2.6,0,1,1,100.0,0.38,0.38,0.00,0.00,17.5,0,0,0,0.1,0.1,0.13,-0.1,-0.1
85,Carlos Álvarez,es ESP,FW,Sevilla,es La Liga,19-304,0.1,0,0,0,,0.00,0.00,,,,,0,0,,,,,
86,Gastón Álvarez,uy URU,DF,Getafe,es La Liga,23-074,16.7,2,5,2,40.0,0.30,0.12,0.40,1.00,16.9,0,0,0,0.5,0.5,0.11,+1.5,+1.5
87,Julián Álvarez,ar ARG,"FW,MF",Manchester City,eng Premier League,23-126,16.3,9,46,20,43.5,2.83,1.23,0.17,0.40,16.0,0,1,1,7.0,6.2,0.13,+2.0,+1.8
88,Agustín Álvarez Martínez,uy URU,"FW,MF",Sassuolo,it Serie A,22-018,4.1,1,14,4,28.6,3.42,0.98,0.07,0.25,15.8,0,0,0,1.5,1.5,0.11,-0.5,-0.5
89,Yeray Álvarez,es ESP,DF,Athletic Club,es La Liga,28-133,25.9,1,8,1,12.5,0.31,0.04,0.13,1.00,16.0,0,0,0,0.8,0.8,0.10,+0.2,+0.2
90,Ibrahim Amadou,fr FRA,"DF,MF",Angers,fr Ligue 1,30-061,4.7,0,2,0,0.0,0.42,0.00,0.00,,24.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1
91,Selim Amallah,ma MAR,"MF,FW",Valladolid,es La Liga,26-203,3.0,2,5,2,40.0,1.69,0.67,0.40,1.00,19.2,1,0,0,0.9,0.9,0.17,+1.1,+1.1
92,Daniel Amartey,gh GHA,DF,Leicester City,eng Premier League,28-167,17.9,0,6,2,33.3,0.34,0.11,0.00,0.00,17.4,0,0,0,1.1,1.1,0.18,-1.1,-1.1
93,Amath,sn SEN,"MF,FW",Mallorca,es La Liga,26-325,13.6,2,23,7,30.4,1.69,0.51,0.09,0.29,14.0,0,0,0,2.7,2.7,0.12,-0.7,-0.7
94,Jordan Amavi,fr FRA,DF,Getafe,es La Liga,29-089,2.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
95,Lukáš Ambros,cz CZE,MF,Wolfsburg,de Bundesliga,19-001,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
96,Kelvin Amian,fr FRA,DF,Spezia,it Serie A,25-118,26.3,0,26,7,26.9,0.99,0.27,0.00,0.00,16.7,1,0,0,2.7,2.7,0.10,-2.7,-2.7
97,Bruno Amione,ar ARG,DF,Hellas Verona,it Serie A,21-154,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
98,Bruno Amione,ar ARG,DF,Sampdoria,it Serie A,21-154,23.2,1,12,2,16.7,0.52,0.09,0.08,0.50,11.5,0,0,0,0.9,0.9,0.07,+0.1,+0.1
99,Nadiem Amiri,de GER,"MF,FW",Leverkusen,de Bundesliga,26-222,10.9,4,23,8,34.8,2.12,0.74,0.13,0.38,24.3,3,1,1,1.9,1.1,0.05,+2.1,+1.9
100,Samuel Amo-Ameyaw,eng ENG,MF,Southampton,eng Premier League,16-323,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
101,Ethan Ampadu,wls WAL,"DF,MF",Spezia,it Serie A,22-265,29.3,0,16,5,31.3,0.55,0.17,0.00,0.00,18.1,0,0,0,1.1,1.1,0.07,-1.1,-1.1
102,Sofyan Amrabat,ma MAR,MF,Fiorentina,it Serie A,26-289,22.2,0,13,4,30.8,0.59,0.18,0.00,0.00,26.6,0,0,0,0.5,0.5,0.04,-0.5,-0.5
103,Ayoub Amraoui,ma MAR,"DF,FW",Nice,fr Ligue 1,19-023,3.3,0,1,0,0.0,0.31,0.00,0.00,,20.4,0,0,0,0.0,0.0,0.01,0.0,0.0
104,Joachim Andersen,dk DEN,DF,Crystal Palace,eng Premier League,27-006,30.9,1,22,9,40.9,0.71,0.29,0.05,0.11,13.9,1,0,0,1.8,1.8,0.08,-0.8,-0.8
105,Elliot Anderson,sct SCO,"MF,FW",Newcastle Utd,eng Premier League,20-212,4.6,0,11,4,36.4,2.41,0.88,0.00,0.00,16.0,0,0,0,1.0,1.0,0.09,-1.0,-1.0
106,Felipe Anderson,br BRA,FW,Lazio,it Serie A,30-052,32.9,9,41,23,56.1,1.25,0.70,0.22,0.39,15.1,0,0,0,6.0,6.0,0.15,+3.0,+3.0
107,Benjamin André,fr FRA,MF,Lille,fr Ligue 1,32-307,32.4,1,24,4,16.7,0.74,0.12,0.04,0.25,16.9,0,0,0,1.6,1.6,0.07,-0.6,-0.6
108,Komnen Andrić,rs SRB,FW,Clermont Foot,fr Ligue 1,27-340,16.1,4,28,11,39.3,1.74,0.68,0.11,0.27,14.4,0,1,2,5.5,3.9,0.14,-1.5,-0.9
109,Robert Andrich,de GER,MF,Leverkusen,de Bundesliga,28-257,26.7,2,30,9,30.0,1.12,0.34,0.07,0.22,21.6,1,0,0,1.6,1.6,0.05,+0.4,+0.4
110,Angeliño,es ESP,DF,Hoffenheim,de Bundesliga,26-153,29.1,0,21,4,19.0,0.72,0.14,0.00,0.00,20.5,4,0,0,1.1,1.1,0.05,-1.1,-1.1
