Rk,Player,Nation,Pos,Squad,Comp,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
682,Andy Delort,dz ALG,FW,Nantes,fr Ligue 1,31-240,12,6,469,5.2,0,0,0,0,0,0,0,0,2.5,2.5,0.7,3.3,2,9,44,0.00,0.00,0.00,0.00,0.00,0.49,0.14,0.63,0.49,0.63
683,Karamoko Dembele,sct SCO,"FW,MF",Brest,fr Ligue 1,20-104,15,0,179,2.0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,7,5,26,0.00,0.00,0.00,0.00,0.00,0.11,0.08,0.19,0.11,0.19
684,Moussa Dembélé,fr FRA,"FW,MF",Lyon,fr Ligue 1,26-329,23,8,877,9.7,3,0,3,3,0,0,1,0,3.8,3.8,0.3,4.1,10,23,66,0.31,0.00,0.31,0.31,0.31,0.39,0.03,0.42,0.39,0.42
685,Ousmane Dembélé,fr FRA,FW,Barcelona,es La Liga,26-022,25,16,1410,15.7,5,7,12,5,0,0,4,0,3.9,3.9,4.9,8.8,124,74,209,0.32,0.45,0.77,0.32,0.77,0.25,0.31,0.56,0.25,0.56
686,Siriki Dembélé,ci CIV,"FW,MF",Bournemouth,eng Premier League,26-272,6,0,110,1.2,0,0,0,0,0,0,0,0,0.2,0.2,0.3,0.5,5,4,11,0.00,0.00,0.00,0.00,0.00,0.15,0.25,0.41,0.15,0.41
687,Siriki Dembélé,ci CIV,"MF,FW",Auxerre,fr Ligue 1,26-272,12,4,372,4.1,0,0,0,0,0,0,1,0,0.3,0.3,0.9,1.2,14,9,29,0.00,0.00,0.00,0.00,0.00,0.07,0.22,0.30,0.07,0.30
688,Merih Demiral,tr TUR,DF,Atalanta,it Serie A,25-093,28,14,1534,17.0,1,0,1,1,0,0,5,0,0.7,0.7,0.5,1.2,3,26,4,0.06,0.00,0.06,0.06,0.06,0.04,0.03,0.07,0.04,0.07
689,Kerem Demirbay,de GER,MF,Leverkusen,de Bundesliga,29-338,25,17,1544,17.2,4,3,7,4,0,0,5,0,2.2,2.2,3.0,5.2,22,86,21,0.23,0.17,0.41,0.23,0.41,0.13,0.17,0.31,0.13,0.31
690,Ermedin Demirović,ba BIH,"FW,MF",Augsburg,de Bundesliga,25-073,30,30,2366,26.3,8,4,12,7,1,1,7,1,7.5,6.8,3.5,10.3,26,48,120,0.30,0.15,0.46,0.27,0.42,0.29,0.13,0.42,0.26,0.39
691,Diego Demme,de GER,MF,Napoli,it Serie A,31-197,7,2,146,1.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,16,1,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
692,Sepp van den Berg,nl NED,DF,Schalke 04,de Bundesliga,21-168,9,8,696,7.7,1,0,1,1,0,0,2,0,0.6,0.6,0.1,0.7,1,12,3,0.13,0.00,0.13,0.13,0.13,0.08,0.02,0.10,0.08,0.10
693,Branco van den Boomen,nl NED,MF,Toulouse,fr Ligue 1,27-320,35,32,2888,32.1,5,8,13,1,4,4,6,0,6.0,2.9,8.1,10.9,48,321,102,0.16,0.25,0.41,0.03,0.28,0.19,0.25,0.44,0.09,0.34
694,Leander Dendoncker,be BEL,MF,Aston Villa,eng Premier League,28-052,20,7,697,7.7,0,0,0,0,0,0,0,0,0.1,0.1,0.5,0.5,1,18,2,0.00,0.00,0.00,0.00,0.00,0.01,0.06,0.07,0.01,0.07
695,Leander Dendoncker,be BEL,MF,Wolves,eng Premier League,28-052,4,2,214,2.4,0,0,0,0,0,0,0,0,0.7,0.7,0.0,0.7,1,6,3,0.00,0.00,0.00,0.00,0.00,0.27,0.02,0.29,0.27,0.29
696,Emmanuel Dennis,ng NGA,"FW,MF",Nott'ham Forest,eng Premier League,25-203,19,6,720,8.0,2,2,4,2,0,0,3,0,1.9,1.9,0.6,2.4,24,17,63,0.25,0.25,0.50,0.25,0.50,0.23,0.07,0.30,0.23,0.30
697,Fabio Depaoli,it ITA,DF,Hellas Verona,it Serie A,26-043,31,24,2172,24.1,2,2,4,2,0,0,7,0,1.7,1.7,1.2,2.9,28,66,76,0.08,0.08,0.17,0.08,0.17,0.07,0.05,0.12,0.07,0.12
698,Fabio Depaoli,it ITA,"DF,MF",Sampdoria,it Serie A,26-043,3,1,136,1.5,0,0,0,0,0,0,1,0,0.2,0.2,0.4,0.6,2,10,6,0.00,0.00,0.00,0.00,0.00,0.12,0.26,0.38,0.12,0.38
699,Kastriot Dermaku,al ALB,DF,Lecce,it Serie A,31-142,1,0,34,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
700,Halil Dervişoğlu,tr TUR,MF,Brentford,eng Premier League,23-180,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.31,0.00,0.31,0.31,0.31
Rk,Player,Nation,Pos,Squad,Comp,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
701,Rémy Descamps,fr FRA,GK,Nantes,fr Ligue 1,26-346,1,1,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
702,Mikkel Desler,dk DEN,DF,Toulouse,fr Ligue 1,28-107,27,26,2257,25.1,1,2,3,1,0,0,5,1,0.8,0.8,1.9,2.7,59,136,127,0.04,0.08,0.12,0.04,0.12,0.03,0.08,0.11,0.03,0.11
703,Cyriel Dessers,ng NGA,FW,Cremonese,it Serie A,28-180,26,19,1587,17.6,6,1,7,6,0,1,3,0,7.1,6.4,1.6,8.0,21,27,110,0.34,0.06,0.40,0.34,0.40,0.40,0.09,0.50,0.36,0.45
704,Sergiño Dest,us USA,DF,Milan,it Serie A,22-215,8,2,329,3.7,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.6,11,14,12,0.00,0.00,0.00,0.00,0.00,0.08,0.09,0.17,0.08,0.17
705,Mattia Destro,it ITA,"FW,MF",Empoli,it Serie A,32-078,17,6,570,6.3,1,0,1,1,0,0,3,0,1.4,1.4,0.4,1.8,4,4,20,0.16,0.00,0.16,0.16,0.16,0.22,0.06,0.28,0.22,0.28
706,Gerard Deulofeu,es ESP,FW,Udinese,it Serie A,29-085,16,15,1211,13.5,2,6,8,2,0,0,1,0,5.1,5.1,4.4,9.5,72,82,118,0.15,0.45,0.59,0.15,0.59,0.38,0.33,0.70,0.38,0.70
707,Kiernan Dewsbury-Hall,eng ENG,MF,Leicester City,eng Premier League,24-273,31,28,2306,25.6,2,2,4,2,0,0,5,1,2.4,2.4,3.3,5.6,68,132,91,0.08,0.08,0.16,0.08,0.16,0.09,0.13,0.22,0.09,0.22
708,Samuel Di Carmine,it ITA,"FW,MF",Cremonese,it Serie A,34-250,2,0,28,0.3,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,1,2,0.00,0.00,0.00,0.00,0.00,0.28,0.00,0.28,0.28,0.28
709,Federico Di Francesco,it ITA,"FW,MF",Lecce,it Serie A,28-357,36,23,2030,22.6,2,2,4,2,0,0,5,0,3.3,3.3,2.7,6.0,50,60,177,0.09,0.09,0.18,0.09,0.18,0.14,0.12,0.27,0.14,0.27
710,Michele Di Gregorio,it ITA,GK,Monza,it Serie A,25-314,37,37,3330,37.0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.03,0.03,0.00,0.03,0.00,0.00,0.00,0.00,0.00
711,Giovanni Di Lorenzo,it ITA,DF,Napoli,it Serie A,29-306,37,36,3257,36.2,3,4,7,3,0,0,2,0,2.7,2.7,4.7,7.4,73,256,182,0.08,0.11,0.19,0.08,0.19,0.07,0.13,0.20,0.07,0.20
712,Ángel Di María,ar ARG,"FW,MF",Juventus,it Serie A,35-112,26,15,1362,15.1,4,4,8,3,1,1,1,1,3.1,2.3,4.5,6.7,56,96,95,0.26,0.26,0.53,0.20,0.46,0.20,0.29,0.50,0.15,0.44
713,Boulaye Dia,sn SEN,"FW,MF",Salernitana,it Serie A,26-202,33,27,2518,28.0,16,6,22,15,1,1,4,0,8.8,8.0,3.1,11.1,48,50,140,0.57,0.21,0.79,0.54,0.75,0.31,0.11,0.43,0.29,0.40
714,Moussa Diaby,fr FRA,"FW,MF",Leverkusen,de Bundesliga,23-334,33,33,2699,30.0,9,8,17,9,0,1,4,0,11.0,10.3,8.2,18.5,125,104,258,0.30,0.27,0.57,0.30,0.57,0.37,0.27,0.64,0.34,0.62
715,Mouctar Diakhaby,gn GUI,DF,Valencia,es La Liga,26-169,29,28,2446,27.2,3,0,3,3,0,0,7,1,2.7,2.7,0.3,3.0,19,86,11,0.11,0.00,0.11,0.11,0.11,0.10,0.01,0.11,0.10,0.11
716,Mamadou Diakhon,fr FRA,FW,Reims,fr Ligue 1,17-257,2,0,21,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,1,0.00,0.00,0.00,0.00,0.00,0.14,0.00,0.14,0.14,0.14
717,Bafodé Diakité,fr FRA,DF,Lille,fr Ligue 1,22-151,33,29,2653,29.5,3,0,3,3,0,0,6,0,1.7,1.7,0.7,2.4,43,179,67,0.10,0.00,0.10,0.10,0.10,0.06,0.02,0.08,0.06,0.08
718,Ibrahim Diakité,gn GUI,DF,Reims,fr Ligue 1,19-218,3,1,131,1.5,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,0,2,6,0.00,0.00,0.00,0.00,0.00,0.14,0.00,0.14,0.14,0.14
719,Abdou Diallo,sn SEN,"DF,MF",RB Leipzig,de Bundesliga,27-033,8,5,478,5.3,1,0,1,1,0,0,2,0,0.4,0.4,0.1,0.5,11,24,3,0.19,0.00,0.19,0.19,0.19,0.07,0.02,0.09,0.07,0.09
720,Baila Diallo,fr FRA,"DF,MF",Clermont Foot,fr Ligue 1,21-347,6,0,89,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,1,9,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
721,Habib Diallo,sn SEN,FW,Strasbourg,fr Ligue 1,27-353,37,32,2879,32.0,20,1,21,17,3,4,4,1,17.8,14.5,3.5,18.0,40,41,203,0.63,0.03,0.66,0.53,0.56,0.56,0.11,0.66,0.45,0.56
722,Ibrahima Diallo,fr FRA,MF,Southampton,eng Premier League,24-090,18,11,819,9.1,0,0,0,0,0,0,4,0,0.2,0.2,0.1,0.3,9,28,6,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.04,0.02,0.04
723,Ismael Diallo,ci CIV,DF,Ajaccio,fr Ligue 1,26-128,28,25,2176,24.2,0,0,0,0,0,0,9,1,0.3,0.3,0.6,0.8,36,70,36,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03
724,Mamady Diarra,ml MLI,"MF,DF",Cádiz,es La Liga,22-345,2,1,66,0.7,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,3,0,0,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.20,0.20,0.20
725,Mouhamadou Diarra,sn SEN,"MF,FW",Strasbourg,fr Ligue 1,19-154,29,18,1626,18.1,3,2,5,3,0,0,4,0,1.8,1.8,2.2,4.1,68,52,89,0.17,0.11,0.28,0.17,0.28,0.10,0.12,0.22,0.10,0.22
Rk,Player,Nation,Pos,Squad,Comp,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
726,Moussa Diarra,ml MLI,DF,Toulouse,fr Ligue 1,22-208,23,12,1225,13.6,0,1,1,0,0,0,0,0,0.2,0.2,0.7,0.9,21,50,43,0.00,0.07,0.07,0.00,0.07,0.01,0.05,0.06,0.01,0.06
727,Stéphane Diarra,fr FRA,"FW,MF",Lorient,fr Ligue 1,24-179,28,14,1066,11.8,2,0,2,2,0,0,1,0,2.2,2.2,1.7,4.0,40,33,85,0.17,0.00,0.17,0.17,0.17,0.19,0.15,0.33,0.19,0.33
728,Youba Diarra,ml MLI,MF,Cádiz,es La Liga,25-074,5,1,98,1.1,0,0,0,0,0,0,2,0,0.0,0.0,0.5,0.5,1,3,1,0.00,0.00,0.00,0.00,0.00,0.00,0.45,0.45,0.00,0.45
729,Rúben Dias,pt POR,DF,Manchester City,eng Premier League,26-023,26,22,1998,22.2,0,0,0,0,0,0,3,0,1.3,1.3,0.6,1.9,14,98,2,0.00,0.00,0.00,0.00,0.00,0.06,0.03,0.09,0.06,0.09
730,Krépin Diatta,sn SEN,"MF,FW",Monaco,fr Ligue 1,24-101,31,22,2072,23.0,4,2,6,4,0,0,3,0,4.6,4.6,3.4,8.0,80,90,229,0.17,0.09,0.26,0.17,0.26,0.20,0.15,0.35,0.20,0.35
731,Mory Diaw,sn SEN,GK,Clermont Foot,fr Ligue 1,29-349,37,37,3330,37.0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
732,Brahim Díaz,es ESP,"MF,FW",Milan,it Serie A,23-307,33,27,1927,21.4,6,7,13,6,0,0,3,0,6.0,6.0,5.6,11.5,80,121,116,0.28,0.33,0.61,0.28,0.61,0.28,0.26,0.54,0.28,0.54
733,Luis Díaz,co COL,FW,Liverpool,eng Premier League,26-144,17,11,996,11.1,4,2,6,4,0,0,2,0,2.5,2.5,1.5,4.0,39,49,116,0.36,0.18,0.54,0.36,0.54,0.22,0.14,0.36,0.22,0.36
734,Justin Diehl,de GER,"MF,FW",Köln,de Bundesliga,18-191,2,0,17,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
735,Bamba Dieng,sn SEN,"FW,MF",Marseille,fr Ligue 1,23-075,10,1,194,2.2,1,0,1,1,0,0,1,0,1.5,1.5,0.1,1.6,5,1,23,0.46,0.00,0.46,0.46,0.46,0.71,0.04,0.76,0.71,0.76
736,Bamba Dieng,sn SEN,FW,Lorient,fr Ligue 1,23-075,15,9,747,8.3,3,0,3,2,1,1,1,0,4.9,4.1,0.6,4.7,4,7,48,0.36,0.00,0.36,0.24,0.24,0.59,0.08,0.67,0.50,0.57
737,Eric Dier,eng ENG,DF,Tottenham,eng Premier League,29-142,33,31,2818,31.3,2,1,3,2,0,0,3,0,1.6,1.6,1.2,2.8,9,87,14,0.06,0.03,0.10,0.06,0.10,0.05,0.04,0.09,0.05,0.09
738,Florian Dietz,de GER,FW,Köln,de Bundesliga,24-307,11,4,395,4.4,1,0,1,1,0,0,1,0,2.5,2.5,0.3,2.8,8,5,22,0.23,0.00,0.23,0.23,0.23,0.57,0.07,0.64,0.57,0.64
739,Lucas Digne,fr FRA,DF,Aston Villa,eng Premier League,29-321,28,18,1502,16.7,1,0,1,1,0,0,5,0,0.4,0.4,1.9,2.3,29,57,89,0.06,0.00,0.06,0.06,0.06,0.02,0.11,0.14,0.02,0.14
740,Federico Dimarco,it ITA,DF,Inter,it Serie A,25-208,33,26,2069,23.0,4,3,7,4,0,0,0,0,3.1,3.1,6.9,9.9,45,88,189,0.17,0.13,0.30,0.17,0.30,0.13,0.30,0.43,0.13,0.43
741,Stole Dimitrievski,mk MKD,GK,Rayo Vallecano,es La Liga,29-163,37,37,3324,36.9,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
742,Junior Dina Ebimbe,fr FRA,"DF,MF",Eint Frankfurt,de Bundesliga,22-197,19,10,1063,11.8,3,1,4,3,0,0,4,0,3.7,3.7,1.4,5.1,38,45,42,0.25,0.08,0.34,0.25,0.34,0.31,0.12,0.43,0.31,0.43
743,Tristan Dingomé,cm CMR,MF,Troyes,fr Ligue 1,32-109,8,0,99,1.1,0,0,0,0,0,0,0,0,0.2,0.2,0.3,0.4,1,6,4,0.00,0.00,0.00,0.00,0.00,0.16,0.23,0.39,0.16,0.39
744,Eren Dinkçi,de GER,"FW,MF",Werder Bremen,de Bundesliga,21-175,17,0,231,2.6,0,0,0,0,0,0,0,0,0.4,0.4,0.6,1.0,5,6,24,0.00,0.00,0.00,0.00,0.00,0.17,0.24,0.41,0.17,0.41
745,Sinaly Diomande,ci CIV,DF,Lyon,fr Ligue 1,22-058,24,22,1957,21.7,0,0,0,0,0,0,2,1,0.8,0.8,0.2,1.0,10,108,8,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.05,0.04,0.05
746,Lois Diony,fr FRA,FW,Angers,fr Ligue 1,30-168,11,5,506,5.6,1,0,1,1,0,0,1,0,2.2,2.2,0.3,2.5,14,11,64,0.18,0.00,0.18,0.18,0.18,0.39,0.06,0.45,0.39,0.45
747,Edan Diop,fr FRA,"DF,FW",Monaco,fr Ligue 1,18-282,7,1,223,2.5,1,0,1,1,0,0,0,0,1.2,1.2,0.8,2.1,8,17,29,0.40,0.00,0.40,0.40,0.40,0.49,0.34,0.83,0.49,0.83
748,Issa Diop,fr FRA,DF,Fulham,eng Premier League,26-148,25,21,2012,22.4,1,0,1,1,0,0,2,0,0.3,0.3,0.4,0.7,13,70,4,0.04,0.00,0.04,0.04,0.04,0.01,0.02,0.03,0.01,0.03
749,Sofiane Diop,fr FRA,"MF,FW",Nice,fr Ligue 1,22-362,22,14,1228,13.6,1,4,5,1,0,0,1,0,2.6,2.6,1.9,4.4,55,72,91,0.07,0.29,0.37,0.07,0.37,0.19,0.14,0.33,0.19,0.33
750,Sofiane Diop,fr FRA,MF,Monaco,fr Ligue 1,22-362,1,1,65,0.7,1,0,1,1,0,0,0,0,1.0,1.0,0.1,1.1,5,2,10,1.38,0.00,1.38,1.38,1.38,1.40,0.11,1.51,1.40,1.51
Rk,Player,Nation,Pos,Squad,Comp,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
751,Yehvann Diouf,fr FRA,GK,Reims,fr Ligue 1,23-202,31,31,2790,31.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
752,Axel Disasi,fr FRA,DF,Monaco,fr Ligue 1,25-087,38,37,3330,37.0,3,3,6,3,0,1,3,0,3.8,3.0,1.2,4.2,64,206,17,0.08,0.08,0.16,0.08,0.16,0.10,0.03,0.13,0.08,0.11
753,Malcom Abdulai Ares Djalo,es ESP,"FW,MF",Athletic Club,es La Liga,21-237,8,0,84,0.9,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,8,4,19,0.00,0.00,0.00,0.00,0.00,0.11,0.19,0.30,0.11,0.30
754,Tiago Djaló,pt POR,DF,Lille,fr Ligue 1,23-058,25,24,2017,22.4,2,0,2,2,0,0,7,0,1.3,1.3,0.1,1.4,9,70,4,0.09,0.00,0.09,0.09,0.09,0.06,0.01,0.06,0.06,0.06
755,Djené,tg TOG,DF,Getafe,es La Liga,31-157,33,33,2840,31.6,0,1,1,0,0,0,10,1,0.6,0.6,0.7,1.2,11,77,20,0.00,0.03,0.03,0.00,0.03,0.02,0.02,0.04,0.02,0.04
756,Moussa Djenepo,ml MLI,"DF,FW",Southampton,eng Premier League,24-356,16,7,710,7.9,0,2,2,0,0,0,1,0,0.2,0.2,0.5,0.7,27,19,39,0.00,0.25,0.25,0.00,0.25,0.02,0.06,0.09,0.02,0.09
757,Koffi Djidji,ci CIV,DF,Torino,it Serie A,30-188,34,26,2424,26.9,1,0,1,1,0,0,3,0,0.9,0.9,0.1,1.1,11,83,13,0.04,0.00,0.04,0.04,0.04,0.04,0.00,0.04,0.04,0.04
758,Alexander Djiku,gh GHA,DF,Strasbourg,fr Ligue 1,28-301,31,31,2677,29.7,1,2,3,1,0,0,8,1,1.4,1.4,0.7,2.1,4,136,4,0.03,0.07,0.10,0.03,0.10,0.05,0.02,0.07,0.05,0.07
759,Berat Djimsiti,al ALB,DF,Atalanta,it Serie A,30-107,24,20,1797,20.0,0,1,1,0,0,0,3,0,0.6,0.6,0.2,0.8,7,45,9,0.00,0.05,0.05,0.00,0.05,0.03,0.01,0.04,0.03,0.04
760,Moussa Djitte,sn SEN,FW,Ajaccio,fr Ligue 1,23-245,6,1,136,1.5,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.2,0,2,12,0.00,0.00,0.00,0.00,0.00,0.09,0.01,0.10,0.09,0.10
761,Ouparine Djoco,sn SEN,GK,Clermont Foot,fr Ligue 1,25-045,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
762,Marko Dmitrović,rs SRB,GK,Sevilla,es La Liga,31-133,15,13,1269,14.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
763,Alan Do Marcolino,ga GAB,FW,Rennes,fr Ligue 1,21-079,3,0,19,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
764,Ben Doak,sct SCO,FW,Liverpool,eng Premier League,17-207,2,0,26,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
765,Ritsu Doan,jp JPN,"MF,FW",Freiburg,de Bundesliga,24-355,33,30,2424,26.9,5,4,9,5,0,0,3,0,7.0,7.0,3.2,10.2,83,69,167,0.19,0.15,0.33,0.19,0.33,0.26,0.12,0.38,0.26,0.38
766,Dodô,br BRA,DF,Fiorentina,it Serie A,24-201,33,28,2331,25.9,1,3,4,1,0,0,5,1,0.7,0.7,2.2,2.9,72,141,104,0.04,0.12,0.15,0.04,0.15,0.03,0.09,0.11,0.03,0.11
767,Danilho Doekhi,nl NED,DF,Union Berlin,de Bundesliga,24-341,25,25,2216,24.6,5,1,6,5,0,0,0,0,1.9,1.9,0.4,2.3,15,73,21,0.20,0.04,0.24,0.20,0.24,0.08,0.02,0.09,0.08,0.09
768,Matt Doherty,ie IRL,"DF,MF",Tottenham,eng Premier League,31-141,12,7,667,7.4,1,0,1,1,0,0,0,0,0.8,0.8,0.3,1.0,16,20,57,0.13,0.00,0.13,0.13,0.13,0.10,0.04,0.14,0.10,0.14
769,Matt Doherty,ie IRL,DF,Atlético Madrid,es La Liga,31-141,2,0,18,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
770,Josh Doig,sct SCO,DF,Hellas Verona,it Serie A,21-019,22,15,1354,15.0,2,3,5,2,0,0,1,0,1.8,1.8,1.2,3.0,41,27,61,0.13,0.20,0.33,0.13,0.33,0.12,0.08,0.20,0.12,0.20
771,Jeremy Doku,be BEL,"MF,FW",Rennes,fr Ligue 1,21-010,29,13,1291,14.3,6,2,8,6,0,0,0,0,2.7,2.7,4.9,7.5,101,71,156,0.42,0.14,0.56,0.42,0.56,0.19,0.34,0.53,0.19,0.53
772,Kasper Dolberg,dk DEN,FW,Sevilla,es La Liga,25-243,4,2,197,2.2,0,1,1,0,0,0,0,0,0.0,0.0,0.4,0.4,2,2,9,0.00,0.46,0.46,0.00,0.46,0.02,0.18,0.20,0.02,0.20
773,Kasper Dolberg,dk DEN,"FW,MF",Hoffenheim,de Bundesliga,25-243,13,4,402,4.5,1,0,1,1,0,0,0,0,0.5,0.5,0.4,0.9,4,4,20,0.22,0.00,0.22,0.22,0.22,0.11,0.10,0.21,0.11,0.21
774,Carlos Dominguez,es ESP,DF,Celta Vigo,es La Liga,22-115,3,1,108,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
775,Nicolás Domínguez,ar ARG,MF,Bologna,it Serie A,24-343,31,26,2298,25.5,3,2,5,3,0,0,10,0,2.6,2.6,2.9,5.4,39,147,84,0.12,0.08,0.20,0.12,0.20,0.10,0.11,0.21,0.10,0.21
Rk,Player,Nation,Pos,Squad,Comp,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
776,John Donald,es ESP,"MF,DF",Elche,es La Liga,22-280,14,13,1092,12.1,0,0,0,0,0,0,3,1,0.1,0.1,0.1,0.2,3,23,2,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02
777,Giulio Donati,it ITA,DF,Monza,it Serie A,33-121,8,4,422,4.7,1,0,1,1,0,0,4,2,0.4,0.4,0.1,0.5,4,21,8,0.21,0.00,0.21,0.21,0.21,0.08,0.02,0.11,0.08,0.11
778,Kyliane Dong,fr FRA,"MF,FW",Troyes,fr Ligue 1,18-252,6,2,213,2.4,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,12,4,18,0.00,0.00,0.00,0.00,0.00,0.06,0.08,0.15,0.06,0.15
779,Jordan Dongmo,cm CMR,MF,Troyes,fr Ligue 1,22-127,2,0,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
780,Gianluigi Donnarumma,it ITA,GK,Paris S-G,fr Ligue 1,24-101,38,38,3409,37.9,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
781,Niklas Dorsch,de GER,MF,Augsburg,de Bundesliga,25-142,11,5,483,5.4,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,2,14,0,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03
782,Gabriel Dos Santos,br BRA,DF,Arsenal,eng Premier League,25-169,38,38,3409,37.9,3,0,3,3,0,0,5,0,5.1,5.1,0.3,5.3,18,153,16,0.08,0.00,0.08,0.08,0.08,0.13,0.01,0.14,0.13,0.14
783,Jodel Dossou,bj BEN,"MF,DF",Clermont Foot,fr Ligue 1,31-081,9,2,258,2.9,1,0,1,1,0,0,0,0,0.4,0.4,0.2,0.6,8,6,23,0.35,0.00,0.35,0.35,0.35,0.15,0.05,0.21,0.15,0.21
784,Lohann Doucet,fr FRA,"MF,FW",Nantes,fr Ligue 1,20-265,9,0,91,1.0,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.2,2,9,1,0.00,0.00,0.00,0.00,0.00,0.05,0.15,0.20,0.05,0.20
