Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
173,Leon Balogun,ng NGA,DF,Brighton,eng Premier League,30,6.6,12,6,11,1,0,8,9,88.9,1,5,3,2,17,29,32,1
174,Mario Balotelli,it ITA,FW,Nice,fr Ligue 1,27,8.4,1,0,0,1,0,1,4,25.0,3,9,1,8,1,2,8,0
175,Mario Balotelli,it ITA,FW,Marseille,fr Ligue 1,27,10.4,5,3,1,3,1,2,7,28.6,5,8,2,6,3,8,6,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
176,Abdoulaye Bamba,ci CIV,DF,Angers,fr Ligue 1,28,28.6,51,29,31,14,6,24,44,54.5,20,20,4,16,37,88,86,0
177,Jonathan Bamba,fr FRA,"FW,MF",Lille,fr Ligue 1,22,33.4,29,19,7,17,5,13,39,33.3,26,24,1,23,41,70,18,0
178,Sol Bamba,ci CIV,DF,Cardiff City,eng Premier League,33,27.5,74,42,44,30,0,31,55,56.4,24,72,32,40,82,156,181,3
179,Yacine Bammou,ma MAR,"FW,MF",Caen,fr Ligue 1,26,10.3,14,7,7,4,3,3,8,37.5,5,14,3,11,9,23,17,0
180,Éver Banega,ar ARG,MF,Sevilla,es La Liga,30,29.6,71,50,32,35,4,20,70,28.6,50,26,5,21,28,99,28,0
181,Mattia Bani,it ITA,DF,Chievo,it Serie A,24,29.0,67,40,46,21,0,27,40,67.5,13,51,35,16,57,124,162,2
182,Léo Baptistão,br BRA,"FW,MF",Espanyol,es La Liga,25,13.7,22,14,11,5,6,8,27,29.6,19,17,0,17,8,30,14,0
183,Antonín Barák,cz CZE,"MF,FW",Udinese,it Serie A,23,3.7,9,6,4,5,0,2,11,18.2,9,4,0,4,2,11,2,0
184,Federico Barba,it ITA,DF,Chievo,it Serie A,24,27.6,30,14,21,9,0,8,21,38.1,13,29,15,14,65,95,129,0
185,Danilo Barbosa,br BRA,MF,Nice,fr Ligue 1,22,17.2,29,20,13,13,3,6,17,35.3,11,17,2,15,15,44,25,1
186,Enis Bardhi,mk MKD,MF,Levante,es La Liga,23,31.5,70,43,30,34,6,28,87,32.2,59,35,3,32,31,101,36,1
187,Francesco Bardi,it ITA,GK,Frosinone,it Serie A,26,3.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
188,Phil Bardsley,sct SCO,DF,Burnley,eng Premier League,33,18.6,32,19,15,14,3,12,21,57.1,9,25,12,13,31,63,68,1
189,Nicolò Barella,it ITA,MF,Cagliari,it Serie A,21,34.5,99,65,38,41,20,30,82,36.6,52,61,2,59,38,137,27,0
190,Philipp Bargfrede,de GER,"MF,DF",Werder Bremen,de Bundesliga,29,12.0,23,15,9,12,2,10,28,35.7,18,35,11,24,34,57,45,1
191,Antonino Barillà,it ITA,MF,Parma,it Serie A,30,29.1,64,36,40,17,7,19,53,35.8,34,40,13,27,36,100,50,1
192,Ross Barkley,eng ENG,MF,Chelsea,eng Premier League,24,13.8,15,10,5,7,3,4,14,28.6,10,8,1,7,9,24,17,2
193,Aymen Barkok,ma MAR,MF,Düsseldorf,de Bundesliga,20,5.7,13,6,4,9,0,4,19,21.1,15,8,1,7,4,17,3,0
194,Ashley Barnes,eng ENG,FW,Burnley,eng Premier League,28,26.5,28,17,4,17,7,6,29,20.7,23,29,8,21,2,30,25,0
195,Harvey Barnes,eng ENG,"MF,FW",Leicester City,eng Premier League,20,11.2,10,6,5,4,1,4,6,66.7,2,7,1,6,3,13,7,0
196,Antonio Barragán,es ESP,"DF,FW",Betis,es La Liga,31,10.4,14,8,9,4,1,2,12,16.7,10,15,4,11,5,19,30,2
197,Antonio Barreca,it ITA,DF,Newcastle Utd,eng Premier League,23,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
198,Antonio Barreca,it ITA,DF,Monaco,fr Ligue 1,23,6.6,11,8,8,3,0,7,11,63.6,4,3,2,1,7,18,18,0
199,Leandro Barreiro Martins,lu LUX,MF,Mainz 05,de Bundesliga,18,1.0,4,4,2,0,2,1,2,50.0,1,0,0,0,2,6,1,0
200,Ander Barrenetxea,es ESP,"FW,MF",Real Sociedad,es La Liga,16,4.4,7,2,2,0,5,2,8,25.0,6,8,0,8,4,11,1,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
201,Édgar Barreto,py PAR,MF,Sampdoria,it Serie A,34,8.7,28,19,15,6,7,10,26,38.5,16,11,3,8,17,45,7,0
202,Musa Barrow,gm GAM,FW,Atalanta,it Serie A,19,6.7,9,5,5,3,1,4,6,66.7,2,4,0,4,0,9,2,0
203,Fin Bartels,de GER,"MF,FW",Werder Bremen,de Bundesliga,31,0.3,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,0,0
204,Marc Bartra,es ESP,DF,Betis,es La Liga,27,32.5,86,55,55,26,5,41,76,53.9,35,46,21,25,60,146,132,2
205,Andrea Barzagli,it ITA,DF,Juventus,it Serie A,37,2.9,1,1,0,1,0,1,2,50.0,1,2,2,0,4,5,10,0
206,Daniele Baselli,it ITA,MF,Torino,it Serie A,26,26.4,65,45,22,34,9,16,44,36.4,28,30,6,24,34,99,32,0
207,Toma Bašić,hr CRO,MF,Bordeaux,fr Ligue 1,21,14.8,32,16,5,21,6,11,31,35.5,20,13,1,12,9,41,22,1
208,Thomas Basila,fr FRA,DF,Nantes,fr Ligue 1,19,1.0,2,1,1,1,0,0,0,,0,2,1,1,0,2,8,0
209,Borja Bastón,es ESP,FW,Alavés,es La Liga,25,16.0,16,7,4,9,3,2,24,8.3,22,16,5,11,4,20,10,0
210,Alessandro Bastoni,it ITA,DF,Parma,it Serie A,19,18.8,25,12,20,5,0,6,15,40.0,9,26,18,8,22,47,96,0
211,Bastos,ao ANG,DF,Lazio,it Serie A,27,12.7,22,17,16,4,2,17,27,63.0,10,16,8,8,7,29,49,1
212,Michy Batshuayi,be BEL,FW,Crystal Palace,eng Premier League,24,8.3,2,1,1,1,0,1,2,50.0,1,8,3,5,3,5,0,0
213,Michy Batshuayi,be BEL,FW,Valencia,es La Liga,24,5.9,1,1,0,1,0,0,3,0.0,3,5,2,3,0,1,3,0
214,Robert Bauer,de GER,DF,Nürnberg,de Bundesliga,23,19.1,48,29,32,13,3,20,39,51.3,19,19,5,14,28,76,80,0
215,Oliver Baumann,de GER,GK,Hoffenheim,de Bundesliga,28,33.0,0,0,0,0,0,0,0,,0,0,0,0,2,2,11,5
216,Timo Baumgartl,de GER,DF,Stuttgart,de Bundesliga,22,18.0,33,23,21,12,0,11,19,57.9,8,31,22,9,26,59,100,0
217,Julian Baumgartlinger,at AUT,MF,Leverkusen,de Bundesliga,30,17.3,52,30,24,20,8,20,45,44.4,25,18,6,12,26,78,21,1
218,Christoph Baumgartner,at AUT,MF,Hoffenheim,de Bundesliga,18,0.9,1,0,0,0,1,1,3,33.3,2,2,0,2,0,1,0,0
219,Jon Bautista,es ESP,FW,Real Sociedad,es La Liga,23,6.6,5,3,0,3,2,0,3,0.0,3,8,1,7,5,10,4,0
220,Paul Baysse,fr FRA,DF,Bordeaux,fr Ligue 1,30,0.8,1,0,1,0,0,0,1,0.0,1,1,1,0,1,2,6,0
221,Paul Baysse,fr FRA,DF,Caen,fr Ligue 1,30,19.9,25,14,20,5,0,13,18,72.2,5,25,20,5,31,56,113,1
222,Noah Joel Sarenren Bazee,ng NGA,"FW,MF",Hannover 96,de Bundesliga,21,1.7,0,0,0,0,0,0,0,,0,1,0,1,0,0,3,0
223,Claudio Beauvue,gp GLP,"FW,MF",Caen,fr Ligue 1,30,16.7,18,11,7,9,2,1,14,7.1,13,11,2,9,10,28,21,0
224,Bebé,cv CPV,"FW,MF",Rayo Vallecano,es La Liga,28,14.5,19,9,10,4,5,9,19,47.4,10,16,1,15,9,28,16,1
225,Bebé,cv CPV,MF,Eibar,es La Liga,28,0.7,0,0,0,0,0,0,0,,0,1,0,1,1,1,0,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
226,Ihlas Bebou,tg TOG,"MF,FW",Hannover 96,de Bundesliga,24,11.8,15,9,4,10,1,4,9,44.4,5,18,2,16,9,24,9,0
227,Uffe Bech,dk DEN,FW,Hannover 96,de Bundesliga,25,0.2,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
228,Andreas Beck,de GER,DF,Stuttgart,de Bundesliga,31,19.7,35,19,17,17,1,11,27,40.7,16,32,6,26,22,57,54,0
229,Jan Bednarek,pl POL,DF,Southampton,eng Premier League,22,23.9,41,25,25,16,0,21,37,56.8,16,44,27,17,71,112,171,0
230,Andrea Beghetto,it ITA,DF,Frosinone,it Serie A,23,24.7,26,14,13,10,3,15,25,60.0,10,20,4,16,17,43,59,0
231,Asmir Begović,ba BIH,GK,Bournemouth,eng Premier League,31,24.0,0,0,0,0,0,0,3,0.0,3,1,0,1,1,1,15,7
232,Valon Behrami,ch SUI,MF,Udinese,it Serie A,33,15.1,65,38,25,34,6,18,44,40.9,26,29,12,17,18,83,26,0
233,Hanno Behrens,de GER,MF,Nürnberg,de Bundesliga,28,29.3,46,26,29,17,0,21,47,44.7,26,43,13,30,33,79,49,0
234,Ishak Belfodil,dz ALG,"FW,MF",Hoffenheim,de Bundesliga,26,20.7,13,10,5,6,2,4,16,25.0,12,6,0,6,3,16,14,0
235,Stefan Bell,de GER,DF,Mainz 05,de Bundesliga,26,25.0,31,20,18,13,0,15,34,44.1,19,31,11,20,54,85,122,1
236,Karim Bellarabi,de GER,FW,Leverkusen,de Bundesliga,28,11.7,13,6,7,4,2,3,19,15.8,16,13,0,13,10,23,8,0
237,Héctor Bellerín,es ESP,DF,Arsenal,eng Premier League,23,17.0,15,12,8,4,3,6,13,46.2,7,17,5,12,20,35,37,3
238,Andrea Belotti,it ITA,FW,Torino,it Serie A,24,36.7,33,22,8,15,10,6,30,20.0,24,36,5,31,15,48,23,0
239,Fran Beltrán,es ESP,MF,Celta Vigo,es La Liga,19,16.9,23,17,8,12,3,13,31,41.9,18,19,2,17,19,42,15,1
240,Hatem Ben Arfa,fr FRA,"FW,MF",Rennes,fr Ligue 1,31,22.6,15,7,4,8,3,7,16,43.8,9,9,0,9,4,19,0,0
241,Wissam Ben Yedder,fr FRA,FW,Sevilla,es La Liga,27,31.2,18,16,3,11,4,2,12,16.7,10,18,0,18,11,29,2,0
242,Diego Benaglio,ch SUI,GK,Monaco,fr Ligue 1,34,22.9,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,16,0
243,Marco Benassi,it ITA,MF,Fiorentina,it Serie A,23,25.4,30,19,8,15,7,14,41,34.1,27,16,3,13,9,39,27,1
244,Medhi Benatia,ma MAR,DF,Juventus,it Serie A,31,5.0,7,6,6,1,0,3,5,60.0,2,10,5,5,16,23,18,0
245,Lars Bender,de GER,"MF,DF",Leverkusen,de Bundesliga,29,15.1,43,29,20,20,3,18,35,51.4,17,26,4,22,21,64,26,0
246,Sven Bender,de GER,DF,Leverkusen,de Bundesliga,29,22.1,40,25,25,15,0,18,30,60.0,12,31,14,17,52,92,98,0
247,László Bénes,sk SVK,"MF,FW",M'Gladbach,de Bundesliga,20,0.3,3,1,3,0,0,3,3,100.0,0,1,0,1,0,3,0,0
248,Nicolas Benezet,fr FRA,"MF,FW",Guingamp,fr Ligue 1,27,18.5,32,19,14,15,3,5,19,26.3,14,12,0,12,19,51,4,0
249,Walter Benítez,ar ARG,GK,Nice,fr Ligue 1,25,35.0,1,0,1,0,0,1,2,50.0,1,0,0,0,2,3,6,2
250,Ismaël Bennacer,dz ALG,MF,Empoli,it Serie A,20,32.9,94,57,43,41,10,32,75,42.7,43,38,9,29,57,151,34,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
251,Joe Bennett,eng ENG,DF,Cardiff City,eng Premier League,28,29.3,50,29,34,16,0,22,38,57.9,16,30,8,22,60,110,93,0
252,Ryan Bennett,eng ENG,DF,Wolves,eng Premier League,28,34.0,58,32,41,16,1,25,41,61.0,16,42,21,21,43,101,131,1
253,Yassine Benrahou,fr FRA,"MF,FW",Bordeaux,fr Ligue 1,19,2.0,9,6,1,7,1,2,5,40.0,3,4,0,4,2,11,1,0
254,Ramy Bensebaini,dz ALG,DF,Rennes,fr Ligue 1,23,23.9,69,48,42,19,8,40,58,69.0,18,24,10,14,41,110,98,0
255,Nabil Bentaleb,dz ALG,MF,Schalke 04,de Bundesliga,23,19.9,32,17,8,21,3,4,18,22.2,14,28,8,20,35,67,19,0
256,Rodrigo Bentancur,uy URU,MF,Juventus,it Serie A,21,22.3,53,34,22,29,2,18,39,46.2,21,20,8,12,43,96,42,1
257,Christian Benteke,be BEL,FW,Crystal Palace,eng Premier League,27,9.0,5,1,0,4,1,1,4,25.0,3,7,2,5,0,5,14,0
258,Karim Benzema,fr FRA,FW,Real Madrid,es La Liga,30,32.8,24,11,2,11,11,2,17,11.8,15,16,1,15,8,32,25,0
259,Yassine Benzia,dz ALG,MF,Lille,fr Ligue 1,23,1.8,1,1,0,1,0,1,1,100.0,0,0,0,0,1,2,1,0
260,Domenico Berardi,it ITA,"FW,MF",Sassuolo,it Serie A,23,31.9,38,21,16,9,13,15,73,20.5,58,31,2,29,27,65,24,0
261,Yuri Berchiche,es ESP,"DF,FW",Athletic Club,es La Liga,28,34.7,46,31,26,11,9,23,46,50.0,23,34,9,25,42,88,82,0
262,Álex Berenguer,es ESP,"MF,DF",Torino,it Serie A,23,16.5,31,20,12,17,2,14,34,41.2,20,20,1,19,8,39,14,0
263,Bartosz Bereszyński,pl POL,DF,Sampdoria,it Serie A,26,24.4,46,30,27,15,4,24,51,47.1,27,22,7,15,31,77,76,0
264,Jóhann Berg Guðmundsson,is ISL,MF,Burnley,eng Premier League,27,19.5,27,11,14,10,3,16,34,47.1,18,25,4,21,33,60,34,0
265,Markel Bergara,es ESP,MF,Getafe,es La Liga,32,0.6,2,2,0,1,1,2,3,66.7,1,3,0,3,1,3,2,0
266,Robert Berić,si SVN,FW,Saint-Étienne,fr Ligue 1,27,13.1,12,5,1,9,2,1,11,9.1,10,8,2,6,4,16,3,0
267,Etrit Berisha,al ALB,GK,Atalanta,it Serie A,29,18.0,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,5,3
268,Valon Berisha,xk KVX,"MF,FW",Lazio,it Serie A,25,2.2,8,5,1,6,1,4,6,66.7,2,6,0,6,4,12,3,0
269,Bernard,br BRA,"FW,MF",Everton,eng Premier League,25,23.5,49,30,19,22,8,15,55,27.3,40,37,2,35,27,76,14,1
270,Federico Bernardeschi,it ITA,"MF,FW",Juventus,it Serie A,24,16.4,14,8,5,6,3,7,18,38.9,11,9,0,9,6,20,10,0
271,Bernardo,br BRA,DF,Brighton,eng Premier League,23,19.5,62,43,43,13,6,31,45,68.9,14,32,13,19,34,96,82,0
272,Paul Bernardoni,fr FRA,GK,Nîmes,fr Ligue 1,21,38.0,1,1,1,0,0,1,2,50.0,1,0,0,0,1,2,20,1
273,Juan Bernat,es ESP,"DF,MF",Paris S-G,fr Ligue 1,25,20.4,47,32,22,19,6,22,46,47.8,24,19,5,14,20,67,41,1
274,Antoine Bernede,fr FRA,MF,Paris S-G,fr Ligue 1,19,1.9,13,7,3,8,2,5,9,55.6,4,3,1,2,3,16,1,1
275,Dimitry Bertaud,fr FRA,GK,Montpellier,fr Ligue 1,20,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
276,Ryan Bertrand,eng ENG,DF,Southampton,eng Premier League,28,24.0,46,27,22,20,4,16,31,51.6,15,27,5,22,28,74,51,0
277,Daniel Bessa,it ITA,MF,Genoa,it Serie A,25,27.1,60,35,28,23,9,11,39,28.2,28,30,4,26,19,79,16,1
278,Marcus Bettinelli,eng ENG,GK,Fulham,eng Premier League,26,7.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,5,0
279,Jordan Beyer,de GER,DF,M'Gladbach,de Bundesliga,18,8.0,32,18,21,10,1,17,24,70.8,7,12,6,6,11,43,32,0
280,Jonathan Biabiany,fr FRA,FW,Parma,it Serie A,30,11.9,30,22,18,10,2,9,17,52.9,8,8,1,7,11,41,11,1
281,Giulian Biancone,fr FRA,DF,Monaco,fr Ligue 1,18,1.0,4,3,4,0,0,1,3,33.3,2,0,0,0,3,7,2,0
282,Ermin Bičakčić,ba BIH,DF,Hoffenheim,de Bundesliga,28,19.9,32,19,18,11,3,13,22,59.1,9,36,15,21,56,88,79,1
283,Pedro Bigas,es ESP,DF,Eibar,es La Liga,27,6.5,4,3,2,0,2,1,5,20.0,4,6,2,4,8,12,22,0
284,Lucas Biglia,ar ARG,MF,Milan,it Serie A,32,12.4,60,33,31,25,4,20,45,44.4,25,19,3,16,22,82,21,1
285,Philip Billing,dk DEN,MF,Huddersfield,eng Premier League,22,24.3,73,44,26,39,8,19,42,45.2,23,57,16,41,53,126,43,0
286,Cristiano Biraghi,it ITA,DF,Fiorentina,it Serie A,25,35.5,52,33,31,17,4,18,38,47.4,20,40,17,23,44,96,113,0
287,Davide Biraschi,it ITA,DF,Genoa,it Serie A,24,31.6,58,38,37,19,2,25,42,59.5,17,32,13,19,64,122,107,1
288,Valter Birsa,si SVN,"MF,FW",Cagliari,it Serie A,31,3.9,5,3,1,3,1,4,8,50.0,4,5,0,5,4,9,3,0
289,Valter Birsa,si SVN,"MF,FW",Chievo,it Serie A,31,12.2,14,9,4,7,3,4,17,23.5,13,9,1,8,6,20,13,0
290,Yves Bissouma,ml MLI,MF,Brighton,eng Premier League,21,19.7,62,30,33,27,2,20,38,52.6,18,21,5,16,33,95,29,2
291,Leonardo Bittencourt,de GER,MF,Hoffenheim,de Bundesliga,24,11.9,37,26,9,22,6,8,32,25.0,24,22,1,21,13,50,7,0
292,Alejandro Blanco,es ESP,"FW,MF",Alavés,es La Liga,19,0.2,1,1,1,0,0,1,3,33.3,2,1,0,1,0,1,0,0
293,Rubén Blanco,es ESP,GK,Celta Vigo,es La Liga,23,25.0,1,0,1,0,0,1,2,50.0,1,1,0,1,2,3,13,2
294,Ludovic Blas,fr FRA,"MF,FW",Guingamp,fr Ligue 1,20,26.4,62,38,22,32,8,20,43,46.5,23,44,7,37,26,88,14,0
295,Pablo de Blasis,ar ARG,"DF,MF",Eibar,es La Liga,30,16.9,32,19,17,8,7,12,32,37.5,20,18,0,18,13,45,20,0
296,Pablo de Blasis,ar ARG,FW,Mainz 05,de Bundesliga,30,1.0,2,0,0,1,1,2,3,66.7,1,0,0,0,1,3,0,0
297,Alexis Blin,fr FRA,MF,Amiens,fr Ligue 1,21,22.1,77,45,33,36,8,35,89,39.3,54,39,14,25,33,110,48,1
298,Danny Blum,de GER,MF,Eint Frankfurt,de Bundesliga,27,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,5,0
299,Emmanuel Boateng,gh GHA,FW,Levante,es La Liga,22,7.8,4,3,0,0,4,0,3,0.0,3,5,0,5,1,5,7,0
300,Jérôme Boateng,de GER,DF,Bayern Munich,de Bundesliga,29,18.8,21,15,12,9,0,10,22,45.5,12,8,3,5,25,46,49,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
301,Kevin-Prince Boateng,gh GHA,FW,Sassuolo,it Serie A,31,10.4,5,4,0,4,1,1,4,25.0,3,7,3,4,3,8,13,0
302,Kevin-Prince Boateng,gh GHA,FW,Barcelona,es La Liga,31,2.7,3,2,0,1,2,0,1,0.0,1,1,0,1,1,4,4,0
303,Antonin Bobichon,fr FRA,MF,Nîmes,fr Ligue 1,22,23.9,34,16,17,12,5,16,58,27.6,42,15,3,12,15,49,13,0
304,Yann Bodiger,fr FRA,MF,Toulouse,fr Ligue 1,23,0.1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
305,Mathieu Bodmer,fr FRA,"MF,FW",Amiens,fr Ligue 1,35,11.9,15,11,3,11,1,3,10,30.0,7,3,0,3,2,17,10,0
306,Adam Bodzek,de GER,"MF,DF",Düsseldorf,de Bundesliga,32,17.7,44,27,27,16,1,17,43,39.5,26,15,6,9,26,70,39,0
307,Jean-Paul Boëtius,nl NED,MF,Mainz 05,de Bundesliga,24,23.6,51,32,21,25,5,16,44,36.4,28,59,2,57,37,88,13,0
308,Sacha Boey,fr FRA,DF,Rennes,fr Ligue 1,17,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
309,Jeremie Boga,ci CIV,"FW,MF",Sassuolo,it Serie A,21,16.0,7,4,5,1,1,4,14,28.6,10,19,0,19,2,9,4,0
310,Willy Boly,ci CIV,DF,Wolves,eng Premier League,27,35.2,85,52,49,34,2,34,56,60.7,22,55,32,23,72,157,177,6
311,Léo Bonatini,br BRA,FW,Wolves,eng Premier League,24,1.5,1,1,0,0,1,1,5,20.0,4,1,0,1,0,1,0,0
312,Giacomo Bonaventura,it ITA,MF,Milan,it Serie A,28,7.2,6,2,2,4,0,2,7,28.6,5,3,0,3,7,13,8,0
313,Daniele Bonera,it ITA,DF,Villarreal,es La Liga,37,2.6,2,2,2,0,0,1,1,100.0,0,5,5,0,4,6,10,0
314,Gaëtan Bong,cm CMR,DF,Brighton,eng Premier League,30,20.1,16,10,7,6,3,6,10,60.0,4,16,6,10,25,41,57,2
315,Kevin Bonifazi,it ITA,DF,SPAL,it Serie A,22,25.6,40,24,31,8,1,15,33,45.5,18,38,21,17,36,76,79,0
316,Leonardo Bonucci,it ITA,DF,Juventus,it Serie A,31,27.5,18,9,11,6,1,10,13,76.9,3,32,21,11,38,56,88,3
317,Fabio Borini,it ITA,"FW,DF",Milan,it Serie A,27,11.7,14,10,7,7,0,3,9,33.3,6,17,0,17,12,26,28,0
318,Robin Bormuth,de GER,DF,Düsseldorf,de Bundesliga,22,6.8,7,4,7,0,0,5,10,50.0,5,6,4,2,10,17,49,1
319,Artur Boruc,pl POL,GK,Bournemouth,eng Premier League,38,12.0,1,0,1,0,0,1,3,33.3,2,0,0,0,0,1,1,0
320,Olivier Boscagli,fr FRA,DF,Nice,fr Ligue 1,20,9.6,20,12,14,4,2,9,20,45.0,11,12,1,11,17,37,37,0
321,Gabriel Boschilia,br BRA,"FW,MF",Nantes,fr Ligue 1,22,14.7,33,23,11,9,13,8,33,24.2,25,14,2,12,8,41,7,0
322,John Bostock,tt TRI,MF,Toulouse,fr Ligue 1,26,10.9,24,14,14,10,0,9,30,30.0,21,12,2,10,17,41,11,0
323,Denis Bouanga,ga GAB,"MF,FW",Nîmes,fr Ligue 1,23,29.3,52,32,21,22,9,13,61,21.3,48,24,3,21,20,72,16,0
324,Zacharie Boucher,fr FRA,GK,Angers,fr Ligue 1,26,2.0,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0
325,Ryad Boudebouz,dz ALG,"MF,FW",Celta Vigo,es La Liga,28,8.0,14,4,4,6,4,3,8,37.5,5,9,1,8,3,17,9,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
326,Ryad Boudebouz,dz ALG,"MF,FW",Betis,es La Liga,28,6.0,8,4,4,1,3,4,10,40.0,6,5,1,4,5,13,2,0
327,Sofiane Boufal,ma MAR,"MF,FW",Celta Vigo,es La Liga,24,23.2,35,21,18,11,6,15,47,31.9,32,24,0,24,10,45,12,0
328,Nassim Boujellab,ma MAR,MF,Schalke 04,de Bundesliga,19,4.2,10,4,3,6,1,3,11,27.3,8,6,0,6,2,12,3,0
329,Arnold Bouka Moutou,cg CGO,"DF,FW",Dijon,fr Ligue 1,29,0.7,3,1,2,1,0,0,4,0.0,4,1,0,1,3,6,1,0
330,Yassine Bounou,ma MAR,GK,Girona,es La Liga,27,31.8,0,0,0,0,0,0,2,0.0,2,0,0,0,1,1,7,2
331,Mehdi Bourabia,ma MAR,MF,Sassuolo,it Serie A,26,22.3,51,28,23,21,7,15,46,32.6,31,28,5,23,33,84,32,0
332,Benjamin Bourigeaud,fr FRA,"MF,FW",Rennes,fr Ligue 1,24,26.9,55,35,23,21,11,20,67,29.9,47,44,5,39,32,87,34,1
333,Bilal Boutobba,fr FRA,"FW,MF",Montpellier,fr Ligue 1,19,0.4,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,0,0
334,Umut Bozok,tr TUR,FW,Nîmes,fr Ligue 1,21,13.7,9,6,0,3,6,2,4,50.0,2,3,0,3,5,14,1,0
335,Filip Bradarić,hr CRO,MF,Cagliari,it Serie A,26,16.6,26,21,11,12,3,10,20,50.0,10,13,3,10,39,65,50,0
336,Robbie Brady,ie IRL,MF,Burnley,eng Premier League,26,8.0,15,7,5,5,5,6,17,35.3,11,7,1,6,7,22,18,1
337,Martin Braithwaite,dk DEN,FW,Leganés,es La Liga,27,15.6,5,3,0,0,5,0,4,0.0,4,9,0,9,3,8,4,0
338,Julian Brandt,de GER,"MF,FW",Leverkusen,de Bundesliga,22,29.6,27,16,13,10,4,7,43,16.3,36,27,1,26,17,44,12,1
339,Darko Brašanac,rs SRB,MF,Alavés,es La Liga,26,17.6,32,16,15,13,4,10,26,38.5,16,17,4,13,13,45,19,0
340,Pedro Brazão,pt POR,"MF,FW",Nice,fr Ligue 1,15,0.2,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
341,Fabian Bredlow,de GER,GK,Nürnberg,de Bundesliga,23,12.5,1,1,1,0,0,1,1,100.0,0,0,0,0,1,2,3,4
342,Josip Brekalo,hr CRO,"FW,MF",Wolfsburg,de Bundesliga,20,15.7,15,7,7,6,2,5,18,27.8,13,15,1,14,12,27,9,1
343,Gleison Bremer,br BRA,DF,Torino,it Serie A,21,2.0,3,1,1,2,0,1,2,50.0,1,4,1,3,8,11,9,0
344,Joshua Brenet,nl NED,DF,Hoffenheim,de Bundesliga,24,10.1,20,13,12,5,3,7,13,53.8,6,16,1,15,8,28,19,0
345,Rajko Brežančić,rs SRB,DF,Huesca,es La Liga,28,0.7,1,0,0,0,1,0,0,,0,0,0,0,0,1,0,0
346,Anthony Briançon,fr FRA,DF,Nîmes,fr Ligue 1,23,32.5,46,27,36,10,0,27,50,54.0,23,51,38,13,70,116,184,1
347,Jimmy Briand,fr FRA,FW,Bordeaux,fr Ligue 1,32,27.7,14,8,2,10,2,4,24,16.7,20,14,6,8,4,18,29,0
348,Nicolò Brighenti,it ITA,DF,Frosinone,it Serie A,28,11.0,27,17,9,15,3,6,14,42.9,8,17,8,9,31,58,37,0
349,Matteo Brighi,it ITA,MF,Empoli,it Serie A,37,2.6,11,4,2,9,0,2,9,22.2,7,2,0,2,3,14,4,0
