Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
2081,Patrick Roberts,eng ENG,"MF,FW",Girona,es La Liga,21,6.7,0,7,5,71.4,1.05,0.75,0.00,0.00,16.4,0,0,0,0.8,0.8,0.12,-0.8,-0.8
2082,Andrew Robertson,sct SCO,DF,Liverpool,eng Premier League,24,35.7,0,16,5,31.3,0.45,0.14,0.00,0.00,18.5,0,0,0,0.7,0.7,0.05,-0.7,-0.7
2083,Joel Robles,es ESP,GK,Betis,es La Liga,28,5.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2084,Marc Roca,es ESP,MF,Espanyol,es La Liga,21,34.6,1,23,9,39.1,0.67,0.26,0.04,0.11,25.9,0,0,0,1.7,1.7,0.07,-0.7,-0.7
2085,Christopher Rocchia,fr FRA,DF,Marseille,fr Ligue 1,20,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2086,Kenny Rocha Santos,cv CPV,MF,Saint-Étienne,fr Ligue 1,18,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2087,Rubén Rochina,es ESP,MF,Levante,es La Liga,27,20.0,4,46,12,26.1,2.30,0.60,0.09,0.33,26.4,4,0,0,2.4,2.4,0.05,+1.6,+1.6
2088,Sebastian Rode,de GER,MF,Eint Frankfurt,de Bundesliga,27,10.3,0,4,2,50.0,0.39,0.20,0.00,0.00,20.2,0,0,0,0.5,0.5,0.12,-0.5,-0.5
2089,Ronny Rodelin,fr FRA,"MF,FW",Guingamp,fr Ligue 1,28,8.8,0,27,7,25.9,3.08,0.80,0.00,0.00,22.1,4,0,0,1.6,1.6,0.06,-1.6,-1.6
2090,Rodri,es ESP,MF,Atlético Madrid,es La Liga,22,30.4,3,27,7,25.9,0.89,0.23,0.11,0.43,17.2,0,0,0,2.7,2.7,0.10,+0.3,+0.3
2091,Rodrigo,es ESP,FW,Valencia,es La Liga,27,28.1,8,79,30,38.0,2.81,1.07,0.10,0.27,14.9,0,0,1,13.8,13.0,0.16,-5.8,-5.0
2092,Kévin Rodrigues,pt POR,DF,Real Sociedad,es La Liga,24,5.4,0,2,1,50.0,0.37,0.19,0.00,0.00,26.0,0,0,0,0.1,0.1,0.04,-0.1,-0.1
2093,Alejandro Rodríguez,es ESP,MF,Empoli,it Serie A,27,0.3,0,1,0,0.0,3.60,0.00,0.00,,10.1,0,0,0,0.1,0.1,0.11,-0.1,-0.1
2094,Ángel Rodríguez,es ESP,FW,Getafe,es La Liga,31,20.2,8,67,21,31.3,3.32,1.04,0.12,0.38,14.8,0,0,0,8.1,8.1,0.12,-0.1,-0.1
2095,Óscar Rodríguez Arnaiz,es ESP,MF,Leganés,es La Liga,20,27.8,4,61,22,36.1,2.19,0.79,0.07,0.18,24.0,11,0,0,4.0,4.0,0.06,0.0,0.0
2096,James Rodríguez,co COL,MF,Bayern Munich,de Bundesliga,27,12.6,7,36,19,52.8,2.85,1.50,0.19,0.37,17.3,5,0,0,5.1,5.1,0.14,+1.9,+1.9
2097,Ricardo Rodríguez,ch SUI,DF,Milan,it Serie A,25,33.9,0,27,6,22.2,0.80,0.18,0.00,0.00,28.3,0,0,0,0.6,0.6,0.02,-0.6,-0.6
2098,Marko Rog,hr CRO,MF,Napoli,it Serie A,23,3.7,1,6,2,33.3,1.62,0.54,0.17,0.50,26.3,0,0,0,0.2,0.2,0.03,+0.8,+0.8
2099,Marko Rog,hr CRO,MF,Sevilla,es La Liga,23,4.0,0,2,0,0.0,0.50,0.00,0.00,,28.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1
2100,Rogério,br BRA,"DF,MF",Sassuolo,it Serie A,20,29.7,1,14,5,35.7,0.47,0.17,0.07,0.20,17.6,0,0,0,2.4,2.4,0.17,-1.4,-1.4
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
2101,Marcos Rojo,ar ARG,DF,Manchester Utd,eng Premier League,28,2.4,0,6,3,50.0,2.55,1.27,0.00,0.00,26.3,1,0,0,0.2,0.2,0.04,-0.2,-0.2
2102,Diego Rolán,uy URU,"MF,FW",Leganés,es La Liga,25,2.4,0,2,0,0.0,0.84,0.00,0.00,,19.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1
2103,Diego Rolán,uy URU,"MF,FW",Alavés,es La Liga,25,3.3,0,8,2,25.0,2.42,0.60,0.00,0.00,11.2,0,0,0,0.9,0.9,0.12,-0.9,-0.9
2104,Rolando,pt POR,DF,Marseille,fr Ligue 1,32,8.9,0,8,1,12.5,0.90,0.11,0.00,0.00,9.9,0,0,0,1.1,1.1,0.13,-1.1,-1.1
2105,Esteban Rolón,ar ARG,MF,Genoa,it Serie A,23,11.6,0,8,1,12.5,0.69,0.09,0.00,0.00,15.5,0,0,0,0.8,0.8,0.10,-0.8,-0.8
2106,Filippo Romagna,it ITA,DF,Cagliari,it Serie A,21,16.4,0,5,1,20.0,0.31,0.06,0.00,0.00,8.4,0,0,0,0.5,0.5,0.11,-0.5,-0.5
2107,Alessio Romagnoli,it ITA,DF,Milan,it Serie A,23,31.6,2,11,4,36.4,0.35,0.13,0.18,0.50,14.6,0,0,0,0.9,0.9,0.08,+1.1,+1.1
2108,Alaixys Romao,tg TOG,MF,Reims,fr Ligue 1,34,35.1,0,15,1,6.7,0.43,0.03,0.00,0.00,12.2,0,0,0,1.7,1.7,0.12,-1.7,-1.7
2109,Cristian Romero,ar ARG,DF,Genoa,it Serie A,20,26.0,2,20,7,35.0,0.77,0.27,0.10,0.29,12.7,0,0,0,1.9,1.9,0.10,+0.1,+0.1
2110,Oriol Romeu,es ESP,MF,Southampton,eng Premier League,26,23.7,1,10,4,40.0,0.42,0.17,0.10,0.25,21.7,0,0,0,0.9,0.9,0.10,+0.1,+0.1
2111,Rômulo,it ITA,"MF,FW",Genoa,it Serie A,31,15.0,1,12,2,16.7,0.80,0.13,0.00,0.00,21.7,1,1,1,1.7,0.9,0.07,-0.7,-0.9
2112,Rômulo,it ITA,DF,Lazio,it Serie A,31,8.6,0,4,3,75.0,0.46,0.35,0.00,0.00,14.8,0,0,0,0.4,0.4,0.09,-0.4,-0.4
2113,Cristiano Ronaldo,pt POR,FW,Juventus,it Serie A,33,29.9,21,171,62,36.3,5.73,2.08,0.09,0.26,18.6,16,5,6,22.2,17.5,0.10,-1.2,-1.5
2114,Facundo Roncaglia,ar ARG,DF,Valencia,es La Liga,31,6.7,0,3,0,0.0,0.45,0.00,0.00,,8.9,0,0,0,0.4,0.4,0.14,-0.4,-0.4
2115,Facundo Roncaglia,ar ARG,DF,Celta Vigo,es La Liga,31,11.9,0,1,0,0.0,0.08,0.00,0.00,,15.7,0,0,0,0.0,0.0,0.03,0.0,0.0
2116,Salomón Rondón,ve VEN,FW,Newcastle Utd,eng Premier League,28,28.9,11,89,27,30.3,3.08,0.93,0.12,0.41,15.8,9,0,0,10.4,10.4,0.12,+0.6,+0.6
2117,Valentin Rongier,fr FRA,MF,Nantes,fr Ligue 1,23,35.8,4,71,15,21.1,1.98,0.42,0.04,0.20,24.0,4,1,2,6.0,4.4,0.06,-2.0,-1.4
2118,Marten de Roon,nl NED,MF,Atalanta,it Serie A,27,33.1,2,27,7,25.9,0.82,0.21,0.04,0.14,24.6,0,1,1,1.8,1.0,0.04,+0.2,0.0
2119,Roberto Rosales,ve VEN,DF,Espanyol,es La Liga,29,19.4,3,19,5,26.3,0.98,0.26,0.16,0.60,23.0,2,0,0,1.1,1.1,0.06,+1.9,+1.9
2120,Danny Rose,eng ENG,DF,Tottenham,eng Premier League,28,20.0,0,15,2,13.3,0.75,0.10,0.00,0.00,19.0,0,0,0,0.7,0.7,0.05,-0.7,-0.7
2121,Valentin Rosier,fr FRA,"DF,MF",Dijon,fr Ligue 1,21,16.2,0,14,3,21.4,0.86,0.18,0.00,0.00,23.4,0,0,0,0.6,0.6,0.04,-0.6,-0.6
2122,Luca Rossettini,it ITA,DF,Chievo,it Serie A,33,20.3,0,4,3,75.0,0.20,0.15,0.00,0.00,15.2,0,0,0,0.5,0.5,0.13,-0.5,-0.5
2123,Francesco Rossi,it ITA,GK,Atalanta,it Serie A,27,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2124,Jérôme Roussillon,fr FRA,DF,Wolfsburg,de Bundesliga,25,27.3,3,20,10,50.0,0.73,0.37,0.15,0.30,20.8,0,0,0,1.7,1.7,0.09,+1.3,+1.3
2125,Nolan Roux,fr FRA,FW,Guingamp,fr Ligue 1,30,17.1,2,38,9,23.7,2.23,0.53,0.05,0.22,15.9,0,0,0,4.6,4.6,0.12,-2.6,-2.6
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
2126,Aaron Rowe,eng ENG,FW,Huddersfield,eng Premier League,17,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2127,Waldo Rubio,es ESP,MF,Valladolid,es La Liga,22,5.5,1,12,7,58.3,2.20,1.28,0.08,0.14,20.1,0,0,0,1.0,1.0,0.08,0.0,0.0
2128,John Ruddy,eng ENG,GK,Wolves,eng Premier League,31,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2129,Antonio Rüdiger,de GER,DF,Chelsea,eng Premier League,25,31.9,1,27,6,22.2,0.85,0.19,0.04,0.17,18.5,0,0,0,2.5,2.5,0.09,-1.5,-1.5
2130,Sebastian Rudy,de GER,MF,Schalke 04,de Bundesliga,28,15.1,0,5,1,20.0,0.33,0.07,0.00,0.00,17.5,0,0,0,0.3,0.2,0.04,-0.3,-0.2
2131,Stéphane Ruffier,fr FRA,GK,Saint-Étienne,fr Ligue 1,31,37.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2132,Daniele Rugani,it ITA,DF,Juventus,it Serie A,24,15.0,2,9,2,22.2,0.60,0.13,0.22,1.00,8.1,0,0,0,1.6,1.6,0.18,+0.4,+0.4
2133,Mário Rui,pt POR,DF,Napoli,it Serie A,27,15.7,1,21,4,19.0,1.33,0.25,0.05,0.25,25.7,0,0,0,0.6,0.6,0.03,+0.4,+0.4
2134,Abel Ruiz,es ESP,FW,Barcelona,es La Liga,18,0.2,0,1,1,100.0,4.09,4.09,0.00,0.00,13.4,0,0,0,0.4,0.4,0.36,-0.4,-0.4
2135,Fabián Ruiz Peña,es ESP,MF,Napoli,it Serie A,22,22.1,5,51,14,27.5,2.30,0.63,0.10,0.36,22.0,0,0,0,3.1,3.1,0.06,+1.9,+1.9
2136,Víctor Ruiz,es ESP,DF,Villarreal,es La Liga,29,21.9,0,8,1,12.5,0.36,0.05,0.00,0.00,10.5,0,0,0,0.5,0.5,0.07,-0.5,-0.5
2137,Gerónimo Rulli,ar ARG,GK,Real Sociedad,es La Liga,26,27.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2138,Lukas Rupp,de GER,"MF,DF",Hoffenheim,de Bundesliga,27,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2139,Marco Russ,de GER,DF,Eint Frankfurt,de Bundesliga,32,4.2,0,1,0,0.0,0.24,0.00,0.00,,15.7,0,0,0,0.0,0.0,0.04,0.0,0.0
2140,Mathew Ryan,au AUS,GK,Brighton,eng Premier League,26,34.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2141,Frederik Rønnow,dk DEN,GK,Eint Frankfurt,de Bundesliga,25,1.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2142,Idriss Saadi,dz ALG,"FW,MF",Strasbourg,fr Ligue 1,26,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2143,Youssouf Sabaly,sn SEN,DF,Bordeaux,fr Ligue 1,25,21.2,0,12,3,25.0,0.57,0.14,0.00,0.00,19.7,0,0,0,0.6,0.6,0.05,-0.6,-0.6
2144,Abdelhamid Sabiri,ma MAR,FW,Huddersfield,eng Premier League,21,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2145,Marcel Sabitzer,at AUT,MF,RB Leipzig,de Bundesliga,24,26.1,4,63,16,25.4,2.41,0.61,0.06,0.25,19.8,9,0,0,5.1,5.1,0.08,-1.1,-1.1
2146,Ihsan Sacko,fr FRA,FW,Nice,fr Ligue 1,21,4.9,0,6,1,16.7,1.22,0.20,0.00,0.00,13.8,0,0,0,0.8,0.7,0.11,-0.8,-0.7
2147,Nuri Şahin,tr TUR,MF,Werder Bremen,de Bundesliga,29,16.4,1,12,3,25.0,0.73,0.18,0.08,0.33,22.2,2,0,0,0.6,0.6,0.05,+0.4,+0.4
2148,Samuel Şahin-Radlinger,at AUT,GK,Hannover 96,de Bundesliga,25,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2149,Wesley Saïd,fr FRA,"FW,MF",Dijon,fr Ligue 1,23,25.0,4,58,25,43.1,2.32,1.00,0.07,0.16,18.9,2,0,1,5.1,4.3,0.07,-1.1,-0.3
2150,Allan Saint-Maximin,fr FRA,FW,Nice,fr Ligue 1,21,32.2,6,73,16,21.9,2.27,0.50,0.07,0.31,20.5,1,1,2,7.8,6.3,0.09,-1.8,-1.3
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
2151,Théo Sainte-Luce,fr FRA,MF,Nîmes,fr Ligue 1,19,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2152,Romain Saïss,ma MAR,"MF,DF",Wolves,eng Premier League,28,12.8,2,11,5,45.5,0.86,0.39,0.18,0.40,18.5,0,0,0,1.4,1.4,0.13,+0.6,+0.6
2153,Samuel Sáiz,es ESP,MF,Getafe,es La Liga,27,3.4,1,7,4,57.1,2.07,1.18,0.14,0.25,24.5,2,0,0,0.3,0.3,0.04,+0.7,+0.7
2154,Bukayo Saka,eng ENG,FW,Arsenal,eng Premier League,16,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2155,Hiroki Sakai,jp JPN,DF,Marseille,fr Ligue 1,28,26.4,1,6,3,50.0,0.23,0.11,0.17,0.33,18.1,0,0,0,0.4,0.4,0.06,+0.6,+0.6
2156,Diafra Sakho,sn SEN,FW,Rennes,fr Ligue 1,28,1.6,0,1,0,0.0,0.62,0.00,0.00,,13.8,0,0,0,0.1,0.1,0.08,-0.1,-0.1
2157,Mamadou Sakho,fr FRA,DF,Crystal Palace,eng Premier League,28,26.8,0,4,0,0.0,0.15,0.00,0.00,,7.6,0,0,0,0.4,0.4,0.11,-0.4,-0.4
2158,Bakary Sako,ml MLI,FW,Crystal Palace,eng Premier League,30,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2159,Emiliano Sala,ar ARG,FW,Nantes,fr Ligue 1,27,15.2,12,34,16,47.1,2.24,1.05,0.29,0.63,16.6,0,2,2,6.5,4.9,0.14,+5.5,+5.1
2160,Jacopo Sala,it ITA,DF,Sampdoria,it Serie A,26,16.9,0,8,2,25.0,0.47,0.12,0.00,0.00,22.5,0,0,0,0.3,0.3,0.04,-0.3,-0.3
2161,Mohamed Salah,eg EGY,FW,Liverpool,eng Premier League,26,36.1,22,134,60,44.8,3.71,1.66,0.14,0.32,16.9,3,3,3,20.2,17.9,0.13,+1.8,+1.1
2162,Bartosz Salamon,pl POL,DF,Frosinone,it Serie A,27,19.2,0,11,2,18.2,0.57,0.10,0.00,0.00,13.1,0,0,0,0.8,0.8,0.08,-0.8,-0.8
2163,Carlos Salcedo,mx MEX,DF,Eint Frankfurt,de Bundesliga,24,5.1,0,3,1,33.3,0.59,0.20,0.00,0.00,30.5,0,0,0,0.1,0.1,0.02,-0.1,-0.1
2164,William Saliba,fr FRA,DF,Saint-Étienne,fr Ligue 1,17,14.2,0,4,0,0.0,0.28,0.00,0.00,,13.1,0,0,0,0.3,0.3,0.08,-0.3,-0.3
2165,Yannis Salibur,fr FRA,"FW,MF",Saint-Étienne,fr Ligue 1,27,9.8,1,34,4,11.8,3.46,0.41,0.03,0.25,22.7,4,0,0,2.1,2.1,0.06,-1.1,-1.1
2166,Yannis Salibur,fr FRA,MF,Guingamp,fr Ligue 1,27,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2167,Roland Sallai,hu HUN,MF,Freiburg,de Bundesliga,21,5.9,2,14,5,35.7,2.39,0.85,0.14,0.40,19.7,0,0,0,1.5,1.5,0.10,+0.5,+0.5
2168,Edgar Salli,cm CMR,"FW,MF",Nürnberg,de Bundesliga,25,1.3,0,1,1,100.0,0.78,0.78,0.00,0.00,17.0,0,0,0,0.1,0.1,0.09,-0.1,-0.1
2169,Brice Samba,fr FRA,GK,Caen,fr Ligue 1,24,38.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2170,Junior Sambia,fr FRA,"MF,FW",Montpellier,fr Ligue 1,21,10.3,0,23,6,26.1,2.24,0.58,0.00,0.00,21.9,6,0,0,2.1,2.1,0.09,-2.1,-2.1
2171,Paolo Sammarco,it ITA,MF,Frosinone,it Serie A,35,6.1,1,6,1,16.7,0.98,0.16,0.17,1.00,23.5,0,0,0,0.2,0.2,0.03,+0.8,+0.8
2172,Frédéric Sammaritano,fr FRA,"FW,MF",Dijon,fr Ligue 1,32,6.0,0,10,5,50.0,1.67,0.84,0.00,0.00,17.9,0,0,0,0.6,0.6,0.06,-0.6,-0.6
2173,Mikel San José,es ESP,MF,Athletic Club,es La Liga,29,19.3,0,12,3,25.0,0.62,0.16,0.00,0.00,18.3,0,0,0,1.0,1.0,0.08,-1.0,-1.0
2174,Antonio Sanabria,py PAR,FW,Genoa,it Serie A,22,8.5,3,31,10,32.3,3.64,1.17,0.10,0.30,14.8,2,0,1,5.1,4.3,0.14,-2.1,-1.3
2175,Antonio Sanabria,py PAR,FW,Betis,es La Liga,22,9.0,2,16,1,6.3,1.78,0.11,0.06,1.00,12.1,1,1,1,3.3,2.5,0.16,-1.3,-1.5
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
2176,Renato Sanches,pt POR,MF,Bayern Munich,de Bundesliga,20,6.4,1,17,4,23.5,2.65,0.62,0.06,0.25,20.5,0,0,0,0.9,0.9,0.05,+0.1,+0.1
2177,Alexis Sánchez,cl CHI,"FW,MF",Manchester Utd,eng Premier League,29,9.8,1,17,9,52.9,1.74,0.92,0.06,0.11,16.9,1,0,0,1.5,1.5,0.09,-0.5,-0.5
2178,Carlos Sánchez,co COL,MF,West Ham,eng Premier League,32,2.7,0,3,0,0.0,1.10,0.00,0.00,,27.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1
2179,Davinson Sánchez,co COL,DF,Tottenham,eng Premier League,22,21.6,1,14,3,21.4,0.65,0.14,0.07,0.33,9.7,0,0,0,1.4,1.4,0.10,-0.4,-0.4
2180,Javi Sánchez,es ESP,DF,Real Madrid,es La Liga,21,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2181,Víctor Sánchez,es ESP,MF,Espanyol,es La Liga,30,14.1,0,12,2,16.7,0.85,0.14,0.00,0.00,22.1,0,0,0,0.5,0.5,0.04,-0.5,-0.5
2182,Jadon Sancho,eng ENG,"FW,MF",Dortmund,de Bundesliga,18,27.3,12,40,21,52.5,1.46,0.77,0.30,0.57,14.6,0,0,0,7.0,7.0,0.18,+5.0,+5.0
2183,Sandro,br BRA,MF,Udinese,it Serie A,29,6.6,0,8,1,12.5,1.21,0.15,0.00,0.00,25.3,0,0,0,0.3,0.3,0.03,-0.3,-0.3
2184,Sandro,br BRA,MF,Genoa,it Serie A,29,7.9,0,5,1,20.0,0.63,0.13,0.00,0.00,24.3,0,0,0,0.2,0.2,0.04,-0.2,-0.2
2185,Alex Sandro,br BRA,DF,Juventus,it Serie A,27,26.5,1,22,8,36.4,0.83,0.30,0.05,0.13,15.0,0,0,0,1.5,1.5,0.07,-0.5,-0.5
2186,Leroy Sané,de GER,FW,Manchester City,eng Premier League,22,20.7,10,56,24,42.9,2.70,1.16,0.18,0.42,16.9,5,0,0,6.7,6.7,0.12,+3.3,+3.3
2187,Salif Sané,sn SEN,DF,Schalke 04,de Bundesliga,27,29.0,2,19,3,15.8,0.65,0.10,0.11,0.67,15.5,0,0,0,1.6,1.6,0.09,+0.4,+0.4
2188,Luca Sangalli,es ESP,"MF,FW",Real Sociedad,es La Liga,23,11.1,1,11,5,45.5,0.99,0.45,0.09,0.20,19.0,0,0,0,1.5,1.5,0.14,-0.5,-0.5
2189,Ibrahim Sangaré,ci CIV,MF,Toulouse,fr Ligue 1,20,27.4,1,37,6,16.2,1.35,0.22,0.03,0.17,23.7,1,0,0,2.3,2.3,0.06,-1.3,-1.3
2190,Younousse Sankharé,sn SEN,MF,Bordeaux,fr Ligue 1,28,16.4,1,17,3,17.6,1.04,0.18,0.06,0.33,17.3,0,0,0,2.0,2.0,0.12,-1.0,-1.0
2191,Baissama Sankoh,gn GUI,"MF,FW",Caen,fr Ligue 1,26,7.2,0,4,0,0.0,0.55,0.00,0.00,,16.8,0,0,0,0.3,0.3,0.06,-0.3,-0.3
2192,Yaya Sanogo,fr FRA,FW,Toulouse,fr Ligue 1,25,13.8,3,45,17,37.8,3.26,1.23,0.04,0.12,11.6,0,1,1,7.9,7.1,0.16,-4.9,-5.1
2193,Morgan Sanson,fr FRA,MF,Marseille,fr Ligue 1,23,26.7,5,36,11,30.6,1.35,0.41,0.14,0.45,22.9,0,0,0,2.3,2.3,0.06,+2.7,+2.7
2194,Nicola Sansone,it ITA,FW,Bologna,it Serie A,26,12.7,2,30,12,40.0,2.37,0.95,0.07,0.17,19.3,1,0,0,1.7,1.7,0.06,+0.3,+0.3
2195,Nicola Sansone,it ITA,"FW,MF",Villarreal,es La Liga,26,0.4,1,1,1,100.0,2.43,2.43,1.00,1.00,25.3,0,0,0,0.0,0.0,0.03,+1.0,+1.0
2196,Baptiste Santamaria,fr FRA,MF,Angers,fr Ligue 1,23,36.1,1,24,5,20.8,0.67,0.14,0.04,0.20,24.5,1,0,0,1.4,1.4,0.06,-0.4,-0.4
2197,Roberto Santamaría,es ESP,GK,Huesca,es La Liga,33,20.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2198,Federico Santander,py PAR,FW,Bologna,it Serie A,27,22.9,8,76,27,35.5,3.31,1.18,0.11,0.30,14.8,4,0,0,8.6,8.6,0.11,-0.6,-0.6
2199,Davide Santon,it ITA,DF,Roma,it Serie A,27,11.2,0,3,1,33.3,0.27,0.09,0.00,0.00,20.0,0,0,0,0.1,0.1,0.03,-0.1,-0.1
2200,Michael Santos,uy URU,"FW,MF",Leganés,es La Liga,25,6.2,1,18,5,27.8,2.91,0.81,0.06,0.20,12.6,0,0,0,2.1,2.1,0.12,-1.1,-1.1
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
2201,Samir Santos,br BRA,DF,Udinese,it Serie A,23,20.0,2,9,3,33.3,0.45,0.15,0.22,0.67,13.1,0,0,0,0.9,0.9,0.10,+1.1,+1.1
2202,Riccardo Saponara,it ITA,MF,Sampdoria,it Serie A,26,10.1,2,24,6,25.0,2.39,0.60,0.08,0.33,19.9,0,0,0,1.5,1.5,0.06,+0.5,+0.5
2203,Pablo Sarabia,es ESP,"MF,FW",Sevilla,es La Liga,26,30.3,12,74,30,40.5,2.44,0.99,0.15,0.37,17.1,2,1,1,12.0,11.3,0.15,0.0,-0.3
2204,Marcelo Saracchi,uy URU,DF,RB Leipzig,de Bundesliga,20,7.3,0,1,0,0.0,0.14,0.00,0.00,,19.2,0,0,0,0.0,0.0,0.03,0.0,0.0
2205,Josh Sargent,us USA,FW,Werder Bremen,de Bundesliga,18,2.4,2,4,2,50.0,1.70,0.85,0.50,1.00,6.5,0,0,0,1.5,1.5,0.37,+0.5,+0.5
2206,Bouna Sarr,sn SEN,"DF,MF",Marseille,fr Ligue 1,26,24.9,1,19,2,10.5,0.76,0.08,0.05,0.50,20.8,0,0,0,1.4,1.4,0.07,-0.4,-0.4
2207,Ismaila Sarr,sn SEN,"FW,MF",Rennes,fr Ligue 1,20,31.0,8,53,19,35.8,1.71,0.61,0.13,0.37,17.1,0,1,1,6.0,5.2,0.10,+2.0,+1.8
2208,Malang Sarr,fr FRA,DF,Nice,fr Ligue 1,19,33.3,1,9,1,11.1,0.27,0.03,0.11,1.00,21.1,3,0,0,1.0,1.0,0.11,0.0,0.0
2209,Lluís Sastre,es ESP,MF,Huesca,es La Liga,32,1.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2210,Marco Sau,it ITA,"MF,FW",Sampdoria,it Serie A,30,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2211,Marco Sau,it ITA,"FW,MF",Cagliari,it Serie A,30,6.2,1,9,2,22.2,1.45,0.32,0.11,0.50,13.1,0,0,0,1.1,1.1,0.13,-0.1,-0.1
2212,Téji Savanier,fr FRA,MF,Nîmes,fr Ligue 1,26,31.8,6,63,17,27.0,1.98,0.53,0.03,0.12,29.4,17,4,4,5.6,2.4,0.04,+0.4,-0.4
2213,Stefan Savić,me MNE,DF,Atlético Madrid,es La Liga,27,15.5,0,7,0,0.0,0.45,0.00,0.00,,9.0,0,0,0,0.7,0.7,0.10,-0.7,-0.7
2214,Fabian Schär,ch SUI,DF,Newcastle Utd,eng Premier League,26,22.2,4,25,7,28.0,1.13,0.32,0.16,0.57,18.7,1,0,0,1.9,1.9,0.07,+2.1,+2.1
2215,Ezequiel Schelotto,it ITA,DF,Chievo,it Serie A,29,1.6,0,2,1,50.0,1.26,0.63,0.00,0.00,24.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1
2216,Nicolás Schiappacasse,uy URU,"FW,MF",Parma,it Serie A,19,0.9,0,1,0,0.0,1.11,0.00,0.00,,25.0,0,0,0,0.0,0.0,0.05,0.0,0.0
2217,Pasquale Schiattarella,it ITA,MF,SPAL,it Serie A,31,20.5,0,14,4,28.6,0.68,0.20,0.00,0.00,22.4,1,0,0,0.6,0.6,0.05,-0.6,-0.6
2218,Patrik Schick,cz CZE,"FW,MF",Roma,it Serie A,22,14.6,3,34,14,41.2,2.33,0.96,0.09,0.21,11.5,0,0,0,5.4,5.4,0.16,-2.4,-2.4
2219,Julian Schieber,de GER,FW,Augsburg,de Bundesliga,29,2.9,1,4,1,25.0,1.40,0.35,0.25,1.00,14.9,1,0,0,0.7,0.7,0.17,+0.3,+0.3
