Rk,Player,Nation,Pos,Squad,Comp,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def
174,Ridle Baku,de GER,"FW,DF",Wolfsburg,de Bundesliga,22,29.8,95,3.19,76,3,5,4,6,1,15,0.50,14,0,1,0,0,0
175,Ridle Baku,de GER,DF,Mainz 05,de Bundesliga,22,2.0,2,1.00,1,0,0,0,1,0,0,0.00,0,0,0,0,0,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def
176,Dilane Bakwa,fr FRA,"FW,MF",Bordeaux,fr Ligue 1,17,0.6,5,7.89,1,0,0,1,3,0,1,1.58,0,0,0,1,0,0
177,Fabián Balbuena,py PAR,DF,West Ham,eng Premier League,28,13.3,2,0.15,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
178,Keita Baldé,sn SEN,FW,Sampdoria,it Serie A,25,13.3,45,3.38,23,0,6,7,8,1,6,0.45,1,0,1,1,3,0
179,George Baldock,gr GRE,DF,Sheffield Utd,eng Premier League,27,31.0,35,1.13,30,1,1,3,0,0,2,0.06,1,0,0,1,0,0
180,Gareth Bale,wls WAL,FW,Tottenham,eng Premier League,31,10.2,47,4.59,26,7,9,3,2,0,6,0.59,3,1,0,2,0,0
181,Mikel Balenziaga,es ESP,DF,Athletic Club,es La Liga,32,18.8,16,0.85,12,2,0,0,1,1,2,0.11,2,0,0,0,0,0
182,Leonardo Balerdi,ar ARG,DF,Marseille,fr Ligue 1,21,18.2,9,0.50,6,1,1,0,0,1,1,0.06,1,0,0,0,0,0
183,Fodé Ballo-Touré,sn SEN,DF,Monaco,fr Ligue 1,23,7.4,15,2.04,13,0,1,0,1,0,4,0.54,3,0,0,0,1,0
184,Botond Balogh,hu HUN,DF,Parma,it Serie A,18,1.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
185,Abdoulaye Bamba,ci CIV,DF,Angers,fr Ligue 1,30,15.0,21,1.40,17,2,1,0,0,1,1,0.07,0,1,0,0,0,0
186,Jonathan Bamba,fr FRA,MF,Lille,fr Ligue 1,24,33.2,121,3.65,77,24,6,5,7,2,16,0.48,11,2,1,1,1,0
187,Robson Bambu,br BRA,DF,Nice,fr Ligue 1,22,11.6,3,0.26,2,0,0,1,0,0,0,0.00,0,0,0,0,0,0
188,Patrick Bamford,eng ENG,FW,Leeds United,eng Premier League,26,33.9,65,1.92,46,0,5,10,4,0,16,0.47,9,0,2,2,3,0
189,Mattia Bani,it ITA,DF,Genoa,it Serie A,26,10.2,6,0.59,5,0,0,0,0,1,1,0.10,1,0,0,0,0,0
190,Mattia Bani,it ITA,DF,Parma,it Serie A,26,12.7,6,0.47,5,0,0,1,0,0,1,0.08,0,0,0,1,0,0
191,Simon Banza,fr FRA,FW,Lens,fr Ligue 1,23,15.2,32,2.10,23,0,1,4,3,1,5,0.33,4,0,0,0,1,0
192,Antonín Barák,cz CZE,MF,Hellas Verona,it Serie A,25,30.7,56,1.84,50,0,4,1,1,0,7,0.23,5,0,2,0,0,0
193,Federico Barba,it ITA,DF,Benevento,it Serie A,26,29.5,29,0.98,23,2,0,3,1,0,4,0.14,3,0,0,1,0,0
194,Danilo Barbosa,br BRA,DF,Nice,fr Ligue 1,24,2.8,1,0.36,1,0,0,0,0,0,1,0.36,1,0,0,0,0,0
195,Barcia,es ESP,DF,Granada,es La Liga,19,1.0,1,1.00,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0
196,Melvin Bard,fr FRA,DF,Lyon,fr Ligue 1,19,4.8,9,1.87,8,0,0,0,1,0,1,0.21,0,0,0,0,1,0
197,Enis Bardhi,mk MKD,MF,Levante,es La Liga,25,18.7,55,2.94,43,6,3,2,1,0,5,0.27,4,1,0,0,0,0
198,Phil Bardsley,sct SCO,DF,Burnley,eng Premier League,35,3.0,4,1.31,2,0,1,0,1,0,0,0.00,0,0,0,0,0,0
199,Nicolò Barella,it ITA,MF,Inter,it Serie A,23,32.2,105,3.26,97,1,2,3,2,0,14,0.44,13,0,0,1,0,0
200,Philipp Bargfrede,de GER,MF,Werder Bremen,de Bundesliga,31,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def
201,Kike Barja,es ESP,"MF,FW",Osasuna,es La Liga,23,15.9,37,2.33,27,1,5,3,1,0,5,0.31,4,0,0,0,1,0
202,Ross Barkley,eng ENG,MF,Aston Villa,eng Premier League,26,17.0,76,4.47,44,19,8,2,2,1,5,0.29,2,1,0,1,1,0
203,Ross Barkley,eng ENG,"FW,MF",Chelsea,eng Premier League,26,0.5,2,4.29,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
204,Aymen Barkok,ma MAR,"MF,DF",Eint Frankfurt,de Bundesliga,22,10.9,41,3.78,27,8,4,0,2,0,7,0.65,4,1,2,0,0,0
205,Ashley Barnes,eng ENG,FW,Burnley,eng Premier League,30,14.8,41,2.77,28,0,0,6,5,2,2,0.13,0,0,0,1,1,0
206,Harvey Barnes,eng ENG,"FW,MF",Leicester City,eng Premier League,22,21.6,71,3.29,49,0,7,8,7,0,10,0.46,8,0,1,0,1,0
207,Marc Baró,es ESP,DF,Cádiz,es La Liga,20,1.0,4,4.00,0,2,1,1,0,0,0,0.00,0,0,0,0,0,0
208,Antonio Barragán,es ESP,DF,Elche,es La Liga,33,24.8,27,1.09,21,2,1,1,2,0,7,0.28,4,1,1,0,1,0
209,Antonio Barreca,it ITA,DF,Fiorentina,it Serie A,25,0.9,2,2.12,2,0,0,0,0,0,1,1.06,1,0,0,0,0,0
210,Leandro Barreiro Martins,lu LUX,MF,Mainz 05,de Bundesliga,20,25.6,30,1.17,24,0,1,1,3,1,2,0.08,2,0,0,0,0,0
211,Ander Barrenetxea,es ESP,"MF,FW",Real Sociedad,es La Liga,18,14.5,34,2.34,26,1,4,2,1,0,4,0.28,4,0,0,0,0,0
212,Jacob Barrett Laursen,dk DEN,DF,Arminia,de Bundesliga,25,12.3,11,0.89,8,2,0,0,1,0,1,0.08,1,0,0,0,0,0
213,Musa Barrow,gm GAM,"FW,MF",Bologna,it Serie A,21,32.5,111,3.42,75,15,9,11,1,0,11,0.34,8,2,0,1,0,0
214,Kyle Bartley,eng ENG,DF,West Brom,eng Premier League,29,28.7,14,0.49,11,0,0,2,0,1,2,0.07,2,0,0,0,0,0
215,Paolo Bartolomei,it ITA,MF,Spezia,it Serie A,30,3.6,9,2.54,8,1,0,0,0,0,2,0.56,2,0,0,0,0,0
216,Marc Bartra,es ESP,DF,Betis,es La Liga,29,18.8,9,0.48,7,0,1,0,0,1,1,0.05,1,0,0,0,0,0
217,Daniele Baselli,it ITA,MF,Torino,it Serie A,28,4.4,14,3.17,9,4,0,1,0,0,1,0.23,1,0,0,0,0,0
218,Chris Basham,eng ENG,"DF,MF",Sheffield Utd,eng Premier League,32,28.6,25,0.87,19,1,3,0,2,0,2,0.07,0,1,1,0,0,0
219,Toma Bašić,hr CRO,MF,Bordeaux,fr Ligue 1,23,28.9,58,2.01,31,11,4,4,5,3,3,0.10,0,1,2,0,0,0
220,Álvaro Bastida,es ESP,MF,Cádiz,es La Liga,16,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
221,Alessandro Bastoni,it ITA,DF,Inter,it Serie A,21,32.5,41,1.26,36,0,0,1,2,2,6,0.18,6,0,0,0,0,0
222,Simone Bastoni,it ITA,DF,Spezia,it Serie A,23,16.9,48,2.84,28,13,5,2,0,0,8,0.47,4,3,1,0,0,0
223,Bastos,ao ANG,DF,Lazio,it Serie A,29,0.7,2,2.86,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
224,Michy Batshuayi,be BEL,FW,Crystal Palace,eng Premier League,26,8.1,23,2.84,15,1,4,0,3,0,3,0.37,2,0,0,0,1,0
225,Rodrigo Battaglia,ar ARG,MF,Alavés,es La Liga,29,27.7,20,0.72,12,0,0,5,2,1,1,0.04,1,0,0,0,0,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def
226,Cristian Battocchio,it ITA,MF,Brest,fr Ligue 1,28,3.9,17,4.30,12,5,0,0,0,0,1,0.25,1,0,0,0,0,0
227,Oliver Baumann,de GER,GK,Hoffenheim,de Bundesliga,30,31.0,5,0.16,4,1,0,0,0,0,0,0.00,0,0,0,0,0,0
228,Julian Baumgartlinger,at AUT,MF,Leverkusen,de Bundesliga,32,11.9,20,1.68,15,0,0,1,4,0,2,0.17,1,0,0,1,0,0
229,Christoph Baumgartner,at AUT,"MF,FW",Hoffenheim,de Bundesliga,20,26.3,83,3.16,59,1,3,5,12,3,11,0.42,8,0,1,0,2,0
230,Jon Bautista,es ESP,FW,Real Sociedad,es La Liga,25,4.1,12,2.93,9,0,1,2,0,0,1,0.24,1,0,0,0,0,0
231,Paul Baysse,fr FRA,DF,Bordeaux,fr Ligue 1,32,29.0,17,0.59,14,1,0,1,0,1,2,0.07,2,0,0,0,0,0
232,Noah Joel Sarenren Bazee,ng NGA,"FW,MF",Augsburg,de Bundesliga,23,0.4,3,7.50,2,0,0,0,1,0,1,2.50,1,0,0,0,0,0
233,Ihlas Bebou,tg TOG,"FW,MF",Hoffenheim,de Bundesliga,26,24.4,74,3.03,57,0,9,3,5,0,13,0.53,6,0,4,2,1,0
234,Rodrigo Becão,br BRA,DF,Udinese,it Serie A,24,30.9,25,0.81,21,0,0,1,1,2,1,0.03,1,0,0,0,0,0
235,Sheraldo Becker,sr SUR,"FW,MF",Union Berlin,de Bundesliga,25,12.3,38,3.10,29,0,3,3,3,0,8,0.65,7,0,0,0,1,0
236,Timo Becker,de GER,DF,Schalke 04,de Bundesliga,23,18.2,10,0.55,6,1,1,0,2,0,2,0.11,1,1,0,0,0,0
237,Jan Bednarek,pl POL,DF,Southampton,eng Premier League,24,34.4,21,0.61,16,1,0,4,0,0,2,0.06,2,0,0,0,0,0
238,Donny van de Beek,nl NED,"MF,FW",Manchester Utd,eng Premier League,23,5.8,12,2.05,10,0,1,0,1,0,2,0.34,1,0,0,0,1,0
239,Valon Behrami,ch SUI,MF,Genoa,it Serie A,35,9.9,7,0.71,5,0,0,1,1,0,1,0.10,0,0,0,0,1,0
240,Brian Behrendt,de GER,DF,Arminia,de Bundesliga,28,0.9,1,1.13,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0
241,Maximilian Beier,de GER,"FW,DF",Hoffenheim,de Bundesliga,17,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
242,Ishak Belfodil,dz ALG,"FW,MF",Hoffenheim,de Bundesliga,28,6.6,20,3.02,15,0,0,2,3,0,1,0.15,1,0,0,0,0,0
243,Erwan Belhadji,fr FRA,MF,Dijon,fr Ligue 1,19,0.3,1,3.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
244,Haris Belkebla,dz ALG,MF,Brest,fr Ligue 1,26,30.3,36,1.19,31,1,1,0,3,0,4,0.13,2,1,0,0,1,0
245,Stefan Bell,de GER,DF,Mainz 05,de Bundesliga,28,14.1,10,0.71,8,1,0,0,0,1,2,0.14,1,1,0,0,0,0
246,Karim Bellarabi,de GER,"FW,MF",Leverkusen,de Bundesliga,30,8.9,35,3.95,25,0,6,4,0,0,1,0.11,0,0,0,1,0,0
247,Jean-Ricner Bellegarde,fr FRA,"MF,FW",Strasbourg,fr Ligue 1,22,23.2,45,1.94,28,4,5,3,5,0,9,0.39,5,0,0,1,3,0
248,Héctor Bellerín,es ESP,"DF,MF",Arsenal,eng Premier League,25,23.2,46,1.98,43,0,0,2,1,0,7,0.30,6,0,0,0,1,0
249,Jude Bellingham,eng ENG,MF,Dortmund,de Bundesliga,17,18.9,39,2.07,33,0,1,1,3,1,7,0.37,7,0,0,0,0,0
250,Andrea Belotti,it ITA,FW,Torino,it Serie A,26,32.1,123,3.83,56,2,14,17,31,3,16,0.50,6,0,2,3,4,1
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def
251,Fran Beltrán,es ESP,"MF,FW",Celta Vigo,es La Liga,21,15.5,20,1.29,17,1,1,1,0,0,1,0.06,1,0,0,0,0,0
252,Sami Ben Amar,ma MAR,MF,Nîmes,fr Ligue 1,22,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
253,Hatem Ben Arfa,fr FRA,"MF,FW",Bordeaux,fr Ligue 1,33,18.9,81,4.28,37,21,13,5,4,1,8,0.42,3,3,1,0,1,0
254,Salim Ben Seghir,fr FRA,DF,Nice,fr Ligue 1,17,0.1,1,12.86,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
255,Wissam Ben Yedder,fr FRA,FW,Monaco,fr Ligue 1,29,29.0,95,3.28,70,0,9,10,5,1,16,0.55,12,0,0,3,1,0
256,Ahmad Benali,ly LBY,MF,Crotone,it Serie A,28,13.5,31,2.30,22,4,2,0,2,1,1,0.07,1,0,0,0,0,0
257,Samy Benchamma,fr FRA,"DF,MF",Montpellier,fr Ligue 1,20,0.5,1,2.14,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
258,Lars Bender,de GER,DF,Leverkusen,de Bundesliga,31,10.4,17,1.63,17,0,0,0,0,0,4,0.38,4,0,0,0,0,0
259,Sven Bender,de GER,DF,Leverkusen,de Bundesliga,31,13.0,12,0.92,11,0,0,1,0,0,2,0.15,2,0,0,0,0,0
260,Darío Benedetto,ar ARG,FW,Marseille,fr Ligue 1,30,17.5,30,1.71,22,0,2,3,3,0,7,0.40,6,0,0,0,1,0
261,László Bénes,sk SVK,MF,Augsburg,de Bundesliga,22,7.3,26,3.55,12,8,1,1,4,0,1,0.14,0,1,0,0,0,0
262,László Bénes,sk SVK,MF,M'Gladbach,de Bundesliga,22,1.7,7,4.20,1,4,0,0,2,0,2,1.20,0,1,0,0,1,0
263,Walter Benítez,ar ARG,GK,Nice,fr Ligue 1,27,38.0,3,0.08,1,2,0,0,0,0,0,0.00,0,0,0,0,0,0
264,Loris Benito,ch SUI,DF,Bordeaux,fr Ligue 1,28,29.5,34,1.15,27,5,1,1,0,0,0,0.00,0,0,0,0,0,0
265,Sergio Benito,es ESP,FW,Valladolid,es La Liga,21,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
266,Bilal Benkhedim,fr FRA,FW,Saint-Étienne,fr Ligue 1,19,0.8,1,1.23,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0
267,Djamel Benlamri,dz ALG,DF,Lyon,fr Ligue 1,30,1.7,2,1.21,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
268,Ismaël Bennacer,dz ALG,MF,Milan,it Serie A,22,14.7,28,1.90,20,2,1,2,3,0,7,0.47,6,0,0,0,1,0
269,Saïd Benrahma,dz ALG,"FW,MF",West Ham,eng Premier League,24,15.5,64,4.14,53,0,4,3,3,1,10,0.65,10,0,0,0,0,0
270,Yassine Benrahou,fr FRA,MF,Nîmes,fr Ligue 1,21,13.8,51,3.71,26,17,1,0,7,0,2,0.15,1,0,0,0,1,0
271,Ramy Bensebaini,dz ALG,DF,M'Gladbach,de Bundesliga,25,20.1,24,1.19,19,0,2,1,1,1,4,0.20,1,0,1,1,1,0
272,Josh Benson,eng ENG,MF,Burnley,eng Premier League,20,2.9,2,0.68,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
273,Nabil Bentaleb,dz ALG,MF,Schalke 04,de Bundesliga,25,6.1,5,0.82,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
274,Rodrigo Bentancur,uy URU,MF,Juventus,it Serie A,23,25.8,69,2.67,53,8,1,1,2,4,11,0.43,10,0,0,0,0,1
275,Christian Benteke,be BEL,FW,Crystal Palace,eng Premier League,29,20.2,40,1.98,31,0,4,2,1,2,4,0.20,2,0,1,0,0,1
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def
276,Karim Benzema,fr FRA,FW,Real Madrid,es La Liga,32,32.2,98,3.05,77,0,9,10,2,0,18,0.56,15,0,2,1,0,0
277,Yassine Benzia,dz ALG,"MF,FW",Dijon,fr Ligue 1,25,4.5,16,3.54,12,3,1,0,0,0,0,0.00,0,0,0,0,0,0
278,Alessandro Berardi,it ITA,GK,Hellas Verona,it Serie A,29,0.3,1,3.21,0,1,0,0,0,0,1,3.21,0,1,0,0,0,0
279,Domenico Berardi,it ITA,FW,Sassuolo,it Serie A,25,27.5,151,5.49,100,15,9,16,8,3,18,0.65,11,2,0,3,1,1
280,Gaetano Berardi,ch SUI,DF,Leeds United,eng Premier League,31,1.3,1,0.80,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0
281,Yuri Berchiche,es ESP,DF,Athletic Club,es La Liga,30,18.7,42,2.25,35,1,2,0,3,1,4,0.21,3,0,0,0,1,0
282,Álex Berenguer,es ESP,MF,Torino,it Serie A,25,1.5,3,2.06,1,0,1,1,0,0,1,0.69,1,0,0,0,0,0
283,Álex Berenguer,es ESP,"MF,FW",Athletic Club,es La Liga,25,25.3,87,3.44,61,14,6,1,4,1,12,0.47,9,1,1,0,1,0
284,Bartosz Bereszyński,pl POL,DF,Sampdoria,it Serie A,28,29.0,37,1.28,27,4,2,1,2,1,1,0.03,1,0,0,0,0,0
285,Jóhann Berg Guðmundsson,is ISL,MF,Burnley,eng Premier League,29,15.1,27,1.78,22,0,1,1,3,0,0,0.00,0,0,0,0,0,0
286,Sander Berge,no NOR,MF,Sheffield Utd,eng Premier League,22,12.4,23,1.85,20,0,2,1,0,0,1,0.08,0,0,0,1,0,0
287,Steven Bergwijn,nl NED,"FW,MF",Tottenham,eng Premier League,22,13.4,35,2.61,24,1,2,3,5,0,7,0.52,3,0,2,1,1,0
288,Valon Berisha,xk KVX,MF,Reims,fr Ligue 1,27,18.3,57,3.12,48,8,0,0,0,1,7,0.38,5,2,0,0,0,0
289,Bernard,br BRA,"MF,FW",Everton,eng Premier League,27,5.1,22,4.35,19,0,1,1,1,0,2,0.40,2,0,0,0,0,0
290,Federico Bernardeschi,it ITA,"MF,DF",Juventus,it Serie A,26,10.8,43,3.97,23,15,1,1,3,0,5,0.46,5,0,0,0,0,0
291,Bernardo,br BRA,"DF,MF",Brighton,eng Premier League,25,2.3,5,2.20,2,0,0,3,0,0,0,0.00,0,0,0,0,0,0
292,Paul Bernardoni,fr FRA,GK,Angers,fr Ligue 1,23,38.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
293,Juan Bernat,es ESP,DF,Paris S-G,fr Ligue 1,27,2.2,3,1.43,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
294,Dimitry Bertaud,fr FRA,GK,Montpellier,fr Ligue 1,22,8.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
295,Marco Bertini,it ITA,MF,Lazio,it Serie A,17,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
296,Ryan Bertrand,eng ENG,DF,Southampton,eng Premier League,30,28.9,43,1.49,29,11,0,0,1,2,4,0.14,3,0,0,0,0,1
297,Daniel Bessa,it ITA,MF,Hellas Verona,it Serie A,27,6.8,19,2.79,15,1,1,1,0,1,3,0.44,3,0,0,0,0,0
298,Loïc Bessile,tg TOG,DF,Bordeaux,fr Ligue 1,21,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
299,Jordan Beyer,de GER,DF,M'Gladbach,de Bundesliga,20,2.1,3,1.44,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
300,Bartosz Bialek,pl POL,"FW,MF",Wolfsburg,de Bundesliga,18,3.0,11,3.67,8,0,0,2,0,1,3,1.00,2,0,0,0,0,1
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def
301,Giulian Biancone,fr FRA,"DF,MF",Monaco,fr Ligue 1,20,1.0,2,1.96,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
302,Ermin Bičakčić,ba BIH,DF,Hoffenheim,de Bundesliga,30,1.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
303,Pedro Bigas,es ESP,DF,Eibar,es La Liga,29,17.0,9,0.53,6,2,0,0,0,1,1,0.06,1,0,0,0,0,0
304,El Bilal Touré,ml MLI,FW,Reims,fr Ligue 1,18,13.8,14,1.01,10,0,0,2,1,1,2,0.14,1,0,0,0,0,1
305,Cristiano Biraghi,it ITA,DF,Fiorentina,it Serie A,27,31.1,92,2.95,44,39,1,3,4,1,10,0.32,8,1,0,0,1,0
306,Davide Biraschi,it ITA,DF,Genoa,it Serie A,26,10.2,4,0.39,3,0,0,0,1,0,0,0.00,0,0,0,0,0,0
307,Yves Bissouma,ml MLI,MF,Brighton,eng Premier League,23,34.6,59,1.71,47,0,4,3,2,3,3,0.09,3,0,0,0,0,0
308,Leonardo Bittencourt,de GER,"MF,FW",Werder Bremen,de Bundesliga,26,16.8,51,3.03,28,11,4,2,3,3,4,0.24,1,1,0,0,1,1
309,Blanco,es ESP,"MF,FW",Real Madrid,es La Liga,20,2.4,5,2.05,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
310,Alejandro Blanco,es ESP,MF,Valencia,es La Liga,21,6.4,11,1.71,10,0,1,0,0,0,0,0.00,0,0,0,0,0,0
311,Rubén Blanco,es ESP,GK,Celta Vigo,es La Liga,25,18.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
312,Ludovic Blas,fr FRA,"MF,FW",Nantes,fr Ligue 1,22,31.0,84,2.71,54,4,13,7,4,2,10,0.32,6,0,2,0,2,0
313,Alejandro Blesa,es ESP,MF,Levante,es La Liga,18,0.1,1,9.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
314,Jérôme Boateng,de GER,DF,Bayern Munich,de Bundesliga,31,26.3,20,0.76,20,0,0,0,0,0,3,0.11,3,0,0,0,0,0
315,Antonin Bobichon,fr FRA,"MF,FW",Angers,fr Ligue 1,24,10.1,44,4.34,29,5,3,2,5,0,3,0.30,2,0,0,1,0,0
316,Yann Bodiger,fr FRA,MF,Cádiz,es La Liga,25,2.8,5,1.79,2,0,0,0,1,2,0,0.00,0,0,0,0,0,0
317,Jean-Paul Boëtius,nl NED,"MF,FW",Mainz 05,de Bundesliga,26,22.9,73,3.18,60,2,3,3,4,1,8,0.35,7,0,0,1,0,0
318,Sacha Boey,fr FRA,DF,Dijon,fr Ligue 1,19,20.7,38,1.83,27,3,3,3,2,0,3,0.14,1,2,0,0,0,0
319,Sacha Boey,fr FRA,DF,Rennes,fr Ligue 1,19,1.4,1,0.73,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
320,Jeremie Boga,ci CIV,"FW,MF",Sassuolo,it Serie A,23,19.8,47,2.37,29,2,11,2,3,0,7,0.35,3,0,2,1,1,0
321,Melayro Bogarde,nl NED,"DF,MF",Hoffenheim,de Bundesliga,18,3.1,7,2.27,6,0,0,0,1,0,1,0.32,1,0,0,0,0,0
322,Jayden Bogle,eng ENG,"DF,MF",Sheffield Utd,eng Premier League,20,12.3,12,0.97,7,2,2,0,1,0,0,0.00,0,0,0,0,0,0
323,Quentin Boisgard,fr FRA,"MF,FW",Lorient,fr Ligue 1,23,14.6,58,3.98,33,12,2,5,5,1,5,0.34,5,0,0,0,0,0
324,Willy Boly,ci CIV,DF,Wolves,eng Premier League,29,20.9,12,0.57,10,0,0,2,0,0,1,0.05,1,0,0,0,0,0
325,Giacomo Bonaventura,it ITA,MF,Fiorentina,it Serie A,30,25.1,65,2.60,47,4,3,3,7,1,7,0.28,6,0,0,0,1,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def
326,Federico Bonazzoli,it ITA,FW,Torino,it Serie A,23,6.3,17,2.71,10,0,2,2,3,0,4,0.64,3,0,0,1,0,0
327,Federico Bonazzoli,it ITA,FW,Sampdoria,it Serie A,23,1.5,3,2.06,2,0,1,0,0,0,1,0.69,1,0,0,0,0,0
328,Kevin Bonifazi,it ITA,DF,Udinese,it Serie A,24,27.4,15,0.55,11,1,1,1,1,0,1,0.04,1,0,0,0,0,0
329,Leonardo Bonucci,it ITA,DF,Juventus,it Serie A,33,22.5,10,0.44,8,1,0,1,0,0,1,0.04,1,0,0,0,0,0
330,Elias Bördner,de GER,GK,Eint Frankfurt,de Bundesliga,18,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
331,Dennis Borkowski,de GER,"MF,FW",RB Leipzig,de Bundesliga,18,0.1,1,8.18,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
332,Sebastiaan Bornauw,be BEL,DF,Köln,de Bundesliga,21,23.1,8,0.35,6,0,0,2,0,0,1,0.04,1,0,0,0,0,0
333,Sven Botman,nl NED,DF,Lille,fr Ligue 1,20,36.8,21,0.57,20,0,1,0,0,0,2,0.05,2,0,0,0,0,0
334,Denis Bouanga,ga GAB,"MF,FW",Saint-Étienne,fr Ligue 1,25,30.2,81,2.68,46,3,15,11,4,2,11,0.36,7,0,1,2,1,0
335,Hicham Boudaoui,dz ALG,MF,Nice,fr Ligue 1,20,19.3,19,0.99,14,0,2,0,1,2,4,0.21,2,0,1,0,1,0
336,Ryad Boudebouz,dz ALG,"MF,FW",Saint-Étienne,fr Ligue 1,30,7.2,48,6.65,31,11,3,1,2,0,2,0.28,1,1,0,0,0,0
337,Sofiane Boufal,ma MAR,"FW,MF",Angers,fr Ligue 1,26,8.1,16,1.97,8,0,3,0,5,0,2,0.25,0,0,0,0,2,0
338,Nassim Boujellab,ma MAR,"MF,FW",Schalke 04,de Bundesliga,21,6.7,17,2.53,10,0,1,3,3,0,0,0.00,0,0,0,0,0,0
339,Farid Boulaya,dz ALG,"MF,FW",Metz,fr Ligue 1,27,31.3,168,5.37,93,40,10,8,17,0,14,0.45,8,2,0,2,2,0
340,Yassine Bounou,ma MAR,GK,Sevilla,es La Liga,29,33.0,3,0.09,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
341,Ismaëlben Boura,fr FRA,DF,Lens,fr Ligue 1,19,9.1,13,1.42,10,2,1,0,0,0,0,0.00,0,0,0,0,0,0
342,Mehdi Bourabia,ma MAR,MF,Sassuolo,it Serie A,28,5.9,8,1.36,5,0,2,0,1,0,2,0.34,2,0,0,0,0,0
343,Benjamin Bourigeaud,fr FRA,"MF,FW",Rennes,fr Ligue 1,26,28.4,120,4.23,64,49,1,6,0,0,11,0.39,5,6,0,0,0,0
344,Edoardo Bove,it ITA,MF,Roma,it Serie A,18,0.1,1,8.18,1,0,0,0,0,0,1,8.18,1,0,0,0,0,0
345,Jarrod Bowen,eng ENG,"FW,MF",West Ham,eng Premier League,23,28.5,79,2.78,42,12,6,10,8,1,12,0.42,7,3,0,2,0,0
346,Dedryck Boyata,be BEL,DF,Hertha BSC,de Bundesliga,29,17.2,10,0.58,9,0,0,1,0,0,2,0.12,2,0,0,0,0,0
